x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
40.8,-45.6,400000,44795,0.111988,151480,0.3787
40.8,-45.4,400000,45095,0.112738,152108,0.38027
40.8,-45.2,400000,44707,0.111768,152206,0.380515
40.8,-45,400000,44839,0.112098,152513,0.381283
40.8,-44.8,400000,44426,0.111065,151815,0.379538
40.8,-44.6,400000,44697,0.111742,151879,0.379698
40.8,-44.4,400000,44905,0.112263,151969,0.379922
40.8,-44.2,400000,44611,0.111528,151478,0.378695
40.8,-44,400000,44830,0.112075,151330,0.378325
40.8,-43.8,400000,44664,0.11166,151985,0.379962
40.8,-43.6,400000,44257,0.110643,152065,0.380163
40.8,-43.4,400000,44497,0.111242,152133,0.380333
40.8,-43.2,400000,44821,0.112052,151670,0.379175
40.8,-43,400000,44932,0.11233,151977,0.379943
40.8,-42.8,400000,44774,0.111935,152251,0.380628
40.8,-42.6,400000,44924,0.11231,152133,0.380333
40.8,-42.4,400000,45584,0.11396,152501,0.381252
40.8,-42.2,400000,44731,0.111827,152040,0.3801
40.8,-42,400000,45067,0.112668,152490,0.381225
40.8,-41.8,400000,45045,0.112613,152982,0.382455
40.8,-41.6,400000,44820,0.11205,152087,0.380217
40.8,-41.4,400000,44371,0.110927,151282,0.378205
40.8,-41.2,400000,45035,0.112587,152494,0.381235
40.8,-41,400000,44865,0.112162,151682,0.379205
40.8,-40.8,400000,44952,0.11238,152176,0.38044
40.8,-40.6,400000,44812,0.11203,152541,0.381352
40.8,-40.4,400000,45394,0.113485,152719,0.381798
40.8,-40.2,400000,45059,0.112647,151866,0.379665
40.8,-40,400000,44418,0.111045,151587,0.378968
40.8,-39.8,400000,45055,0.112638,152306,0.380765
40.8,-39.6,400000,44612,0.11153,151558,0.378895
40.8,-39.4,400000,44928,0.11232,152066,0.380165
40.8,-39.2,400000,44399,0.110997,151450,0.378625
40.8,-39,400000,44695,0.111738,151580,0.37895
40.8,-38.8,400000,44990,0.112475,152035,0.380088
40.8,-38.6,400000,44762,0.111905,151605,0.379012
40.8,-38.4,400000,44786,0.111965,152161,0.380402
40.8,-38.2,400000,44965,0.112412,151864,0.37966
40.8,-38,400000,44434,0.111085,151409,0.378522
40.8,-37.8,400000,44801,0.112003,152223,0.380557
40.8,-37.6,400000,44579,0.111448,151998,0.379995
40.8,-37.4,400000,44532,0.11133,152315,0.380788
40.8,-37.2,400000,45512,0.11378,151718,0.379295
40.8,-37,400000,45234,0.113085,152214,0.380535
40.8,-36.8,400000,44907,0.112268,152213,0.380532
40.8,-36.6,400000,44668,0.11167,151311,0.378277
