x,y,detectorID,nPrimary,roiCounts,normalizedCounts
19.3878,27.551,0,400000,19,4.75e-05
19.3878,27.551,1,400000,114,0.000285
19.3878,27.551,2,400000,17,4.25e-05
19.3878,27.551,3,400000,8,2e-05
19.3878,27.551,4,400000,7,1.75e-05
19.3878,27.551,5,400000,0,0
19.3878,29.5918,0,400000,31,7.75e-05
19.3878,29.5918,1,400000,87,0.0002175
19.3878,29.5918,2,400000,23,5.75e-05
19.3878,29.5918,3,400000,5,1.25e-05
19.3878,29.5918,4,400000,17,4.25e-05
19.3878,29.5918,5,400000,11,2.75e-05
19.3878,31.6327,0,400000,15,3.75e-05
19.3878,31.6327,1,400000,71,0.0001775
19.3878,31.6327,2,400000,12,3e-05
19.3878,31.6327,3,400000,4,1e-05
19.3878,31.6327,4,400000,4,1e-05
19.3878,31.6327,5,400000,3,7.5e-06
19.3878,33.6735,0,400000,19,4.75e-05
19.3878,33.6735,1,400000,43,0.0001075
19.3878,33.6735,2,400000,19,4.75e-05
19.3878,33.6735,3,400000,15,3.75e-05
19.3878,33.6735,4,400000,17,4.25e-05
19.3878,33.6735,5,400000,5,1.25e-05
19.3878,35.7143,0,400000,12,3e-05
19.3878,35.7143,1,400000,52,0.00013
19.3878,35.7143,2,400000,20,5e-05
19.3878,35.7143,3,400000,4,1e-05
19.3878,35.7143,4,400000,7,1.75e-05
19.3878,35.7143,5,400000,3,7.5e-06
19.3878,37.7551,0,400000,31,7.75e-05
19.3878,37.7551,1,400000,37,9.25e-05
19.3878,37.7551,2,400000,16,4e-05
19.3878,37.7551,3,400000,3,7.5e-06
19.3878,37.7551,4,400000,1,2.5e-06
19.3878,37.7551,5,400000,5,1.25e-05
19.3878,39.7959,0,400000,9,2.25e-05
19.3878,39.7959,1,400000,47,0.0001175
19.3878,39.7959,2,400000,24,6e-05
19.3878,39.7959,3,400000,3,7.5e-06
19.3878,39.7959,4,400000,7,1.75e-05
19.3878,39.7959,5,400000,10,2.5e-05
19.3878,41.8367,0,400000,10,2.5e-05
19.3878,41.8367,1,400000,27,6.75e-05
19.3878,41.8367,2,400000,16,4e-05
19.3878,41.8367,3,400000,4,1e-05
19.3878,41.8367,4,400000,1,2.5e-06
19.3878,41.8367,5,400000,1,2.5e-06
19.3878,43.8776,0,400000,10,2.5e-05
19.3878,43.8776,1,400000,27,6.75e-05
19.3878,43.8776,2,400000,18,4.5e-05
19.3878,43.8776,3,400000,6,1.5e-05
19.3878,43.8776,4,400000,8,2e-05
19.3878,43.8776,5,400000,8,2e-05
19.3878,45.9184,0,400000,14,3.5e-05
19.3878,45.9184,1,400000,46,0.000115
19.3878,45.9184,2,400000,21,5.25e-05
19.3878,45.9184,3,400000,9,2.25e-05
19.3878,45.9184,4,400000,0,0
19.3878,45.9184,5,400000,7,1.75e-05
19.3878,47.9592,0,400000,13,3.25e-05
19.3878,47.9592,1,400000,23,5.75e-05
19.3878,47.9592,2,400000,20,5e-05
19.3878,47.9592,3,400000,2,5e-06
19.3878,47.9592,4,400000,4,1e-05
19.3878,47.9592,5,400000,0,0
19.3878,50,0,400000,8,2e-05
19.3878,50,1,400000,32,8e-05
19.3878,50,2,400000,9,2.25e-05
19.3878,50,3,400000,3,7.5e-06
19.3878,50,4,400000,5,1.25e-05
19.3878,50,5,400000,2,5e-06
21.4286,-50,0,400000,16,4e-05
21.4286,-50,1,400000,1,2.5e-06
21.4286,-50,2,400000,6,1.5e-05
21.4286,-50,3,400000,2,5e-06
21.4286,-50,4,400000,12,3e-05
21.4286,-50,5,400000,26,6.5e-05
21.4286,-47.9592,0,400000,7,1.75e-05
21.4286,-47.9592,1,400000,1,2.5e-06
21.4286,-47.9592,2,400000,1,2.5e-06
21.4286,-47.9592,3,400000,1,2.5e-06
21.4286,-47.9592,4,400000,9,2.25e-05
21.4286,-47.9592,5,400000,19,4.75e-05
21.4286,-45.9184,0,400000,13,3.25e-05
21.4286,-45.9184,1,400000,1,2.5e-06
21.4286,-45.9184,2,400000,4,1e-05
21.4286,-45.9184,3,400000,6,1.5e-05
21.4286,-45.9184,4,400000,12,3e-05
21.4286,-45.9184,5,400000,40,0.0001
21.4286,-43.8776,0,400000,10,2.5e-05
21.4286,-43.8776,1,400000,2,5e-06
21.4286,-43.8776,2,400000,7,1.75e-05
21.4286,-43.8776,3,400000,5,1.25e-05
21.4286,-43.8776,4,400000,9,2.25e-05
21.4286,-43.8776,5,400000,29,7.25e-05
21.4286,-41.8367,0,400000,22,5.5e-05
21.4286,-41.8367,1,400000,7,1.75e-05
21.4286,-41.8367,2,400000,8,2e-05
21.4286,-41.8367,3,400000,3,7.5e-06
21.4286,-41.8367,4,400000,13,3.25e-05
21.4286,-41.8367,5,400000,30,7.5e-05
21.4286,-39.7959,0,400000,10,2.5e-05
21.4286,-39.7959,1,400000,5,1.25e-05
21.4286,-39.7959,2,400000,10,2.5e-05
21.4286,-39.7959,3,400000,2,5e-06
21.4286,-39.7959,4,400000,16,4e-05
21.4286,-39.7959,5,400000,31,7.75e-05
21.4286,-37.7551,0,400000,12,3e-05
21.4286,-37.7551,1,400000,7,1.75e-05
21.4286,-37.7551,2,400000,3,7.5e-06
21.4286,-37.7551,3,400000,2,5e-06
21.4286,-37.7551,4,400000,19,4.75e-05
21.4286,-37.7551,5,400000,24,6e-05
21.4286,-35.7143,0,400000,20,5e-05
21.4286,-35.7143,1,400000,2,5e-06
21.4286,-35.7143,2,400000,11,2.75e-05
21.4286,-35.7143,3,400000,6,1.5e-05
21.4286,-35.7143,4,400000,17,4.25e-05
21.4286,-35.7143,5,400000,41,0.0001025
21.4286,-33.6735,0,400000,9,2.25e-05
21.4286,-33.6735,1,400000,10,2.5e-05
21.4286,-33.6735,2,400000,3,7.5e-06
21.4286,-33.6735,3,400000,7,1.75e-05
21.4286,-33.6735,4,400000,33,8.25e-05
21.4286,-33.6735,5,400000,66,0.000165
21.4286,-31.6327,0,400000,18,4.5e-05
21.4286,-31.6327,1,400000,3,7.5e-06
21.4286,-31.6327,2,400000,3,7.5e-06
21.4286,-31.6327,3,400000,2,5e-06
21.4286,-31.6327,4,400000,12,3e-05
21.4286,-31.6327,5,400000,59,0.0001475
21.4286,-29.5918,0,400000,24,6e-05
21.4286,-29.5918,1,400000,3,7.5e-06
21.4286,-29.5918,2,400000,17,4.25e-05
21.4286,-29.5918,3,400000,13,3.25e-05
21.4286,-29.5918,4,400000,24,6e-05
21.4286,-29.5918,5,400000,81,0.0002025
21.4286,-27.551,0,400000,11,2.75e-05
21.4286,-27.551,1,400000,2,5e-06
21.4286,-27.551,2,400000,7,1.75e-05
21.4286,-27.551,3,400000,11,2.75e-05
21.4286,-27.551,4,400000,13,3.25e-05
21.4286,-27.551,5,400000,53,0.0001325
21.4286,-25.5102,0,400000,43,0.0001075
21.4286,-25.5102,1,400000,5,1.25e-05
21.4286,-25.5102,2,400000,14,3.5e-05
21.4286,-25.5102,3,400000,13,3.25e-05
21.4286,-25.5102,4,400000,6,1.5e-05
21.4286,-25.5102,5,400000,104,0.00026
21.4286,-23.4694,0,400000,27,6.75e-05
21.4286,-23.4694,1,400000,5,1.25e-05
21.4286,-23.4694,2,400000,11,2.75e-05
21.4286,-23.4694,3,400000,8,2e-05
21.4286,-23.4694,4,400000,9,2.25e-05
21.4286,-23.4694,5,400000,133,0.0003325
21.4286,-21.4286,0,400000,21,5.25e-05
21.4286,-21.4286,1,400000,7,1.75e-05
21.4286,-21.4286,2,400000,13,3.25e-05
21.4286,-21.4286,3,400000,3,7.5e-06
21.4286,-21.4286,4,400000,7,1.75e-05
21.4286,-21.4286,5,400000,110,0.000275
21.4286,-19.3878,0,400000,57,0.0001425
21.4286,-19.3878,1,400000,19,4.75e-05
21.4286,-19.3878,2,400000,9,2.25e-05
21.4286,-19.3878,3,400000,12,3e-05
21.4286,-19.3878,4,400000,13,3.25e-05
21.4286,-19.3878,5,400000,196,0.00049
21.4286,-17.3469,0,400000,51,0.0001275
21.4286,-17.3469,1,400000,20,5e-05
21.4286,-17.3469,2,400000,13,3.25e-05
21.4286,-17.3469,3,400000,9,2.25e-05
21.4286,-17.3469,4,400000,5,1.25e-05
21.4286,-17.3469,5,400000,186,0.000465
21.4286,-15.3061,0,400000,69,0.0001725
21.4286,-15.3061,1,400000,18,4.5e-05
21.4286,-15.3061,2,400000,10,2.5e-05
21.4286,-15.3061,3,400000,7,1.75e-05
21.4286,-15.3061,4,400000,9,2.25e-05
21.4286,-15.3061,5,400000,181,0.0004525
21.4286,-13.2653,0,400000,155,0.0003875
21.4286,-13.2653,1,400000,10,2.5e-05
21.4286,-13.2653,2,400000,13,3.25e-05
21.4286,-13.2653,3,400000,13,3.25e-05
21.4286,-13.2653,4,400000,6,1.5e-05
21.4286,-13.2653,5,400000,159,0.0003975
21.4286,-11.2245,0,400000,244,0.00061
21.4286,-11.2245,1,400000,13,3.25e-05
21.4286,-11.2245,2,400000,10,2.5e-05
21.4286,-11.2245,3,400000,11,2.75e-05
21.4286,-11.2245,4,400000,12,3e-05
21.4286,-11.2245,5,400000,150,0.000375
21.4286,-9.18367,0,400000,170891,0.427227
21.4286,-9.18367,1,400000,1,2.5e-06
21.4286,-9.18367,2,400000,14,3.5e-05
21.4286,-9.18367,3,400000,12,3e-05
21.4286,-9.18367,4,400000,3,7.5e-06
21.4286,-9.18367,5,400000,13576,0.03394
21.4286,-7.14286,0,400000,205637,0.514092
21.4286,-7.14286,1,400000,10,2.5e-05
21.4286,-7.14286,2,400000,7,1.75e-05
21.4286,-7.14286,3,400000,32,8e-05
21.4286,-7.14286,4,400000,6,1.5e-05
21.4286,-7.14286,5,400000,3651,0.0091275
21.4286,-5.10204,0,400000,215083,0.537708
21.4286,-5.10204,1,400000,29,7.25e-05
21.4286,-5.10204,2,400000,9,2.25e-05
21.4286,-5.10204,3,400000,30,7.5e-05
21.4286,-5.10204,4,400000,14,3.5e-05
21.4286,-5.10204,5,400000,1187,0.0029675
21.4286,-3.06122,0,400000,217612,0.54403
21.4286,-3.06122,1,400000,36,9e-05
21.4286,-3.06122,2,400000,11,2.75e-05
21.4286,-3.06122,3,400000,20,5e-05
21.4286,-3.06122,4,400000,24,6e-05
21.4286,-3.06122,5,400000,515,0.0012875
21.4286,-1.02041,0,400000,218278,0.545695
21.4286,-1.02041,1,400000,74,0.000185
21.4286,-1.02041,2,400000,12,3e-05
21.4286,-1.02041,3,400000,26,6.5e-05
21.4286,-1.02041,4,400000,20,5e-05
21.4286,-1.02041,5,400000,179,0.0004475
21.4286,1.02041,0,400000,218351,0.545878
21.4286,1.02041,1,400000,171,0.0004275
21.4286,1.02041,2,400000,15,3.75e-05
21.4286,1.02041,3,400000,32,8e-05
21.4286,1.02041,4,400000,15,3.75e-05
21.4286,1.02041,5,400000,88,0.00022
21.4286,3.06122,0,400000,217535,0.543837
21.4286,3.06122,1,400000,464,0.00116
21.4286,3.06122,2,400000,22,5.5e-05
21.4286,3.06122,3,400000,22,5.5e-05
21.4286,3.06122,4,400000,14,3.5e-05
21.4286,3.06122,5,400000,35,8.75e-05
21.4286,5.10204,0,400000,214882,0.537205
21.4286,5.10204,1,400000,1287,0.0032175
21.4286,5.10204,2,400000,17,4.25e-05
21.4286,5.10204,3,400000,31,7.75e-05
21.4286,5.10204,4,400000,11,2.75e-05
21.4286,5.10204,5,400000,29,7.25e-05
21.4286,7.14286,0,400000,206654,0.516635
21.4286,7.14286,1,400000,3752,0.00938
21.4286,7.14286,2,400000,8,2e-05
21.4286,7.14286,3,400000,30,7.5e-05
21.4286,7.14286,4,400000,18,4.5e-05
21.4286,7.14286,5,400000,5,1.25e-05
21.4286,9.18367,0,400000,171046,0.427615
21.4286,9.18367,1,400000,13647,0.0341175
21.4286,9.18367,2,400000,5,1.25e-05
21.4286,9.18367,3,400000,23,5.75e-05
21.4286,9.18367,4,400000,13,3.25e-05
21.4286,9.18367,5,400000,6,1.5e-05
21.4286,11.2245,0,400000,159,0.0003975
21.4286,11.2245,1,400000,104,0.00026
21.4286,11.2245,2,400000,8,2e-05
21.4286,11.2245,3,400000,10,2.5e-05
21.4286,11.2245,4,400000,15,3.75e-05
21.4286,11.2245,5,400000,14,3.5e-05
21.4286,13.2653,0,400000,104,0.00026
21.4286,13.2653,1,400000,169,0.0004225
21.4286,13.2653,2,400000,7,1.75e-05
21.4286,13.2653,3,400000,8,2e-05
21.4286,13.2653,4,400000,12,3e-05
21.4286,13.2653,5,400000,17,4.25e-05
21.4286,15.3061,0,400000,86,0.000215
21.4286,15.3061,1,400000,121,0.0003025
21.4286,15.3061,2,400000,5,1.25e-05
21.4286,15.3061,3,400000,14,3.5e-05
21.4286,15.3061,4,400000,6,1.5e-05
21.4286,15.3061,5,400000,8,2e-05
21.4286,17.3469,0,400000,47,0.0001175
21.4286,17.3469,1,400000,145,0.0003625
21.4286,17.3469,2,400000,10,2.5e-05
21.4286,17.3469,3,400000,13,3.25e-05
21.4286,17.3469,4,400000,4,1e-05
21.4286,17.3469,5,400000,15,3.75e-05
21.4286,19.3878,0,400000,51,0.0001275
21.4286,19.3878,1,400000,225,0.0005625
21.4286,19.3878,2,400000,8,2e-05
21.4286,19.3878,3,400000,12,3e-05
21.4286,19.3878,4,400000,16,4e-05
21.4286,19.3878,5,400000,4,1e-05
21.4286,21.4286,0,400000,39,9.75e-05
21.4286,21.4286,1,400000,136,0.00034
21.4286,21.4286,2,400000,14,3.5e-05
21.4286,21.4286,3,400000,12,3e-05
21.4286,21.4286,4,400000,7,1.75e-05
21.4286,21.4286,5,400000,17,4.25e-05
21.4286,23.4694,0,400000,56,0.00014
21.4286,23.4694,1,400000,121,0.0003025
21.4286,23.4694,2,400000,12,3e-05
21.4286,23.4694,3,400000,10,2.5e-05
21.4286,23.4694,4,400000,15,3.75e-05
21.4286,23.4694,5,400000,4,1e-05
21.4286,25.5102,0,400000,41,0.0001025
21.4286,25.5102,1,400000,91,0.0002275
21.4286,25.5102,2,400000,8,2e-05
21.4286,25.5102,3,400000,10,2.5e-05
21.4286,25.5102,4,400000,11,2.75e-05
21.4286,25.5102,5,400000,8,2e-05
21.4286,27.551,0,400000,41,0.0001025
21.4286,27.551,1,400000,71,0.0001775
