x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-12.6,38.2,400000,44870,0.112175,151913,0.379783
-12.6,38.4,400000,45042,0.112605,152085,0.380213
-12.6,38.6,400000,44561,0.111403,152034,0.380085
-12.6,38.8,400000,45102,0.112755,152569,0.381422
-12.6,39,400000,45003,0.112507,152279,0.380698
-12.6,39.2,400000,44583,0.111458,152117,0.380292
-12.6,39.4,400000,44801,0.112003,152352,0.38088
-12.6,39.6,400000,44445,0.111113,151502,0.378755
-12.6,39.8,400000,45053,0.112632,151447,0.378617
-12.6,40,400000,44697,0.111742,151865,0.379663
-12.6,40.2,400000,44599,0.111497,152317,0.380792
-12.6,40.4,400000,44438,0.111095,152113,0.380283
-12.6,40.6,400000,44612,0.11153,151601,0.379003
-12.6,40.8,400000,45158,0.112895,152392,0.38098
-12.6,41,400000,44907,0.112268,152495,0.381238
-12.6,41.2,400000,45026,0.112565,152068,0.38017
-12.6,41.4,400000,45491,0.113727,152648,0.38162
-12.6,41.6,400000,44700,0.11175,151927,0.379817
-12.6,41.8,400000,45187,0.112967,152197,0.380493
-12.6,42,400000,44904,0.11226,152772,0.38193
-12.6,42.2,400000,44767,0.111918,152056,0.38014
-12.6,42.4,400000,44602,0.111505,151467,0.378667
-12.6,42.6,400000,44921,0.112302,152580,0.38145
-12.6,42.8,400000,45054,0.112635,151801,0.379503
-12.6,43,400000,45092,0.11273,152219,0.380547
-12.6,43.2,400000,44474,0.111185,152308,0.38077
-12.6,43.4,400000,45254,0.113135,152465,0.381163
-12.6,43.6,400000,45040,0.1126,151840,0.3796
-12.6,43.8,400000,44764,0.11191,151708,0.37927
-12.6,44,400000,45023,0.112558,152434,0.381085
-12.6,44.2,400000,44633,0.111583,151691,0.379227
-12.6,44.4,400000,44947,0.112367,151751,0.379377
-12.6,44.6,400000,44052,0.11013,151250,0.378125
-12.6,44.8,400000,44621,0.111552,151501,0.378752
-12.6,45,400000,45120,0.1128,151992,0.37998
-12.6,45.2,400000,44657,0.111643,151423,0.378557
-12.6,45.4,400000,44765,0.111912,152066,0.380165
-12.6,45.6,400000,44923,0.112308,151863,0.379657
-12.6,45.8,400000,44717,0.111793,151926,0.379815
-12.6,46,400000,44886,0.112215,152320,0.3808
-12.6,46.2,400000,44373,0.110933,151954,0.379885
-12.6,46.4,400000,44538,0.111345,152559,0.381398
-12.6,46.6,400000,45474,0.113685,151742,0.379355
-12.6,46.8,400000,45081,0.112702,152028,0.38007
-12.6,47,400000,44682,0.111705,152082,0.380205
-12.6,47.2,400000,44600,0.1115,151481,0.378702
-12.6,47.4,400000,44918,0.112295,152003,0.380007
-12.6,47.6,400000,44510,0.111275,151432,0.37858
-12.6,47.8,400000,44563,0.111408,152214,0.380535
-12.6,48,400000,45319,0.113297,152790,0.381975
-12.6,48.2,400000,44656,0.11164,151830,0.379575
-12.6,48.4,400000,44824,0.11206,151854,0.379635
-12.6,48.6,400000,44735,0.111838,151810,0.379525
-12.6,48.8,400000,44677,0.111693,152020,0.38005
-12.6,49,400000,44569,0.111422,152235,0.380588
-12.6,49.2,400000,44592,0.11148,151785,0.379462
-12.6,49.4,400000,44743,0.111857,151917,0.379792
-12.6,49.6,400000,45153,0.112882,152735,0.381837
-12.6,49.8,400000,44918,0.112295,151924,0.37981
-12.6,50,400000,44870,0.112175,152021,0.380053
-12.4,-50,400000,44186,0.110465,151936,0.37984
-12.4,-49.8,400000,45234,0.113085,152414,0.381035
-12.4,-49.6,400000,44538,0.111345,152309,0.380773
-12.4,-49.4,400000,44580,0.11145,151583,0.378958
-12.4,-49.2,400000,44708,0.11177,151529,0.378823
-12.4,-49,400000,44788,0.11197,152158,0.380395
-12.4,-48.8,400000,44190,0.110475,152042,0.380105
-12.4,-48.6,400000,44333,0.110833,151500,0.37875
-12.4,-48.4,400000,44654,0.111635,151994,0.379985
-12.4,-48.2,400000,44338,0.110845,151460,0.37865
-12.4,-48,400000,44984,0.11246,152385,0.380962
-12.4,-47.8,400000,44698,0.111745,151864,0.37966
-12.4,-47.6,400000,44746,0.111865,151741,0.379352
-12.4,-47.4,400000,44769,0.111922,152026,0.380065
-12.4,-47.2,400000,45090,0.112725,152665,0.381663
-12.4,-47,400000,44777,0.111943,152045,0.380113
-12.4,-46.8,400000,44634,0.111585,152191,0.380478
-12.4,-46.6,400000,44821,0.112052,152311,0.380777
-12.4,-46.4,400000,44440,0.1111,152004,0.38001
-12.4,-46.2,400000,44153,0.110382,151806,0.379515
-12.4,-46,400000,44832,0.11208,151812,0.37953
-12.4,-45.8,400000,45240,0.1131,152511,0.381277
-12.4,-45.6,400000,44339,0.110848,151933,0.379833
-12.4,-45.4,400000,44711,0.111778,151896,0.37974
-12.4,-45.2,400000,45006,0.112515,152484,0.38121
-12.4,-45,400000,44746,0.111865,152322,0.380805
-12.4,-44.8,400000,44961,0.112403,152334,0.380835
-12.4,-44.6,400000,44049,0.110122,151833,0.379582
-12.4,-44.4,400000,44947,0.112367,152058,0.380145
-12.4,-44.2,400000,44967,0.112418,151894,0.379735
-12.4,-44,400000,44428,0.11107,152164,0.38041
-12.4,-43.8,400000,44808,0.11202,151969,0.379922
-12.4,-43.6,400000,45354,0.113385,153117,0.382792
-12.4,-43.4,400000,44570,0.111425,151516,0.37879
-12.4,-43.2,400000,45346,0.113365,151952,0.37988
-12.4,-43,400000,44105,0.110262,151881,0.379702
-12.4,-42.8,400000,45181,0.112952,152439,0.381097
-12.4,-42.6,400000,44638,0.111595,151927,0.379817
-12.4,-42.4,400000,44610,0.111525,152395,0.380987
-12.4,-42.2,400000,45242,0.113105,152379,0.380947
-12.4,-42,400000,44544,0.11136,151676,0.37919
-12.4,-41.8,400000,44397,0.110992,151380,0.37845
-12.4,-41.6,400000,44775,0.111937,152148,0.38037
-12.4,-41.4,400000,45137,0.112842,152158,0.380395
-12.4,-41.2,400000,44411,0.111028,151669,0.379173
-12.4,-41,400000,44906,0.112265,152185,0.380462
-12.4,-40.8,400000,45164,0.11291,152061,0.380153
-12.4,-40.6,400000,44810,0.112025,152378,0.380945
-12.4,-40.4,400000,45079,0.112698,151378,0.378445
-12.4,-40.2,400000,45242,0.113105,152128,0.38032
-12.4,-40,400000,45317,0.113293,152187,0.380468
-12.4,-39.8,400000,45032,0.11258,152084,0.38021
-12.4,-39.6,400000,44367,0.110918,152049,0.380122
-12.4,-39.4,400000,44973,0.112433,151777,0.379443
-12.4,-39.2,400000,44984,0.11246,152524,0.38131
-12.4,-39,400000,44583,0.111458,152009,0.380022
-12.4,-38.8,400000,44742,0.111855,151853,0.379632
-12.4,-38.6,400000,44508,0.11127,151525,0.378812
-12.4,-38.4,400000,44573,0.111433,152061,0.380153
-12.4,-38.2,400000,44730,0.111825,152369,0.380922
-12.4,-38,400000,45212,0.11303,152082,0.380205
-12.4,-37.8,400000,44386,0.110965,152419,0.381047
-12.4,-37.6,400000,45094,0.112735,152463,0.381157
-12.4,-37.4,400000,44865,0.112162,152164,0.38041
-12.4,-37.2,400000,44865,0.112162,151942,0.379855
-12.4,-37,400000,44398,0.110995,151294,0.378235
-12.4,-36.8,400000,44928,0.11232,152884,0.38221
-12.4,-36.6,400000,45036,0.11259,151699,0.379248
-12.4,-36.4,400000,45072,0.11268,152352,0.38088
-12.4,-36.2,400000,45501,0.113753,152783,0.381958
-12.4,-36,400000,44578,0.111445,152534,0.381335
-12.4,-35.8,400000,44363,0.110908,151918,0.379795
-12.4,-35.6,400000,44746,0.111865,151680,0.3792
-12.4,-35.4,400000,45238,0.113095,152293,0.380732
-12.4,-35.2,400000,44754,0.111885,152539,0.381348
-12.4,-35,400000,45055,0.112638,152098,0.380245
-12.4,-34.8,400000,44889,0.112223,152257,0.380642
-12.4,-34.6,400000,45279,0.113198,152146,0.380365
-12.4,-34.4,400000,44952,0.11238,152588,0.38147
-12.4,-34.2,400000,45281,0.113202,152249,0.380622
-12.4,-34,400000,44683,0.111708,151976,0.37994
-12.4,-33.8,400000,44958,0.112395,152156,0.38039
-12.4,-33.6,400000,44977,0.112443,152070,0.380175
-12.4,-33.4,400000,44977,0.112443,152381,0.380953
-12.4,-33.2,400000,44557,0.111393,152151,0.380377
-12.4,-33,400000,44456,0.11114,151783,0.379458
-12.4,-32.8,400000,44930,0.112325,152150,0.380375
-12.4,-32.6,400000,45351,0.113378,152281,0.380702
-12.4,-32.4,400000,45484,0.11371,152156,0.38039
-12.4,-32.2,400000,44791,0.111977,152629,0.381572
-12.4,-32,400000,44789,0.111973,152337,0.380842
-12.4,-31.8,400000,44797,0.111992,152507,0.381267
-12.4,-31.6,400000,44973,0.112433,152112,0.38028
-12.4,-31.4,400000,44641,0.111602,152238,0.380595
-12.4,-31.2,400000,44787,0.111967,151949,0.379873
-12.4,-31,400000,45637,0.114092,152461,0.381153
-12.4,-30.8,400000,45271,0.113178,151998,0.379995
-12.4,-30.6,400000,44943,0.112357,152093,0.380232
-12.4,-30.4,400000,44952,0.11238,152164,0.38041
-12.4,-30.2,400000,45147,0.112867,151654,0.379135
-12.4,-30,400000,44656,0.11164,151776,0.37944
-12.4,-29.8,400000,44761,0.111903,151953,0.379883
-12.4,-29.6,400000,45285,0.113212,152202,0.380505
-12.4,-29.4,400000,44644,0.11161,151575,0.378937
-12.4,-29.2,400000,44765,0.111912,151932,0.37983
-12.4,-29,400000,45002,0.112505,152023,0.380057
