x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-27,2,0,100000,22,0.00022,89,0.00089
-27,2,1,100000,50,0.0005,101,0.00101
-27,2,2,100000,32,0.00032,105,0.00105
-27,2,3,100000,35,0.00035,101,0.00101
-27,2,4,100000,50,0.0005,114,0.00114
-27,2,5,100000,32,0.00032,86,0.00086
-27,3,0,100000,49,0.00049,76,0.00076
-27,3,1,100000,30,0.0003,91,0.00091
-27,3,2,100000,51,0.00051,95,0.00095
-27,3,3,100000,75,0.00075,107,0.00107
-27,3,4,100000,47,0.00047,113,0.00113
-27,3,5,100000,52,0.00052,114,0.00114
-27,4,0,100000,46,0.00046,110,0.0011
-27,4,1,100000,43,0.00043,102,0.00102
-27,4,2,100000,38,0.00038,102,0.00102
-27,4,3,100000,44,0.00044,114,0.00114
-27,4,4,100000,53,0.00053,115,0.00115
-27,4,5,100000,42,0.00042,98,0.00098
-27,5,0,100000,23,0.00023,83,0.00083
-27,5,1,100000,25,0.00025,94,0.00094
-27,5,2,100000,44,0.00044,118,0.00118
-27,5,3,100000,59,0.00059,118,0.00118
-27,5,4,100000,32,0.00032,112,0.00112
-27,5,5,100000,56,0.00056,106,0.00106
-27,6,0,100000,44,0.00044,93,0.00093
-27,6,1,100000,32,0.00032,95,0.00095
-27,6,2,100000,77,0.00077,108,0.00108
-27,6,3,100000,58,0.00058,114,0.00114
-27,6,4,100000,62,0.00062,120,0.0012
-27,6,5,100000,27,0.00027,103,0.00103
-27,7,0,100000,43,0.00043,86,0.00086
-27,7,1,100000,40,0.0004,88,0.00088
-27,7,2,100000,31,0.00031,100,0.001
-27,7,3,100000,43,0.00043,104,0.00104
-27,7,4,100000,46,0.00046,107,0.00107
-27,7,5,100000,48,0.00048,127,0.00127
-27,8,0,100000,58,0.00058,116,0.00116
-27,8,1,100000,39,0.00039,99,0.00099
-27,8,2,100000,47,0.00047,119,0.00119
-27,8,3,100000,29,0.00029,122,0.00122
-27,8,4,100000,40,0.0004,102,0.00102
-27,8,5,100000,46,0.00046,118,0.00118
-27,9,0,100000,48,0.00048,104,0.00104
-27,9,1,100000,65,0.00065,131,0.00131
-27,9,2,100000,48,0.00048,103,0.00103
-27,9,3,100000,50,0.0005,103,0.00103
-27,9,4,100000,39,0.00039,116,0.00116
-27,9,5,100000,37,0.00037,90,0.0009
-27,10,0,100000,31,0.00031,79,0.00079
-27,10,1,100000,41,0.00041,86,0.00086
-27,10,2,100000,30,0.0003,115,0.00115
-27,10,3,100000,28,0.00028,104,0.00104
-27,10,4,100000,42,0.00042,112,0.00112
-27,10,5,100000,39,0.00039,115,0.00115
-27,11,0,100000,43,0.00043,99,0.00099
-27,11,1,100000,31,0.00031,96,0.00096
-27,11,2,100000,41,0.00041,97,0.00097
-27,11,3,100000,63,0.00063,119,0.00119
-27,11,4,100000,34,0.00034,121,0.00121
-27,11,5,100000,50,0.0005,106,0.00106
-27,12,0,100000,44,0.00044,94,0.00094
-27,12,1,100000,56,0.00056,123,0.00123
-27,12,2,100000,42,0.00042,106,0.00106
-27,12,3,100000,40,0.0004,91,0.00091
-27,12,4,100000,36,0.00036,91,0.00091
-27,12,5,100000,48,0.00048,101,0.00101
-27,13,0,100000,29,0.00029,92,0.00092
-27,13,1,100000,29,0.00029,90,0.0009
-27,13,2,100000,28,0.00028,92,0.00092
-27,13,3,100000,39,0.00039,115,0.00115
-27,13,4,100000,39,0.00039,106,0.00106
-27,13,5,100000,52,0.00052,86,0.00086
-27,14,0,100000,43,0.00043,82,0.00082
-27,14,1,100000,54,0.00054,89,0.00089
-27,14,2,100000,36,0.00036,111,0.00111
-27,14,3,100000,37,0.00037,116,0.00116
-27,14,4,100000,55,0.00055,130,0.0013
-27,14,5,100000,26,0.00026,92,0.00092
-27,15,0,100000,48,0.00048,95,0.00095
-27,15,1,100000,38,0.00038,95,0.00095
-27,15,2,100000,54,0.00054,112,0.00112
-27,15,3,100000,46,0.00046,127,0.00127
-27,15,4,100000,38,0.00038,112,0.00112
-27,15,5,100000,32,0.00032,81,0.00081
-27,16,0,100000,37,0.00037,100,0.001
-27,16,1,100000,41,0.00041,103,0.00103
-27,16,2,100000,58,0.00058,114,0.00114
-27,16,3,100000,43,0.00043,104,0.00104
-27,16,4,100000,53,0.00053,111,0.00111
-27,16,5,100000,40,0.0004,108,0.00108
-27,17,0,100000,38,0.00038,107,0.00107
-27,17,1,100000,38,0.00038,86,0.00086
-27,17,2,100000,51,0.00051,117,0.00117
-27,17,3,100000,43,0.00043,116,0.00116
-27,17,4,100000,65,0.00065,121,0.00121
-27,17,5,100000,48,0.00048,116,0.00116
-27,18,0,100000,43,0.00043,96,0.00096
-27,18,1,100000,37,0.00037,107,0.00107
-27,18,2,100000,58,0.00058,122,0.00122
-27,18,3,100000,48,0.00048,128,0.00128
-27,18,4,100000,42,0.00042,110,0.0011
-27,18,5,100000,34,0.00034,84,0.00084
-27,19,0,100000,33,0.00033,85,0.00085
-27,19,1,100000,44,0.00044,100,0.001
-27,19,2,100000,46,0.00046,109,0.00109
-27,19,3,100000,48,0.00048,138,0.00138
-27,19,4,100000,47,0.00047,102,0.00102
-27,19,5,100000,23,0.00023,99,0.00099
-27,20,0,100000,74,0.00074,115,0.00115
-27,20,1,100000,37,0.00037,119,0.00119
-27,20,2,100000,35,0.00035,109,0.00109
-27,20,3,100000,53,0.00053,112,0.00112
-27,20,4,100000,38,0.00038,118,0.00118
-27,20,5,100000,30,0.0003,93,0.00093
-27,21,0,100000,32,0.00032,94,0.00094
-27,21,1,100000,38,0.00038,107,0.00107
-27,21,2,100000,46,0.00046,111,0.00111
-27,21,3,100000,77,0.00077,108,0.00108
-27,21,4,100000,23,0.00023,85,0.00085
-27,21,5,100000,62,0.00062,112,0.00112
-27,22,0,100000,35,0.00035,98,0.00098
