x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
6.2,32.2,400000,44579,0.111448,151601,0.379003
6.2,32.4,400000,44865,0.112162,152153,0.380383
6.2,32.6,400000,44471,0.111177,151889,0.379723
6.2,32.8,400000,45013,0.112532,152951,0.382377
6.2,33,400000,44662,0.111655,152001,0.380003
6.2,33.2,400000,44525,0.111312,151952,0.37988
6.2,33.4,400000,44811,0.112028,152337,0.380842
6.2,33.6,400000,44623,0.111558,151612,0.37903
6.2,33.8,400000,44955,0.112388,151339,0.378348
6.2,34,400000,44547,0.111367,152037,0.380092
6.2,34.2,400000,44363,0.110908,151844,0.37961
6.2,34.4,400000,44426,0.111065,152182,0.380455
6.2,34.6,400000,44836,0.11209,151661,0.379153
6.2,34.8,400000,44858,0.112145,152174,0.380435
6.2,35,400000,45002,0.112505,152626,0.381565
6.2,35.2,400000,45020,0.11255,152463,0.381157
6.2,35.4,400000,45611,0.114028,152675,0.381688
6.2,35.6,400000,44805,0.112013,152106,0.380265
6.2,35.8,400000,44890,0.112225,152339,0.380848
6.2,36,400000,44816,0.11204,152787,0.381968
6.2,36.2,400000,44642,0.111605,152104,0.38026
6.2,36.4,400000,44831,0.112077,151812,0.37953
6.2,36.6,400000,44966,0.112415,152510,0.381275
6.2,36.8,400000,44971,0.112427,151898,0.379745
6.2,37,400000,45229,0.113073,152321,0.380802
6.2,37.2,400000,44707,0.111768,152621,0.381553
6.2,37.4,400000,45254,0.113135,152340,0.38085
6.2,37.6,400000,45003,0.112507,151902,0.379755
6.2,37.8,400000,44715,0.111787,152024,0.38006
6.2,38,400000,44927,0.112318,152304,0.38076
6.2,38.2,400000,44476,0.11119,151639,0.379097
6.2,38.4,400000,44935,0.112338,151936,0.37984
6.2,38.6,400000,44235,0.110588,151347,0.378368
6.2,38.8,400000,44637,0.111592,151521,0.378802
6.2,39,400000,44850,0.112125,151940,0.37985
6.2,39.2,400000,44838,0.112095,151857,0.379642
6.2,39.4,400000,44898,0.112245,152394,0.380985
6.2,39.6,400000,45055,0.112638,152063,0.380157
6.2,39.8,400000,44869,0.112172,151883,0.379707
6.2,40,400000,44818,0.112045,152256,0.38064
6.2,40.2,400000,44618,0.111545,152122,0.380305
6.2,40.4,400000,44576,0.11144,152511,0.381277
6.2,40.6,400000,45516,0.11379,151678,0.379195
6.2,40.8,400000,44933,0.112333,152241,0.380603
6.2,41,400000,44779,0.111948,152170,0.380425
6.2,41.2,400000,44571,0.111427,151276,0.37819
6.2,41.4,400000,45182,0.112955,152262,0.380655
6.2,41.6,400000,44545,0.111363,151552,0.37888
6.2,41.8,400000,44896,0.11224,152219,0.380547
6.2,42,400000,45290,0.113225,152727,0.381817
6.2,42.2,400000,44894,0.112235,151959,0.379897
6.2,42.4,400000,44824,0.11206,151894,0.379735
6.2,42.6,400000,44743,0.111857,151893,0.379732
6.2,42.8,400000,44915,0.112287,152145,0.380362
6.2,43,400000,44485,0.111213,152031,0.380078
6.2,43.2,400000,44483,0.111208,151757,0.379393
6.2,43.4,400000,45178,0.112945,152340,0.38085
6.2,43.6,400000,44903,0.112257,152502,0.381255
6.2,43.8,400000,44942,0.112355,152283,0.380707
6.2,44,400000,44815,0.112037,152057,0.380142
6.2,44.2,400000,44232,0.11058,151768,0.37942
6.2,44.4,400000,45392,0.11348,152640,0.3816
6.2,44.6,400000,44546,0.111365,152097,0.380242
6.2,44.8,400000,44750,0.111875,151632,0.37908
6.2,45,400000,44616,0.11154,151587,0.378968
6.2,45.2,400000,44747,0.111867,151898,0.379745
6.2,45.4,400000,44157,0.110393,151872,0.37968
6.2,45.6,400000,44380,0.11095,151536,0.37884
6.2,45.8,400000,44681,0.111702,151878,0.379695
6.2,46,400000,44396,0.11099,151610,0.379025
6.2,46.2,400000,44879,0.112198,151936,0.37984
6.2,46.4,400000,44700,0.11175,152410,0.381025
6.2,46.6,400000,44811,0.112028,152195,0.380487
6.2,46.8,400000,44764,0.11191,151999,0.379997
6.2,47,400000,45345,0.113363,152946,0.382365
6.2,47.2,400000,45026,0.112565,151887,0.379717
6.2,47.4,400000,44727,0.111818,152404,0.38101
6.2,47.6,400000,45234,0.113085,152547,0.381368
6.2,47.8,400000,44408,0.11102,152089,0.380223
6.2,48,400000,44112,0.11028,151629,0.379072
6.2,48.2,400000,44830,0.112075,151781,0.379453
6.2,48.4,400000,45088,0.11272,152333,0.380833
6.2,48.6,400000,44334,0.110835,152019,0.380047
6.2,48.8,400000,44736,0.11184,152100,0.38025
6.2,49,400000,44832,0.11208,152130,0.380325
6.2,49.2,400000,44597,0.111492,152141,0.380352
6.2,49.4,400000,44979,0.112448,152083,0.380207
6.2,49.6,400000,44154,0.110385,151714,0.379285
6.2,49.8,400000,45156,0.11289,152207,0.380518
6.2,50,400000,44952,0.11238,151858,0.379645
6.4,-50,400000,44465,0.111162,152199,0.380497
6.4,-49.8,400000,45009,0.112522,151812,0.37953
6.4,-49.6,400000,45284,0.11321,153221,0.383053
6.4,-49.4,400000,44395,0.110988,151522,0.378805
6.4,-49.2,400000,45190,0.112975,151908,0.37977
6.4,-49,400000,44139,0.110348,151840,0.3796
6.4,-48.8,400000,45177,0.112943,152326,0.380815
6.4,-48.6,400000,44945,0.112363,151809,0.379522
6.4,-48.4,400000,44597,0.111492,152152,0.38038
6.4,-48.2,400000,44966,0.112415,152072,0.38018
6.4,-48,400000,44636,0.11159,151572,0.37893
6.4,-47.8,400000,44437,0.111092,151382,0.378455
6.4,-47.6,400000,44776,0.11194,151974,0.379935
6.4,-47.4,400000,44977,0.112443,152152,0.38038
6.4,-47.2,400000,44441,0.111103,151482,0.378705
6.4,-47,400000,45046,0.112615,152142,0.380355
6.4,-46.8,400000,45231,0.113077,152492,0.38123
6.4,-46.6,400000,45008,0.11252,152376,0.38094
6.4,-46.4,400000,45058,0.112645,151604,0.37901
6.4,-46.2,400000,45341,0.113352,152331,0.380827
6.4,-46,400000,45398,0.113495,152232,0.38058
6.4,-45.8,400000,44815,0.112037,151821,0.379553
6.4,-45.6,400000,44378,0.110945,151781,0.379453
6.4,-45.4,400000,44831,0.112077,151688,0.37922
6.4,-45.2,400000,44613,0.111533,152229,0.380572
6.4,-45,400000,44512,0.11128,151911,0.379777
6.4,-44.8,400000,44772,0.11193,151995,0.379987
6.4,-44.6,400000,44590,0.111475,151747,0.379368
6.4,-44.4,400000,44995,0.112488,152261,0.380653
6.4,-44.2,400000,44666,0.111665,151952,0.37988
6.4,-44,400000,45029,0.112573,151948,0.37987
6.4,-43.8,400000,44532,0.11133,152407,0.381018
6.4,-43.6,400000,45075,0.112687,152269,0.380673
6.4,-43.4,400000,45165,0.112912,152145,0.380362
6.4,-43.2,400000,44863,0.112157,151820,0.37955
6.4,-43,400000,44389,0.110973,151259,0.378148
6.4,-42.8,400000,44968,0.11242,152397,0.380993
6.4,-42.6,400000,45086,0.112715,151663,0.379157
6.4,-42.4,400000,44997,0.112492,152320,0.3808
6.4,-42.2,400000,45575,0.113937,152763,0.381908
6.4,-42,400000,44332,0.11083,152238,0.380595
6.4,-41.8,400000,44307,0.110768,151638,0.379095
6.4,-41.6,400000,44813,0.112032,151867,0.379667
6.4,-41.4,400000,45383,0.113458,152137,0.380342
6.4,-41.2,400000,44849,0.112122,152383,0.380958
6.4,-41,400000,45148,0.11287,152223,0.380557
6.4,-40.8,400000,44978,0.112445,152289,0.380723
6.4,-40.6,400000,45003,0.112507,152334,0.380835
6.4,-40.4,400000,44892,0.11223,152461,0.381153
6.4,-40.2,400000,45125,0.112812,151743,0.379358
6.4,-40,400000,44501,0.111253,151831,0.379578
6.4,-39.8,400000,44977,0.112443,151955,0.379887
6.4,-39.6,400000,45198,0.112995,152274,0.380685
6.4,-39.4,400000,45069,0.112672,152323,0.380808
6.4,-39.2,400000,44381,0.110952,152058,0.380145
6.4,-39,400000,44471,0.111177,151563,0.378908
6.4,-38.8,400000,45040,0.1126,152181,0.380453
6.4,-38.6,400000,45305,0.113263,152175,0.380437
6.4,-38.4,400000,45639,0.114098,152171,0.380427
6.4,-38.2,400000,44776,0.11194,152147,0.380368
6.4,-38,400000,44947,0.112367,152243,0.380607
6.4,-37.8,400000,44862,0.112155,152568,0.38142
6.4,-37.6,400000,45113,0.112782,152318,0.380795
6.4,-37.4,400000,44674,0.111685,152165,0.380412
6.4,-37.2,400000,44858,0.112145,151711,0.379277
6.4,-37,400000,45472,0.11368,152137,0.380342
6.4,-36.8,400000,45065,0.112662,151410,0.378525
6.4,-36.6,400000,45085,0.112712,152273,0.380682
6.4,-36.4,400000,44753,0.111882,151927,0.379817
6.4,-36.2,400000,44970,0.112425,151504,0.37876
6.4,-36,400000,44749,0.111872,151580,0.37895
6.4,-35.8,400000,44719,0.111797,151872,0.37968
6.4,-35.6,400000,45163,0.112907,152156,0.38039
6.4,-35.4,400000,44540,0.11135,151651,0.379128
6.4,-35.2,400000,44683,0.111708,151951,0.379877
6.4,-35,400000,45075,0.112687,152248,0.38062
6.4,-34.8,400000,44994,0.112485,152104,0.38026
6.4,-34.6,400000,45135,0.112837,152602,0.381505
6.4,-34.4,400000,45193,0.112982,152144,0.38036
6.4,-34.2,400000,45034,0.112585,151866,0.379665
6.4,-34,400000,45008,0.11252,152611,0.381528
6.4,-33.8,400000,45316,0.11329,152308,0.38077
6.4,-33.6,400000,44429,0.111073,152018,0.380045
6.4,-33.4,400000,44470,0.111175,152406,0.381015
6.4,-33.2,400000,44352,0.11088,152039,0.380097
6.4,-33,400000,45109,0.112772,151916,0.37979
6.4,-32.8,400000,44602,0.111505,151648,0.37912
6.4,-32.6,400000,45233,0.113083,152532,0.38133
6.4,-32.4,400000,44913,0.112282,151595,0.378987
6.4,-32.2,400000,44812,0.11203,152322,0.380805
6.4,-32,400000,44438,0.111095,151188,0.37797
6.4,-31.8,400000,45078,0.112695,151765,0.379412
6.4,-31.6,400000,44900,0.11225,152128,0.38032
6.4,-31.4,400000,45131,0.112827,152756,0.38189
6.4,-31.2,400000,44391,0.110978,152375,0.380937
6.4,-31,400000,44686,0.111715,151935,0.379837
6.4,-30.8,400000,44594,0.111485,151595,0.378987
6.4,-30.6,400000,44910,0.112275,152406,0.381015
6.4,-30.4,400000,44616,0.11154,152051,0.380128
6.4,-30.2,400000,44783,0.111958,152074,0.380185
6.4,-30,400000,44892,0.11223,152024,0.38006
6.4,-29.8,400000,44559,0.111397,152031,0.380078
6.4,-29.6,400000,44626,0.111565,151873,0.379682
6.4,-29.4,400000,45076,0.11269,151925,0.379812
6.4,-29.2,400000,44713,0.111783,151550,0.378875
6.4,-29,400000,44896,0.11224,151987,0.379968
6.4,-28.8,400000,44772,0.11193,152384,0.38096
6.4,-28.6,400000,44810,0.112025,152633,0.381582
6.4,-28.4,400000,44718,0.111795,152353,0.380883
6.4,-28.2,400000,44975,0.112437,152171,0.380427
6.4,-28,400000,44319,0.110797,152125,0.380312
6.4,-27.8,400000,44639,0.111598,151930,0.379825
6.4,-27.6,400000,45350,0.113375,152304,0.38076
6.4,-27.4,400000,45103,0.112757,152642,0.381605
6.4,-27.2,400000,44723,0.111808,151862,0.379655
6.4,-27,400000,44855,0.112138,151898,0.379745
6.4,-26.8,400000,45439,0.113598,152666,0.381665
6.4,-26.6,400000,44777,0.111943,152305,0.380763
6.4,-26.4,400000,44137,0.110342,152033,0.380082
6.4,-26.2,400000,44870,0.112175,152080,0.3802
6.4,-26,400000,45183,0.112958,152418,0.381045
6.4,-25.8,400000,44657,0.111643,152176,0.38044
6.4,-25.6,400000,44440,0.1111,151864,0.37966
6.4,-25.4,400000,44809,0.112022,152262,0.380655
6.4,-25.2,400000,44549,0.111372,151887,0.379717
