x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-6.2,-30.6,400000,44808,0.11202,151983,0.379958
-6.2,-30.4,400000,44893,0.112232,152327,0.380817
-6.2,-30.2,400000,44870,0.112175,152110,0.380275
-6.2,-30,400000,44829,0.112073,152796,0.38199
-6.2,-29.8,400000,44796,0.11199,152156,0.38039
-6.2,-29.6,400000,44443,0.111107,151989,0.379972
-6.2,-29.4,400000,44879,0.112198,152177,0.380443
-6.2,-29.2,400000,44348,0.11087,151586,0.378965
-6.2,-29,400000,44999,0.112498,151654,0.379135
-6.2,-28.8,400000,44712,0.11178,152090,0.380225
-6.2,-28.6,400000,44397,0.110992,152087,0.380217
-6.2,-28.4,400000,44325,0.110812,151944,0.37986
-6.2,-28.2,400000,44467,0.111168,151545,0.378862
-6.2,-28,400000,45103,0.112757,152590,0.381475
-6.2,-27.8,400000,44723,0.111808,152555,0.381387
-6.2,-27.6,400000,44998,0.112495,152311,0.380777
-6.2,-27.4,400000,45539,0.113848,152561,0.381402
-6.2,-27.2,400000,44873,0.112183,152085,0.380213
-6.2,-27,400000,45045,0.112613,152434,0.381085
-6.2,-26.8,400000,44973,0.112433,152826,0.382065
-6.2,-26.6,400000,44662,0.111655,151915,0.379788
-6.2,-26.4,400000,44634,0.111585,151483,0.378707
-6.2,-26.2,400000,44841,0.112102,152387,0.380968
-6.2,-26,400000,45245,0.113113,151963,0.379908
-6.2,-25.8,400000,44992,0.11248,152163,0.380408
-6.2,-25.6,400000,44702,0.111755,152750,0.381875
-6.2,-25.4,400000,45309,0.113272,152842,0.382105
-6.2,-25.2,400000,45104,0.11276,151991,0.379978
-6.2,-25,400000,44883,0.112208,152003,0.380007
-6.2,-24.8,400000,45091,0.112727,152631,0.381578
-6.2,-24.6,400000,44748,0.11187,151938,0.379845
-6.2,-24.4,400000,45114,0.112785,152148,0.38037
-6.2,-24.2,400000,44425,0.111062,151705,0.379263
-6.2,-24,400000,44806,0.112015,151820,0.37955
-6.2,-23.8,400000,44937,0.112342,151952,0.37988
-6.2,-23.6,400000,44452,0.11113,151844,0.37961
-6.2,-23.4,400000,44979,0.112448,152227,0.380568
-6.2,-23.2,400000,45287,0.113217,152081,0.380202
-6.2,-23,400000,44595,0.111488,151813,0.379532
-6.2,-22.8,400000,44851,0.112128,152402,0.381005
-6.2,-22.6,400000,44502,0.111255,151977,0.379943
-6.2,-22.4,400000,44629,0.111573,152370,0.380925
-6.2,-22.2,400000,45372,0.11343,152124,0.38031
-6.2,-22,400000,45059,0.112647,152153,0.380383
-6.2,-21.8,400000,44763,0.111907,152190,0.380475
-6.2,-21.6,400000,44290,0.110725,151397,0.378493
-6.2,-21.4,400000,45043,0.112607,152281,0.380702
-6.2,-21.2,400000,44604,0.11151,151746,0.379365
-6.2,-21,400000,45075,0.112687,152446,0.381115
-6.2,-20.8,400000,45127,0.112818,152620,0.38155
-6.2,-20.6,400000,44932,0.11233,151753,0.379383
-6.2,-20.4,400000,44776,0.11194,152120,0.3803
-6.2,-20.2,400000,44819,0.112047,152060,0.38015
-6.2,-20,400000,44656,0.11164,152153,0.380383
-6.2,-19.8,400000,44437,0.111092,152198,0.380495
-6.2,-19.6,400000,44421,0.111052,151680,0.3792
-6.2,-19.4,400000,45150,0.112875,152654,0.381635
-6.2,-19.2,400000,44608,0.11152,152564,0.38141
-6.2,-19,400000,45124,0.11281,152316,0.38079
-6.2,-18.8,400000,44878,0.112195,151753,0.379383
-6.2,-18.6,400000,44084,0.11021,151937,0.379843
-6.2,-18.4,400000,45546,0.113865,152623,0.381557
-6.2,-18.2,400000,44867,0.112168,152586,0.381465
-6.2,-18,400000,45015,0.112537,151527,0.378817
-6.2,-17.8,400000,44626,0.111565,152327,0.380817
-6.2,-17.6,400000,44983,0.112458,151931,0.379827
-6.2,-17.4,400000,44411,0.111028,151945,0.379862
-6.2,-17.2,400000,44470,0.111175,152051,0.380128
-6.2,-17,400000,44682,0.111705,151692,0.37923
-6.2,-16.8,400000,44416,0.11104,151516,0.37879
-6.2,-16.6,400000,44920,0.1123,151948,0.37987
-6.2,-16.4,400000,44621,0.111552,152055,0.380138
-6.2,-16.2,400000,44946,0.112365,152161,0.380402
-6.2,-16,400000,44709,0.111772,152245,0.380613
-6.2,-15.8,400000,45404,0.11351,152854,0.382135
-6.2,-15.6,400000,45025,0.112562,151900,0.37975
-6.2,-15.4,400000,44852,0.11213,152524,0.38131
-6.2,-15.2,400000,44829,0.112073,152329,0.380823
-6.2,-15,400000,44195,0.110488,151987,0.379968
-6.2,-14.8,400000,44340,0.11085,151913,0.379783
-6.2,-14.6,400000,44523,0.111308,151778,0.379445
-6.2,-14.4,400000,44928,0.11232,152486,0.381215
-6.2,-14.2,400000,44563,0.111408,152353,0.380883
-6.2,-14,400000,44632,0.11158,151936,0.37984
-6.2,-13.8,400000,44799,0.111997,152377,0.380943
-6.2,-13.6,400000,44749,0.111872,152128,0.38032
-6.2,-13.4,400000,44822,0.112055,152415,0.381037
-6.2,-13.2,400000,44219,0.110548,151924,0.37981
-6.2,-13,400000,45237,0.113092,152226,0.380565
-6.2,-12.8,400000,44984,0.11246,152325,0.380812
-6.2,-12.6,400000,44465,0.111162,152332,0.38083
-6.2,-12.4,400000,45129,0.112823,151858,0.379645
-6.2,-12.2,400000,45031,0.112577,153086,0.382715
-6.2,-12,400000,44034,0.110085,151501,0.378752
-6.2,-11.8,400000,45266,0.113165,151878,0.379695
-6.2,-11.6,400000,44199,0.110497,152250,0.380625
-6.2,-11.4,400000,45359,0.113397,152263,0.380657
-6.2,-11.2,400000,44759,0.111897,152306,0.380765
-6.2,-11,400000,44780,0.11195,152103,0.380258
-6.2,-10.8,400000,44926,0.112315,152370,0.380925
-6.2,-10.6,400000,44556,0.11139,151745,0.379362
-6.2,-10.4,400000,44504,0.11126,151296,0.37824
-6.2,-10.2,400000,45107,0.112768,152598,0.381495
-6.2,-10,400000,44746,0.111865,152067,0.380167
-6.2,-9.8,400000,44446,0.111115,151734,0.379335
-6.2,-9.6,400000,44971,0.112427,152146,0.380365
-6.2,-9.4,400000,45271,0.113178,152038,0.380095
-6.2,-9.2,400000,44893,0.112232,152686,0.381715
-6.2,-9,400000,44776,0.11194,151466,0.378665
-6.2,-8.8,400000,45516,0.11379,152550,0.381375
-6.2,-8.6,400000,45202,0.113005,152059,0.380148
-6.2,-8.4,400000,44925,0.112312,152217,0.380543
-6.2,-8.2,400000,44504,0.11126,152009,0.380022
-6.2,-8,400000,44915,0.112287,151947,0.379868
-6.2,-7.8,400000,44531,0.111327,152241,0.380603
-6.2,-7.6,400000,44345,0.110863,151862,0.379655
-6.2,-7.4,400000,45072,0.11268,152197,0.380493
-6.2,-7.2,400000,44661,0.111653,151818,0.379545
-6.2,-7,400000,44584,0.11146,152279,0.380698
-6.2,-6.8,400000,44618,0.111545,152250,0.380625
-6.2,-6.6,400000,44952,0.11238,152058,0.380145
-6.2,-6.4,400000,44586,0.111465,152381,0.380953
-6.2,-6.2,400000,44894,0.112235,152444,0.38111
-6.2,-6,400000,45050,0.112625,152086,0.380215
-6.2,-5.8,400000,44975,0.112437,151821,0.379553
-6.2,-5.6,400000,44676,0.11169,151856,0.37964
-6.2,-5.4,400000,44804,0.11201,152029,0.380072
-6.2,-5.2,400000,44757,0.111893,151992,0.37998
-6.2,-5,400000,45156,0.11289,152543,0.381358
-6.2,-4.8,400000,45421,0.113553,152507,0.381267
-6.2,-4.6,400000,44545,0.111363,152488,0.38122
-6.2,-4.4,400000,44492,0.11123,151823,0.379557
-6.2,-4.2,400000,44809,0.112022,152032,0.38008
-6.2,-4,400000,45181,0.112952,152547,0.381368
-6.2,-3.8,400000,45086,0.112715,152521,0.381302
-6.2,-3.6,400000,44907,0.112268,152224,0.38056
-6.2,-3.4,400000,45200,0.113,152255,0.380638
-6.2,-3.2,400000,44880,0.1122,152352,0.38088
-6.2,-3,400000,45124,0.11281,152472,0.38118
-6.2,-2.8,400000,44881,0.112202,151806,0.379515
-6.2,-2.6,400000,44436,0.11109,152160,0.3804
-6.2,-2.4,400000,45043,0.112607,152091,0.380227
-6.2,-2.2,400000,45120,0.1128,152156,0.38039
-6.2,-2,400000,44965,0.112412,152459,0.381147
-6.2,-1.8,400000,44307,0.110768,151854,0.379635
-6.2,-1.6,400000,44783,0.111958,152029,0.380072
-6.2,-1.4,400000,44968,0.11242,152180,0.38045
-6.2,-1.2,400000,45376,0.11344,151867,0.379667
-6.2,-1,400000,45385,0.113462,152234,0.380585
-6.2,-0.8,400000,44990,0.112475,152550,0.381375
-6.2,-0.6,400000,44725,0.111812,152224,0.38056
-6.2,-0.4,400000,44838,0.112095,152557,0.381393
-6.2,-0.2,400000,45065,0.112662,152463,0.381157
-6.2,0,400000,44875,0.112187,152508,0.38127
-6.2,0.2,400000,44664,0.11166,151762,0.379405
-6.2,0.4,400000,45645,0.114113,152275,0.380688
-6.2,0.6,400000,44740,0.11185,152188,0.38047
-6.2,0.8,400000,45288,0.11322,152507,0.381267
-6.2,1,400000,45097,0.112742,151799,0.379497
-6.2,1.2,400000,44835,0.112088,151528,0.37882
-6.2,1.4,400000,44747,0.111867,151872,0.37968
-6.2,1.6,400000,44549,0.111372,151970,0.379925
-6.2,1.8,400000,45341,0.113352,152025,0.380063
-6.2,2,400000,44319,0.110797,151934,0.379835
-6.2,2.2,400000,44554,0.111385,151490,0.378725
-6.2,2.4,400000,44990,0.112475,152203,0.380507
-6.2,2.6,400000,45022,0.112555,152366,0.380915
-6.2,2.8,400000,45063,0.112657,152248,0.38062
-6.2,3,400000,45221,0.113053,152874,0.382185
-6.2,3.2,400000,44905,0.112263,151796,0.37949
-6.2,3.4,400000,45135,0.112837,152513,0.381283
-6.2,3.6,400000,45245,0.113113,152464,0.38116
-6.2,3.8,400000,44597,0.111492,152063,0.380157
-6.2,4,400000,44624,0.11156,152906,0.382265
-6.2,4.2,400000,44505,0.111263,152163,0.380408
-6.2,4.4,400000,44921,0.112302,151996,0.37999
-6.2,4.6,400000,44722,0.111805,151963,0.379908
-6.2,4.8,400000,45512,0.11378,152372,0.38093
-6.2,5,400000,44681,0.111702,151604,0.37901
-6.2,5.2,400000,45243,0.113107,152232,0.38058
-6.2,5.4,400000,44795,0.111988,151600,0.379
-6.2,5.6,400000,45179,0.112948,152257,0.380642
-6.2,5.8,400000,44954,0.112385,151895,0.379738
-6.2,6,400000,44888,0.11222,152960,0.3824
-6.2,6.2,400000,44508,0.11127,152492,0.38123
-6.2,6.4,400000,44579,0.111448,152019,0.380047
-6.2,6.6,400000,44785,0.111963,152110,0.380275
-6.2,6.8,400000,44948,0.11237,152360,0.3809
-6.2,7,400000,44551,0.111378,152076,0.38019
-6.2,7.2,400000,44608,0.11152,151753,0.379383
-6.2,7.4,400000,44916,0.11229,151998,0.379995
-6.2,7.6,400000,44916,0.11229,152341,0.380852
-6.2,7.8,400000,44800,0.112,151578,0.378945
-6.2,8,400000,44727,0.111818,151711,0.379277
-6.2,8.2,400000,44599,0.111497,151600,0.379
-6.2,8.4,400000,44729,0.111823,152026,0.380065
-6.2,8.6,400000,44557,0.111393,152519,0.381298
-6.2,8.8,400000,44985,0.112463,152923,0.382308
-6.2,9,400000,44911,0.112278,152204,0.38051
-6.2,9.2,400000,45053,0.112632,152327,0.380817
-6.2,9.4,400000,44340,0.11085,152044,0.38011
-6.2,9.6,400000,44507,0.111268,151563,0.378908
-6.2,9.8,400000,45278,0.113195,152444,0.38111
-6.2,10,400000,45180,0.11295,152639,0.381597
-6.2,10.2,400000,44748,0.11187,151736,0.37934
-6.2,10.4,400000,44749,0.111872,152010,0.380025
-6.2,10.6,400000,45647,0.114117,152663,0.381657
-6.2,10.8,400000,44436,0.11109,151637,0.379092
-6.2,11,400000,44598,0.111495,152004,0.38001
-6.2,11.2,400000,45082,0.112705,152231,0.380578
-6.2,11.4,400000,44925,0.112312,152298,0.380745
-6.2,11.6,400000,44517,0.111293,152259,0.380648
-6.2,11.8,400000,44575,0.111437,152240,0.3806
-6.2,12,400000,44682,0.111705,152075,0.380188
-6.2,12.2,400000,44646,0.111615,151981,0.379953
-6.2,12.4,400000,44770,0.111925,152116,0.38029
-6.2,12.6,400000,44912,0.11228,152072,0.38018
-6.2,12.8,400000,45308,0.11327,152217,0.380543
-6.2,13,400000,45134,0.112835,152427,0.381068
-6.2,13.2,400000,44740,0.11185,152278,0.380695
-6.2,13.4,400000,44666,0.111665,152234,0.380585
-6.2,13.6,400000,44763,0.111907,152220,0.38055
-6.2,13.8,400000,45028,0.11257,151921,0.379802
-6.2,14,400000,45070,0.112675,152212,0.38053
-6.2,14.2,400000,44807,0.112018,151363,0.378408
-6.2,14.4,400000,45066,0.112665,152006,0.380015
-6.2,14.6,400000,44776,0.11194,151827,0.379568
-6.2,14.8,400000,45452,0.11363,151933,0.379833
-6.2,15,400000,44707,0.111768,152307,0.380767
-6.2,15.2,400000,44040,0.1101,151836,0.37959
-6.2,15.4,400000,44891,0.112227,152064,0.38016
-6.2,15.6,400000,44786,0.111965,152218,0.380545
-6.2,15.8,400000,45035,0.112587,152209,0.380522
-6.2,16,400000,44589,0.111473,152390,0.380975
-6.2,16.2,400000,44998,0.112495,152543,0.381358
-6.2,16.4,400000,44401,0.111003,152087,0.380217
-6.2,16.6,400000,44545,0.111363,152427,0.381068
-6.2,16.8,400000,45418,0.113545,152571,0.381427
-6.2,17,400000,44650,0.111625,151766,0.379415
-6.2,17.2,400000,45003,0.112507,152208,0.38052
-6.2,17.4,400000,44885,0.112213,152048,0.38012
-6.2,17.6,400000,45477,0.113693,152133,0.380333
-6.2,17.8,400000,44753,0.111882,151830,0.379575
-6.2,18,400000,44617,0.111543,152133,0.380333
-6.2,18.2,400000,44838,0.112095,152155,0.380387
-6.2,18.4,400000,44970,0.112425,152570,0.381425
-6.2,18.6,400000,45455,0.113638,152256,0.38064
-6.2,18.8,400000,44404,0.11101,152027,0.380068
-6.2,19,400000,44754,0.111885,152293,0.380732
-6.2,19.2,400000,44911,0.112278,152068,0.38017
-6.2,19.4,400000,44705,0.111763,152059,0.380148
-6.2,19.6,400000,44870,0.112175,152406,0.381015
-6.2,19.8,400000,44560,0.1114,152393,0.380983
-6.2,20,400000,45634,0.114085,151988,0.37997
-6.2,20.2,400000,44921,0.112302,152432,0.38108
-6.2,20.4,400000,44873,0.112183,152239,0.380597
-6.2,20.6,400000,44483,0.111208,151656,0.37914
-6.2,20.8,400000,45134,0.112835,152010,0.380025
-6.2,21,400000,44860,0.11215,152244,0.38061
-6.2,21.2,400000,45074,0.112685,151888,0.37972
-6.2,21.4,400000,44614,0.111535,152102,0.380255
-6.2,21.6,400000,44878,0.112195,152340,0.38085
-6.2,21.8,400000,44937,0.112342,153042,0.382605
-6.2,22,400000,44654,0.111635,152262,0.380655
-6.2,22.2,400000,45300,0.11325,151872,0.37968
-6.2,22.4,400000,44561,0.111403,152443,0.381107
-6.2,22.6,400000,44843,0.112107,152351,0.380877
-6.2,22.8,400000,44324,0.11081,152089,0.380223
-6.2,23,400000,45428,0.11357,152394,0.380985
-6.2,23.2,400000,44675,0.111687,151920,0.3798
-6.2,23.4,400000,44900,0.11225,151739,0.379348
-6.2,23.6,400000,44972,0.11243,151968,0.37992
-6.2,23.8,400000,44671,0.111677,152177,0.380443
-6.2,24,400000,45103,0.112757,152821,0.382053
-6.2,24.2,400000,44697,0.111742,152192,0.38048
-6.2,24.4,400000,44388,0.11097,151725,0.379312
-6.2,24.6,400000,45145,0.112863,152226,0.380565
-6.2,24.8,400000,44818,0.112045,152212,0.38053
-6.2,25,400000,44679,0.111698,152131,0.380327
-6.2,25.2,400000,44779,0.111948,152012,0.38003
-6.2,25.4,400000,44762,0.111905,152147,0.380368
-6.2,25.6,400000,45332,0.11333,152256,0.38064
-6.2,25.8,400000,44741,0.111852,152379,0.380947
-6.2,26,400000,44708,0.11177,151843,0.379607
-6.2,26.2,400000,44368,0.11092,152015,0.380037
-6.2,26.4,400000,44746,0.111865,152184,0.38046
-6.2,26.6,400000,44689,0.111723,151926,0.379815
