x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
31.6327,-50,0,100000,25,0.00025,69,0.00069
31.6327,-50,1,100000,38,0.00038,67,0.00067
31.6327,-50,2,100000,40,0.0004,62,0.00062
31.6327,-50,3,100000,31,0.00031,85,0.00085
31.6327,-50,4,100000,42,0.00042,66,0.00066
31.6327,-50,5,100000,34,0.00034,81,0.00081
31.6327,-47.9592,0,100000,39,0.00039,90,0.0009
31.6327,-47.9592,1,100000,25,0.00025,66,0.00066
31.6327,-47.9592,2,100000,40,0.0004,81,0.00081
31.6327,-47.9592,3,100000,24,0.00024,72,0.00072
31.6327,-47.9592,4,100000,28,0.00028,81,0.00081
31.6327,-47.9592,5,100000,38,0.00038,79,0.00079
31.6327,-45.9184,0,100000,29,0.00029,70,0.0007
31.6327,-45.9184,1,100000,14,0.00014,55,0.00055
31.6327,-45.9184,2,100000,46,0.00046,76,0.00076
31.6327,-45.9184,3,100000,28,0.00028,74,0.00074
31.6327,-45.9184,4,100000,19,0.00019,75,0.00075
31.6327,-45.9184,5,100000,23,0.00023,75,0.00075
31.6327,-43.8776,0,100000,40,0.0004,89,0.00089
31.6327,-43.8776,1,100000,46,0.00046,94,0.00094
31.6327,-43.8776,2,100000,37,0.00037,80,0.0008
31.6327,-43.8776,3,100000,51,0.00051,73,0.00073
31.6327,-43.8776,4,100000,43,0.00043,80,0.0008
31.6327,-43.8776,5,100000,21,0.00021,70,0.0007
31.6327,-41.8367,0,100000,28,0.00028,71,0.00071
31.6327,-41.8367,1,100000,36,0.00036,81,0.00081
31.6327,-41.8367,2,100000,29,0.00029,76,0.00076
31.6327,-41.8367,3,100000,31,0.00031,70,0.0007
31.6327,-41.8367,4,100000,18,0.00018,71,0.00071
31.6327,-41.8367,5,100000,34,0.00034,76,0.00076
31.6327,-39.7959,0,100000,26,0.00026,61,0.00061
31.6327,-39.7959,1,100000,28,0.00028,90,0.0009
31.6327,-39.7959,2,100000,33,0.00033,82,0.00082
31.6327,-39.7959,3,100000,19,0.00019,65,0.00065
31.6327,-39.7959,4,100000,22,0.00022,73,0.00073
31.6327,-39.7959,5,100000,31,0.00031,74,0.00074
31.6327,-37.7551,0,100000,23,0.00023,60,0.0006
31.6327,-37.7551,1,100000,13,0.00013,64,0.00064
31.6327,-37.7551,2,100000,12,0.00012,66,0.00066
31.6327,-37.7551,3,100000,22,0.00022,61,0.00061
31.6327,-37.7551,4,100000,30,0.0003,69,0.00069
31.6327,-37.7551,5,100000,24,0.00024,56,0.00056
31.6327,-35.7143,0,100000,23,0.00023,88,0.00088
31.6327,-35.7143,1,100000,40,0.0004,66,0.00066
31.6327,-35.7143,2,100000,27,0.00027,87,0.00087
