x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
34.4,23.2,400000,44669,0.111672,151580,0.37895
34.4,23.4,400000,45030,0.112575,152154,0.380385
34.4,23.6,400000,44554,0.111385,151941,0.379852
34.4,23.8,400000,45016,0.11254,152718,0.381795
34.4,24,400000,44746,0.111865,151989,0.379972
34.4,24.2,400000,44366,0.110915,151779,0.379447
34.4,24.4,400000,44761,0.111903,152289,0.380723
34.4,24.6,400000,44579,0.111448,151586,0.378965
34.4,24.8,400000,44903,0.112257,151418,0.378545
34.4,25,400000,44488,0.11122,151833,0.379582
34.4,25.2,400000,44284,0.11071,151978,0.379945
34.4,25.4,400000,44502,0.111255,152411,0.381028
34.4,25.6,400000,44931,0.112327,151798,0.379495
34.4,25.8,400000,44979,0.112448,152009,0.380022
34.4,26,400000,45047,0.112617,152417,0.381043
34.4,26.2,400000,45125,0.112812,152268,0.38067
34.4,26.4,400000,45385,0.113462,152544,0.38136
34.4,26.6,400000,44882,0.112205,152242,0.380605
34.4,26.8,400000,44982,0.112455,152456,0.38114
34.4,27,400000,45025,0.112562,153166,0.382915
34.4,27.2,400000,44816,0.11204,152005,0.380012
34.4,27.4,400000,44599,0.111497,151613,0.379032
34.4,27.6,400000,44635,0.111588,152371,0.380927
34.4,27.8,400000,44749,0.111872,151988,0.37997
34.4,28,400000,45264,0.11316,152473,0.381182
34.4,28.2,400000,44659,0.111647,152665,0.381663
34.4,28.4,400000,45341,0.113352,152483,0.381207
34.4,28.6,400000,44919,0.112297,151994,0.379985
34.4,28.8,400000,44597,0.111492,152080,0.3802
34.4,29,400000,44926,0.112315,152117,0.380292
34.4,29.2,400000,44397,0.110992,151412,0.37853
34.4,29.4,400000,45102,0.112755,152161,0.380402
34.4,29.6,400000,44203,0.110507,151612,0.37903
34.4,29.8,400000,44697,0.111742,151772,0.37943
34.4,30,400000,45001,0.112503,152244,0.38061
34.4,30.2,400000,44956,0.11239,151747,0.379368
34.4,30.4,400000,44717,0.111793,152269,0.380673
34.4,30.6,400000,45167,0.112918,151861,0.379653
34.4,30.8,400000,44682,0.111705,151725,0.379312
34.4,31,400000,44766,0.111915,152309,0.380773
34.4,31.2,400000,44559,0.111397,152077,0.380192
34.4,31.4,400000,44600,0.1115,152357,0.380893
34.4,31.6,400000,45699,0.114248,151866,0.379665
34.4,31.8,400000,45098,0.112745,152246,0.380615
34.4,32,400000,44688,0.11172,151779,0.379447
34.4,32.2,400000,44459,0.111147,151537,0.378843
34.4,32.4,400000,45103,0.112757,152320,0.3808
34.4,32.6,400000,44435,0.111088,151452,0.37863
34.4,32.8,400000,44799,0.111997,152215,0.380537
34.4,33,400000,45216,0.11304,152739,0.381848
34.4,33.2,400000,44994,0.112485,152047,0.380117
34.4,33.4,400000,44518,0.111295,151851,0.379628
34.4,33.6,400000,44790,0.111975,151980,0.37995
34.4,33.8,400000,44600,0.1115,152057,0.380142
34.4,34,400000,44713,0.111783,152066,0.380165
34.4,34.2,400000,44294,0.110735,151878,0.379695
34.4,34.4,400000,45172,0.11293,152477,0.381192
34.4,34.6,400000,44959,0.112397,152503,0.381258
34.4,34.8,400000,45223,0.113058,152145,0.380362
34.4,35,400000,44749,0.111872,152129,0.380323
34.4,35.2,400000,44129,0.110323,151910,0.379775
34.4,35.4,400000,45373,0.113433,152357,0.380893
34.4,35.6,400000,44456,0.11114,152131,0.380327
34.4,35.8,400000,44793,0.111982,151794,0.379485
34.4,36,400000,44522,0.111305,151340,0.37835
34.4,36.2,400000,44985,0.112463,152350,0.380875
34.4,36.4,400000,44259,0.110647,151997,0.379993
34.4,36.6,400000,44426,0.111065,151745,0.379362
34.4,36.8,400000,44693,0.111732,151950,0.379875
34.4,37,400000,44183,0.110458,151436,0.37859
34.4,37.2,400000,44799,0.111997,151989,0.379972
34.4,37.4,400000,44770,0.111925,152101,0.380252
34.4,37.6,400000,44744,0.11186,152021,0.380053
34.4,37.8,400000,44885,0.112213,152097,0.380242
34.4,38,400000,45157,0.112893,152773,0.381933
34.4,38.2,400000,44859,0.112147,151960,0.3799
34.4,38.4,400000,44630,0.111575,152483,0.381207
34.4,38.6,400000,45120,0.1128,152486,0.381215
34.4,38.8,400000,44557,0.111393,152143,0.380358
34.4,39,400000,44504,0.11126,151767,0.379418
34.4,39.2,400000,45049,0.112623,151864,0.37966
34.4,39.4,400000,44980,0.11245,152144,0.38036
34.4,39.6,400000,44373,0.110933,152014,0.380035
34.4,39.8,400000,44711,0.111778,151846,0.379615
34.4,40,400000,44688,0.11172,152213,0.380532
34.4,40.2,400000,44716,0.11179,152425,0.381063
34.4,40.4,400000,45250,0.113125,152555,0.381387
34.4,40.6,400000,44316,0.11079,151648,0.37912
34.4,40.8,400000,45000,0.1125,152010,0.380025
34.4,41,400000,44897,0.112242,151943,0.379858
34.4,41.2,400000,44540,0.11135,152356,0.38089
34.4,41.4,400000,44966,0.112415,151726,0.379315
34.4,41.6,400000,45369,0.113422,153427,0.383568
34.4,41.8,400000,44278,0.110695,151588,0.37897
34.4,42,400000,45214,0.113035,151884,0.37971
34.4,42.2,400000,44252,0.11063,151984,0.37996
34.4,42.4,400000,45033,0.112583,152413,0.381032
34.4,42.6,400000,44753,0.111882,151840,0.3796
34.4,42.8,400000,44853,0.112132,152307,0.380767
34.4,43,400000,44905,0.112263,152050,0.380125
34.4,43.2,400000,44746,0.111865,151684,0.37921
34.4,43.4,400000,44600,0.1115,151611,0.379028
34.4,43.6,400000,45044,0.11261,152293,0.380732
34.4,43.8,400000,44810,0.112025,151888,0.37972
34.4,44,400000,44849,0.112122,151884,0.37971
34.4,44.2,400000,44890,0.112225,152157,0.380393
34.4,44.4,400000,45169,0.112922,152305,0.380763
34.4,44.6,400000,44955,0.112388,152321,0.380802
34.4,44.8,400000,44973,0.112433,151418,0.378545
34.4,45,400000,45641,0.114102,152509,0.381273
34.4,45.2,400000,45287,0.113217,152255,0.380638
34.4,45.4,400000,45035,0.112587,151980,0.37995
34.4,45.6,400000,44576,0.11144,152090,0.380225
34.4,45.8,400000,44869,0.112172,151741,0.379352
34.4,46,400000,44828,0.11207,152469,0.381173
34.4,46.2,400000,44431,0.111077,151737,0.379343
34.4,46.4,400000,44924,0.11231,152212,0.38053
34.4,46.6,400000,44586,0.111465,151426,0.378565
34.4,46.8,400000,44915,0.112287,152031,0.380078
34.4,47,400000,44525,0.111312,151929,0.379823
34.4,47.2,400000,44973,0.112433,152008,0.38002
34.4,47.4,400000,44600,0.1115,152455,0.381138
34.4,47.6,400000,45016,0.11254,152453,0.381132
34.4,47.8,400000,44944,0.11236,152447,0.381117
34.4,48,400000,45136,0.11284,151727,0.379317
34.4,48.2,400000,44412,0.11103,151441,0.378603
34.4,48.4,400000,44979,0.112448,151926,0.379815
34.4,48.6,400000,45073,0.112683,151658,0.379145
34.4,48.8,400000,45184,0.11296,152288,0.38072
34.4,49,400000,45370,0.113425,152191,0.380478
34.4,49.2,400000,44506,0.111265,152208,0.38052
34.4,49.4,400000,44451,0.111128,151426,0.378565
34.4,49.6,400000,44705,0.111763,151677,0.379192
34.4,49.8,400000,45388,0.11347,152101,0.380252
34.4,50,400000,44702,0.111755,152305,0.380763
34.6,-50,400000,45212,0.11303,151931,0.379827
34.6,-49.8,400000,45029,0.112573,152266,0.380665
34.6,-49.6,400000,45130,0.112825,152098,0.380245
34.6,-49.4,400000,44829,0.112073,152355,0.380887
34.6,-49.2,400000,44805,0.112013,151735,0.379337
34.6,-49,400000,44481,0.111202,151845,0.379613
34.6,-48.8,400000,44942,0.112355,151860,0.37965
34.6,-48.6,400000,45073,0.112683,152357,0.380893
34.6,-48.4,400000,44945,0.112363,152060,0.38015
34.6,-48.2,400000,44289,0.110723,151872,0.37968
34.6,-48,400000,44405,0.111013,151586,0.378965
34.6,-47.8,400000,44865,0.112162,152093,0.380232
34.6,-47.6,400000,45312,0.11328,152081,0.380202
34.6,-47.4,400000,45523,0.113808,152188,0.38047
34.6,-47.2,400000,44725,0.111812,152038,0.380095
34.6,-47,400000,45148,0.11287,152318,0.380795
34.6,-46.8,400000,44737,0.111842,152360,0.3809
34.6,-46.6,400000,45022,0.112555,152149,0.380373
34.6,-46.4,400000,44569,0.111422,152080,0.3802
34.6,-46.2,400000,44856,0.11214,151622,0.379055
34.6,-46,400000,45413,0.113532,152273,0.380682
34.6,-45.8,400000,45345,0.113363,151860,0.37965
34.6,-45.6,400000,45437,0.113592,152433,0.381082
34.6,-45.4,400000,44737,0.111842,151911,0.379777
34.6,-45.2,400000,44926,0.112315,151514,0.378785
34.6,-45,400000,44603,0.111507,151766,0.379415
34.6,-44.8,400000,44647,0.111617,151719,0.379298
34.6,-44.6,400000,45161,0.112903,152072,0.38018
34.6,-44.4,400000,44513,0.111283,151378,0.378445
34.6,-44.2,400000,44705,0.111763,151749,0.379373
34.6,-44,400000,45125,0.112812,151951,0.379877
34.6,-43.8,400000,44879,0.112198,152041,0.380103
34.6,-43.6,400000,45274,0.113185,152785,0.381962
34.6,-43.4,400000,45290,0.113225,152089,0.380223
34.6,-43.2,400000,45118,0.112795,151989,0.379972
34.6,-43,400000,44982,0.112455,152484,0.38121
34.6,-42.8,400000,45301,0.113253,152187,0.380468
34.6,-42.6,400000,44253,0.110632,152122,0.380305
34.6,-42.4,400000,44706,0.111765,152669,0.381673
34.6,-42.2,400000,44483,0.111208,151929,0.379823
34.6,-42,400000,44721,0.111802,151680,0.3792
34.6,-41.8,400000,44852,0.11213,151922,0.379805
34.6,-41.6,400000,45323,0.113308,152589,0.381472
34.6,-41.4,400000,44856,0.11214,151435,0.378588
34.6,-41.2,400000,45008,0.11252,152098,0.380245
34.6,-41,400000,44554,0.111385,151240,0.3781
34.6,-40.8,400000,45217,0.113043,151696,0.37924
34.6,-40.6,400000,45031,0.112577,151837,0.379592
34.6,-40.4,400000,45048,0.11262,152717,0.381792
34.6,-40.2,400000,44344,0.11086,152217,0.380543
34.6,-40,400000,44716,0.11179,151777,0.379443
34.6,-39.8,400000,44849,0.112122,151865,0.379663
34.6,-39.6,400000,44954,0.112385,152230,0.380575
34.6,-39.4,400000,44748,0.11187,151938,0.379845
34.6,-39.2,400000,44757,0.111893,151787,0.379468
34.6,-39,400000,44972,0.11243,152063,0.380157
34.6,-38.8,400000,44535,0.111338,151939,0.379848
34.6,-38.6,400000,44636,0.11159,151630,0.379075
34.6,-38.4,400000,45199,0.112998,151692,0.37923
34.6,-38.2,400000,44835,0.112088,151546,0.378865
34.6,-38,400000,44740,0.11185,151577,0.378943
34.6,-37.8,400000,44706,0.111765,151995,0.379987
34.6,-37.6,400000,44754,0.111885,152397,0.380993
34.6,-37.4,400000,44738,0.111845,152138,0.380345
34.6,-37.2,400000,45098,0.112745,152142,0.380355
34.6,-37,400000,44336,0.11084,152062,0.380155
34.6,-36.8,400000,44723,0.111808,152075,0.380188
34.6,-36.6,400000,45320,0.1133,152019,0.380047
34.6,-36.4,400000,44911,0.112278,152214,0.380535
34.6,-36.2,400000,44691,0.111727,151993,0.379983
34.6,-36,400000,44702,0.111755,151829,0.379572
34.6,-35.8,400000,45410,0.113525,152646,0.381615
34.6,-35.6,400000,44577,0.111442,152033,0.380082
34.6,-35.4,400000,44308,0.11077,152174,0.380435
34.6,-35.2,400000,44874,0.112185,151846,0.379615
34.6,-35,400000,45065,0.112662,152287,0.380717
34.6,-34.8,400000,44594,0.111485,151694,0.379235
34.6,-34.6,400000,44864,0.11216,152057,0.380142
34.6,-34.4,400000,44677,0.111693,152496,0.38124
34.6,-34.2,400000,44860,0.11215,152044,0.38011
34.6,-34,400000,44700,0.11175,151777,0.379443
34.6,-33.8,400000,44947,0.112367,152214,0.380535
34.6,-33.6,400000,45458,0.113645,152548,0.38137
34.6,-33.4,400000,44777,0.111943,151737,0.379343
34.6,-33.2,400000,45087,0.112717,152426,0.381065
34.6,-33,400000,44580,0.11145,151878,0.379695
34.6,-32.8,400000,45123,0.112808,152342,0.380855
34.6,-32.6,400000,44961,0.112403,151568,0.37892
34.6,-32.4,400000,45275,0.113187,152500,0.38125
34.6,-32.2,400000,44587,0.111467,151150,0.377875
34.6,-32,400000,44693,0.111732,151639,0.379097
34.6,-31.8,400000,44678,0.111695,151839,0.379597
34.6,-31.6,400000,45146,0.112865,151864,0.37966
34.6,-31.4,400000,44856,0.11214,151964,0.37991
34.6,-31.2,400000,44296,0.11074,152348,0.38087
34.6,-31,400000,44409,0.111022,151929,0.379823
34.6,-30.8,400000,44838,0.112095,152032,0.38008
34.6,-30.6,400000,44909,0.112272,152410,0.381025
34.6,-30.4,400000,44318,0.110795,151756,0.37939
34.6,-30.2,400000,45100,0.11275,152480,0.3812
34.6,-30,400000,44624,0.11156,151820,0.37955
34.6,-29.8,400000,44349,0.110872,152587,0.381468
34.6,-29.6,400000,45019,0.112547,152690,0.381725
34.6,-29.4,400000,45072,0.11268,152188,0.38047
34.6,-29.2,400000,44978,0.112445,152103,0.380258
34.6,-29,400000,44661,0.111653,152276,0.38069
34.6,-28.8,400000,45439,0.113598,151901,0.379752
34.6,-28.6,400000,44830,0.112075,152096,0.38024
34.6,-28.4,400000,44676,0.11169,152164,0.38041
34.6,-28.2,400000,44494,0.111235,151796,0.37949
34.6,-28,400000,44320,0.1108,152021,0.380053
34.6,-27.8,400000,45390,0.113475,152521,0.381302
34.6,-27.6,400000,44532,0.11133,151684,0.37921
34.6,-27.4,400000,44562,0.111405,152108,0.38027
34.6,-27.2,400000,44795,0.111988,152115,0.380288
34.6,-27,400000,44922,0.112305,151825,0.379563
34.6,-26.8,400000,44616,0.11154,152671,0.381678
34.6,-26.6,400000,44715,0.111787,151867,0.379667
34.6,-26.4,400000,45458,0.113645,152223,0.380557
34.6,-26.2,400000,45359,0.113397,152276,0.38069
34.6,-26,400000,44680,0.1117,151969,0.379922
34.6,-25.8,400000,44666,0.111665,151581,0.378953
34.6,-25.6,400000,45124,0.11281,151696,0.37924
34.6,-25.4,400000,44898,0.112245,151815,0.379538
34.6,-25.2,400000,44641,0.111602,152102,0.380255
34.6,-25,400000,44795,0.111988,151775,0.379437
34.6,-24.8,400000,44813,0.112032,151989,0.379972
34.6,-24.6,400000,44941,0.112352,152777,0.381943
34.6,-24.4,400000,44677,0.111693,152109,0.380273
34.6,-24.2,400000,45143,0.112857,151868,0.37967
34.6,-24,400000,45032,0.11258,152287,0.380717
34.6,-23.8,400000,44756,0.11189,152365,0.380912
34.6,-23.6,400000,44068,0.11017,152204,0.38051
34.6,-23.4,400000,45098,0.112745,152186,0.380465
34.6,-23.2,400000,44804,0.11201,151729,0.379323
34.6,-23,400000,44910,0.112275,151885,0.379713
34.6,-22.8,400000,44718,0.111795,151881,0.379702
34.6,-22.6,400000,44812,0.11203,151864,0.37966
34.6,-22.4,400000,44892,0.11223,152284,0.38071
34.6,-22.2,400000,45027,0.112568,152833,0.382082
34.6,-22,400000,44984,0.11246,151945,0.379862
34.6,-21.8,400000,44866,0.112165,152247,0.380617
34.6,-21.6,400000,44955,0.112388,151819,0.379547
34.6,-21.4,400000,44449,0.111122,151913,0.379783
34.6,-21.2,400000,45124,0.11281,151893,0.379732
34.6,-21,400000,44928,0.11232,152199,0.380497
34.6,-20.8,400000,44876,0.11219,152262,0.380655
34.6,-20.6,400000,44908,0.11227,152091,0.380227
34.6,-20.4,400000,44450,0.111125,152055,0.380138
34.6,-20.2,400000,44829,0.112073,152381,0.380953
34.6,-20,400000,44486,0.111215,152246,0.380615
34.6,-19.8,400000,45069,0.112672,151883,0.379707
34.6,-19.6,400000,44616,0.11154,152300,0.38075
34.6,-19.4,400000,44843,0.112107,151994,0.379985
34.6,-19.2,400000,45214,0.113035,152424,0.38106
34.6,-19,400000,44894,0.112235,151619,0.379047
34.6,-18.8,400000,45192,0.11298,152429,0.381072
34.6,-18.6,400000,44674,0.111685,152391,0.380978
34.6,-18.4,400000,45095,0.112738,152225,0.380563
34.6,-18.2,400000,45263,0.113157,152479,0.381198
34.6,-18,400000,45076,0.11269,152027,0.380068
34.6,-17.8,400000,44700,0.11175,152814,0.382035
34.6,-17.6,400000,44892,0.11223,152218,0.380545
34.6,-17.4,400000,44959,0.112397,152346,0.380865
34.6,-17.2,400000,44707,0.111768,151993,0.379983
34.6,-17,400000,44745,0.111863,152052,0.38013
34.6,-16.8,400000,45000,0.1125,152206,0.380515
34.6,-16.6,400000,44871,0.112177,151749,0.379373
34.6,-16.4,400000,44540,0.11135,151841,0.379603
34.6,-16.2,400000,44891,0.112227,152071,0.380178
34.6,-16,400000,45151,0.112878,152512,0.38128
34.6,-15.8,400000,45415,0.113537,151946,0.379865
34.6,-15.6,400000,44295,0.110738,151648,0.37912
34.6,-15.4,400000,44807,0.112018,151940,0.37985
34.6,-15.2,400000,45264,0.11316,151932,0.37983
34.6,-15,400000,44791,0.111977,152560,0.3814
34.6,-14.8,400000,44386,0.110965,151592,0.37898
34.6,-14.6,400000,44720,0.1118,152740,0.38185
34.6,-14.4,400000,45109,0.112772,152427,0.381068
34.6,-14.2,400000,44489,0.111223,152163,0.380408
34.6,-14,400000,44720,0.1118,152416,0.38104
34.6,-13.8,400000,45632,0.11408,152566,0.381415
34.6,-13.6,400000,44832,0.11208,151843,0.379607
34.6,-13.4,400000,44798,0.111995,152559,0.381398
34.6,-13.2,400000,45060,0.11265,152084,0.38021
34.6,-13,400000,44574,0.111435,151819,0.379547
34.6,-12.8,400000,44704,0.11176,151449,0.378622
34.6,-12.6,400000,44502,0.111255,152273,0.380682
34.6,-12.4,400000,45002,0.112505,152138,0.380345
34.6,-12.2,400000,45219,0.113047,152347,0.380868
34.6,-12,400000,45012,0.11253,152419,0.381047
34.6,-11.8,400000,44444,0.11111,152015,0.380037
34.6,-11.6,400000,44919,0.112297,152015,0.380037
34.6,-11.4,400000,45172,0.11293,152500,0.38125
34.6,-11.2,400000,44446,0.111115,151906,0.379765
34.6,-11,400000,44557,0.111393,152345,0.380862
34.6,-10.8,400000,44722,0.111805,152190,0.380475
34.6,-10.6,400000,44583,0.111458,152280,0.3807
34.6,-10.4,400000,44781,0.111952,151942,0.379855
34.6,-10.2,400000,44431,0.111077,151761,0.379402
34.6,-10,400000,44608,0.11152,152468,0.38117
34.6,-9.8,400000,45140,0.11285,152424,0.38106
34.6,-9.6,400000,45456,0.11364,152549,0.381373
34.6,-9.4,400000,44761,0.111903,152352,0.38088
34.6,-9.2,400000,44515,0.111287,152067,0.380167
34.6,-9,400000,44933,0.112333,152131,0.380327
34.6,-8.8,400000,44931,0.112327,152754,0.381885
34.6,-8.6,400000,44321,0.110802,151897,0.379742
34.6,-8.4,400000,44952,0.11238,152215,0.380537
34.6,-8.2,400000,44653,0.111632,152322,0.380805
34.6,-8,400000,44838,0.112095,152050,0.380125
34.6,-7.8,400000,44574,0.111435,151734,0.379335
34.6,-7.6,400000,44693,0.111732,152331,0.380827
34.6,-7.4,400000,44660,0.11165,151622,0.379055
34.6,-7.2,400000,44760,0.1119,152417,0.381043
34.6,-7,400000,44877,0.112193,151867,0.379667
34.6,-6.8,400000,44867,0.112168,152344,0.38086
34.6,-6.6,400000,44784,0.11196,152010,0.380025
34.6,-6.4,400000,44809,0.112022,152054,0.380135
34.6,-6.2,400000,44172,0.11043,151356,0.37839
34.6,-6,400000,45010,0.112525,152249,0.380622
34.6,-5.8,400000,44921,0.112302,151918,0.379795
34.6,-5.6,400000,44882,0.112205,153060,0.38265
34.6,-5.4,400000,44512,0.11128,152210,0.380525
34.6,-5.2,400000,44524,0.11131,151388,0.37847
34.6,-5,400000,45015,0.112537,151850,0.379625
34.6,-4.8,400000,44507,0.111268,151849,0.379622
34.6,-4.6,400000,44684,0.11171,151488,0.37872
34.6,-4.4,400000,44933,0.112333,152165,0.380412
34.6,-4.2,400000,44748,0.11187,152350,0.380875
34.6,-4,400000,44706,0.111765,151649,0.379122
34.6,-3.8,400000,44513,0.111283,152298,0.380745
34.6,-3.6,400000,45334,0.113335,152800,0.382
34.6,-3.4,400000,44928,0.11232,152134,0.380335
34.6,-3.2,400000,44715,0.111787,152483,0.381207
34.6,-3,400000,45384,0.11346,152166,0.380415
34.6,-2.8,400000,44996,0.11249,152435,0.381088
34.6,-2.6,400000,44754,0.111885,152115,0.380288
34.6,-2.4,400000,44972,0.11243,152249,0.380622
34.6,-2.2,400000,44828,0.11207,152235,0.380588
