x,y,detectorID,nPrimary,roiCounts,normalizedCounts
7.14286,-5.10204,0,400000,120,0.0003
7.14286,-5.10204,1,400000,50,0.000125
7.14286,-5.10204,2,400000,40,0.0001
7.14286,-5.10204,3,400000,30,7.5e-05
7.14286,-5.10204,4,400000,48,0.00012
7.14286,-5.10204,5,400000,123,0.0003075
7.14286,-3.06122,0,400000,107,0.0002675
7.14286,-3.06122,1,400000,45,0.0001125
7.14286,-3.06122,2,400000,36,9e-05
7.14286,-3.06122,3,400000,38,9.5e-05
7.14286,-3.06122,4,400000,35,8.75e-05
7.14286,-3.06122,5,400000,73,0.0001825
7.14286,-1.02041,0,400000,126,0.000315
7.14286,-1.02041,1,400000,64,0.00016
7.14286,-1.02041,2,400000,43,0.0001075
7.14286,-1.02041,3,400000,30,7.5e-05
7.14286,-1.02041,4,400000,41,0.0001025
7.14286,-1.02041,5,400000,64,0.00016
7.14286,1.02041,0,400000,143,0.0003575
7.14286,1.02041,1,400000,76,0.00019
7.14286,1.02041,2,400000,60,0.00015
7.14286,1.02041,3,400000,51,0.0001275
7.14286,1.02041,4,400000,26,6.5e-05
7.14286,1.02041,5,400000,69,0.0001725
7.14286,3.06122,0,400000,78,0.000195
7.14286,3.06122,1,400000,80,0.0002
7.14286,3.06122,2,400000,29,7.25e-05
7.14286,3.06122,3,400000,27,6.75e-05
7.14286,3.06122,4,400000,46,0.000115
7.14286,3.06122,5,400000,47,0.0001175
7.14286,5.10204,0,400000,122,0.000305
7.14286,5.10204,1,400000,141,0.0003525
7.14286,5.10204,2,400000,53,0.0001325
7.14286,5.10204,3,400000,26,6.5e-05
7.14286,5.10204,4,400000,30,7.5e-05
7.14286,5.10204,5,400000,42,0.000105
7.14286,7.14286,0,400000,89,0.0002225
7.14286,7.14286,1,400000,242,0.000605
7.14286,7.14286,2,400000,68,0.00017
7.14286,7.14286,3,400000,33,8.25e-05
7.14286,7.14286,4,400000,49,0.0001225
7.14286,7.14286,5,400000,41,0.0001025
7.14286,9.18367,0,400000,5105,0.0127625
7.14286,9.18367,1,400000,189325,0.473313
7.14286,9.18367,2,400000,1348,0.00337
7.14286,9.18367,3,400000,2210,0.005525
7.14286,9.18367,4,400000,2765,0.0069125
7.14286,9.18367,5,400000,2940,0.00735
7.14286,11.2245,0,400000,1541,0.0038525
7.14286,11.2245,1,400000,209561,0.523903
7.14286,11.2245,2,400000,918,0.002295
7.14286,11.2245,3,400000,732,0.00183
7.14286,11.2245,4,400000,933,0.0023325
7.14286,11.2245,5,400000,940,0.00235
7.14286,13.2653,0,400000,573,0.0014325
7.14286,13.2653,1,400000,215275,0.538188
7.14286,13.2653,2,400000,793,0.0019825
7.14286,13.2653,3,400000,343,0.0008575
7.14286,13.2653,4,400000,397,0.0009925
7.14286,13.2653,5,400000,345,0.0008625
7.14286,15.3061,0,400000,198,0.000495
7.14286,15.3061,1,400000,217617,0.544042
7.14286,15.3061,2,400000,782,0.001955
7.14286,15.3061,3,400000,131,0.0003275
7.14286,15.3061,4,400000,181,0.0004525
7.14286,15.3061,5,400000,141,0.0003525
7.14286,17.3469,0,400000,67,0.0001675
7.14286,17.3469,1,400000,217885,0.544713
7.14286,17.3469,2,400000,755,0.0018875
7.14286,17.3469,3,400000,50,0.000125
