x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
37.6,-11.2,400000,44713,0.111783,151440,0.3786
37.6,-11,400000,45178,0.112945,152140,0.38035
37.6,-10.8,400000,44404,0.11101,151937,0.379843
37.6,-10.6,400000,45006,0.112515,152659,0.381647
37.6,-10.4,400000,44557,0.111393,151814,0.379535
37.6,-10.2,400000,44559,0.111397,151742,0.379355
37.6,-10,400000,44861,0.112153,152219,0.380547
37.6,-9.8,400000,44565,0.111412,151394,0.378485
37.6,-9.6,400000,44896,0.11224,151537,0.378843
37.6,-9.4,400000,44558,0.111395,152042,0.380105
37.6,-9.2,400000,44394,0.110985,152046,0.380115
37.6,-9,400000,44683,0.111708,152563,0.381408
37.6,-8.8,400000,45100,0.11275,151807,0.379518
37.6,-8.6,400000,44910,0.112275,152028,0.38007
37.6,-8.4,400000,44800,0.112,152399,0.380997
37.6,-8.2,400000,44937,0.112342,152160,0.3804
37.6,-8,400000,45386,0.113465,152433,0.381082
37.6,-7.8,400000,44973,0.112433,152327,0.380817
37.6,-7.6,400000,44863,0.112157,152369,0.380922
37.6,-7.4,400000,44983,0.112458,152969,0.382422
37.6,-7.2,400000,44949,0.112373,152006,0.380015
37.6,-7,400000,44555,0.111388,151644,0.37911
37.6,-6.8,400000,44521,0.111302,152113,0.380283
37.6,-6.6,400000,44752,0.11188,151876,0.37969
37.6,-6.4,400000,45117,0.112793,152189,0.380472
37.6,-6.2,400000,44758,0.111895,152801,0.382003
37.6,-6,400000,45347,0.113367,152541,0.381352
37.6,-5.8,400000,44990,0.112475,151865,0.379663
37.6,-5.6,400000,44534,0.111335,151840,0.3796
37.6,-5.4,400000,44882,0.112205,152136,0.38034
37.6,-5.2,400000,44395,0.110988,151548,0.37887
37.6,-5,400000,45048,0.11262,152197,0.380493
37.6,-4.8,400000,44412,0.11103,151642,0.379105
37.6,-4.6,400000,44725,0.111812,151680,0.3792
37.6,-4.4,400000,44921,0.112302,152040,0.3801
37.6,-4.2,400000,44821,0.112052,151856,0.37964
37.6,-4,400000,44643,0.111607,152154,0.380385
37.6,-3.8,400000,45253,0.113132,151909,0.379773
37.6,-3.6,400000,44774,0.111935,151591,0.378978
37.6,-3.4,400000,44794,0.111985,152369,0.380922
37.6,-3.2,400000,44567,0.111418,152143,0.380358
37.6,-3,400000,44702,0.111755,152391,0.380978
37.6,-2.8,400000,45455,0.113638,151700,0.37925
37.6,-2.6,400000,45218,0.113045,152330,0.380825
37.6,-2.4,400000,44817,0.112043,151972,0.37993
37.6,-2.2,400000,44458,0.111145,151421,0.378553
37.6,-2,400000,45178,0.112945,152396,0.38099
37.6,-1.8,400000,44434,0.111085,151718,0.379295
37.6,-1.6,400000,44975,0.112437,152318,0.380795
37.6,-1.4,400000,45224,0.11306,152797,0.381993
37.6,-1.2,400000,45028,0.11257,152186,0.380465
37.6,-1,400000,44703,0.111757,152108,0.38027
37.6,-0.8,400000,44644,0.11161,151912,0.37978
37.6,-0.6,400000,44665,0.111662,152008,0.38002
37.6,-0.4,400000,44762,0.111905,152296,0.38074
37.6,-0.2,400000,44290,0.110725,151689,0.379223
37.6,0,400000,45361,0.113403,152599,0.381497
37.6,0.2,400000,45005,0.112513,152744,0.38186
37.6,0.4,400000,45137,0.112842,152050,0.380125
37.6,0.6,400000,44617,0.111543,151971,0.379927
37.6,0.8,400000,44275,0.110687,152098,0.380245
37.6,1,400000,45466,0.113665,152284,0.38071
37.6,1.2,400000,44642,0.111605,152453,0.381132
37.6,1.4,400000,44752,0.11188,151681,0.379202
37.6,1.6,400000,44430,0.111075,151584,0.37896
37.6,1.8,400000,45077,0.112693,152098,0.380245
37.6,2,400000,44458,0.111145,151754,0.379385
37.6,2.2,400000,44689,0.111723,152072,0.38018
37.6,2.4,400000,44712,0.11178,151804,0.37951
37.6,2.6,400000,44433,0.111083,151701,0.379252
37.6,2.8,400000,44879,0.112198,152080,0.3802
37.6,3,400000,44880,0.1122,152169,0.380422
37.6,3.2,400000,44837,0.112092,151908,0.37977
37.6,3.4,400000,44458,0.111145,152044,0.38011
37.6,3.6,400000,45148,0.11287,152920,0.3823
37.6,3.8,400000,44965,0.112412,151931,0.379827
37.6,4,400000,44765,0.111912,152734,0.381835
37.6,4.2,400000,44964,0.11241,152373,0.380933
37.6,4.4,400000,44682,0.111705,152259,0.380648
37.6,4.6,400000,44650,0.111625,151894,0.379735
37.6,4.8,400000,44791,0.111977,151733,0.379333
37.6,5,400000,44846,0.112115,152352,0.38088
37.6,5.2,400000,44396,0.11099,151914,0.379785
37.6,5.4,400000,44865,0.112162,152077,0.380192
37.6,5.6,400000,44708,0.11177,152099,0.380248
37.6,5.8,400000,44740,0.11185,152283,0.380707
37.6,6,400000,45096,0.11274,152386,0.380965
37.6,6.2,400000,44311,0.110778,151643,0.379107
37.6,6.4,400000,44967,0.112418,152156,0.38039
37.6,6.6,400000,44944,0.11236,152218,0.380545
37.6,6.8,400000,44534,0.111335,152301,0.380752
37.6,7,400000,45293,0.113232,151782,0.379455
37.6,7.2,400000,45458,0.113645,153394,0.383485
37.6,7.4,400000,43975,0.109937,151426,0.378565
37.6,7.6,400000,44998,0.112495,151751,0.379377
37.6,7.8,400000,44294,0.110735,152108,0.38027
37.6,8,400000,45056,0.11264,152344,0.38086
37.6,8.2,400000,44970,0.112425,152138,0.380345
37.6,8.4,400000,44640,0.1116,152400,0.381
37.6,8.6,400000,45033,0.112583,152334,0.380835
37.6,8.8,400000,44706,0.111765,151616,0.37904
37.6,9,400000,44612,0.11153,151489,0.378723
37.6,9.2,400000,44780,0.11195,152115,0.380288
37.6,9.4,400000,45087,0.112717,152130,0.380325
37.6,9.6,400000,44440,0.1111,151512,0.37878
37.6,9.8,400000,44970,0.112425,152304,0.38076
37.6,10,400000,45146,0.112865,152434,0.381085
37.6,10.2,400000,44828,0.11207,152466,0.381165
37.6,10.4,400000,45252,0.11313,151802,0.379505
37.6,10.6,400000,45673,0.114183,152459,0.381147
37.6,10.8,400000,45098,0.112745,152288,0.38072
37.6,11,400000,44937,0.112342,151930,0.379825
37.6,11.2,400000,44651,0.111628,152001,0.380003
37.6,11.4,400000,44788,0.11197,151529,0.378823
37.6,11.6,400000,44668,0.11167,152489,0.381223
37.6,11.8,400000,44645,0.111613,151866,0.379665
37.6,12,400000,44820,0.11205,151992,0.37998
37.6,12.2,400000,44495,0.111238,151705,0.379263
37.6,12.4,400000,44963,0.112407,152206,0.380515
37.6,12.6,400000,44476,0.11119,151930,0.379825
37.6,12.8,400000,44753,0.111882,152050,0.380125
37.6,13,400000,44335,0.110838,152444,0.38111
37.6,13.2,400000,45435,0.113587,152772,0.38193
37.6,13.4,400000,45037,0.112592,152241,0.380603
37.6,13.6,400000,44674,0.111685,151911,0.379777
37.6,13.8,400000,44905,0.112263,151923,0.379808
37.6,14,400000,44920,0.1123,151886,0.379715
37.6,14.2,400000,44956,0.11239,151844,0.37961
37.6,14.4,400000,45166,0.112915,152358,0.380895
37.6,14.6,400000,45439,0.113598,152415,0.381037
37.6,14.8,400000,44370,0.110925,152039,0.380097
37.6,15,400000,44367,0.110918,151221,0.378053
37.6,15.2,400000,44494,0.111235,151903,0.379758
37.6,15.4,400000,45459,0.113647,152244,0.38061
