x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
10,22,0,100000,506,0.00506,1257,0.01257
10,22,1,100000,522,0.00522,1225,0.01225
10,22,2,100000,397,0.00397,1109,0.01109
10,22,3,100000,460,0.0046,1051,0.01051
10,22,4,100000,523,0.00523,1175,0.01175
10,22,5,100000,537,0.00537,1283,0.01283
10,23,0,100000,612,0.00612,1294,0.01294
10,23,1,100000,545,0.00545,1237,0.01237
10,23,2,100000,425,0.00425,1046,0.01046
10,23,3,100000,436,0.00436,1047,0.01047
10,23,4,100000,466,0.00466,1150,0.0115
10,23,5,100000,561,0.00561,1251,0.01251
10,24,0,100000,551,0.00551,1242,0.01242
10,24,1,100000,542,0.00542,1190,0.0119
10,24,2,100000,461,0.00461,1133,0.01133
10,24,3,100000,423,0.00423,1016,0.01016
10,24,4,100000,497,0.00497,1172,0.01172
10,24,5,100000,549,0.00549,1277,0.01277
10,25,0,100000,574,0.00574,1285,0.01285
10,25,1,100000,571,0.00571,1286,0.01286
10,25,2,100000,511,0.00511,1156,0.01156
10,25,3,100000,431,0.00431,1104,0.01104
10,25,4,100000,474,0.00474,1106,0.01106
10,25,5,100000,533,0.00533,1249,0.01249
10,26,0,100000,553,0.00553,1300,0.013
10,26,1,100000,498,0.00498,1228,0.01228
10,26,2,100000,492,0.00492,1139,0.01139
10,26,3,100000,437,0.00437,1078,0.01078
10,26,4,100000,460,0.0046,1158,0.01158
10,26,5,100000,513,0.00513,1230,0.0123
10,27,0,100000,547,0.00547,1257,0.01257
10,27,1,100000,551,0.00551,1262,0.01262
10,27,2,100000,497,0.00497,1131,0.01131
10,27,3,100000,407,0.00407,1023,0.01023
10,27,4,100000,473,0.00473,1120,0.0112
10,27,5,100000,557,0.00557,1253,0.01253
10,28,0,100000,608,0.00608,1394,0.01394
10,28,1,100000,566,0.00566,1246,0.01246
10,28,2,100000,475,0.00475,1155,0.01155
10,28,3,100000,378,0.00378,1012,0.01012
10,28,4,100000,475,0.00475,1135,0.01135
10,28,5,100000,542,0.00542,1293,0.01293
10,29,0,100000,545,0.00545,1244,0.01244
10,29,1,100000,515,0.00515,1245,0.01245
10,29,2,100000,441,0.00441,1045,0.01045
10,29,3,100000,417,0.00417,1058,0.01058
10,29,4,100000,485,0.00485,1170,0.0117
10,29,5,100000,527,0.00527,1229,0.01229
10,30,0,100000,546,0.00546,1340,0.0134
10,30,1,100000,556,0.00556,1307,0.01307
10,30,2,100000,487,0.00487,1147,0.01147
10,30,3,100000,462,0.00462,1065,0.01065
10,30,4,100000,439,0.00439,1093,0.01093
10,30,5,100000,588,0.00588,1294,0.01294
10,31,0,100000,529,0.00529,1257,0.01257
10,31,1,100000,520,0.0052,1273,0.01273
10,31,2,100000,482,0.00482,1097,0.01097
10,31,3,100000,409,0.00409,1029,0.01029
10,31,4,100000,475,0.00475,1155,0.01155
10,31,5,100000,580,0.0058,1292,0.01292
10,32,0,100000,560,0.0056,1331,0.01331
10,32,1,100000,544,0.00544,1215,0.01215
10,32,2,100000,468,0.00468,1131,0.01131
10,32,3,100000,456,0.00456,1069,0.01069
10,32,4,100000,493,0.00493,1146,0.01146
10,32,5,100000,583,0.00583,1245,0.01245
10,33,0,100000,566,0.00566,1258,0.01258
10,33,1,100000,496,0.00496,1184,0.01184
10,33,2,100000,456,0.00456,1131,0.01131
10,33,3,100000,477,0.00477,1064,0.01064
10,33,4,100000,484,0.00484,1146,0.01146
10,33,5,100000,548,0.00548,1220,0.0122
10,34,0,100000,550,0.0055,1261,0.01261
10,34,1,100000,599,0.00599,1236,0.01236
10,34,2,100000,492,0.00492,1067,0.01067
10,34,3,100000,428,0.00428,1014,0.01014
10,34,4,100000,479,0.00479,1161,0.01161
10,34,5,100000,535,0.00535,1287,0.01287
10,35,0,100000,533,0.00533,1255,0.01255
10,35,1,100000,531,0.00531,1221,0.01221
10,35,2,100000,470,0.0047,1088,0.01088
10,35,3,100000,427,0.00427,1005,0.01005
10,35,4,100000,505,0.00505,1157,0.01157
10,35,5,100000,506,0.00506,1212,0.01212
10,36,0,100000,559,0.00559,1234,0.01234
10,36,1,100000,547,0.00547,1192,0.01192
10,36,2,100000,462,0.00462,1035,0.01035
10,36,3,100000,447,0.00447,1059,0.01059
10,36,4,100000,476,0.00476,1161,0.01161
10,36,5,100000,557,0.00557,1263,0.01263
10,37,0,100000,581,0.00581,1243,0.01243
10,37,1,100000,483,0.00483,1202,0.01202
10,37,2,100000,471,0.00471,1025,0.01025
10,37,3,100000,444,0.00444,1001,0.01001
10,37,4,100000,491,0.00491,1092,0.01092
10,37,5,100000,479,0.00479,1210,0.0121
10,38,0,100000,512,0.00512,1118,0.01118
10,38,1,100000,511,0.00511,1047,0.01047
10,38,2,100000,485,0.00485,979,0.00979
10,38,3,100000,432,0.00432,949,0.00949
10,38,4,100000,518,0.00518,1142,0.01142
10,38,5,100000,576,0.00576,1174,0.01174
10,39,0,100000,478,0.00478,963,0.00963
10,39,1,100000,434,0.00434,865,0.00865
10,39,2,100000,467,0.00467,932,0.00932
10,39,3,100000,316,0.00316,766,0.00766
10,39,4,100000,439,0.00439,937,0.00937
10,39,5,100000,459,0.00459,1000,0.01
10,40,0,100000,297,0.00297,600,0.006
10,40,1,100000,271,0.00271,540,0.0054
10,40,2,100000,234,0.00234,511,0.00511
10,40,3,100000,259,0.00259,457,0.00457
10,40,4,100000,320,0.0032,611,0.00611
10,40,5,100000,311,0.00311,617,0.00617
10,41,0,100000,102,0.00102,263,0.00263
10,41,1,100000,120,0.0012,264,0.00264
10,41,2,100000,114,0.00114,228,0.00228
10,41,3,100000,105,0.00105,253,0.00253
10,41,4,100000,142,0.00142,263,0.00263
10,41,5,100000,176,0.00176,273,0.00273
10,42,0,100000,59,0.00059,103,0.00103
10,42,1,100000,54,0.00054,124,0.00124
10,42,2,100000,48,0.00048,112,0.00112
10,42,3,100000,50,0.0005,113,0.00113
10,42,4,100000,27,0.00027,78,0.00078
10,42,5,100000,44,0.00044,76,0.00076
10,43,0,100000,29,0.00029,78,0.00078
10,43,1,100000,24,0.00024,81,0.00081
10,43,2,100000,32,0.00032,96,0.00096
10,43,3,100000,25,0.00025,78,0.00078
10,43,4,100000,37,0.00037,89,0.00089
10,43,5,100000,60,0.0006,110,0.0011
10,44,0,100000,31,0.00031,78,0.00078
10,44,1,100000,30,0.0003,90,0.0009
10,44,2,100000,15,0.00015,63,0.00063
10,44,3,100000,51,0.00051,101,0.00101
10,44,4,100000,29,0.00029,71,0.00071
10,44,5,100000,27,0.00027,75,0.00075
10,45,0,100000,39,0.00039,72,0.00072
10,45,1,100000,42,0.00042,88,0.00088
10,45,2,100000,40,0.0004,88,0.00088
10,45,3,100000,27,0.00027,79,0.00079
10,45,4,100000,26,0.00026,66,0.00066
10,45,5,100000,44,0.00044,82,0.00082
10,46,0,100000,44,0.00044,82,0.00082
10,46,1,100000,24,0.00024,93,0.00093
10,46,2,100000,28,0.00028,91,0.00091
10,46,3,100000,44,0.00044,96,0.00096
10,46,4,100000,29,0.00029,89,0.00089
10,46,5,100000,22,0.00022,78,0.00078
10,47,0,100000,24,0.00024,73,0.00073
10,47,1,100000,20,0.0002,74,0.00074
10,47,2,100000,28,0.00028,82,0.00082
10,47,3,100000,42,0.00042,87,0.00087
10,47,4,100000,40,0.0004,84,0.00084
10,47,5,100000,32,0.00032,75,0.00075
10,48,0,100000,40,0.0004,78,0.00078
10,48,1,100000,19,0.00019,80,0.0008
10,48,2,100000,22,0.00022,80,0.0008
10,48,3,100000,34,0.00034,76,0.00076
10,48,4,100000,38,0.00038,88,0.00088
10,48,5,100000,25,0.00025,81,0.00081
10,49,0,100000,32,0.00032,72,0.00072
10,49,1,100000,35,0.00035,79,0.00079
10,49,2,100000,22,0.00022,71,0.00071
10,49,3,100000,39,0.00039,96,0.00096
10,49,4,100000,26,0.00026,68,0.00068
10,49,5,100000,36,0.00036,70,0.0007
10,50,0,100000,23,0.00023,74,0.00074
10,50,1,100000,40,0.0004,64,0.00064
10,50,2,100000,36,0.00036,81,0.00081
10,50,3,100000,31,0.00031,81,0.00081
10,50,4,100000,20,0.0002,87,0.00087
10,50,5,100000,23,0.00023,81,0.00081
11,-50,0,100000,23,0.00023,81,0.00081
11,-50,1,100000,42,0.00042,80,0.0008
11,-50,2,100000,16,0.00016,64,0.00064
11,-50,3,100000,15,0.00015,65,0.00065
11,-50,4,100000,35,0.00035,81,0.00081
11,-50,5,100000,19,0.00019,75,0.00075
11,-49,0,100000,22,0.00022,60,0.0006
11,-49,1,100000,23,0.00023,66,0.00066
11,-49,2,100000,28,0.00028,77,0.00077
11,-49,3,100000,39,0.00039,64,0.00064
11,-49,4,100000,28,0.00028,65,0.00065
11,-49,5,100000,47,0.00047,89,0.00089
