x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
12.6,-36.6,400000,44792,0.11198,151617,0.379043
12.6,-36.4,400000,45184,0.11296,152229,0.380572
12.6,-36.2,400000,44610,0.111525,151973,0.379933
12.6,-36,400000,44863,0.112157,152899,0.382248
12.6,-35.8,400000,44571,0.111427,152080,0.3802
12.6,-35.6,400000,44775,0.111937,151977,0.379943
12.6,-35.4,400000,44913,0.112282,151965,0.379912
12.6,-35.2,400000,44493,0.111232,151580,0.37895
12.6,-35,400000,45071,0.112677,151579,0.378947
12.6,-34.8,400000,44636,0.11159,152013,0.380032
12.6,-34.6,400000,44545,0.111363,151919,0.379798
12.6,-34.4,400000,44443,0.111107,152203,0.380507
12.6,-34.2,400000,44796,0.11199,151505,0.378763
12.6,-34,400000,45073,0.112683,152171,0.380427
12.6,-33.8,400000,44643,0.111607,152559,0.381398
12.6,-33.6,400000,44982,0.112455,152462,0.381155
12.6,-33.4,400000,45420,0.11355,152423,0.381057
12.6,-33.2,400000,44974,0.112435,152252,0.38063
12.6,-33,400000,44987,0.112467,152588,0.38147
12.6,-32.8,400000,44940,0.11235,153086,0.382715
12.6,-32.6,400000,44708,0.11177,152164,0.38041
12.6,-32.4,400000,44627,0.111568,151778,0.379445
12.6,-32.2,400000,44909,0.112272,152647,0.381617
12.6,-32,400000,45020,0.11255,152058,0.380145
12.6,-31.8,400000,45028,0.11257,152221,0.380553
12.6,-31.6,400000,44633,0.111583,152464,0.38116
12.6,-31.4,400000,45549,0.113873,152841,0.382103
12.6,-31.2,400000,44876,0.11219,152111,0.380277
12.6,-31,400000,44734,0.111835,151892,0.37973
12.6,-30.8,400000,45199,0.112998,152400,0.381
12.6,-30.6,400000,44558,0.111395,151850,0.379625
12.6,-30.4,400000,44947,0.112367,152117,0.380292
12.6,-30.2,400000,44535,0.111338,151515,0.378787
12.6,-30,400000,44779,0.111948,151985,0.379962
12.6,-29.8,400000,45085,0.112712,152195,0.380487
12.6,-29.6,400000,44938,0.112345,152087,0.380217
12.6,-29.4,400000,44773,0.111933,152201,0.380503
12.6,-29.2,400000,45254,0.113135,152069,0.380173
12.6,-29,400000,44615,0.111537,151691,0.379227
12.6,-28.8,400000,44598,0.111495,152364,0.38091
12.6,-28.6,400000,44532,0.11133,151872,0.37968
12.6,-28.4,400000,44753,0.111882,152298,0.380745
12.6,-28.2,400000,45166,0.112915,151529,0.378823
12.6,-28,400000,45013,0.112532,152438,0.381095
12.6,-27.8,400000,44862,0.112155,152403,0.381007
12.6,-27.6,400000,44378,0.110945,151529,0.378823
12.6,-27.4,400000,45011,0.112528,152075,0.380188
12.6,-27.2,400000,44285,0.110713,151545,0.378862
12.6,-27,400000,44906,0.112265,152474,0.381185
12.6,-26.8,400000,45284,0.11321,152675,0.381688
12.6,-26.6,400000,45056,0.11264,152322,0.380805
12.6,-26.4,400000,44640,0.1116,152158,0.380395
12.6,-26.2,400000,44834,0.112085,151928,0.37982
12.6,-26,400000,44870,0.112175,152244,0.38061
12.6,-25.8,400000,44653,0.111632,152254,0.380635
12.6,-25.6,400000,44413,0.111033,151565,0.378912
12.6,-25.4,400000,45320,0.1133,152786,0.381965
12.6,-25.2,400000,44770,0.111925,152587,0.381468
12.6,-25,400000,45181,0.112952,152383,0.380958
12.6,-24.8,400000,44778,0.111945,152031,0.380078
12.6,-24.6,400000,44291,0.110728,151884,0.37971
12.6,-24.4,400000,45244,0.11311,152231,0.380578
12.6,-24.2,400000,44793,0.111982,152413,0.381032
12.6,-24,400000,44805,0.112013,151721,0.379302
12.6,-23.8,400000,44528,0.11132,152064,0.38016
12.6,-23.6,400000,44860,0.11215,152296,0.38074
12.6,-23.4,400000,44390,0.110975,151884,0.37971
12.6,-23.2,400000,44649,0.111622,151901,0.379752
12.6,-23,400000,44477,0.111192,151648,0.37912
12.6,-22.8,400000,44412,0.11103,151582,0.378955
12.6,-22.6,400000,44911,0.112278,151962,0.379905
12.6,-22.4,400000,44668,0.11167,152034,0.380085
12.6,-22.2,400000,44945,0.112363,152189,0.380472
12.6,-22,400000,44633,0.111583,152098,0.380245
12.6,-21.8,400000,45355,0.113388,153081,0.382703
12.6,-21.6,400000,44914,0.112285,151848,0.37962
12.6,-21.4,400000,45009,0.112522,153004,0.38251
12.6,-21.2,400000,45060,0.11265,152459,0.381147
12.6,-21,400000,44453,0.111132,152544,0.38136
12.6,-20.8,400000,44336,0.11084,151865,0.379663
12.6,-20.6,400000,44808,0.11202,151921,0.379802
12.6,-20.4,400000,44960,0.1124,152478,0.381195
12.6,-20.2,400000,44545,0.111363,152362,0.380905
12.6,-20,400000,44752,0.11188,152181,0.380453
12.6,-19.8,400000,44667,0.111668,152036,0.38009
12.6,-19.6,400000,44886,0.112215,152179,0.380447
12.6,-19.4,400000,44821,0.112052,152465,0.381163
12.6,-19.2,400000,44413,0.111033,151942,0.379855
12.6,-19,400000,45052,0.11263,152323,0.380808
12.6,-18.8,400000,44862,0.112155,152230,0.380575
12.6,-18.6,400000,44573,0.111433,152448,0.38112
12.6,-18.4,400000,45161,0.112903,151952,0.37988
12.6,-18.2,400000,45385,0.113462,153237,0.383093
12.6,-18,400000,44198,0.110495,151735,0.379337
12.6,-17.8,400000,45153,0.112882,152003,0.380007
12.6,-17.6,400000,44307,0.110768,152249,0.380622
12.6,-17.4,400000,45367,0.113418,152131,0.380327
12.6,-17.2,400000,44951,0.112378,152494,0.381235
12.6,-17,400000,44728,0.11182,152160,0.3804
12.6,-16.8,400000,44922,0.112305,152055,0.380138
12.6,-16.6,400000,44502,0.111255,151424,0.37856
12.6,-16.4,400000,44465,0.111162,151483,0.378707
12.6,-16.2,400000,45019,0.112547,152380,0.38095
12.6,-16,400000,45117,0.112793,152243,0.380607
12.6,-15.8,400000,44836,0.11209,151536,0.37884
12.6,-15.6,400000,45295,0.113238,152599,0.381497
12.6,-15.4,400000,44756,0.11189,152062,0.380155
12.6,-15.2,400000,44919,0.112297,152575,0.381437
12.6,-15,400000,44814,0.112035,151346,0.378365
12.6,-14.8,400000,45404,0.11351,152404,0.38101
12.6,-14.6,400000,45034,0.112585,152534,0.381335
12.6,-14.4,400000,44928,0.11232,152285,0.380713
12.6,-14.2,400000,44532,0.11133,152072,0.38018
12.6,-14,400000,45088,0.11272,152011,0.380028
12.6,-13.8,400000,44730,0.111825,152444,0.38111
12.6,-13.6,400000,44195,0.110488,151620,0.37905
12.6,-13.4,400000,44627,0.111568,152001,0.380003
12.6,-13.2,400000,44503,0.111257,151886,0.379715
12.6,-13,400000,45147,0.112867,152296,0.38074
12.6,-12.8,400000,44817,0.112043,152369,0.380922
12.6,-12.6,400000,44797,0.111992,152084,0.38021
12.6,-12.4,400000,44831,0.112077,152553,0.381383
12.6,-12.2,400000,44829,0.112073,152361,0.380902
12.6,-12,400000,44985,0.112463,152230,0.380575
12.6,-11.8,400000,45077,0.112693,152042,0.380105
12.6,-11.6,400000,45058,0.112645,152026,0.380065
12.6,-11.4,400000,44994,0.112485,152294,0.380735
