x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
18.8,-5.2,400000,44681,0.111702,151778,0.379445
18.8,-5,400000,45333,0.113333,152356,0.38089
18.8,-4.8,400000,44657,0.111643,152066,0.380165
18.8,-4.6,400000,45025,0.112562,152766,0.381915
18.8,-4.4,400000,44810,0.112025,152096,0.38024
18.8,-4.2,400000,44458,0.111145,151833,0.379582
18.8,-4,400000,45126,0.112815,152333,0.380833
18.8,-3.8,400000,44567,0.111418,151768,0.37942
18.8,-3.6,400000,45037,0.112592,151541,0.378852
18.8,-3.4,400000,44586,0.111465,151729,0.379323
18.8,-3.2,400000,44633,0.111583,152188,0.38047
18.8,-3,400000,44446,0.111115,152053,0.380132
18.8,-2.8,400000,45029,0.112573,151913,0.379783
18.8,-2.6,400000,44919,0.112297,152053,0.380132
18.8,-2.4,400000,44862,0.112155,152704,0.38176
18.8,-2.2,400000,44897,0.112242,152424,0.38106
18.8,-2,400000,45429,0.113573,152542,0.381355
18.8,-1.8,400000,44946,0.112365,152099,0.380248
18.8,-1.6,400000,44847,0.112117,152397,0.380993
18.8,-1.4,400000,44999,0.112498,153374,0.383435
18.8,-1.2,400000,44607,0.111518,151998,0.379995
18.8,-1,400000,44673,0.111683,151699,0.379248
18.8,-0.8,400000,44784,0.11196,152552,0.38138
18.8,-0.6,400000,45171,0.112928,152110,0.380275
18.8,-0.4,400000,45346,0.113365,152369,0.380922
18.8,-0.2,400000,44839,0.112098,152708,0.38177
18.8,0,400000,45179,0.112948,152540,0.38135
18.8,0.2,400000,44897,0.112242,151789,0.379472
18.8,0.4,400000,44835,0.112088,151940,0.37985
18.8,0.6,400000,45199,0.112998,152444,0.38111
18.8,0.8,400000,44565,0.111412,151567,0.378918
18.8,1,400000,45050,0.112625,152283,0.380707
18.8,1.2,400000,44410,0.111025,151553,0.378883
18.8,1.4,400000,44717,0.111793,152141,0.380352
18.8,1.6,400000,44867,0.112168,152197,0.380493
18.8,1.8,400000,44790,0.111975,152148,0.38037
18.8,2,400000,44740,0.11185,152117,0.380292
18.8,2.2,400000,45128,0.11282,151974,0.379935
18.8,2.4,400000,44845,0.112113,151734,0.379335
18.8,2.6,400000,44564,0.11141,152141,0.380352
18.8,2.8,400000,44693,0.111732,152150,0.380375
18.8,3,400000,44847,0.112117,152354,0.380885
18.8,3.2,400000,45257,0.113142,151941,0.379852
18.8,3.4,400000,45031,0.112577,152194,0.380485
18.8,3.6,400000,44882,0.112205,152349,0.380873
18.8,3.8,400000,44313,0.110783,151685,0.379213
18.8,4,400000,45271,0.113178,152290,0.380725
18.8,4.2,400000,44313,0.110783,151781,0.379453
18.8,4.4,400000,45032,0.11258,152316,0.38079
18.8,4.6,400000,45248,0.11312,152592,0.38148
18.8,4.8,400000,45069,0.112672,152238,0.380595
18.8,5,400000,44439,0.111098,152238,0.380595
18.8,5.2,400000,44864,0.11216,151902,0.379755
18.8,5.4,400000,44908,0.11227,152479,0.381198
18.8,5.6,400000,44521,0.111302,152126,0.380315
18.8,5.8,400000,44457,0.111143,151826,0.379565
18.8,6,400000,45316,0.11329,152613,0.381532
18.8,6.2,400000,44802,0.112005,152835,0.382088
18.8,6.4,400000,45384,0.11346,152614,0.381535
18.8,6.6,400000,44639,0.111598,152069,0.380173
18.8,6.8,400000,44139,0.110348,152105,0.380263
18.8,7,400000,45379,0.113448,152519,0.381298
18.8,7.2,400000,44711,0.111778,152375,0.380937
18.8,7.4,400000,45027,0.112568,151705,0.379263
18.8,7.6,400000,44618,0.111545,152127,0.380317
18.8,7.8,400000,44925,0.112312,152246,0.380615
18.8,8,400000,44233,0.110583,151704,0.37926
18.8,8.2,400000,44610,0.111525,152007,0.380018
18.8,8.4,400000,44870,0.112175,151929,0.379823
18.8,8.6,400000,44570,0.111425,151698,0.379245
18.8,8.8,400000,44843,0.112107,152158,0.380395
18.8,9,400000,44846,0.112115,152177,0.380443
18.8,9.2,400000,44863,0.112157,151921,0.379802
18.8,9.4,400000,44660,0.11165,152286,0.380715
18.8,9.6,400000,45187,0.112967,152765,0.381912
18.8,9.8,400000,45010,0.112525,152158,0.380395
18.8,10,400000,44756,0.11189,152597,0.381493
18.8,10.2,400000,45208,0.11302,152445,0.381113
18.8,10.4,400000,44505,0.111263,152037,0.380092
18.8,10.6,400000,44419,0.111047,151625,0.379063
18.8,10.8,400000,44585,0.111463,151813,0.379532
18.8,11,400000,44853,0.112132,152604,0.38151
18.8,11.2,400000,44657,0.111643,152273,0.380682
18.8,11.4,400000,44701,0.111753,152154,0.380385
18.8,11.6,400000,44960,0.1124,152307,0.380767
18.8,11.8,400000,44628,0.11157,152364,0.38091
18.8,12,400000,44997,0.112492,152369,0.380922
18.8,12.2,400000,44486,0.111215,151718,0.379295
18.8,12.4,400000,45090,0.112725,152083,0.380207
18.8,12.6,400000,45074,0.112685,152455,0.381138
18.8,12.8,400000,44759,0.111897,152471,0.381178
18.8,13,400000,45258,0.113145,152354,0.380885
18.8,13.2,400000,45334,0.113335,153161,0.382902
18.8,13.4,400000,44032,0.11008,151808,0.37952
18.8,13.6,400000,45228,0.11307,151789,0.379472
18.8,13.8,400000,44226,0.110565,152251,0.380628
18.8,14,400000,45151,0.112878,152190,0.380475
18.8,14.2,400000,44954,0.112385,152393,0.380983
18.8,14.4,400000,44870,0.112175,152268,0.38067
18.8,14.6,400000,44809,0.112022,152073,0.380182
18.8,14.8,400000,44540,0.11135,151382,0.378455
18.8,15,400000,44543,0.111357,151504,0.37876
18.8,15.2,400000,44858,0.112145,152314,0.380785
18.8,15.4,400000,45224,0.11306,152245,0.380613
18.8,15.6,400000,44720,0.1118,151545,0.378862
18.8,15.8,400000,45125,0.112812,152466,0.381165
18.8,16,400000,45074,0.112685,152262,0.380655
18.8,16.2,400000,45100,0.11275,152570,0.381425
18.8,16.4,400000,44979,0.112448,151610,0.379025
18.8,16.6,400000,45576,0.11394,152589,0.381472
18.8,16.8,400000,44867,0.112168,152622,0.381555
18.8,17,400000,44932,0.11233,152131,0.380327
18.8,17.2,400000,44505,0.111263,151830,0.379575
18.8,17.4,400000,44789,0.111973,151611,0.379028
18.8,17.6,400000,44600,0.1115,152416,0.38104
18.8,17.8,400000,44587,0.111467,152101,0.380252
18.8,18,400000,44480,0.1112,151727,0.379317
18.8,18.2,400000,44647,0.111617,151818,0.379545
18.8,18.4,400000,44919,0.112297,152120,0.3803
18.8,18.6,400000,44738,0.111845,152491,0.381227
18.8,18.8,400000,44799,0.111997,152055,0.380138
18.8,19,400000,44805,0.112013,152364,0.38091
18.8,19.2,400000,45010,0.112525,152618,0.381545
18.8,19.4,400000,45174,0.112935,152028,0.38007
18.8,19.6,400000,44916,0.11229,152006,0.380015
18.8,19.8,400000,44868,0.11217,151772,0.37943
18.8,20,400000,44837,0.112092,152221,0.380553
18.8,20.2,400000,44930,0.112325,151824,0.37956
18.8,20.4,400000,45269,0.113172,152636,0.38159
18.8,20.6,400000,45443,0.113608,152352,0.38088
18.8,20.8,400000,44318,0.110795,152152,0.38038
18.8,21,400000,44651,0.111628,151713,0.379283
18.8,21.2,400000,44918,0.112295,151973,0.379933
18.8,21.4,400000,44798,0.111995,152297,0.380742
18.8,21.6,400000,44986,0.112465,152714,0.381785
18.8,21.8,400000,45037,0.112592,152311,0.380777
18.8,22,400000,45054,0.112635,152313,0.380783
18.8,22.2,400000,44727,0.111818,152248,0.38062
18.8,22.4,400000,45122,0.112805,152222,0.380555
18.8,22.6,400000,44857,0.112143,151721,0.379302
18.8,22.8,400000,44365,0.110912,152048,0.38012
18.8,23,400000,45105,0.112763,152066,0.380165
18.8,23.2,400000,45265,0.113162,152417,0.381043
18.8,23.4,400000,44619,0.111547,152445,0.381113
18.8,23.6,400000,44561,0.111403,151852,0.37963
18.8,23.8,400000,44701,0.111753,152010,0.380025
18.8,24,400000,44855,0.112138,152218,0.380545
18.8,24.2,400000,45156,0.11289,152096,0.38024
18.8,24.4,400000,45551,0.113878,152439,0.381097
18.8,24.6,400000,45008,0.11252,152649,0.381622
18.8,24.8,400000,44680,0.1117,152034,0.380085
18.8,25,400000,44653,0.111632,152445,0.381113
18.8,25.2,400000,45081,0.112702,152488,0.38122
18.8,25.4,400000,44822,0.112055,152259,0.380648
18.8,25.6,400000,44757,0.111893,151791,0.379478
18.8,25.8,400000,45479,0.113698,151966,0.379915
18.8,26,400000,45024,0.11256,152353,0.380883
18.8,26.2,400000,45525,0.113812,152265,0.380663
18.8,26.4,400000,44607,0.111518,151602,0.379005
18.8,26.6,400000,44783,0.111958,151536,0.37884
18.8,26.8,400000,45165,0.112912,151721,0.379302
18.8,27,400000,44463,0.111158,151789,0.379472
18.8,27.2,400000,45160,0.1129,152275,0.380688
18.8,27.4,400000,44160,0.1104,151776,0.37944
18.8,27.6,400000,44957,0.112393,151729,0.379323
18.8,27.8,400000,44934,0.112335,151890,0.379725
18.8,28,400000,45091,0.112727,152439,0.381097
18.8,28.2,400000,45284,0.11321,152540,0.38135
18.8,28.4,400000,45338,0.113345,152329,0.380823
18.8,28.6,400000,45054,0.112635,152266,0.380665
18.8,28.8,400000,45047,0.112617,152319,0.380798
18.8,29,400000,45268,0.11317,152229,0.380572
18.8,29.2,400000,44499,0.111247,152113,0.380283
18.8,29.4,400000,44402,0.111005,152610,0.381525
18.8,29.6,400000,44529,0.111323,152156,0.38039
18.8,29.8,400000,45022,0.112555,151802,0.379505
18.8,30,400000,44741,0.111852,152437,0.381093
18.8,30.2,400000,45478,0.113695,152533,0.381333
18.8,30.4,400000,44330,0.110825,151692,0.37923
18.8,30.6,400000,45270,0.113175,151846,0.379615
18.8,30.8,400000,44859,0.112147,151801,0.379503
18.8,31,400000,45032,0.11258,151950,0.379875
18.8,31.2,400000,44993,0.112482,151891,0.379727
18.8,31.4,400000,44929,0.112323,152696,0.38174
18.8,31.6,400000,44639,0.111598,152396,0.38099
18.8,31.8,400000,44672,0.11168,151884,0.37971
18.8,32,400000,44772,0.11193,151998,0.379995
18.8,32.2,400000,44893,0.112232,152110,0.380275
18.8,32.4,400000,44760,0.1119,152165,0.380412
18.8,32.6,400000,44728,0.11182,152011,0.380028
18.8,32.8,400000,44902,0.112255,152104,0.38026
18.8,33,400000,44745,0.111863,152112,0.38028
18.8,33.2,400000,44635,0.111588,151316,0.37829
18.8,33.4,400000,44875,0.112187,151635,0.379088
18.8,33.6,400000,44777,0.111943,151508,0.37877
18.8,33.8,400000,44747,0.111867,152098,0.380245
18.8,34,400000,44562,0.111405,152223,0.380557
18.8,34.2,400000,44790,0.111975,152865,0.382163
18.8,34.4,400000,44605,0.111513,152120,0.3803
18.8,34.6,400000,45323,0.113308,152360,0.3809
18.8,34.8,400000,44588,0.11147,152180,0.38045
18.8,35,400000,44566,0.111415,151504,0.37876
18.8,35.2,400000,45059,0.112647,152386,0.380965
18.8,35.4,400000,45245,0.113113,152572,0.38143
18.8,35.6,400000,44660,0.11165,151720,0.3793
18.8,35.8,400000,45043,0.112607,152481,0.381202
18.8,36,400000,45391,0.113477,152815,0.382037
18.8,36.2,400000,44607,0.111518,151854,0.379635
18.8,36.4,400000,44393,0.110982,152074,0.380185
18.8,36.6,400000,45183,0.112958,152354,0.380885
18.8,36.8,400000,44871,0.112177,152116,0.38029
18.8,37,400000,44477,0.111192,152102,0.380255
18.8,37.2,400000,44708,0.11177,152053,0.380132
18.8,37.4,400000,44695,0.111738,151920,0.3798
18.8,37.6,400000,44410,0.111025,151981,0.379953
18.8,37.8,400000,44770,0.111925,152261,0.380653
18.8,38,400000,45308,0.11327,152335,0.380837
18.8,38.2,400000,45268,0.11317,152061,0.380153
18.8,38.4,400000,44948,0.11237,152197,0.380493
18.8,38.6,400000,44621,0.111552,152160,0.3804
18.8,38.8,400000,44563,0.111408,151998,0.379995
18.8,39,400000,44917,0.112293,152040,0.3801
18.8,39.2,400000,44949,0.112373,151910,0.379775
18.8,39.4,400000,45344,0.11336,152039,0.380097
18.8,39.6,400000,44849,0.112122,151518,0.378795
18.8,39.8,400000,45012,0.11253,151793,0.379483
18.8,40,400000,45027,0.112568,152112,0.38028
18.8,40.2,400000,45254,0.113135,151736,0.37934
18.8,40.4,400000,44984,0.11246,152371,0.380927
18.8,40.6,400000,44239,0.110598,152151,0.380377
18.8,40.8,400000,44869,0.112172,151757,0.379393
18.8,41,400000,44840,0.1121,152679,0.381698
18.8,41.2,400000,44923,0.112308,152017,0.380043
18.8,41.4,400000,44657,0.111643,152260,0.38065
18.8,41.6,400000,44869,0.112172,152631,0.381578
18.8,41.8,400000,44464,0.11116,151825,0.379563
18.8,42,400000,44490,0.111225,152434,0.381085
18.8,42.2,400000,45539,0.113848,152657,0.381642
18.8,42.4,400000,44700,0.11175,151928,0.37982
18.8,42.6,400000,45137,0.112842,152197,0.380493
18.8,42.8,400000,44977,0.112443,152157,0.380393
18.8,43,400000,45546,0.113865,152270,0.380675
18.8,43.2,400000,44696,0.11174,151839,0.379597
18.8,43.4,400000,44529,0.111323,151991,0.379978
18.8,43.6,400000,44885,0.112213,151875,0.379688
18.8,43.8,400000,44586,0.111465,152189,0.380472
18.8,44,400000,45246,0.113115,152226,0.380565
18.8,44.2,400000,44504,0.11126,152035,0.380088
18.8,44.4,400000,44411,0.111028,152089,0.380223
18.8,44.6,400000,44752,0.11188,151938,0.379845
18.8,44.8,400000,44679,0.111698,152182,0.380455
18.8,45,400000,44905,0.112263,152413,0.381032
18.8,45.2,400000,44572,0.11143,152224,0.38056
18.8,45.4,400000,45635,0.114087,151736,0.37934
18.8,45.6,400000,45180,0.11295,152138,0.380345
18.8,45.8,400000,44755,0.111888,152190,0.380475
18.8,46,400000,44688,0.11172,151500,0.37875
18.8,46.2,400000,45083,0.112708,151649,0.379122
18.8,46.4,400000,44833,0.112083,152046,0.380115
18.8,46.6,400000,44826,0.112065,151798,0.379495
18.8,46.8,400000,44840,0.1121,152252,0.38063
18.8,47,400000,44907,0.112268,151914,0.379785
18.8,47.2,400000,45022,0.112555,152889,0.382223
18.8,47.4,400000,44842,0.112105,151934,0.379835
18.8,47.6,400000,44998,0.112495,151279,0.378198
18.8,47.8,400000,44401,0.111003,152340,0.38085
18.8,48,400000,44615,0.111537,152075,0.380188
18.8,48.2,400000,44111,0.110278,152088,0.38022
18.8,48.4,400000,45178,0.112945,152316,0.38079
18.8,48.6,400000,44555,0.111388,151591,0.378978
18.8,48.8,400000,44813,0.112032,151501,0.378752
18.8,49,400000,44934,0.112335,152262,0.380655
18.8,49.2,400000,44703,0.111757,151916,0.37979
18.8,49.4,400000,45269,0.113172,152355,0.380887
18.8,49.6,400000,44994,0.112485,152434,0.381085
18.8,49.8,400000,44711,0.111778,151861,0.379653
18.8,50,400000,45043,0.112607,151898,0.379745
19,-50,400000,44845,0.112113,152044,0.38011
19,-49.8,400000,44874,0.112185,151952,0.37988
19,-49.6,400000,44814,0.112035,151523,0.378808
19,-49.4,400000,44894,0.112235,152374,0.380935
19,-49.2,400000,45225,0.113062,152182,0.380455
19,-49,400000,44898,0.112245,152315,0.380788
19,-48.8,400000,44679,0.111698,152110,0.380275
19,-48.6,400000,44563,0.111408,152211,0.380528
19,-48.4,400000,44652,0.11163,151767,0.379418
19,-48.2,400000,44905,0.112263,152000,0.38
19,-48,400000,44929,0.112323,152018,0.380045
