x,y,detectorID,nPrimary,roiCounts,normalizedCounts
3.06122,37.7551,0,400000,4,1e-05
3.06122,37.7551,1,400000,49,0.0001225
3.06122,37.7551,2,400000,28,7e-05
3.06122,37.7551,3,400000,2,5e-06
3.06122,37.7551,4,400000,1,2.5e-06
3.06122,37.7551,5,400000,6,1.5e-05
3.06122,39.7959,0,400000,11,2.75e-05
3.06122,39.7959,1,400000,51,0.0001275
3.06122,39.7959,2,400000,30,7.5e-05
3.06122,39.7959,3,400000,12,3e-05
3.06122,39.7959,4,400000,4,1e-05
3.06122,39.7959,5,400000,11,2.75e-05
3.06122,41.8367,0,400000,7,1.75e-05
3.06122,41.8367,1,400000,30,7.5e-05
3.06122,41.8367,2,400000,25,6.25e-05
3.06122,41.8367,3,400000,6,1.5e-05
3.06122,41.8367,4,400000,1,2.5e-06
3.06122,41.8367,5,400000,9,2.25e-05
3.06122,43.8776,0,400000,1,2.5e-06
3.06122,43.8776,1,400000,36,9e-05
3.06122,43.8776,2,400000,24,6e-05
3.06122,43.8776,3,400000,21,5.25e-05
3.06122,43.8776,4,400000,6,1.5e-05
3.06122,43.8776,5,400000,5,1.25e-05
3.06122,45.9184,0,400000,9,2.25e-05
3.06122,45.9184,1,400000,29,7.25e-05
3.06122,45.9184,2,400000,32,8e-05
3.06122,45.9184,3,400000,5,1.25e-05
3.06122,45.9184,4,400000,3,7.5e-06
3.06122,45.9184,5,400000,8,2e-05
3.06122,47.9592,0,400000,14,3.5e-05
3.06122,47.9592,1,400000,44,0.00011
3.06122,47.9592,2,400000,14,3.5e-05
3.06122,47.9592,3,400000,6,1.5e-05
3.06122,47.9592,4,400000,3,7.5e-06
3.06122,47.9592,5,400000,6,1.5e-05
3.06122,50,0,400000,2,5e-06
3.06122,50,1,400000,24,6e-05
3.06122,50,2,400000,26,6.5e-05
3.06122,50,3,400000,6,1.5e-05
3.06122,50,4,400000,0,0
3.06122,50,5,400000,3,7.5e-06
5.10204,-50,0,400000,12,3e-05
5.10204,-50,1,400000,4,1e-05
5.10204,-50,2,400000,5,1.25e-05
5.10204,-50,3,400000,6,1.5e-05
5.10204,-50,4,400000,21,5.25e-05
5.10204,-50,5,400000,30,7.5e-05
5.10204,-47.9592,0,400000,6,1.5e-05
5.10204,-47.9592,1,400000,3,7.5e-06
5.10204,-47.9592,2,400000,5,1.25e-05
5.10204,-47.9592,3,400000,5,1.25e-05
