x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-31.4,44.2,400000,44819,0.112047,151850,0.379625
-31.4,44.4,400000,44833,0.112083,151994,0.379985
-31.4,44.6,400000,44595,0.111488,152031,0.380078
-31.4,44.8,400000,45008,0.11252,152725,0.381812
-31.4,45,400000,44767,0.111918,152100,0.38025
-31.4,45.2,400000,44665,0.111662,151893,0.379732
-31.4,45.4,400000,44863,0.112157,152014,0.380035
-31.4,45.6,400000,44438,0.111095,151516,0.37879
-31.4,45.8,400000,44884,0.11221,151516,0.37879
-31.4,46,400000,44709,0.111772,151978,0.379945
-31.4,46.2,400000,44612,0.11153,152211,0.380528
-31.4,46.4,400000,44446,0.111115,152215,0.380537
-31.4,46.6,400000,44875,0.112187,151845,0.379613
-31.4,46.8,400000,45043,0.112607,152043,0.380107
-31.4,47,400000,44897,0.112242,152666,0.381665
-31.4,47.2,400000,45112,0.11278,152115,0.380288
-31.4,47.4,400000,45421,0.113553,152383,0.380958
-31.4,47.6,400000,44846,0.112115,152193,0.380483
-31.4,47.8,400000,45066,0.112665,152124,0.38031
-31.4,48,400000,44961,0.112403,152737,0.381842
-31.4,48.2,400000,44932,0.11233,152163,0.380408
-31.4,48.4,400000,44486,0.111215,151378,0.378445
-31.4,48.6,400000,44953,0.112382,152350,0.380875
-31.4,48.8,400000,44908,0.11227,151967,0.379918
-31.4,49,400000,44873,0.112183,152138,0.380345
-31.4,49.2,400000,44733,0.111833,152466,0.381165
-31.4,49.4,400000,45316,0.11329,152509,0.381273
-31.4,49.6,400000,45181,0.112952,151778,0.379445
-31.4,49.8,400000,44654,0.111635,151617,0.379043
-31.4,50,400000,45052,0.11263,152476,0.38119
-31.2,-50,400000,44842,0.112105,151717,0.379292
-31.2,-49.8,400000,45118,0.112795,151785,0.379462
-31.2,-49.6,400000,44293,0.110732,151468,0.37867
-31.2,-49.4,400000,44659,0.111647,151619,0.379047
-31.2,-49.2,400000,44991,0.112477,151945,0.379862
-31.2,-49,400000,44803,0.112007,151554,0.378885
-31.2,-48.8,400000,44750,0.111875,152176,0.38044
-31.2,-48.6,400000,45075,0.112687,151889,0.379723
-31.2,-48.4,400000,44453,0.111132,151589,0.378972
-31.2,-48.2,400000,44848,0.11212,152422,0.381055
-31.2,-48,400000,44555,0.111388,151883,0.379707
-31.2,-47.8,400000,44517,0.111293,152589,0.381472
-31.2,-47.6,400000,45444,0.11361,151916,0.37979
-31.2,-47.4,400000,45098,0.112745,152440,0.3811
-31.2,-47.2,400000,44913,0.112282,151950,0.379875
-31.2,-47,400000,44616,0.11154,151200,0.378
-31.2,-46.8,400000,44871,0.112177,152222,0.380555
-31.2,-46.6,400000,44742,0.111855,151518,0.378795
-31.2,-46.4,400000,44838,0.112095,152343,0.380858
-31.2,-46.2,400000,45362,0.113405,152773,0.381933
-31.2,-46,400000,44765,0.111912,151967,0.379918
-31.2,-45.8,400000,44773,0.111933,151843,0.379607
-31.2,-45.6,400000,44778,0.111945,152274,0.380685
-31.2,-45.4,400000,44680,0.1117,152056,0.38014
-31.2,-45.2,400000,44553,0.111382,152124,0.38031
-31.2,-45,400000,44642,0.111605,151877,0.379692
-31.2,-44.8,400000,45024,0.11256,152205,0.380512
-31.2,-44.6,400000,44834,0.112085,152580,0.38145
-31.2,-44.4,400000,44884,0.11221,152084,0.38021
-31.2,-44.2,400000,45045,0.112613,151961,0.379902
-31.2,-44,400000,44053,0.110132,151879,0.379698
-31.2,-43.8,400000,45067,0.112668,152248,0.38062
-31.2,-43.6,400000,44625,0.111562,152276,0.38069
-31.2,-43.4,400000,44802,0.112005,151825,0.379563
-31.2,-43.2,400000,44662,0.111655,151671,0.379178
-31.2,-43,400000,44992,0.11248,152537,0.381342
-31.2,-42.8,400000,44273,0.110683,151983,0.379958
-31.2,-42.6,400000,44280,0.1107,151400,0.3785
-31.2,-42.4,400000,44833,0.112083,151908,0.37977
-31.2,-42.2,400000,44228,0.11057,151347,0.378368
-31.2,-42,400000,44770,0.111925,152103,0.380258
-31.2,-41.8,400000,44807,0.112018,152194,0.380485
-31.2,-41.6,400000,44743,0.111857,151803,0.379507
-31.2,-41.4,400000,44942,0.112355,152105,0.380263
-31.2,-41.2,400000,45247,0.113117,152871,0.382178
-31.2,-41,400000,44916,0.11229,152105,0.380263
-31.2,-40.8,400000,44636,0.11159,152088,0.38022
-31.2,-40.6,400000,44774,0.111935,152422,0.381055
-31.2,-40.4,400000,44446,0.111115,152121,0.380302
-31.2,-40.2,400000,44184,0.11046,151953,0.379883
-31.2,-40,400000,44895,0.112238,151816,0.37954
-31.2,-39.8,400000,45045,0.112613,152508,0.38127
-31.2,-39.6,400000,44381,0.110952,151931,0.379827
-31.2,-39.4,400000,44798,0.111995,152006,0.380015
-31.2,-39.2,400000,44834,0.112085,152425,0.381063
-31.2,-39,400000,44789,0.111973,152659,0.381647
-31.2,-38.8,400000,44962,0.112405,152234,0.380585
-31.2,-38.6,400000,44191,0.110478,151682,0.379205
-31.2,-38.4,400000,45121,0.112802,152505,0.381263
-31.2,-38.2,400000,44937,0.112342,151882,0.379705
-31.2,-38,400000,44472,0.11118,152306,0.380765
-31.2,-37.8,400000,44728,0.11182,151818,0.379545
-31.2,-37.6,400000,45385,0.113462,153145,0.382862
-31.2,-37.4,400000,44387,0.110967,151632,0.37908
-31.2,-37.2,400000,45258,0.113145,151917,0.379792
-31.2,-37,400000,44239,0.110598,151942,0.379855
-31.2,-36.8,400000,45219,0.113047,152545,0.381362
-31.2,-36.6,400000,44776,0.11194,151911,0.379777
-31.2,-36.4,400000,44547,0.111367,152481,0.381202
-31.2,-36.2,400000,44842,0.112105,152235,0.380588
-31.2,-36,400000,44626,0.111565,151798,0.379495
-31.2,-35.8,400000,44451,0.111128,151445,0.378613
-31.2,-35.6,400000,44793,0.111982,152263,0.380657
-31.2,-35.4,400000,44948,0.11237,152196,0.38049
-31.2,-35.2,400000,44512,0.11128,151641,0.379103
-31.2,-35,400000,44941,0.112352,152085,0.380213
-31.2,-34.8,400000,44841,0.112102,152088,0.38022
-31.2,-34.6,400000,44924,0.11231,152655,0.381638
-31.2,-34.4,400000,45017,0.112543,151387,0.378468
-31.2,-34.2,400000,45364,0.11341,152317,0.380792
-31.2,-34,400000,45319,0.113297,152286,0.380715
-31.2,-33.8,400000,45130,0.112825,152157,0.380393
-31.2,-33.6,400000,44272,0.11068,151718,0.379295
-31.2,-33.4,400000,45135,0.112837,151941,0.379852
-31.2,-33.2,400000,44751,0.111878,152218,0.380545
-31.2,-33,400000,44398,0.110995,151719,0.379298
-31.2,-32.8,400000,45138,0.112845,152290,0.380725
-31.2,-32.6,400000,44807,0.112018,151564,0.37891
-31.2,-32.4,400000,44784,0.11196,152144,0.38036
-31.2,-32.2,400000,44205,0.110512,152060,0.38015
-31.2,-32,400000,45290,0.113225,152286,0.380715
-31.2,-31.8,400000,44191,0.110478,152525,0.381312
-31.2,-31.6,400000,45240,0.1131,152569,0.381422
-31.2,-31.4,400000,45259,0.113147,152440,0.3811
-31.2,-31.2,400000,45036,0.11259,152029,0.380072
-31.2,-31,400000,44207,0.110518,151238,0.378095
-31.2,-30.8,400000,44808,0.11202,152749,0.381873
-31.2,-30.6,400000,45000,0.1125,151766,0.379415
