x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
47,-14.2,400000,44766,0.111915,151638,0.379095
47,-14,400000,45110,0.112775,152173,0.380433
47,-13.8,400000,44371,0.110927,151967,0.379918
47,-13.6,400000,45037,0.112592,152755,0.381887
47,-13.4,400000,44642,0.111605,151860,0.37965
47,-13.2,400000,44640,0.1116,151788,0.37947
47,-13,400000,44670,0.111675,152105,0.380263
47,-12.8,400000,44581,0.111452,151335,0.378337
47,-12.6,400000,44738,0.111845,151341,0.378352
47,-12.4,400000,44591,0.111477,151974,0.379935
47,-12.2,400000,44550,0.111375,152106,0.380265
47,-12,400000,44620,0.11155,152128,0.38032
47,-11.8,400000,44906,0.112265,151656,0.37914
47,-11.6,400000,44899,0.112248,151935,0.379837
47,-11.4,400000,44742,0.111855,152339,0.380848
47,-11.2,400000,45158,0.112895,152202,0.380505
47,-11,400000,45321,0.113303,152438,0.381095
47,-10.8,400000,44908,0.11227,152446,0.381115
47,-10.6,400000,44965,0.112412,152178,0.380445
47,-10.4,400000,44949,0.112373,152802,0.382005
47,-10.2,400000,45093,0.112732,152102,0.380255
47,-10,400000,44476,0.11119,151600,0.379
47,-9.8,400000,44843,0.112107,152218,0.380545
47,-9.6,400000,44673,0.111683,151825,0.379563
47,-9.4,400000,45136,0.11284,152252,0.38063
47,-9.2,400000,44685,0.111713,152482,0.381205
47,-9,400000,45501,0.113753,152531,0.381327
47,-8.8,400000,44896,0.11224,151884,0.37971
47,-8.6,400000,44583,0.111458,151749,0.379373
47,-8.4,400000,44845,0.112113,152078,0.380195
47,-8.2,400000,44337,0.110842,151559,0.378897
47,-8,400000,44871,0.112177,151860,0.37965
47,-7.8,400000,44232,0.11058,151424,0.37856
47,-7.6,400000,44885,0.112213,151702,0.379255
47,-7.4,400000,45068,0.11267,152286,0.380715
47,-7.2,400000,44768,0.11192,151635,0.379088
47,-7,400000,44728,0.11182,152237,0.380593
47,-6.8,400000,44973,0.112433,151908,0.37977
47,-6.6,400000,44903,0.112257,151711,0.379277
47,-6.4,400000,44888,0.11222,152387,0.380968
47,-6.2,400000,44480,0.1112,151954,0.379885
47,-6,400000,44673,0.111683,152409,0.381022
47,-5.8,400000,45344,0.11336,151405,0.378512
47,-5.6,400000,45125,0.112812,152288,0.38072
47,-5.4,400000,44702,0.111755,151840,0.3796
47,-5.2,400000,44531,0.111327,151172,0.37793
47,-5,400000,45056,0.11264,152180,0.38045
47,-4.8,400000,44456,0.11114,151742,0.379355
47,-4.6,400000,44754,0.111885,152226,0.380565
47,-4.4,400000,45219,0.113047,152499,0.381248
47,-4.2,400000,44910,0.112275,152214,0.380535
47,-4,400000,44678,0.111695,151969,0.379922
47,-3.8,400000,44669,0.111672,152001,0.380003
47,-3.6,400000,44723,0.111808,152192,0.38048
47,-3.4,400000,44686,0.111715,152174,0.380435
47,-3.2,400000,44441,0.111103,151620,0.37905
47,-3,400000,45051,0.112628,152449,0.381122
47,-2.8,400000,45201,0.113003,152883,0.382207
47,-2.6,400000,44981,0.112452,151865,0.379663
47,-2.4,400000,44749,0.111872,151667,0.379167
47,-2.2,400000,44006,0.110015,152265,0.380663
47,-2,400000,45442,0.113605,152330,0.380825
47,-1.8,400000,44700,0.11175,152324,0.38081
47,-1.6,400000,44725,0.111812,151761,0.379402
47,-1.4,400000,44565,0.111412,151517,0.378792
47,-1.2,400000,44950,0.112375,152345,0.380862
47,-1,400000,44467,0.111168,151863,0.379657
47,-0.8,400000,44657,0.111643,151795,0.379487
47,-0.6,400000,44737,0.111842,151990,0.379975
47,-0.4,400000,44342,0.110855,151328,0.37832
47,-0.2,400000,44818,0.112045,152021,0.380053
47,0,400000,44585,0.111463,152029,0.380072
47,0.2,400000,44666,0.111665,152197,0.380493
47,0.4,400000,44684,0.11171,152139,0.380348
47,0.6,400000,45106,0.112765,152863,0.382157
47,0.8,400000,44896,0.11224,151872,0.37968
47,1,400000,44712,0.11178,152527,0.381317
47,1.2,400000,45166,0.112915,152296,0.38074
47,1.4,400000,44666,0.111665,152126,0.380315
47,1.6,400000,44397,0.110992,151769,0.379422
47,1.8,400000,44881,0.112202,151841,0.379603
47,2,400000,44890,0.112225,152311,0.380777
47,2.2,400000,44408,0.11102,151741,0.379352
47,2.4,400000,44784,0.11196,152082,0.380205
47,2.6,400000,44858,0.112145,152271,0.380678
47,2.8,400000,44517,0.111293,152018,0.380045
47,3,400000,44995,0.112488,152139,0.380348
47,3.2,400000,44340,0.11085,151689,0.379223
47,3.4,400000,44953,0.112382,152016,0.38004
47,3.6,400000,44933,0.112333,151869,0.379673
47,3.8,400000,44446,0.111115,152133,0.380333
47,4,400000,44985,0.112463,151852,0.37963
47,4.2,400000,45404,0.11351,153017,0.382543
47,4.4,400000,44231,0.110577,151645,0.379113
47,4.6,400000,45177,0.112943,151886,0.379715
47,4.8,400000,44252,0.11063,152007,0.380018
47,5,400000,45079,0.112698,152332,0.38083
47,5.2,400000,44828,0.11207,151932,0.37983
47,5.4,400000,44911,0.112278,152335,0.380837
47,5.6,400000,44795,0.111988,152208,0.38052
47,5.8,400000,44983,0.112458,151947,0.379868
47,6,400000,44412,0.11103,151569,0.378922
47,6.2,400000,44908,0.11227,152166,0.380415
47,6.4,400000,44911,0.112278,152044,0.38011
47,6.6,400000,44656,0.11164,151674,0.379185
47,6.8,400000,45197,0.112992,152328,0.38082
47,7,400000,45134,0.112835,152635,0.381588
47,7.2,400000,44867,0.112168,152317,0.380792
47,7.4,400000,44996,0.11249,151735,0.379337
47,7.6,400000,45590,0.113975,152526,0.381315
47,7.8,400000,45143,0.112857,152148,0.38037
47,8,400000,44867,0.112168,151815,0.379538
47,8.2,400000,44763,0.111907,151823,0.379557
47,8.4,400000,44959,0.112397,151599,0.378997
47,8.6,400000,44845,0.112113,152663,0.381657
47,8.8,400000,44449,0.111122,151793,0.379483
47,9,400000,44857,0.112143,152146,0.380365
47,9.2,400000,44648,0.11162,151667,0.379167
47,9.4,400000,44771,0.111927,151968,0.37992
47,9.6,400000,44445,0.111113,151757,0.379393
47,9.8,400000,44977,0.112443,152159,0.380397
47,10,400000,44555,0.111388,152524,0.38131
47,10.2,400000,45116,0.11279,152416,0.38104
47,10.4,400000,45053,0.112632,152415,0.381037
47,10.6,400000,44953,0.112382,151957,0.379893
47,10.8,400000,44513,0.111283,151461,0.378653
47,11,400000,44784,0.11196,152032,0.38008
47,11.2,400000,45061,0.112653,151728,0.37932
47,11.4,400000,45082,0.112705,152351,0.380877
47,11.6,400000,45394,0.113485,152203,0.380507
47,11.8,400000,44352,0.11088,152305,0.380763
47,12,400000,44436,0.11109,151305,0.378263
47,12.2,400000,44854,0.112135,151663,0.379157
47,12.4,400000,45148,0.11287,152034,0.380085
47,12.6,400000,44732,0.11183,152288,0.38072
47,12.8,400000,45194,0.112985,151952,0.37988
47,13,400000,45047,0.112617,152208,0.38052
47,13.2,400000,44841,0.112102,151836,0.37959
47,13.4,400000,45006,0.112515,152359,0.380897
47,13.6,400000,44780,0.11195,151741,0.379352
47,13.8,400000,44549,0.111372,151716,0.37929
47,14,400000,44795,0.111988,151612,0.37903
47,14.2,400000,45096,0.11274,152235,0.380588
47,14.4,400000,44602,0.111505,151798,0.379495
47,14.6,400000,44489,0.111223,152142,0.380355
47,14.8,400000,44577,0.111442,151793,0.379483
47,15,400000,44841,0.112102,152133,0.380333
47,15.2,400000,45289,0.113223,152249,0.380622
47,15.4,400000,45452,0.11363,152198,0.380495
47,15.6,400000,44721,0.111802,152072,0.38018
47,15.8,400000,45184,0.11296,152457,0.381142
47,16,400000,44849,0.112122,152542,0.381355
47,16.2,400000,45158,0.112895,152101,0.380252
47,16.4,400000,44684,0.11171,152331,0.380827
47,16.6,400000,44853,0.112132,151590,0.378975
47,16.8,400000,45437,0.113592,152039,0.380097
47,17,400000,45197,0.112992,151852,0.37963
47,17.2,400000,45320,0.1133,152240,0.3806
