x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-22,41.2,400000,44938,0.112345,151968,0.37992
-22,41.4,400000,44840,0.1121,152000,0.38
-22,41.6,400000,44655,0.111638,152036,0.38009
-22,41.8,400000,45151,0.112878,152797,0.381993
-22,42,400000,44804,0.11201,152131,0.380327
-22,42.2,400000,44564,0.11141,151859,0.379648
-22,42.4,400000,44752,0.11188,152002,0.380005
-22,42.6,400000,44417,0.111043,151418,0.378545
-22,42.8,400000,44881,0.112202,151592,0.37898
-22,43,400000,44633,0.111583,151999,0.379997
-22,43.2,400000,44552,0.11138,152252,0.38063
-22,43.4,400000,44369,0.110922,152098,0.380245
-22,43.6,400000,44903,0.112257,151718,0.379295
-22,43.8,400000,44983,0.112458,152152,0.38038
-22,44,400000,44776,0.11194,152506,0.381265
-22,44.2,400000,45042,0.112605,152220,0.38055
-22,44.4,400000,45333,0.113333,152295,0.380738
-22,44.6,400000,44749,0.111872,152147,0.380368
-22,44.8,400000,45035,0.112587,152047,0.380117
-22,45,400000,45008,0.11252,152776,0.38194
-22,45.2,400000,44943,0.112357,152286,0.380715
-22,45.4,400000,44438,0.111095,151388,0.37847
-22,45.6,400000,44863,0.112157,152622,0.381555
-22,45.8,400000,44892,0.11223,151936,0.37984
-22,46,400000,44975,0.112437,152244,0.38061
-22,46.2,400000,44658,0.111645,152347,0.380868
-22,46.4,400000,45406,0.113515,152580,0.38145
-22,46.6,400000,45031,0.112577,151752,0.37938
-22,46.8,400000,44721,0.111802,151600,0.379
-22,47,400000,44921,0.112302,152374,0.380935
-22,47.2,400000,44700,0.11175,151590,0.378975
-22,47.4,400000,44985,0.112463,151743,0.379358
-22,47.6,400000,44078,0.110195,151282,0.378205
-22,47.8,400000,44552,0.11138,151479,0.378698
-22,48,400000,45119,0.112797,152045,0.380113
-22,48.2,400000,44615,0.111537,151495,0.378738
-22,48.4,400000,44693,0.111732,152123,0.380308
-22,48.6,400000,44922,0.112305,151924,0.37981
-22,48.8,400000,44569,0.111422,151677,0.379192
-22,49,400000,44979,0.112448,152282,0.380705
-22,49.2,400000,44374,0.110935,151881,0.379702
-22,49.4,400000,44486,0.111215,152306,0.380765
-22,49.6,400000,45536,0.11384,151716,0.37929
-22,49.8,400000,45074,0.112685,152103,0.380258
-22,50,400000,44765,0.111912,152074,0.380185
-21.8,-50,400000,44514,0.111285,151144,0.37786
-21.8,-49.8,400000,44850,0.112125,152172,0.38043
-21.8,-49.6,400000,44690,0.111725,151592,0.37898
-21.8,-49.4,400000,44800,0.112,152263,0.380657
-21.8,-49.2,400000,45414,0.113535,152805,0.382012
-21.8,-49,400000,44852,0.11213,151961,0.379902
-21.8,-48.8,400000,44796,0.11199,151805,0.379512
-21.8,-48.6,400000,44879,0.112198,152238,0.380595
-21.8,-48.4,400000,44662,0.111655,151967,0.379918
-21.8,-48.2,400000,44701,0.111753,152458,0.381145
-21.8,-48,400000,44770,0.111925,151788,0.37947
-21.8,-47.8,400000,44896,0.11224,152189,0.380472
-21.8,-47.6,400000,45018,0.112545,152770,0.381925
-21.8,-47.4,400000,44965,0.112412,152154,0.380385
-21.8,-47.2,400000,44960,0.1124,151906,0.379765
-21.8,-47,400000,44095,0.110238,151926,0.379815
-21.8,-46.8,400000,45209,0.113022,152396,0.38099
-21.8,-46.6,400000,44557,0.111393,152283,0.380707
-21.8,-46.4,400000,44705,0.111763,151597,0.378993
-21.8,-46.2,400000,44745,0.111863,151675,0.379188
-21.8,-46,400000,44948,0.11237,152486,0.381215
-21.8,-45.8,400000,44320,0.1108,152023,0.380057
-21.8,-45.6,400000,44299,0.110747,151365,0.378412
-21.8,-45.4,400000,44696,0.11174,151975,0.379937
-21.8,-45.2,400000,44429,0.111073,151383,0.378458
-21.8,-45,400000,44851,0.112128,152092,0.38023
-21.8,-44.8,400000,44716,0.11179,152035,0.380088
-21.8,-44.6,400000,44583,0.111458,151804,0.37951
-21.8,-44.4,400000,44770,0.111925,151939,0.379848
-21.8,-44.2,400000,45208,0.11302,152841,0.382103
-21.8,-44,400000,44962,0.112405,152083,0.380207
-21.8,-43.8,400000,44631,0.111577,152285,0.380713
-21.8,-43.6,400000,44966,0.112415,152576,0.38144
-21.8,-43.4,400000,44487,0.111217,152094,0.380235
-21.8,-43.2,400000,44126,0.110315,151724,0.37931
-21.8,-43,400000,44968,0.11242,151945,0.379862
-21.8,-42.8,400000,44994,0.112485,152534,0.381335
-21.8,-42.6,400000,44384,0.11096,152073,0.380182
-21.8,-42.4,400000,44750,0.111875,152027,0.380068
-21.8,-42.2,400000,44845,0.112113,152448,0.38112
-21.8,-42,400000,44784,0.11196,152490,0.381225
-21.8,-41.8,400000,44868,0.11217,152287,0.380717
-21.8,-41.6,400000,44107,0.110268,151795,0.379487
-21.8,-41.4,400000,45041,0.112602,152112,0.38028
-21.8,-41.2,400000,45093,0.112732,152127,0.380317
-21.8,-41,400000,44479,0.111198,152056,0.38014
-21.8,-40.8,400000,44879,0.112198,152077,0.380192
-21.8,-40.6,400000,45264,0.11316,153085,0.382713
-21.8,-40.4,400000,44498,0.111245,151735,0.379337
