x,y,detectorID,nPrimary,roiCounts,normalizedCounts
13.2653,11.2245,0,400000,7708,0.01927
13.2653,11.2245,1,400000,208388,0.52097
13.2653,11.2245,2,400000,47,0.0001175
13.2653,11.2245,3,400000,120,0.0003
13.2653,11.2245,4,400000,336,0.00084
13.2653,11.2245,5,400000,218,0.000545
13.2653,13.2653,0,400000,2823,0.0070575
13.2653,13.2653,1,400000,215422,0.538555
13.2653,13.2653,2,400000,37,9.25e-05
13.2653,13.2653,3,400000,53,0.0001325
13.2653,13.2653,4,400000,111,0.0002775
13.2653,13.2653,5,400000,78,0.000195
13.2653,15.3061,0,400000,1080,0.0027
13.2653,15.3061,1,400000,216463,0.541157
13.2653,15.3061,2,400000,32,8e-05
13.2653,15.3061,3,400000,28,7e-05
13.2653,15.3061,4,400000,44,0.00011
13.2653,15.3061,5,400000,18,4.5e-05
13.2653,17.3469,0,400000,366,0.000915
13.2653,17.3469,1,400000,218315,0.545787
13.2653,17.3469,2,400000,40,0.0001
13.2653,17.3469,3,400000,4,1e-05
13.2653,17.3469,4,400000,19,4.75e-05
13.2653,17.3469,5,400000,20,5e-05
13.2653,19.3878,0,400000,160,0.0004
13.2653,19.3878,1,400000,216877,0.542192
13.2653,19.3878,2,400000,33,8.25e-05
13.2653,19.3878,3,400000,4,1e-05
13.2653,19.3878,4,400000,5,1.25e-05
13.2653,19.3878,5,400000,5,1.25e-05
13.2653,21.4286,0,400000,87,0.0002175
13.2653,21.4286,1,400000,214254,0.535635
13.2653,21.4286,2,400000,44,0.00011
13.2653,21.4286,3,400000,4,1e-05
13.2653,21.4286,4,400000,12,3e-05
13.2653,21.4286,5,400000,0,0
13.2653,23.4694,0,400000,28,7e-05
13.2653,23.4694,1,400000,209109,0.522772
13.2653,23.4694,2,400000,40,0.0001
13.2653,23.4694,3,400000,0,0
13.2653,23.4694,4,400000,10,2.5e-05
13.2653,23.4694,5,400000,0,0
13.2653,25.5102,0,400000,17,4.25e-05
13.2653,25.5102,1,400000,184878,0.462195
13.2653,25.5102,2,400000,49,0.0001225
13.2653,25.5102,3,400000,9,2.25e-05
13.2653,25.5102,4,400000,0,0
13.2653,25.5102,5,400000,0,0
13.2653,27.551,0,400000,25,6.25e-05
13.2653,27.551,1,400000,258,0.000645
13.2653,27.551,2,400000,18,4.5e-05
13.2653,27.551,3,400000,8,2e-05
13.2653,27.551,4,400000,4,1e-05
13.2653,27.551,5,400000,11,2.75e-05
13.2653,29.5918,0,400000,17,4.25e-05
13.2653,29.5918,1,400000,104,0.00026
13.2653,29.5918,2,400000,24,6e-05
13.2653,29.5918,3,400000,13,3.25e-05
13.2653,29.5918,4,400000,22,5.5e-05
13.2653,29.5918,5,400000,6,1.5e-05
13.2653,31.6327,0,400000,18,4.5e-05
13.2653,31.6327,1,400000,83,0.0002075
13.2653,31.6327,2,400000,19,4.75e-05
13.2653,31.6327,3,400000,7,1.75e-05
13.2653,31.6327,4,400000,8,2e-05
13.2653,31.6327,5,400000,10,2.5e-05
13.2653,33.6735,0,400000,11,2.75e-05
13.2653,33.6735,1,400000,57,0.0001425
13.2653,33.6735,2,400000,23,5.75e-05
13.2653,33.6735,3,400000,4,1e-05
13.2653,33.6735,4,400000,17,4.25e-05
13.2653,33.6735,5,400000,2,5e-06
13.2653,35.7143,0,400000,9,2.25e-05
13.2653,35.7143,1,400000,53,0.0001325
13.2653,35.7143,2,400000,30,7.5e-05
13.2653,35.7143,3,400000,8,2e-05
13.2653,35.7143,4,400000,12,3e-05
13.2653,35.7143,5,400000,10,2.5e-05
13.2653,37.7551,0,400000,5,1.25e-05
13.2653,37.7551,1,400000,22,5.5e-05
13.2653,37.7551,2,400000,16,4e-05
13.2653,37.7551,3,400000,5,1.25e-05
13.2653,37.7551,4,400000,4,1e-05
13.2653,37.7551,5,400000,6,1.5e-05
13.2653,39.7959,0,400000,6,1.5e-05
13.2653,39.7959,1,400000,53,0.0001325
13.2653,39.7959,2,400000,36,9e-05
13.2653,39.7959,3,400000,2,5e-06
13.2653,39.7959,4,400000,10,2.5e-05
13.2653,39.7959,5,400000,4,1e-05
13.2653,41.8367,0,400000,13,3.25e-05
13.2653,41.8367,1,400000,29,7.25e-05
13.2653,41.8367,2,400000,27,6.75e-05
13.2653,41.8367,3,400000,4,1e-05
13.2653,41.8367,4,400000,3,7.5e-06
13.2653,41.8367,5,400000,3,7.5e-06
13.2653,43.8776,0,400000,8,2e-05
13.2653,43.8776,1,400000,15,3.75e-05
13.2653,43.8776,2,400000,29,7.25e-05
13.2653,43.8776,3,400000,3,7.5e-06
13.2653,43.8776,4,400000,7,1.75e-05
13.2653,43.8776,5,400000,2,5e-06
13.2653,45.9184,0,400000,3,7.5e-06
13.2653,45.9184,1,400000,26,6.5e-05
13.2653,45.9184,2,400000,15,3.75e-05
13.2653,45.9184,3,400000,0,0
13.2653,45.9184,4,400000,5,1.25e-05
13.2653,45.9184,5,400000,8,2e-05
13.2653,47.9592,0,400000,7,1.75e-05
13.2653,47.9592,1,400000,26,6.5e-05
13.2653,47.9592,2,400000,14,3.5e-05
13.2653,47.9592,3,400000,5,1.25e-05
13.2653,47.9592,4,400000,7,1.75e-05
13.2653,47.9592,5,400000,1,2.5e-06
13.2653,50,0,400000,11,2.75e-05
13.2653,50,1,400000,28,7e-05
13.2653,50,2,400000,17,4.25e-05
13.2653,50,3,400000,6,1.5e-05
13.2653,50,4,400000,5,1.25e-05
13.2653,50,5,400000,4,1e-05
15.3061,-50,0,400000,5,1.25e-05
15.3061,-50,1,400000,2,5e-06
15.3061,-50,2,400000,3,7.5e-06
15.3061,-50,3,400000,3,7.5e-06
15.3061,-50,4,400000,10,2.5e-05
15.3061,-50,5,400000,39,9.75e-05
15.3061,-47.9592,0,400000,10,2.5e-05
15.3061,-47.9592,1,400000,4,1e-05
15.3061,-47.9592,2,400000,3,7.5e-06
15.3061,-47.9592,3,400000,2,5e-06
15.3061,-47.9592,4,400000,13,3.25e-05
15.3061,-47.9592,5,400000,27,6.75e-05
15.3061,-45.9184,0,400000,13,3.25e-05
15.3061,-45.9184,1,400000,3,7.5e-06
15.3061,-45.9184,2,400000,1,2.5e-06
15.3061,-45.9184,3,400000,10,2.5e-05
15.3061,-45.9184,4,400000,21,5.25e-05
15.3061,-45.9184,5,400000,43,0.0001075
15.3061,-43.8776,0,400000,17,4.25e-05
15.3061,-43.8776,1,400000,3,7.5e-06
15.3061,-43.8776,2,400000,7,1.75e-05
15.3061,-43.8776,3,400000,2,5e-06
15.3061,-43.8776,4,400000,17,4.25e-05
15.3061,-43.8776,5,400000,41,0.0001025
15.3061,-41.8367,0,400000,15,3.75e-05
15.3061,-41.8367,1,400000,5,1.25e-05
15.3061,-41.8367,2,400000,5,1.25e-05
15.3061,-41.8367,3,400000,4,1e-05
15.3061,-41.8367,4,400000,22,5.5e-05
15.3061,-41.8367,5,400000,29,7.25e-05
15.3061,-39.7959,0,400000,11,2.75e-05
15.3061,-39.7959,1,400000,4,1e-05
15.3061,-39.7959,2,400000,3,7.5e-06
15.3061,-39.7959,3,400000,2,5e-06
15.3061,-39.7959,4,400000,21,5.25e-05
15.3061,-39.7959,5,400000,41,0.0001025
15.3061,-37.7551,0,400000,7,1.75e-05
15.3061,-37.7551,1,400000,11,2.75e-05
15.3061,-37.7551,2,400000,11,2.75e-05
15.3061,-37.7551,3,400000,8,2e-05
15.3061,-37.7551,4,400000,16,4e-05
15.3061,-37.7551,5,400000,50,0.000125
15.3061,-35.7143,0,400000,15,3.75e-05
15.3061,-35.7143,1,400000,4,1e-05
15.3061,-35.7143,2,400000,13,3.25e-05
15.3061,-35.7143,3,400000,5,1.25e-05
15.3061,-35.7143,4,400000,24,6e-05
15.3061,-35.7143,5,400000,43,0.0001075
15.3061,-33.6735,0,400000,11,2.75e-05
15.3061,-33.6735,1,400000,4,1e-05
15.3061,-33.6735,2,400000,4,1e-05
15.3061,-33.6735,3,400000,3,7.5e-06
15.3061,-33.6735,4,400000,25,6.25e-05
15.3061,-33.6735,5,400000,57,0.0001425
15.3061,-31.6327,0,400000,19,4.75e-05
15.3061,-31.6327,1,400000,2,5e-06
15.3061,-31.6327,2,400000,4,1e-05
15.3061,-31.6327,3,400000,4,1e-05
15.3061,-31.6327,4,400000,25,6.25e-05
15.3061,-31.6327,5,400000,83,0.0002075
15.3061,-29.5918,0,400000,10,2.5e-05
15.3061,-29.5918,1,400000,12,3e-05
15.3061,-29.5918,2,400000,14,3.5e-05
15.3061,-29.5918,3,400000,5,1.25e-05
15.3061,-29.5918,4,400000,19,4.75e-05
15.3061,-29.5918,5,400000,100,0.00025
15.3061,-27.551,0,400000,17,4.25e-05
15.3061,-27.551,1,400000,6,1.5e-05
15.3061,-27.551,2,400000,7,1.75e-05
15.3061,-27.551,3,400000,21,5.25e-05
15.3061,-27.551,4,400000,13,3.25e-05
15.3061,-27.551,5,400000,166,0.000415
15.3061,-25.5102,0,400000,24,6e-05
15.3061,-25.5102,1,400000,3,7.5e-06
15.3061,-25.5102,2,400000,4,1e-05
15.3061,-25.5102,3,400000,3,7.5e-06
15.3061,-25.5102,4,400000,23,5.75e-05
15.3061,-25.5102,5,400000,146119,0.365297
15.3061,-23.4694,0,400000,65,0.0001625
15.3061,-23.4694,1,400000,5,1.25e-05
15.3061,-23.4694,2,400000,1,2.5e-06
15.3061,-23.4694,3,400000,5,1.25e-05
15.3061,-23.4694,4,400000,7,1.75e-05
15.3061,-23.4694,5,400000,197787,0.494468
15.3061,-21.4286,0,400000,117,0.0002925
15.3061,-21.4286,1,400000,4,1e-05
15.3061,-21.4286,2,400000,1,2.5e-06
15.3061,-21.4286,3,400000,3,7.5e-06
15.3061,-21.4286,4,400000,8,2e-05
15.3061,-21.4286,5,400000,209590,0.523975
15.3061,-19.3878,0,400000,294,0.000735
15.3061,-19.3878,1,400000,0,0
15.3061,-19.3878,2,400000,3,7.5e-06
15.3061,-19.3878,3,400000,4,1e-05
15.3061,-19.3878,4,400000,19,4.75e-05
15.3061,-19.3878,5,400000,214164,0.53541
15.3061,-17.3469,0,400000,712,0.00178
15.3061,-17.3469,1,400000,13,3.25e-05
15.3061,-17.3469,2,400000,7,1.75e-05
15.3061,-17.3469,3,400000,15,3.75e-05
15.3061,-17.3469,4,400000,16,4e-05
15.3061,-17.3469,5,400000,214836,0.53709
15.3061,-15.3061,0,400000,1877,0.0046925
15.3061,-15.3061,1,400000,22,5.5e-05
15.3061,-15.3061,2,400000,32,8e-05
15.3061,-15.3061,3,400000,12,3e-05
15.3061,-15.3061,4,400000,21,5.25e-05
15.3061,-15.3061,5,400000,213565,0.533913
15.3061,-13.2653,0,400000,4997,0.0124925
15.3061,-13.2653,1,400000,36,9e-05
15.3061,-13.2653,2,400000,71,0.0001775
