x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-33,-17,0,100000,43,0.00043,74,0.00074
-33,-17,1,100000,35,0.00035,88,0.00088
-33,-17,2,100000,31,0.00031,77,0.00077
-33,-17,3,100000,19,0.00019,72,0.00072
-33,-17,4,100000,33,0.00033,88,0.00088
-33,-17,5,100000,20,0.0002,70,0.0007
-33,-16,0,100000,23,0.00023,72,0.00072
-33,-16,1,100000,26,0.00026,76,0.00076
-33,-16,2,100000,26,0.00026,67,0.00067
-33,-16,3,100000,18,0.00018,71,0.00071
-33,-16,4,100000,66,0.00066,80,0.0008
-33,-16,5,100000,43,0.00043,80,0.0008
-33,-15,0,100000,37,0.00037,86,0.00086
-33,-15,1,100000,28,0.00028,72,0.00072
-33,-15,2,100000,27,0.00027,79,0.00079
-33,-15,3,100000,37,0.00037,75,0.00075
-33,-15,4,100000,24,0.00024,80,0.0008
-33,-15,5,100000,25,0.00025,70,0.0007
-33,-14,0,100000,25,0.00025,71,0.00071
-33,-14,1,100000,27,0.00027,68,0.00068
-33,-14,2,100000,27,0.00027,69,0.00069
-33,-14,3,100000,32,0.00032,78,0.00078
-33,-14,4,100000,24,0.00024,69,0.00069
-33,-14,5,100000,19,0.00019,62,0.00062
-33,-13,0,100000,50,0.0005,87,0.00087
-33,-13,1,100000,27,0.00027,75,0.00075
-33,-13,2,100000,32,0.00032,67,0.00067
-33,-13,3,100000,21,0.00021,65,0.00065
-33,-13,4,100000,30,0.0003,74,0.00074
-33,-13,5,100000,33,0.00033,71,0.00071
-33,-12,0,100000,26,0.00026,83,0.00083
-33,-12,1,100000,45,0.00045,72,0.00072
-33,-12,2,100000,26,0.00026,90,0.0009
-33,-12,3,100000,32,0.00032,82,0.00082
-33,-12,4,100000,27,0.00027,73,0.00073
-33,-12,5,100000,21,0.00021,82,0.00082
-33,-11,0,100000,31,0.00031,73,0.00073
-33,-11,1,100000,19,0.00019,59,0.00059
-33,-11,2,100000,42,0.00042,79,0.00079
-33,-11,3,100000,33,0.00033,79,0.00079
-33,-11,4,100000,43,0.00043,88,0.00088
-33,-11,5,100000,40,0.0004,74,0.00074
-33,-10,0,100000,14,0.00014,65,0.00065
-33,-10,1,100000,20,0.0002,66,0.00066
-33,-10,2,100000,33,0.00033,57,0.00057
-33,-10,3,100000,31,0.00031,85,0.00085
-33,-10,4,100000,37,0.00037,78,0.00078
-33,-10,5,100000,35,0.00035,75,0.00075
-33,-9,0,100000,28,0.00028,68,0.00068
-33,-9,1,100000,13,0.00013,63,0.00063
-33,-9,2,100000,30,0.0003,60,0.0006
-33,-9,3,100000,29,0.00029,69,0.00069
-33,-9,4,100000,24,0.00024,71,0.00071
-33,-9,5,100000,17,0.00017,53,0.00053
-33,-8,0,100000,21,0.00021,73,0.00073
-33,-8,1,100000,50,0.0005,79,0.00079
-33,-8,2,100000,27,0.00027,91,0.00091
-33,-8,3,100000,20,0.0002,72,0.00072
-33,-8,4,100000,33,0.00033,66,0.00066
-33,-8,5,100000,38,0.00038,72,0.00072
-33,-7,0,100000,34,0.00034,90,0.0009
-33,-7,1,100000,37,0.00037,68,0.00068
-33,-7,2,100000,37,0.00037,84,0.00084
-33,-7,3,100000,24,0.00024,72,0.00072
-33,-7,4,100000,19,0.00019,80,0.0008
-33,-7,5,100000,27,0.00027,83,0.00083
-33,-6,0,100000,35,0.00035,78,0.00078
-33,-6,1,100000,34,0.00034,77,0.00077
-33,-6,2,100000,33,0.00033,84,0.00084
-33,-6,3,100000,31,0.00031,82,0.00082
-33,-6,4,100000,20,0.0002,63,0.00063
-33,-6,5,100000,28,0.00028,76,0.00076
-33,-5,0,100000,25,0.00025,76,0.00076
-33,-5,1,100000,35,0.00035,61,0.00061
-33,-5,2,100000,28,0.00028,76,0.00076
-33,-5,3,100000,35,0.00035,70,0.0007
-33,-5,4,100000,41,0.00041,66,0.00066
-33,-5,5,100000,26,0.00026,70,0.0007
-33,-4,0,100000,33,0.00033,80,0.0008
-33,-4,1,100000,16,0.00016,71,0.00071
-33,-4,2,100000,31,0.00031,73,0.00073
-33,-4,3,100000,31,0.00031,47,0.00047
-33,-4,4,100000,50,0.0005,79,0.00079
-33,-4,5,100000,27,0.00027,69,0.00069
-33,-3,0,100000,29,0.00029,58,0.00058
-33,-3,1,100000,30,0.0003,61,0.00061
-33,-3,2,100000,30,0.0003,69,0.00069
-33,-3,3,100000,18,0.00018,62,0.00062
-33,-3,4,100000,23,0.00023,71,0.00071
-33,-3,5,100000,21,0.00021,76,0.00076
-33,-2,0,100000,24,0.00024,78,0.00078
-33,-2,1,100000,33,0.00033,78,0.00078
-33,-2,2,100000,35,0.00035,66,0.00066
-33,-2,3,100000,18,0.00018,70,0.0007
