x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-41,41,0,100000,38,0.00038,78,0.00078
-41,41,1,100000,32,0.00032,86,0.00086
-41,41,2,100000,18,0.00018,65,0.00065
-41,41,3,100000,30,0.0003,86,0.00086
-41,41,4,100000,31,0.00031,77,0.00077
-41,41,5,100000,30,0.0003,81,0.00081
-41,42,0,100000,23,0.00023,78,0.00078
-41,42,1,100000,22,0.00022,83,0.00083
-41,42,2,100000,35,0.00035,72,0.00072
-41,42,3,100000,28,0.00028,64,0.00064
-41,42,4,100000,46,0.00046,81,0.00081
-41,42,5,100000,25,0.00025,63,0.00063
-41,43,0,100000,41,0.00041,77,0.00077
-41,43,1,100000,24,0.00024,69,0.00069
-41,43,2,100000,23,0.00023,72,0.00072
-41,43,3,100000,20,0.0002,74,0.00074
-41,43,4,100000,28,0.00028,81,0.00081
-41,43,5,100000,31,0.00031,69,0.00069
-41,44,0,100000,30,0.0003,77,0.00077
-41,44,1,100000,20,0.0002,64,0.00064
-41,44,2,100000,29,0.00029,73,0.00073
-41,44,3,100000,30,0.0003,84,0.00084
-41,44,4,100000,26,0.00026,76,0.00076
-41,44,5,100000,26,0.00026,78,0.00078
-41,45,0,100000,35,0.00035,81,0.00081
-41,45,1,100000,22,0.00022,64,0.00064
-41,45,2,100000,30,0.0003,74,0.00074
-41,45,3,100000,25,0.00025,65,0.00065
-41,45,4,100000,38,0.00038,73,0.00073
-41,45,5,100000,27,0.00027,81,0.00081
-41,46,0,100000,25,0.00025,76,0.00076
-41,46,1,100000,38,0.00038,87,0.00087
-41,46,2,100000,27,0.00027,72,0.00072
-41,46,3,100000,45,0.00045,79,0.00079
-41,46,4,100000,28,0.00028,73,0.00073
-41,46,5,100000,40,0.0004,87,0.00087
-41,47,0,100000,55,0.00055,71,0.00071
-41,47,1,100000,41,0.00041,79,0.00079
-41,47,2,100000,55,0.00055,97,0.00097
-41,47,3,100000,40,0.0004,96,0.00096
-41,47,4,100000,39,0.00039,90,0.0009
-41,47,5,100000,47,0.00047,86,0.00086
-41,48,0,100000,32,0.00032,65,0.00065
-41,48,1,100000,40,0.0004,65,0.00065
-41,48,2,100000,50,0.0005,84,0.00084
-41,48,3,100000,44,0.00044,96,0.00096
-41,48,4,100000,41,0.00041,82,0.00082
-41,48,5,100000,29,0.00029,84,0.00084
-41,49,0,100000,42,0.00042,74,0.00074
-41,49,1,100000,41,0.00041,77,0.00077
-41,49,2,100000,34,0.00034,60,0.0006
-41,49,3,100000,16,0.00016,70,0.0007
-41,49,4,100000,13,0.00013,67,0.00067
-41,49,5,100000,21,0.00021,52,0.00052
-41,50,0,100000,20,0.0002,75,0.00075
-41,50,1,100000,47,0.00047,77,0.00077
-41,50,2,100000,38,0.00038,93,0.00093
-41,50,3,100000,34,0.00034,78,0.00078
-41,50,4,100000,40,0.0004,85,0.00085
-41,50,5,100000,30,0.0003,73,0.00073
-40,-50,0,100000,28,0.00028,69,0.00069
-40,-50,1,100000,34,0.00034,76,0.00076
-40,-50,2,100000,29,0.00029,84,0.00084
-40,-50,3,100000,21,0.00021,76,0.00076
-40,-50,4,100000,24,0.00024,55,0.00055
-40,-50,5,100000,45,0.00045,80,0.0008
-40,-49,0,100000,26,0.00026,65,0.00065
-40,-49,1,100000,32,0.00032,59,0.00059
-40,-49,2,100000,47,0.00047,78,0.00078
-40,-49,3,100000,27,0.00027,75,0.00075
-40,-49,4,100000,38,0.00038,59,0.00059
-40,-49,5,100000,18,0.00018,68,0.00068
-40,-48,0,100000,41,0.00041,79,0.00079
-40,-48,1,100000,40,0.0004,86,0.00086
-40,-48,2,100000,32,0.00032,89,0.00089
-40,-48,3,100000,40,0.0004,64,0.00064
-40,-48,4,100000,26,0.00026,72,0.00072
-40,-48,5,100000,30,0.0003,75,0.00075
-40,-47,0,100000,44,0.00044,68,0.00068
-40,-47,1,100000,11,0.00011,71,0.00071
-40,-47,2,100000,28,0.00028,90,0.0009
-40,-47,3,100000,30,0.0003,70,0.0007
-40,-47,4,100000,39,0.00039,77,0.00077
-40,-47,5,100000,30,0.0003,77,0.00077
-40,-46,0,100000,29,0.00029,90,0.0009
-40,-46,1,100000,35,0.00035,83,0.00083
-40,-46,2,100000,20,0.0002,70,0.0007
-40,-46,3,100000,17,0.00017,62,0.00062
-40,-46,4,100000,18,0.00018,73,0.00073
-40,-46,5,100000,28,0.00028,76,0.00076
-40,-45,0,100000,30,0.0003,67,0.00067
-40,-45,1,100000,33,0.00033,75,0.00075
-40,-45,2,100000,41,0.00041,66,0.00066
-40,-45,3,100000,37,0.00037,78,0.00078
-40,-45,4,100000,20,0.0002,78,0.00078
-40,-45,5,100000,13,0.00013,79,0.00079
-40,-44,0,100000,39,0.00039,67,0.00067
-40,-44,1,100000,29,0.00029,85,0.00085
-40,-44,2,100000,50,0.0005,78,0.00078
-40,-44,3,100000,30,0.0003,72,0.00072
-40,-44,4,100000,23,0.00023,70,0.0007
-40,-44,5,100000,39,0.00039,67,0.00067
-40,-43,0,100000,41,0.00041,71,0.00071
-40,-43,1,100000,38,0.00038,81,0.00081
-40,-43,2,100000,34,0.00034,72,0.00072
-40,-43,3,100000,51,0.00051,79,0.00079
-40,-43,4,100000,31,0.00031,71,0.00071
-40,-43,5,100000,35,0.00035,74,0.00074
-40,-42,0,100000,49,0.00049,71,0.00071
-40,-42,1,100000,24,0.00024,75,0.00075
-40,-42,2,100000,25,0.00025,57,0.00057
-40,-42,3,100000,55,0.00055,85,0.00085
-40,-42,4,100000,30,0.0003,72,0.00072
-40,-42,5,100000,53,0.00053,69,0.00069
-40,-41,0,100000,38,0.00038,69,0.00069
-40,-41,1,100000,38,0.00038,83,0.00083
-40,-41,2,100000,21,0.00021,61,0.00061
-40,-41,3,100000,23,0.00023,67,0.00067
-40,-41,4,100000,24,0.00024,83,0.00083
-40,-41,5,100000,38,0.00038,78,0.00078
-40,-40,0,100000,39,0.00039,70,0.0007
-40,-40,1,100000,34,0.00034,69,0.00069
-40,-40,2,100000,23,0.00023,68,0.00068
-40,-40,3,100000,16,0.00016,79,0.00079
-40,-40,4,100000,25,0.00025,72,0.00072
-40,-40,5,100000,18,0.00018,61,0.00061
-40,-39,0,100000,39,0.00039,78,0.00078
-40,-39,1,100000,32,0.00032,86,0.00086
-40,-39,2,100000,40,0.0004,72,0.00072
-40,-39,3,100000,35,0.00035,70,0.0007
-40,-39,4,100000,18,0.00018,65,0.00065
-40,-39,5,100000,18,0.00018,49,0.00049
-40,-38,0,100000,39,0.00039,67,0.00067
-40,-38,1,100000,16,0.00016,78,0.00078
-40,-38,2,100000,20,0.0002,68,0.00068
-40,-38,3,100000,35,0.00035,70,0.0007
-40,-38,4,100000,27,0.00027,81,0.00081
-40,-38,5,100000,27,0.00027,70,0.0007
-40,-37,0,100000,32,0.00032,77,0.00077
-40,-37,1,100000,11,0.00011,47,0.00047
-40,-37,2,100000,40,0.0004,81,0.00081
-40,-37,3,100000,39,0.00039,75,0.00075
-40,-37,4,100000,49,0.00049,89,0.00089
-40,-37,5,100000,19,0.00019,61,0.00061
-40,-36,0,100000,19,0.00019,70,0.0007
-40,-36,1,100000,49,0.00049,83,0.00083
-40,-36,2,100000,33,0.00033,85,0.00085
-40,-36,3,100000,31,0.00031,63,0.00063
-40,-36,4,100000,27,0.00027,77,0.00077
-40,-36,5,100000,33,0.00033,75,0.00075
-40,-35,0,100000,30,0.0003,71,0.00071
-40,-35,1,100000,14,0.00014,61,0.00061
-40,-35,2,100000,25,0.00025,82,0.00082
-40,-35,3,100000,28,0.00028,79,0.00079
-40,-35,4,100000,28,0.00028,70,0.0007
-40,-35,5,100000,42,0.00042,74,0.00074
-40,-34,0,100000,17,0.00017,78,0.00078
-40,-34,1,100000,29,0.00029,76,0.00076
-40,-34,2,100000,16,0.00016,71,0.00071
-40,-34,3,100000,37,0.00037,67,0.00067
-40,-34,4,100000,31,0.00031,75,0.00075
-40,-34,5,100000,32,0.00032,71,0.00071
-40,-33,0,100000,51,0.00051,82,0.00082
-40,-33,1,100000,29,0.00029,72,0.00072
-40,-33,2,100000,45,0.00045,68,0.00068
-40,-33,3,100000,13,0.00013,63,0.00063
-40,-33,4,100000,45,0.00045,77,0.00077
-40,-33,5,100000,35,0.00035,89,0.00089
-40,-32,0,100000,33,0.00033,71,0.00071
