x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-10,-2,0,100000,21,0.00021,75,0.00075
-10,-2,1,100000,53,0.00053,75,0.00075
-10,-2,2,100000,35,0.00035,73,0.00073
-10,-2,3,100000,25,0.00025,72,0.00072
-10,-2,4,100000,18,0.00018,70,0.0007
-10,-2,5,100000,26,0.00026,80,0.0008
-10,-1,0,100000,34,0.00034,76,0.00076
-10,-1,1,100000,21,0.00021,72,0.00072
-10,-1,2,100000,43,0.00043,83,0.00083
-10,-1,3,100000,28,0.00028,65,0.00065
-10,-1,4,100000,26,0.00026,64,0.00064
-10,-1,5,100000,21,0.00021,81,0.00081
-10,0,0,100000,35,0.00035,72,0.00072
-10,0,1,100000,25,0.00025,61,0.00061
-10,0,2,100000,44,0.00044,78,0.00078
-10,0,3,100000,21,0.00021,59,0.00059
-10,0,4,100000,23,0.00023,77,0.00077
-10,0,5,100000,22,0.00022,75,0.00075
-10,1,0,100000,30,0.0003,88,0.00088
-10,1,1,100000,31,0.00031,87,0.00087
-10,1,2,100000,23,0.00023,86,0.00086
-10,1,3,100000,53,0.00053,75,0.00075
-10,1,4,100000,40,0.0004,97,0.00097
-10,1,5,100000,36,0.00036,88,0.00088
-10,2,0,100000,28,0.00028,83,0.00083
-10,2,1,100000,29,0.00029,92,0.00092
-10,2,2,100000,39,0.00039,81,0.00081
-10,2,3,100000,29,0.00029,64,0.00064
-10,2,4,100000,23,0.00023,73,0.00073
-10,2,5,100000,33,0.00033,84,0.00084
-10,3,0,100000,20,0.0002,64,0.00064
-10,3,1,100000,24,0.00024,82,0.00082
-10,3,2,100000,30,0.0003,77,0.00077
-10,3,3,100000,30,0.0003,74,0.00074
-10,3,4,100000,27,0.00027,80,0.0008
-10,3,5,100000,33,0.00033,64,0.00064
-10,4,0,100000,31,0.00031,73,0.00073
-10,4,1,100000,30,0.0003,94,0.00094
-10,4,2,100000,29,0.00029,81,0.00081
-10,4,3,100000,8,8e-05,50,0.0005
-10,4,4,100000,31,0.00031,76,0.00076
-10,4,5,100000,19,0.00019,56,0.00056
-10,5,0,100000,17,0.00017,91,0.00091
-10,5,1,100000,47,0.00047,83,0.00083
-10,5,2,100000,21,0.00021,65,0.00065
-10,5,3,100000,26,0.00026,71,0.00071
-10,5,4,100000,32,0.00032,75,0.00075
-10,5,5,100000,32,0.00032,77,0.00077
