x,y,detectorID,nPrimary,roiCounts,normalizedCounts
25.5102,43.8776,0,400000,6,1.5e-05
25.5102,43.8776,1,400000,18,4.5e-05
25.5102,43.8776,2,400000,19,4.75e-05
25.5102,43.8776,3,400000,10,2.5e-05
25.5102,43.8776,4,400000,5,1.25e-05
25.5102,43.8776,5,400000,1,2.5e-06
25.5102,45.9184,0,400000,20,5e-05
25.5102,45.9184,1,400000,29,7.25e-05
25.5102,45.9184,2,400000,13,3.25e-05
25.5102,45.9184,3,400000,3,7.5e-06
25.5102,45.9184,4,400000,7,1.75e-05
25.5102,45.9184,5,400000,6,1.5e-05
25.5102,47.9592,0,400000,7,1.75e-05
25.5102,47.9592,1,400000,16,4e-05
25.5102,47.9592,2,400000,15,3.75e-05
25.5102,47.9592,3,400000,2,5e-06
25.5102,47.9592,4,400000,4,1e-05
25.5102,47.9592,5,400000,2,5e-06
25.5102,50,0,400000,7,1.75e-05
25.5102,50,1,400000,22,5.5e-05
25.5102,50,2,400000,20,5e-05
25.5102,50,3,400000,5,1.25e-05
25.5102,50,4,400000,3,7.5e-06
25.5102,50,5,400000,7,1.75e-05
27.551,-50,0,400000,3,7.5e-06
27.551,-50,1,400000,1,2.5e-06
27.551,-50,2,400000,2,5e-06
27.551,-50,3,400000,2,5e-06
27.551,-50,4,400000,27,6.75e-05
27.551,-50,5,400000,16,4e-05
27.551,-47.9592,0,400000,12,3e-05
27.551,-47.9592,1,400000,3,7.5e-06
27.551,-47.9592,2,400000,5,1.25e-05
27.551,-47.9592,3,400000,1,2.5e-06
27.551,-47.9592,4,400000,18,4.5e-05
27.551,-47.9592,5,400000,23,5.75e-05
27.551,-45.9184,0,400000,16,4e-05
27.551,-45.9184,1,400000,3,7.5e-06
27.551,-45.9184,2,400000,12,3e-05
27.551,-45.9184,3,400000,4,1e-05
27.551,-45.9184,4,400000,21,5.25e-05
27.551,-45.9184,5,400000,27,6.75e-05
27.551,-43.8776,0,400000,10,2.5e-05
27.551,-43.8776,1,400000,8,2e-05
27.551,-43.8776,2,400000,2,5e-06
27.551,-43.8776,3,400000,2,5e-06
27.551,-43.8776,4,400000,20,5e-05
27.551,-43.8776,5,400000,27,6.75e-05
