x,y,detectorID,nPrimary,roiCounts,normalizedCounts
33.6735,-41.8367,0,400000,18,4.5e-05
33.6735,-41.8367,1,400000,5,1.25e-05
33.6735,-41.8367,2,400000,4,1e-05
33.6735,-41.8367,3,400000,2,5e-06
33.6735,-41.8367,4,400000,5,1.25e-05
33.6735,-41.8367,5,400000,27,6.75e-05
33.6735,-39.7959,0,400000,18,4.5e-05
33.6735,-39.7959,1,400000,3,7.5e-06
33.6735,-39.7959,2,400000,1,2.5e-06
33.6735,-39.7959,3,400000,3,7.5e-06
33.6735,-39.7959,4,400000,5,1.25e-05
33.6735,-39.7959,5,400000,37,9.25e-05
33.6735,-37.7551,0,400000,16,4e-05
33.6735,-37.7551,1,400000,4,1e-05
33.6735,-37.7551,2,400000,2,5e-06
33.6735,-37.7551,3,400000,4,1e-05
33.6735,-37.7551,4,400000,12,3e-05
33.6735,-37.7551,5,400000,26,6.5e-05
33.6735,-35.7143,0,400000,18,4.5e-05
33.6735,-35.7143,1,400000,0,0
33.6735,-35.7143,2,400000,22,5.5e-05
33.6735,-35.7143,3,400000,5,1.25e-05
33.6735,-35.7143,4,400000,11,2.75e-05
33.6735,-35.7143,5,400000,39,9.75e-05
33.6735,-33.6735,0,400000,23,5.75e-05
33.6735,-33.6735,1,400000,1,2.5e-06
33.6735,-33.6735,2,400000,4,1e-05
33.6735,-33.6735,3,400000,14,3.5e-05
33.6735,-33.6735,4,400000,7,1.75e-05
33.6735,-33.6735,5,400000,21,5.25e-05
33.6735,-31.6327,0,400000,21,5.25e-05
33.6735,-31.6327,1,400000,4,1e-05
33.6735,-31.6327,2,400000,4,1e-05
33.6735,-31.6327,3,400000,5,1.25e-05
33.6735,-31.6327,4,400000,12,3e-05
33.6735,-31.6327,5,400000,27,6.75e-05
33.6735,-29.5918,0,400000,31,7.75e-05
33.6735,-29.5918,1,400000,9,2.25e-05
33.6735,-29.5918,2,400000,9,2.25e-05
33.6735,-29.5918,3,400000,2,5e-06
33.6735,-29.5918,4,400000,2,5e-06
33.6735,-29.5918,5,400000,36,9e-05
33.6735,-27.551,0,400000,20,5e-05
33.6735,-27.551,1,400000,11,2.75e-05
33.6735,-27.551,2,400000,5,1.25e-05
33.6735,-27.551,3,400000,6,1.5e-05
