x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-43.8,-18.6,400000,44847,0.112117,152021,0.380053
-43.8,-18.4,400000,44997,0.112492,152200,0.3805
-43.8,-18.2,400000,44685,0.111713,151854,0.379635
-43.8,-18,400000,45058,0.112645,152778,0.381945
-43.8,-17.8,400000,44682,0.111705,152111,0.380277
-43.8,-17.6,400000,44484,0.11121,151741,0.379352
-43.8,-17.4,400000,44809,0.112022,152084,0.38021
-43.8,-17.2,400000,44465,0.111162,151447,0.378617
-43.8,-17,400000,44799,0.111997,151559,0.378897
-43.8,-16.8,400000,44794,0.111985,152204,0.38051
-43.8,-16.6,400000,44748,0.11187,151978,0.379945
-43.8,-16.4,400000,44523,0.111308,152015,0.380037
-43.8,-16.2,400000,44534,0.111335,151630,0.379075
-43.8,-16,400000,45012,0.11253,152391,0.380978
-43.8,-15.8,400000,44809,0.112022,152380,0.38095
-43.8,-15.6,400000,44967,0.112418,152315,0.380788
-43.8,-15.4,400000,45334,0.113335,152577,0.381443
-43.8,-15.2,400000,44854,0.112135,152000,0.38
-43.8,-15,400000,45147,0.112867,152397,0.380993
-43.8,-14.8,400000,44960,0.1124,152576,0.38144
-43.8,-14.6,400000,44942,0.112355,152248,0.38062
-43.8,-14.4,400000,44498,0.111245,151487,0.378717
-43.8,-14.2,400000,45096,0.11274,152589,0.381472
-43.8,-14,400000,44710,0.111775,151613,0.379032
-43.8,-13.8,400000,44925,0.112312,151928,0.37982
-43.8,-13.6,400000,44665,0.111662,152447,0.381117
-43.8,-13.4,400000,45179,0.112948,152455,0.381138
-43.8,-13.2,400000,45200,0.113,151817,0.379543
-43.8,-13,400000,44788,0.11197,151924,0.37981
-43.8,-12.8,400000,44945,0.112363,152299,0.380748
-43.8,-12.6,400000,44724,0.11181,151666,0.379165
-43.8,-12.4,400000,44820,0.11205,151545,0.378862
-43.8,-12.2,400000,44144,0.11036,151438,0.378595
-43.8,-12,400000,44733,0.111833,151697,0.379242
-43.8,-11.8,400000,45197,0.112992,152015,0.380037
-43.8,-11.6,400000,44737,0.111842,151484,0.37871
-43.8,-11.4,400000,45058,0.112645,152567,0.381418
-43.8,-11.2,400000,45131,0.112827,151967,0.379918
-43.8,-11,400000,44539,0.111348,151973,0.379933
-43.8,-10.8,400000,44912,0.11228,152468,0.38117
-43.8,-10.6,400000,44506,0.111265,151993,0.379983
-43.8,-10.4,400000,44531,0.111327,152589,0.381472
-43.8,-10.2,400000,45262,0.113155,151776,0.37944
-43.8,-10,400000,45013,0.112532,152523,0.381308
-43.8,-9.8,400000,44881,0.112202,152116,0.38029
-43.8,-9.6,400000,44503,0.111257,151433,0.378582
-43.8,-9.4,400000,45011,0.112528,152182,0.380455
