x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
22,-39.6,400000,44644,0.11161,151509,0.378773
22,-39.4,400000,45317,0.113293,152384,0.38096
22,-39.2,400000,44885,0.112213,152092,0.38023
22,-39,400000,44716,0.11179,152552,0.38138
22,-38.8,400000,44632,0.11158,152054,0.380135
22,-38.6,400000,44731,0.111827,151904,0.37976
22,-38.4,400000,44778,0.111945,151961,0.379902
22,-38.2,400000,44527,0.111317,151482,0.378705
22,-38,400000,44965,0.112412,151523,0.378808
22,-37.8,400000,44616,0.11154,151873,0.379682
22,-37.6,400000,44426,0.111065,152090,0.380225
22,-37.4,400000,44424,0.11106,152077,0.380192
22,-37.2,400000,45117,0.112793,152055,0.380138
22,-37,400000,44853,0.112132,152189,0.380472
22,-36.8,400000,44709,0.111772,152494,0.381235
22,-36.6,400000,44940,0.11235,152391,0.380978
22,-36.4,400000,45442,0.113605,152384,0.38096
22,-36.2,400000,44909,0.112272,152277,0.380692
22,-36,400000,45028,0.11257,152506,0.381265
22,-35.8,400000,45025,0.112562,153136,0.38284
22,-35.6,400000,44649,0.111622,152030,0.380075
22,-35.4,400000,44583,0.111458,151729,0.379323
22,-35.2,400000,44913,0.112282,152474,0.381185
22,-35,400000,44890,0.112225,152012,0.38003
22,-34.8,400000,45038,0.112595,152200,0.3805
22,-34.6,400000,44583,0.111458,152569,0.381422
22,-34.4,400000,45583,0.113958,152680,0.3817
22,-34.2,400000,45002,0.112505,151749,0.379373
22,-34,400000,44865,0.112162,152012,0.38003
22,-33.8,400000,45143,0.112857,152391,0.380978
22,-33.6,400000,44593,0.111482,151601,0.379003
22,-33.4,400000,44958,0.112395,151944,0.37986
22,-33.2,400000,44507,0.111268,151528,0.37882
22,-33,400000,44708,0.11177,151843,0.379607
22,-32.8,400000,44953,0.112382,152259,0.380648
22,-32.6,400000,44897,0.112242,151865,0.379663
22,-32.4,400000,44658,0.111645,152276,0.38069
22,-32.2,400000,45114,0.112785,152051,0.380128
22,-32,400000,44748,0.11187,151675,0.379188
22,-31.8,400000,44658,0.111645,152217,0.380543
22,-31.6,400000,44467,0.111168,151968,0.37992
22,-31.4,400000,44757,0.111893,152321,0.380802
22,-31.2,400000,45337,0.113342,151830,0.379575
22,-31,400000,45006,0.112515,152143,0.380358
22,-30.8,400000,44941,0.112352,152557,0.381393
22,-30.6,400000,44455,0.111138,151575,0.378937
22,-30.4,400000,45059,0.112647,152349,0.380873
22,-30.2,400000,44344,0.11086,151755,0.379387
22,-30,400000,45037,0.112592,152492,0.38123
22,-29.8,400000,45234,0.113085,152515,0.381288
22,-29.6,400000,45055,0.112638,152358,0.380895
22,-29.4,400000,44491,0.111228,152100,0.38025
22,-29.2,400000,44813,0.112032,152033,0.380082
22,-29,400000,44877,0.112193,152189,0.380472
22,-28.8,400000,44752,0.11188,152389,0.380972
22,-28.6,400000,44447,0.111117,151815,0.379538
22,-28.4,400000,45384,0.11346,152736,0.38184
22,-28.2,400000,44819,0.112047,152820,0.38205
22,-28,400000,45198,0.112995,152554,0.381385
22,-27.8,400000,44806,0.112015,151948,0.37987
22,-27.6,400000,44313,0.110783,152205,0.380512
22,-27.4,400000,45257,0.113142,152266,0.380665
22,-27.2,400000,44898,0.112245,152709,0.381773
22,-27,400000,44875,0.112187,151737,0.379343
22,-26.8,400000,44418,0.111045,151733,0.379333
22,-26.6,400000,44869,0.112172,152254,0.380635
22,-26.4,400000,44312,0.11078,151720,0.3793
22,-26.2,400000,44681,0.111702,151951,0.379877
22,-26,400000,44439,0.111098,151759,0.379397
22,-25.8,400000,44575,0.111437,151691,0.379227
22,-25.6,400000,44668,0.11167,151976,0.37994
22,-25.4,400000,44609,0.111522,152177,0.380443
22,-25.2,400000,44775,0.111937,151916,0.37979
22,-25,400000,44524,0.11131,151978,0.379945
22,-24.8,400000,45224,0.11306,152857,0.382142
22,-24.6,400000,44935,0.112338,152015,0.380037
22,-24.4,400000,44823,0.112058,152778,0.381945
22,-24.2,400000,45101,0.112753,152373,0.380933
22,-24,400000,44591,0.111477,152265,0.380663
22,-23.8,400000,44642,0.111605,152034,0.380085
22,-23.6,400000,44959,0.112397,151906,0.379765
22,-23.4,400000,44840,0.1121,152632,0.38158
22,-23.2,400000,44445,0.111113,152227,0.380568
22,-23,400000,44974,0.112435,152344,0.38086
22,-22.8,400000,44842,0.112105,152122,0.380305
22,-22.6,400000,44800,0.112,152388,0.38097
22,-22.4,400000,44654,0.111635,152199,0.380497
22,-22.2,400000,44405,0.111013,151763,0.379408
22,-22,400000,45043,0.112607,152380,0.38095
22,-21.8,400000,45168,0.11292,152330,0.380825
22,-21.6,400000,44509,0.111272,152483,0.381207
22,-21.4,400000,45201,0.113003,151829,0.379572
22,-21.2,400000,45279,0.113198,153162,0.382905
22,-21,400000,43919,0.109798,151687,0.379217
22,-20.8,400000,45071,0.112677,151961,0.379902
22,-20.6,400000,44278,0.110695,152256,0.38064
22,-20.4,400000,45263,0.113157,152313,0.380783
22,-20.2,400000,44750,0.111875,152267,0.380667
22,-20,400000,44893,0.112232,152291,0.380727
22,-19.8,400000,45095,0.112738,152382,0.380955
22,-19.6,400000,44566,0.111415,151234,0.378085
22,-19.4,400000,44318,0.110795,151309,0.378273
22,-19.2,400000,44853,0.112132,152382,0.380955
22,-19,400000,45091,0.112727,152191,0.380478
22,-18.8,400000,44666,0.111665,151558,0.378895
22,-18.6,400000,45107,0.112768,152526,0.381315
22,-18.4,400000,45173,0.112933,152357,0.380893
22,-18.2,400000,44926,0.112315,152334,0.380835
22,-18,400000,44877,0.112193,151568,0.37892
22,-17.8,400000,45595,0.113988,152533,0.381333
22,-17.6,400000,44958,0.112395,152264,0.38066
22,-17.4,400000,44985,0.112463,152061,0.380153
22,-17.2,400000,44572,0.11143,152178,0.380445
22,-17,400000,44760,0.1119,151828,0.37957
22,-16.8,400000,44686,0.111715,152400,0.381
22,-16.6,400000,44395,0.110988,151803,0.379507
22,-16.4,400000,44858,0.112145,152012,0.38003
22,-16.2,400000,44510,0.111275,151713,0.379283
22,-16,400000,45087,0.112717,152499,0.381248
22,-15.8,400000,44664,0.11166,152173,0.380433
22,-15.6,400000,44647,0.111617,151747,0.379368
22,-15.4,400000,44706,0.111765,152634,0.381585
22,-15.2,400000,45220,0.11305,152622,0.381555
22,-15,400000,45028,0.11257,152038,0.380095
22,-14.8,400000,44806,0.112015,151950,0.379875
22,-14.6,400000,44674,0.111685,151937,0.379843
22,-14.4,400000,44915,0.112287,152114,0.380285
22,-14.2,400000,45182,0.112955,151936,0.37984
22,-14,400000,45074,0.112685,152394,0.380985
22,-13.8,400000,45383,0.113458,152560,0.3814
