x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-5.10204,1.02041,0,100000,92,0.00092,162,0.00162
-5.10204,1.02041,1,100000,98,0.00098,153,0.00153
-5.10204,1.02041,2,100000,117,0.00117,174,0.00174
-5.10204,1.02041,3,100000,78,0.00078,156,0.00156
-5.10204,1.02041,4,100000,102,0.00102,155,0.00155
-5.10204,1.02041,5,100000,87,0.00087,149,0.00149
-5.10204,3.06122,0,100000,99,0.00099,164,0.00164
-5.10204,3.06122,1,100000,90,0.0009,140,0.0014
-5.10204,3.06122,2,100000,82,0.00082,156,0.00156
-5.10204,3.06122,3,100000,69,0.00069,151,0.00151
-5.10204,3.06122,4,100000,75,0.00075,142,0.00142
-5.10204,3.06122,5,100000,126,0.00126,155,0.00155
-5.10204,5.10204,0,100000,70,0.0007,134,0.00134
-5.10204,5.10204,1,100000,73,0.00073,125,0.00125
-5.10204,5.10204,2,100000,68,0.00068,133,0.00133
-5.10204,5.10204,3,100000,81,0.00081,138,0.00138
-5.10204,5.10204,4,100000,83,0.00083,131,0.00131
-5.10204,5.10204,5,100000,71,0.00071,134,0.00134
-5.10204,7.14286,0,100000,112,0.00112,153,0.00153
-5.10204,7.14286,1,100000,74,0.00074,138,0.00138
-5.10204,7.14286,2,100000,81,0.00081,148,0.00148
-5.10204,7.14286,3,100000,92,0.00092,129,0.00129
-5.10204,7.14286,4,100000,97,0.00097,155,0.00155
-5.10204,7.14286,5,100000,120,0.0012,163,0.00163
-5.10204,9.18367,0,100000,106,0.00106,143,0.00143
-5.10204,9.18367,1,100000,83,0.00083,147,0.00147
-5.10204,9.18367,2,100000,65,0.00065,143,0.00143
-5.10204,9.18367,3,100000,70,0.0007,128,0.00128
-5.10204,9.18367,4,100000,80,0.0008,145,0.00145
-5.10204,9.18367,5,100000,101,0.00101,147,0.00147
-5.10204,11.2245,0,100000,73,0.00073,128,0.00128
-5.10204,11.2245,1,100000,77,0.00077,142,0.00142
-5.10204,11.2245,2,100000,55,0.00055,114,0.00114
-5.10204,11.2245,3,100000,90,0.0009,141,0.00141
-5.10204,11.2245,4,100000,105,0.00105,149,0.00149
-5.10204,11.2245,5,100000,102,0.00102,131,0.00131
-5.10204,13.2653,0,100000,68,0.00068,126,0.00126
-5.10204,13.2653,1,100000,104,0.00104,142,0.00142
-5.10204,13.2653,2,100000,113,0.00113,175,0.00175
-5.10204,13.2653,3,100000,97,0.00097,146,0.00146
-5.10204,13.2653,4,100000,96,0.00096,148,0.00148
-5.10204,13.2653,5,100000,84,0.00084,159,0.00159
-5.10204,15.3061,0,100000,58,0.00058,138,0.00138
-5.10204,15.3061,1,100000,103,0.00103,145,0.00145
-5.10204,15.3061,2,100000,92,0.00092,144,0.00144
-5.10204,15.3061,3,100000,74,0.00074,138,0.00138
-5.10204,15.3061,4,100000,103,0.00103,139,0.00139
-5.10204,15.3061,5,100000,126,0.00126,177,0.00177
-5.10204,17.3469,0,100000,81,0.00081,139,0.00139
-5.10204,17.3469,1,100000,81,0.00081,149,0.00149
-5.10204,17.3469,2,100000,100,0.001,152,0.00152
-5.10204,17.3469,3,100000,82,0.00082,126,0.00126
-5.10204,17.3469,4,100000,117,0.00117,158,0.00158
-5.10204,17.3469,5,100000,87,0.00087,145,0.00145
-5.10204,19.3878,0,100000,89,0.00089,155,0.00155
-5.10204,19.3878,1,100000,99,0.00099,132,0.00132
-5.10204,19.3878,2,100000,65,0.00065,137,0.00137
-5.10204,19.3878,3,100000,81,0.00081,128,0.00128
-5.10204,19.3878,4,100000,82,0.00082,145,0.00145
-5.10204,19.3878,5,100000,121,0.00121,160,0.0016
-5.10204,21.4286,0,100000,114,0.00114,142,0.00142
-5.10204,21.4286,1,100000,98,0.00098,159,0.00159
-5.10204,21.4286,2,100000,112,0.00112,163,0.00163
-5.10204,21.4286,3,100000,103,0.00103,165,0.00165
-5.10204,21.4286,4,100000,92,0.00092,144,0.00144
-5.10204,21.4286,5,100000,108,0.00108,158,0.00158
-5.10204,23.4694,0,100000,80,0.0008,164,0.00164
-5.10204,23.4694,1,100000,66,0.00066,124,0.00124
-5.10204,23.4694,2,100000,94,0.00094,140,0.0014
-5.10204,23.4694,3,100000,109,0.00109,165,0.00165
-5.10204,23.4694,4,100000,71,0.00071,140,0.0014
-5.10204,23.4694,5,100000,91,0.00091,163,0.00163
-5.10204,25.5102,0,100000,84,0.00084,144,0.00144
-5.10204,25.5102,1,100000,52,0.00052,141,0.00141
-5.10204,25.5102,2,100000,107,0.00107,164,0.00164
-5.10204,25.5102,3,100000,89,0.00089,141,0.00141
-5.10204,25.5102,4,100000,67,0.00067,139,0.00139
-5.10204,25.5102,5,100000,79,0.00079,151,0.00151
-5.10204,27.551,0,100000,66,0.00066,134,0.00134
-5.10204,27.551,1,100000,83,0.00083,141,0.00141
-5.10204,27.551,2,100000,94,0.00094,146,0.00146
-5.10204,27.551,3,100000,81,0.00081,147,0.00147
-5.10204,27.551,4,100000,90,0.0009,137,0.00137
-5.10204,27.551,5,100000,77,0.00077,124,0.00124
-5.10204,29.5918,0,100000,68,0.00068,135,0.00135
-5.10204,29.5918,1,100000,95,0.00095,150,0.0015
-5.10204,29.5918,2,100000,98,0.00098,133,0.00133
-5.10204,29.5918,3,100000,65,0.00065,137,0.00137
-5.10204,29.5918,4,100000,85,0.00085,142,0.00142
-5.10204,29.5918,5,100000,79,0.00079,142,0.00142
-5.10204,31.6327,0,100000,85,0.00085,134,0.00134
-5.10204,31.6327,1,100000,98,0.00098,150,0.0015
-5.10204,31.6327,2,100000,85,0.00085,146,0.00146
-5.10204,31.6327,3,100000,96,0.00096,138,0.00138
-5.10204,31.6327,4,100000,90,0.0009,141,0.00141
-5.10204,31.6327,5,100000,71,0.00071,145,0.00145
-5.10204,33.6735,0,100000,76,0.00076,126,0.00126
-5.10204,33.6735,1,100000,88,0.00088,188,0.00188
-5.10204,33.6735,2,100000,97,0.00097,156,0.00156
-5.10204,33.6735,3,100000,69,0.00069,123,0.00123
-5.10204,33.6735,4,100000,94,0.00094,147,0.00147
-5.10204,33.6735,5,100000,100,0.001,139,0.00139
-5.10204,35.7143,0,100000,92,0.00092,151,0.00151
-5.10204,35.7143,1,100000,81,0.00081,136,0.00136
-5.10204,35.7143,2,100000,89,0.00089,144,0.00144
-5.10204,35.7143,3,100000,89,0.00089,156,0.00156
-5.10204,35.7143,4,100000,95,0.00095,146,0.00146
-5.10204,35.7143,5,100000,84,0.00084,141,0.00141
-5.10204,37.7551,0,100000,92,0.00092,146,0.00146
-5.10204,37.7551,1,100000,69,0.00069,133,0.00133
-5.10204,37.7551,2,100000,130,0.0013,164,0.00164
