x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-45,-44,0,100000,32,0.00032,77,0.00077
-45,-44,1,100000,41,0.00041,94,0.00094
-45,-44,2,100000,27,0.00027,67,0.00067
-45,-44,3,100000,19,0.00019,64,0.00064
-45,-44,4,100000,61,0.00061,99,0.00099
-45,-44,5,100000,40,0.0004,75,0.00075
-45,-43,0,100000,28,0.00028,71,0.00071
-45,-43,1,100000,27,0.00027,76,0.00076
-45,-43,2,100000,32,0.00032,68,0.00068
-45,-43,3,100000,28,0.00028,77,0.00077
-45,-43,4,100000,55,0.00055,72,0.00072
-45,-43,5,100000,26,0.00026,63,0.00063
-45,-42,0,100000,23,0.00023,74,0.00074
-45,-42,1,100000,47,0.00047,73,0.00073
-45,-42,2,100000,25,0.00025,68,0.00068
-45,-42,3,100000,32,0.00032,74,0.00074
-45,-42,4,100000,39,0.00039,73,0.00073
-45,-42,5,100000,27,0.00027,68,0.00068
-45,-41,0,100000,28,0.00028,74,0.00074
-45,-41,1,100000,25,0.00025,62,0.00062
-45,-41,2,100000,24,0.00024,64,0.00064
-45,-41,3,100000,23,0.00023,71,0.00071
-45,-41,4,100000,38,0.00038,75,0.00075
-45,-41,5,100000,23,0.00023,71,0.00071
-45,-40,0,100000,48,0.00048,80,0.0008
-45,-40,1,100000,31,0.00031,71,0.00071
-45,-40,2,100000,29,0.00029,66,0.00066
-45,-40,3,100000,24,0.00024,69,0.00069
-45,-40,4,100000,30,0.0003,68,0.00068
-45,-40,5,100000,27,0.00027,81,0.00081
-45,-39,0,100000,22,0.00022,66,0.00066
-45,-39,1,100000,40,0.0004,74,0.00074
-45,-39,2,100000,37,0.00037,89,0.00089
-45,-39,3,100000,17,0.00017,65,0.00065
-45,-39,4,100000,42,0.00042,77,0.00077
-45,-39,5,100000,38,0.00038,70,0.0007
-45,-38,0,100000,49,0.00049,81,0.00081
-45,-38,1,100000,40,0.0004,74,0.00074
