x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
25,26.2,400000,44531,0.111327,151571,0.378927
25,26.4,400000,45202,0.113005,152342,0.380855
25,26.6,400000,44606,0.111515,151957,0.379893
25,26.8,400000,44932,0.11233,152459,0.381147
25,27,400000,44824,0.11206,152076,0.38019
25,27.2,400000,44351,0.110878,151823,0.379557
25,27.4,400000,44651,0.111628,152106,0.380265
25,27.6,400000,44667,0.111668,151924,0.37981
25,27.8,400000,44940,0.11235,151615,0.379038
25,28,400000,44542,0.111355,151921,0.379802
25,28.2,400000,44473,0.111183,152147,0.380368
25,28.4,400000,44491,0.111228,152231,0.380578
25,28.6,400000,44980,0.11245,152004,0.38001
25,28.8,400000,44902,0.112255,152364,0.38091
25,29,400000,44806,0.112015,152542,0.381355
25,29.2,400000,44945,0.112363,152276,0.38069
25,29.4,400000,45426,0.113565,152585,0.381462
25,29.6,400000,44805,0.112013,152002,0.380005
25,29.8,400000,44853,0.112132,152298,0.380745
25,30,400000,44786,0.111965,152894,0.382235
25,30.2,400000,44936,0.11234,152303,0.380758
25,30.4,400000,44786,0.111965,151720,0.3793
25,30.6,400000,44654,0.111635,152395,0.380987
25,30.8,400000,44881,0.112202,152287,0.380717
25,31,400000,45245,0.113113,152344,0.38086
25,31.2,400000,44687,0.111717,152474,0.381185
25,31.4,400000,45335,0.113337,152531,0.381327
25,31.6,400000,44884,0.11221,151832,0.37958
25,31.8,400000,44773,0.111933,152246,0.380615
25,32,400000,45210,0.113025,152143,0.380358
25,32.2,400000,44392,0.11098,151635,0.379088
25,32.4,400000,44869,0.112172,151957,0.379893
25,32.6,400000,44471,0.111177,151688,0.37922
25,32.8,400000,44516,0.11129,151686,0.379215
25,33,400000,45019,0.112547,152176,0.38044
25,33.2,400000,44811,0.112028,151961,0.379902
25,33.4,400000,44618,0.111545,152221,0.380553
25,33.6,400000,45180,0.11295,152090,0.380225
25,33.8,400000,44683,0.111708,151748,0.37937
25,34,400000,44662,0.111655,152007,0.380018
25,34.2,400000,44418,0.111045,151994,0.379985
25,34.4,400000,44783,0.111958,152436,0.38109
25,34.6,400000,45455,0.113638,151937,0.379843
25,34.8,400000,44887,0.112217,152147,0.380368
25,35,400000,44803,0.112007,151996,0.37999
25,35.2,400000,44366,0.110915,151437,0.378592
25,35.4,400000,45280,0.1132,152488,0.38122
25,35.6,400000,44399,0.110997,151420,0.37855
25,35.8,400000,44984,0.11246,152289,0.380723
25,36,400000,45240,0.1131,152600,0.3815
25,36.2,400000,44839,0.112098,151718,0.379295
25,36.4,400000,44667,0.111668,151977,0.379943
25,36.6,400000,44669,0.111672,151753,0.379383
25,36.8,400000,44715,0.111787,152182,0.380455
25,37,400000,44691,0.111727,152085,0.380213
25,37.2,400000,44324,0.11081,151803,0.379507
