x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-48,-2,0,100000,30,0.0003,78,0.00078
-48,-2,1,100000,44,0.00044,95,0.00095
-48,-2,2,100000,33,0.00033,76,0.00076
-48,-2,3,100000,25,0.00025,66,0.00066
-48,-2,4,100000,39,0.00039,99,0.00099
-48,-2,5,100000,30,0.0003,74,0.00074
-48,-1,0,100000,24,0.00024,86,0.00086
-48,-1,1,100000,49,0.00049,90,0.0009
-48,-1,2,100000,34,0.00034,65,0.00065
-48,-1,3,100000,35,0.00035,91,0.00091
-48,-1,4,100000,57,0.00057,83,0.00083
-48,-1,5,100000,35,0.00035,68,0.00068
-48,0,0,100000,33,0.00033,70,0.0007
-48,0,1,100000,32,0.00032,73,0.00073
-48,0,2,100000,21,0.00021,68,0.00068
-48,0,3,100000,32,0.00032,78,0.00078
-48,0,4,100000,31,0.00031,84,0.00084
-48,0,5,100000,30,0.0003,65,0.00065
-48,1,0,100000,26,0.00026,77,0.00077
-48,1,1,100000,20,0.0002,67,0.00067
-48,1,2,100000,36,0.00036,66,0.00066
-48,1,3,100000,38,0.00038,74,0.00074
-48,1,4,100000,37,0.00037,88,0.00088
-48,1,5,100000,21,0.00021,64,0.00064
-48,2,0,100000,53,0.00053,82,0.00082
-48,2,1,100000,27,0.00027,68,0.00068
-48,2,2,100000,31,0.00031,69,0.00069
-48,2,3,100000,31,0.00031,67,0.00067
-48,2,4,100000,35,0.00035,81,0.00081
-48,2,5,100000,31,0.00031,82,0.00082
-48,3,0,100000,20,0.0002,65,0.00065
-48,3,1,100000,35,0.00035,66,0.00066
-48,3,2,100000,49,0.00049,94,0.00094
-48,3,3,100000,22,0.00022,69,0.00069
-48,3,4,100000,48,0.00048,77,0.00077
-48,3,5,100000,28,0.00028,74,0.00074
-48,4,0,100000,45,0.00045,69,0.00069
-48,4,1,100000,38,0.00038,82,0.00082
-48,4,2,100000,63,0.00063,80,0.0008
-48,4,3,100000,20,0.0002,88,0.00088
-48,4,4,100000,29,0.00029,77,0.00077
-48,4,5,100000,36,0.00036,82,0.00082
-48,5,0,100000,23,0.00023,71,0.00071
-48,5,1,100000,38,0.00038,59,0.00059
-48,5,2,100000,39,0.00039,74,0.00074
-48,5,3,100000,34,0.00034,75,0.00075
-48,5,4,100000,34,0.00034,78,0.00078
-48,5,5,100000,23,0.00023,60,0.0006
-48,6,0,100000,17,0.00017,56,0.00056
-48,6,1,100000,23,0.00023,62,0.00062
-48,6,2,100000,34,0.00034,71,0.00071
-48,6,3,100000,27,0.00027,73,0.00073
-48,6,4,100000,18,0.00018,63,0.00063
-48,6,5,100000,22,0.00022,54,0.00054
-48,7,0,100000,23,0.00023,76,0.00076
-48,7,1,100000,52,0.00052,78,0.00078
-48,7,2,100000,27,0.00027,80,0.0008
-48,7,3,100000,50,0.0005,84,0.00084
-48,7,4,100000,29,0.00029,68,0.00068
-48,7,5,100000,34,0.00034,68,0.00068
-48,8,0,100000,41,0.00041,77,0.00077
-48,8,1,100000,54,0.00054,70,0.0007
-48,8,2,100000,38,0.00038,73,0.00073
-48,8,3,100000,16,0.00016,74,0.00074
-48,8,4,100000,33,0.00033,81,0.00081
-48,8,5,100000,20,0.0002,74,0.00074
-48,9,0,100000,33,0.00033,78,0.00078
-48,9,1,100000,36,0.00036,82,0.00082
-48,9,2,100000,38,0.00038,75,0.00075
-48,9,3,100000,33,0.00033,82,0.00082
-48,9,4,100000,23,0.00023,62,0.00062
-48,9,5,100000,37,0.00037,66,0.00066
-48,10,0,100000,24,0.00024,78,0.00078
-48,10,1,100000,35,0.00035,77,0.00077
-48,10,2,100000,42,0.00042,78,0.00078
-48,10,3,100000,28,0.00028,62,0.00062
-48,10,4,100000,30,0.0003,63,0.00063
-48,10,5,100000,44,0.00044,82,0.00082
-48,11,0,100000,26,0.00026,74,0.00074
-48,11,1,100000,23,0.00023,70,0.0007
-48,11,2,100000,29,0.00029,70,0.0007
-48,11,3,100000,26,0.00026,66,0.00066
-48,11,4,100000,28,0.00028,66,0.00066
-48,11,5,100000,16,0.00016,65,0.00065
-48,12,0,100000,31,0.00031,70,0.0007
-48,12,1,100000,33,0.00033,75,0.00075
-48,12,2,100000,24,0.00024,68,0.00068
-48,12,3,100000,18,0.00018,63,0.00063
-48,12,4,100000,21,0.00021,83,0.00083
-48,12,5,100000,28,0.00028,71,0.00071
-48,13,0,100000,25,0.00025,76,0.00076
-48,13,1,100000,48,0.00048,87,0.00087
-48,13,2,100000,37,0.00037,80,0.0008
-48,13,3,100000,32,0.00032,73,0.00073
-48,13,4,100000,12,0.00012,67,0.00067
-48,13,5,100000,21,0.00021,68,0.00068
-48,14,0,100000,45,0.00045,71,0.00071
-48,14,1,100000,33,0.00033,74,0.00074
-48,14,2,100000,36,0.00036,75,0.00075
-48,14,3,100000,34,0.00034,67,0.00067
-48,14,4,100000,12,0.00012,63,0.00063
-48,14,5,100000,34,0.00034,63,0.00063
-48,15,0,100000,42,0.00042,67,0.00067
-48,15,1,100000,46,0.00046,80,0.0008
-48,15,2,100000,20,0.0002,74,0.00074
-48,15,3,100000,37,0.00037,77,0.00077
-48,15,4,100000,32,0.00032,71,0.00071
-48,15,5,100000,29,0.00029,63,0.00063
-48,16,0,100000,50,0.0005,71,0.00071
-48,16,1,100000,33,0.00033,62,0.00062
-48,16,2,100000,35,0.00035,59,0.00059
-48,16,3,100000,19,0.00019,61,0.00061
-48,16,4,100000,26,0.00026,66,0.00066
-48,16,5,100000,31,0.00031,68,0.00068
-48,17,0,100000,23,0.00023,60,0.0006
-48,17,1,100000,28,0.00028,78,0.00078
-48,17,2,100000,15,0.00015,61,0.00061
-48,17,3,100000,31,0.00031,55,0.00055
-48,17,4,100000,47,0.00047,88,0.00088
-48,17,5,100000,45,0.00045,90,0.0009
-48,18,0,100000,38,0.00038,61,0.00061
-48,18,1,100000,30,0.0003,77,0.00077
-48,18,2,100000,17,0.00017,67,0.00067
-48,18,3,100000,14,0.00014,76,0.00076
-48,18,4,100000,47,0.00047,78,0.00078
-48,18,5,100000,29,0.00029,73,0.00073
-48,19,0,100000,29,0.00029,71,0.00071
-48,19,1,100000,45,0.00045,81,0.00081
-48,19,2,100000,33,0.00033,70,0.0007
-48,19,3,100000,33,0.00033,70,0.0007
-48,19,4,100000,31,0.00031,74,0.00074
-48,19,5,100000,37,0.00037,66,0.00066
-48,20,0,100000,45,0.00045,64,0.00064
-48,20,1,100000,18,0.00018,59,0.00059
-48,20,2,100000,34,0.00034,78,0.00078
-48,20,3,100000,44,0.00044,78,0.00078
-48,20,4,100000,26,0.00026,86,0.00086
-48,20,5,100000,26,0.00026,75,0.00075
-48,21,0,100000,28,0.00028,67,0.00067
-48,21,1,100000,17,0.00017,58,0.00058
-48,21,2,100000,35,0.00035,90,0.0009
-48,21,3,100000,26,0.00026,80,0.0008
-48,21,4,100000,30,0.0003,69,0.00069
-48,21,5,100000,22,0.00022,74,0.00074
-48,22,0,100000,21,0.00021,66,0.00066
-48,22,1,100000,38,0.00038,62,0.00062
-48,22,2,100000,36,0.00036,88,0.00088
-48,22,3,100000,30,0.0003,62,0.00062
-48,22,4,100000,12,0.00012,71,0.00071
-48,22,5,100000,27,0.00027,74,0.00074
-48,23,0,100000,48,0.00048,67,0.00067
-48,23,1,100000,20,0.0002,79,0.00079
-48,23,2,100000,21,0.00021,78,0.00078
-48,23,3,100000,40,0.0004,88,0.00088
-48,23,4,100000,39,0.00039,73,0.00073
-48,23,5,100000,36,0.00036,73,0.00073
-48,24,0,100000,31,0.00031,87,0.00087
-48,24,1,100000,16,0.00016,62,0.00062
-48,24,2,100000,17,0.00017,74,0.00074
-48,24,3,100000,33,0.00033,78,0.00078
-48,24,4,100000,28,0.00028,67,0.00067
-48,24,5,100000,26,0.00026,65,0.00065
-48,25,0,100000,28,0.00028,62,0.00062
-48,25,1,100000,34,0.00034,75,0.00075
-48,25,2,100000,26,0.00026,66,0.00066
-48,25,3,100000,24,0.00024,63,0.00063
-48,25,4,100000,20,0.0002,68,0.00068
-48,25,5,100000,33,0.00033,80,0.0008
-48,26,0,100000,31,0.00031,81,0.00081
-48,26,1,100000,21,0.00021,74,0.00074
-48,26,2,100000,52,0.00052,75,0.00075
-48,26,3,100000,36,0.00036,97,0.00097
-48,26,4,100000,30,0.0003,72,0.00072
-48,26,5,100000,17,0.00017,64,0.00064
-48,27,0,100000,39,0.00039,68,0.00068
-48,27,1,100000,15,0.00015,72,0.00072
-48,27,2,100000,36,0.00036,76,0.00076
-48,27,3,100000,24,0.00024,51,0.00051
-48,27,4,100000,32,0.00032,73,0.00073
-48,27,5,100000,45,0.00045,83,0.00083
-48,28,0,100000,23,0.00023,58,0.00058
