x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
36,-49,0,100000,39,0.00039,82,0.00082
36,-49,1,100000,18,0.00018,75,0.00075
36,-49,2,100000,26,0.00026,63,0.00063
36,-49,3,100000,18,0.00018,71,0.00071
36,-49,4,100000,37,0.00037,81,0.00081
36,-49,5,100000,22,0.00022,74,0.00074
36,-48,0,100000,39,0.00039,81,0.00081
36,-48,1,100000,47,0.00047,72,0.00072
36,-48,2,100000,16,0.00016,67,0.00067
36,-48,3,100000,25,0.00025,75,0.00075
36,-48,4,100000,45,0.00045,68,0.00068
36,-48,5,100000,37,0.00037,81,0.00081
36,-47,0,100000,40,0.0004,66,0.00066
36,-47,1,100000,24,0.00024,75,0.00075
36,-47,2,100000,24,0.00024,59,0.00059
36,-47,3,100000,37,0.00037,73,0.00073
36,-47,4,100000,28,0.00028,55,0.00055
36,-47,5,100000,22,0.00022,57,0.00057
36,-46,0,100000,23,0.00023,66,0.00066
36,-46,1,100000,46,0.00046,74,0.00074
36,-46,2,100000,21,0.00021,56,0.00056
36,-46,3,100000,23,0.00023,65,0.00065
36,-46,4,100000,15,0.00015,83,0.00083
36,-46,5,100000,28,0.00028,67,0.00067
36,-45,0,100000,59,0.00059,87,0.00087
36,-45,1,100000,25,0.00025,73,0.00073
36,-45,2,100000,24,0.00024,63,0.00063
36,-45,3,100000,43,0.00043,82,0.00082
36,-45,4,100000,21,0.00021,66,0.00066
36,-45,5,100000,35,0.00035,71,0.00071
36,-44,0,100000,21,0.00021,75,0.00075
36,-44,1,100000,29,0.00029,67,0.00067
36,-44,2,100000,27,0.00027,77,0.00077
36,-44,3,100000,30,0.0003,72,0.00072
36,-44,4,100000,36,0.00036,75,0.00075
36,-44,5,100000,36,0.00036,78,0.00078
36,-43,0,100000,29,0.00029,64,0.00064
36,-43,1,100000,33,0.00033,73,0.00073
36,-43,2,100000,44,0.00044,72,0.00072
36,-43,3,100000,32,0.00032,90,0.0009
36,-43,4,100000,27,0.00027,69,0.00069
36,-43,5,100000,31,0.00031,77,0.00077
36,-42,0,100000,42,0.00042,80,0.0008
36,-42,1,100000,44,0.00044,74,0.00074
36,-42,2,100000,25,0.00025,66,0.00066
36,-42,3,100000,35,0.00035,85,0.00085
36,-42,4,100000,44,0.00044,74,0.00074
36,-42,5,100000,25,0.00025,77,0.00077
36,-41,0,100000,25,0.00025,67,0.00067
36,-41,1,100000,10,0.0001,58,0.00058
36,-41,2,100000,32,0.00032,68,0.00068
36,-41,3,100000,14,0.00014,62,0.00062
36,-41,4,100000,23,0.00023,69,0.00069
36,-41,5,100000,13,0.00013,63,0.00063
36,-40,0,100000,17,0.00017,68,0.00068
36,-40,1,100000,38,0.00038,68,0.00068
36,-40,2,100000,56,0.00056,90,0.0009
36,-40,3,100000,31,0.00031,68,0.00068
36,-40,4,100000,37,0.00037,77,0.00077
36,-40,5,100000,45,0.00045,83,0.00083
36,-39,0,100000,40,0.0004,78,0.00078
36,-39,1,100000,40,0.0004,87,0.00087
36,-39,2,100000,43,0.00043,82,0.00082
36,-39,3,100000,36,0.00036,82,0.00082
36,-39,4,100000,25,0.00025,62,0.00062
36,-39,5,100000,34,0.00034,65,0.00065
36,-38,0,100000,8,8e-05,54,0.00054
36,-38,1,100000,28,0.00028,76,0.00076
36,-38,2,100000,24,0.00024,64,0.00064
36,-38,3,100000,21,0.00021,74,0.00074
36,-38,4,100000,28,0.00028,53,0.00053
36,-38,5,100000,19,0.00019,83,0.00083
36,-37,0,100000,27,0.00027,86,0.00086
36,-37,1,100000,36,0.00036,78,0.00078
36,-37,2,100000,44,0.00044,84,0.00084
36,-37,3,100000,11,0.00011,57,0.00057
36,-37,4,100000,46,0.00046,69,0.00069
36,-37,5,100000,31,0.00031,69,0.00069
36,-36,0,100000,28,0.00028,73,0.00073
36,-36,1,100000,16,0.00016,72,0.00072
36,-36,2,100000,28,0.00028,78,0.00078
36,-36,3,100000,29,0.00029,59,0.00059
36,-36,4,100000,34,0.00034,68,0.00068
36,-36,5,100000,40,0.0004,84,0.00084
36,-35,0,100000,53,0.00053,79,0.00079
36,-35,1,100000,21,0.00021,69,0.00069
36,-35,2,100000,19,0.00019,72,0.00072
36,-35,3,100000,14,0.00014,62,0.00062
36,-35,4,100000,26,0.00026,81,0.00081
36,-35,5,100000,21,0.00021,67,0.00067
36,-34,0,100000,36,0.00036,81,0.00081
36,-34,1,100000,20,0.0002,73,0.00073
36,-34,2,100000,40,0.0004,68,0.00068
36,-34,3,100000,31,0.00031,73,0.00073
36,-34,4,100000,16,0.00016,58,0.00058
36,-34,5,100000,20,0.0002,73,0.00073
36,-33,0,100000,40,0.0004,70,0.0007
36,-33,1,100000,32,0.00032,73,0.00073
36,-33,2,100000,40,0.0004,65,0.00065
36,-33,3,100000,30,0.0003,77,0.00077
36,-33,4,100000,26,0.00026,85,0.00085
36,-33,5,100000,48,0.00048,76,0.00076
36,-32,0,100000,25,0.00025,70,0.0007
36,-32,1,100000,40,0.0004,76,0.00076
36,-32,2,100000,36,0.00036,63,0.00063
36,-32,3,100000,18,0.00018,78,0.00078
36,-32,4,100000,39,0.00039,84,0.00084
36,-32,5,100000,35,0.00035,66,0.00066
36,-31,0,100000,34,0.00034,66,0.00066
36,-31,1,100000,26,0.00026,75,0.00075
36,-31,2,100000,19,0.00019,59,0.00059
36,-31,3,100000,19,0.00019,73,0.00073
36,-31,4,100000,27,0.00027,69,0.00069
36,-31,5,100000,37,0.00037,75,0.00075
36,-30,0,100000,27,0.00027,76,0.00076
36,-30,1,100000,28,0.00028,80,0.0008
36,-30,2,100000,22,0.00022,51,0.00051
36,-30,3,100000,32,0.00032,59,0.00059
36,-30,4,100000,38,0.00038,65,0.00065
36,-30,5,100000,31,0.00031,61,0.00061
36,-29,0,100000,47,0.00047,68,0.00068
36,-29,1,100000,29,0.00029,73,0.00073
36,-29,2,100000,22,0.00022,68,0.00068
36,-29,3,100000,16,0.00016,67,0.00067
36,-29,4,100000,41,0.00041,77,0.00077
36,-29,5,100000,22,0.00022,72,0.00072
36,-28,0,100000,50,0.0005,71,0.00071
36,-28,1,100000,53,0.00053,80,0.0008
36,-28,2,100000,37,0.00037,84,0.00084
36,-28,3,100000,23,0.00023,56,0.00056
36,-28,4,100000,28,0.00028,77,0.00077
36,-28,5,100000,35,0.00035,67,0.00067
