x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-3.2,35.2,400000,44785,0.111963,152018,0.380045
-3.2,35.4,400000,44955,0.112388,152379,0.380947
-3.2,35.6,400000,44718,0.111795,151987,0.379968
-3.2,35.8,400000,45099,0.112748,152745,0.381862
-3.2,36,400000,44808,0.11202,152092,0.38023
-3.2,36.2,400000,44564,0.11141,151878,0.379695
-3.2,36.4,400000,44851,0.112128,152286,0.380715
-3.2,36.6,400000,44281,0.110702,151506,0.378765
-3.2,36.8,400000,45118,0.112795,151593,0.378982
-3.2,37,400000,44588,0.11147,151985,0.379962
-3.2,37.2,400000,44388,0.11097,151765,0.379412
-3.2,37.4,400000,44444,0.11111,152306,0.380765
-3.2,37.6,400000,44659,0.111647,151590,0.378975
-3.2,37.8,400000,44898,0.112245,152167,0.380418
-3.2,38,400000,44975,0.112437,152879,0.382198
-3.2,38.2,400000,44979,0.112448,152305,0.380763
-3.2,38.4,400000,45470,0.113675,152504,0.38126
-3.2,38.6,400000,44850,0.112125,152215,0.380537
-3.2,38.8,400000,45021,0.112552,152218,0.380545
-3.2,39,400000,44807,0.112018,152901,0.382252
-3.2,39.2,400000,44733,0.111833,152015,0.380037
-3.2,39.4,400000,44633,0.111583,151529,0.378823
-3.2,39.6,400000,44914,0.112285,152481,0.381202
-3.2,39.8,400000,44997,0.112492,151717,0.379292
-3.2,40,400000,44990,0.112475,152100,0.38025
-3.2,40.2,400000,44805,0.112013,152695,0.381738
-3.2,40.4,400000,45278,0.113195,152449,0.381122
-3.2,40.6,400000,45065,0.112662,151920,0.3798
-3.2,40.8,400000,44641,0.111602,151836,0.37959
-3.2,41,400000,44908,0.11227,152422,0.381055
-3.2,41.2,400000,44517,0.111293,151646,0.379115
-3.2,41.4,400000,45184,0.11296,151903,0.379758
-3.2,41.6,400000,44093,0.110232,151387,0.378468
-3.2,41.8,400000,44620,0.11155,151559,0.378897
-3.2,42,400000,45100,0.11275,151968,0.37992
-3.2,42.2,400000,44672,0.11168,151659,0.379148
-3.2,42.4,400000,44813,0.112032,152199,0.380497
-3.2,42.6,400000,45172,0.11293,151973,0.379933
-3.2,42.8,400000,44634,0.111585,151744,0.37936
-3.2,43,400000,44869,0.112172,152225,0.380563
-3.2,43.2,400000,44487,0.111217,151965,0.379912
-3.2,43.4,400000,44579,0.111448,152376,0.38094
-3.2,43.6,400000,45584,0.11396,151836,0.37959
-3.2,43.8,400000,45096,0.11274,152256,0.38064
-3.2,44,400000,44551,0.111378,151927,0.379817
-3.2,44.2,400000,44537,0.111342,151171,0.377928
-3.2,44.4,400000,45210,0.113025,152251,0.380628
-3.2,44.6,400000,44469,0.111172,151358,0.378395
-3.2,44.8,400000,44666,0.111665,152286,0.380715
-3.2,45,400000,45269,0.113172,152733,0.381833
-3.2,45.2,400000,44856,0.11214,152094,0.380235
-3.2,45.4,400000,44681,0.111702,151876,0.37969
-3.2,45.6,400000,44693,0.111732,151800,0.3795
-3.2,45.8,400000,44705,0.111763,151929,0.379823
-3.2,46,400000,44490,0.111225,152250,0.380625
-3.2,46.2,400000,44573,0.111433,151621,0.379053
-3.2,46.4,400000,45002,0.112505,152417,0.381043
-3.2,46.6,400000,44965,0.112412,152589,0.381472
-3.2,46.8,400000,44964,0.11241,152080,0.3802
-3.2,47,400000,44933,0.112333,151976,0.37994
-3.2,47.2,400000,44058,0.110145,151984,0.37996
-3.2,47.4,400000,45163,0.112907,152556,0.38139
-3.2,47.6,400000,44620,0.11155,152011,0.380028
-3.2,47.8,400000,44923,0.112308,151816,0.37954
-3.2,48,400000,44808,0.11202,151568,0.37892
-3.2,48.2,400000,44666,0.111665,151887,0.379717
-3.2,48.4,400000,44206,0.110515,151934,0.379835
-3.2,48.6,400000,44378,0.110945,151558,0.378895
-3.2,48.8,400000,44623,0.111558,151818,0.379545
-3.2,49,400000,44293,0.110732,151252,0.37813
-3.2,49.2,400000,44556,0.11139,151979,0.379947
-3.2,49.4,400000,44726,0.111815,152201,0.380503
-3.2,49.6,400000,44878,0.112195,152106,0.380265
-3.2,49.8,400000,44813,0.112032,152031,0.380078
-3.2,50,400000,45240,0.1131,152819,0.382047
-3,-50,400000,44841,0.112102,151925,0.379812
-3,-49.8,400000,44518,0.111295,152146,0.380365
-3,-49.6,400000,44894,0.112235,152352,0.38088
-3,-49.4,400000,44455,0.111138,152036,0.38009
-3,-49.2,400000,44228,0.11057,151954,0.379885
-3,-49,400000,44895,0.112238,151638,0.379095
-3,-48.8,400000,45088,0.11272,152378,0.380945
-3,-48.6,400000,44330,0.110825,152096,0.38024
-3,-48.4,400000,44736,0.11184,151993,0.379983
-3,-48.2,400000,44837,0.112092,152385,0.380962
-3,-48,400000,44723,0.111808,152503,0.381258
-3,-47.8,400000,44952,0.11238,152188,0.38047
-3,-47.6,400000,44208,0.11052,151874,0.379685
-3,-47.4,400000,44914,0.112285,152157,0.380393
-3,-47.2,400000,44956,0.11239,151873,0.379682
-3,-47,400000,44414,0.111035,152124,0.38031
-3,-46.8,400000,45054,0.112635,152075,0.380188
-3,-46.6,400000,45226,0.113065,153212,0.38303
-3,-46.4,400000,44499,0.111247,151584,0.37896
-3,-46.2,400000,45177,0.112943,151764,0.37941
-3,-46,400000,44066,0.110165,151716,0.37929
-3,-45.8,400000,45187,0.112967,152469,0.381173
-3,-45.6,400000,44873,0.112183,151834,0.379585
-3,-45.4,400000,44622,0.111555,152054,0.380135
-3,-45.2,400000,45144,0.11286,152297,0.380742
-3,-45,400000,44624,0.11156,151478,0.378695
-3,-44.8,400000,44536,0.11134,151591,0.378978
-3,-44.6,400000,44654,0.111635,152008,0.38002
-3,-44.4,400000,44830,0.112075,152000,0.38
-3,-44.2,400000,44580,0.11145,151647,0.379117
-3,-44,400000,45010,0.112525,152030,0.380075
-3,-43.8,400000,45022,0.112555,152253,0.380632
-3,-43.6,400000,45085,0.112712,152436,0.38109
-3,-43.4,400000,44923,0.112308,151516,0.37879
-3,-43.2,400000,45399,0.113498,152246,0.380615
-3,-43,400000,45373,0.113433,152227,0.380568
-3,-42.8,400000,44831,0.112077,151797,0.379493
-3,-42.6,400000,44455,0.111138,151822,0.379555
-3,-42.4,400000,44878,0.112195,151926,0.379815
-3,-42.2,400000,44762,0.111905,152334,0.380835
-3,-42,400000,44440,0.1111,151949,0.379873
-3,-41.8,400000,44814,0.112035,151935,0.379837
-3,-41.6,400000,44598,0.111495,151619,0.379047
-3,-41.4,400000,44775,0.111937,152159,0.380397
-3,-41.2,400000,44687,0.111717,152190,0.380475
-3,-41,400000,45116,0.11279,152135,0.380337
-3,-40.8,400000,44482,0.111205,152249,0.380622
-3,-40.6,400000,45116,0.11279,152558,0.381395
-3,-40.4,400000,44900,0.11225,152151,0.380377
-3,-40.2,400000,44883,0.112208,151672,0.37918
-3,-40,400000,44346,0.110865,151249,0.378122
-3,-39.8,400000,44910,0.112275,152375,0.380937
-3,-39.6,400000,45023,0.112558,151647,0.379117
-3,-39.4,400000,45118,0.112795,152572,0.38143
-3,-39.2,400000,45520,0.1138,152730,0.381825
-3,-39,400000,44367,0.110918,152317,0.380792
-3,-38.8,400000,44519,0.111297,151700,0.37925
-3,-38.6,400000,44762,0.111905,152001,0.380003
-3,-38.4,400000,45317,0.113293,152087,0.380217
-3,-38.2,400000,44724,0.11181,152118,0.380295
-3,-38,400000,45098,0.112745,152389,0.380972
-3,-37.8,400000,44777,0.111943,152128,0.38032
-3,-37.6,400000,45201,0.113003,152371,0.380927
-3,-37.4,400000,45024,0.11256,152482,0.381205
-3,-37.2,400000,44892,0.11223,151830,0.379575
-3,-37,400000,44520,0.1113,151768,0.37942
-3,-36.8,400000,44978,0.112445,152046,0.380115
-3,-36.6,400000,45254,0.113135,152384,0.38096
-3,-36.4,400000,44902,0.112255,151854,0.379635
-3,-36.2,400000,44354,0.110885,152381,0.380953
-3,-36,400000,44495,0.111238,151428,0.37857
-3,-35.8,400000,44874,0.112185,152128,0.38032
-3,-35.6,400000,45342,0.113355,152220,0.38055
-3,-35.4,400000,45598,0.113995,152048,0.38012
-3,-35.2,400000,44942,0.112355,152516,0.38129
-3,-35,400000,44944,0.11236,152214,0.380535
-3,-34.8,400000,44880,0.1122,152301,0.380752
-3,-34.6,400000,44972,0.11243,152359,0.380897
-3,-34.4,400000,44599,0.111497,152202,0.380505
-3,-34.2,400000,44837,0.112092,151744,0.37936
-3,-34,400000,45463,0.113657,152178,0.380445
-3,-33.8,400000,45182,0.112955,151923,0.379808
-3,-33.6,400000,45058,0.112645,152252,0.38063
-3,-33.4,400000,44827,0.112068,152081,0.380202
-3,-33.2,400000,45228,0.11307,151716,0.37929
-3,-33,400000,44588,0.11147,151799,0.379497
-3,-32.8,400000,44789,0.111973,151977,0.379943
-3,-32.6,400000,45208,0.11302,152196,0.38049
-3,-32.4,400000,44505,0.111263,151535,0.378837
-3,-32.2,400000,44752,0.11188,151886,0.379715
-3,-32,400000,45139,0.112848,152289,0.380723
-3,-31.8,400000,44885,0.112213,152116,0.38029
-3,-31.6,400000,45194,0.112985,152733,0.381833
-3,-31.4,400000,45012,0.11253,152139,0.380348
-3,-31.2,400000,45318,0.113295,152086,0.380215
-3,-31,400000,44875,0.112187,152650,0.381625
-3,-30.8,400000,45083,0.112708,152361,0.380902
-3,-30.6,400000,44213,0.110533,151774,0.379435
-3,-30.4,400000,44828,0.11207,152868,0.38217
-3,-30.2,400000,44350,0.110875,151900,0.37975
-3,-30,400000,45100,0.11275,152340,0.38085
-3,-29.8,400000,44946,0.112365,151858,0.379645
-3,-29.6,400000,45213,0.113032,152500,0.38125
-3,-29.4,400000,44837,0.112092,151630,0.379075
-3,-29.2,400000,45145,0.112863,152673,0.381682
-3,-29,400000,44510,0.111275,151402,0.378505
-3,-28.8,400000,45024,0.11256,151815,0.379538
-3,-28.6,400000,45056,0.11264,152270,0.380675
-3,-28.4,400000,45004,0.11251,152477,0.381192
-3,-28.2,400000,44527,0.111317,152477,0.381192
-3,-28,400000,45037,0.112592,152176,0.38044
-3,-27.8,400000,44431,0.111077,151609,0.379022
-3,-27.6,400000,44919,0.112297,152493,0.381232
-3,-27.4,400000,44612,0.11153,152030,0.380075
-3,-27.2,400000,44723,0.111808,151877,0.379692
-3,-27,400000,44753,0.111882,151961,0.379902
-3,-26.8,400000,44628,0.11157,151869,0.379673
-3,-26.6,400000,44888,0.11222,152026,0.380065
