x,y,detectorID,nPrimary,roiCounts,normalizedCounts
-13.2653,47.9592,0,400000,5,1.25e-05
-13.2653,47.9592,1,400000,19,4.75e-05
-13.2653,47.9592,2,400000,21,5.25e-05
-13.2653,47.9592,3,400000,1,2.5e-06
-13.2653,47.9592,4,400000,2,5e-06
-13.2653,47.9592,5,400000,2,5e-06
-13.2653,50,0,400000,4,1e-05
-13.2653,50,1,400000,27,6.75e-05
-13.2653,50,2,400000,44,0.00011
-13.2653,50,3,400000,9,2.25e-05
-13.2653,50,4,400000,7,1.75e-05
-13.2653,50,5,400000,9,2.25e-05
-11.2245,-50,0,400000,2,5e-06
-11.2245,-50,1,400000,4,1e-05
-11.2245,-50,2,400000,3,7.5e-06
-11.2245,-50,3,400000,3,7.5e-06
-11.2245,-50,4,400000,27,6.75e-05
-11.2245,-50,5,400000,17,4.25e-05
-11.2245,-47.9592,0,400000,5,1.25e-05
-11.2245,-47.9592,1,400000,5,1.25e-05
-11.2245,-47.9592,2,400000,6,1.5e-05
-11.2245,-47.9592,3,400000,4,1e-05
-11.2245,-47.9592,4,400000,42,0.000105
-11.2245,-47.9592,5,400000,14,3.5e-05
-11.2245,-45.9184,0,400000,0,0
-11.2245,-45.9184,1,400000,5,1.25e-05
-11.2245,-45.9184,2,400000,2,5e-06
-11.2245,-45.9184,3,400000,6,1.5e-05
-11.2245,-45.9184,4,400000,35,8.75e-05
-11.2245,-45.9184,5,400000,26,6.5e-05
-11.2245,-43.8776,0,400000,2,5e-06
-11.2245,-43.8776,1,400000,4,1e-05
-11.2245,-43.8776,2,400000,5,1.25e-05
-11.2245,-43.8776,3,400000,7,1.75e-05
-11.2245,-43.8776,4,400000,36,9e-05
-11.2245,-43.8776,5,400000,19,4.75e-05
-11.2245,-41.8367,0,400000,6,1.5e-05
-11.2245,-41.8367,1,400000,3,7.5e-06
-11.2245,-41.8367,2,400000,7,1.75e-05
-11.2245,-41.8367,3,400000,12,3e-05
-11.2245,-41.8367,4,400000,43,0.0001075
-11.2245,-41.8367,5,400000,21,5.25e-05
-11.2245,-39.7959,0,400000,6,1.5e-05
-11.2245,-39.7959,1,400000,13,3.25e-05
-11.2245,-39.7959,2,400000,4,1e-05
-11.2245,-39.7959,3,400000,4,1e-05
-11.2245,-39.7959,4,400000,44,0.00011
-11.2245,-39.7959,5,400000,17,4.25e-05
-11.2245,-37.7551,0,400000,6,1.5e-05
-11.2245,-37.7551,1,400000,6,1.5e-05
-11.2245,-37.7551,2,400000,6,1.5e-05
-11.2245,-37.7551,3,400000,3,7.5e-06
-11.2245,-37.7551,4,400000,48,0.00012
-11.2245,-37.7551,5,400000,18,4.5e-05
-11.2245,-35.7143,0,400000,7,1.75e-05
-11.2245,-35.7143,1,400000,9,2.25e-05
-11.2245,-35.7143,2,400000,6,1.5e-05
-11.2245,-35.7143,3,400000,15,3.75e-05
-11.2245,-35.7143,4,400000,52,0.00013
-11.2245,-35.7143,5,400000,20,5e-05
-11.2245,-33.6735,0,400000,4,1e-05
-11.2245,-33.6735,1,400000,11,2.75e-05
-11.2245,-33.6735,2,400000,1,2.5e-06
-11.2245,-33.6735,3,400000,11,2.75e-05
-11.2245,-33.6735,4,400000,71,0.0001775
-11.2245,-33.6735,5,400000,39,9.75e-05
-11.2245,-31.6327,0,400000,4,1e-05
-11.2245,-31.6327,1,400000,11,2.75e-05
-11.2245,-31.6327,2,400000,7,1.75e-05
-11.2245,-31.6327,3,400000,15,3.75e-05
-11.2245,-31.6327,4,400000,83,0.0002075
-11.2245,-31.6327,5,400000,32,8e-05
-11.2245,-29.5918,0,400000,9,2.25e-05
-11.2245,-29.5918,1,400000,17,4.25e-05
-11.2245,-29.5918,2,400000,8,2e-05
-11.2245,-29.5918,3,400000,15,3.75e-05
-11.2245,-29.5918,4,400000,163,0.0004075
-11.2245,-29.5918,5,400000,35,8.75e-05
-11.2245,-27.551,0,400000,10,2.5e-05
-11.2245,-27.551,1,400000,16,4e-05
-11.2245,-27.551,2,400000,5,1.25e-05
-11.2245,-27.551,3,400000,9,2.25e-05
-11.2245,-27.551,4,400000,295,0.0007375
-11.2245,-27.551,5,400000,26,6.5e-05
-11.2245,-25.5102,0,400000,0,0
-11.2245,-25.5102,1,400000,0,0
-11.2245,-25.5102,2,400000,0,0
-11.2245,-25.5102,3,400000,15,3.75e-05
-11.2245,-25.5102,4,400000,196024,0.49006
-11.2245,-25.5102,5,400000,125,0.0003125
-11.2245,-23.4694,0,400000,1,2.5e-06
-11.2245,-23.4694,1,400000,2,5e-06
-11.2245,-23.4694,2,400000,10,2.5e-05
-11.2245,-23.4694,3,400000,28,7e-05
-11.2245,-23.4694,4,400000,212195,0.530488
-11.2245,-23.4694,5,400000,100,0.00025
-11.2245,-21.4286,0,400000,4,1e-05
-11.2245,-21.4286,1,400000,13,3.25e-05
-11.2245,-21.4286,2,400000,5,1.25e-05
-11.2245,-21.4286,3,400000,51,0.0001275
-11.2245,-21.4286,4,400000,216879,0.542197
-11.2245,-21.4286,5,400000,97,0.0002425
-11.2245,-19.3878,0,400000,9,2.25e-05
-11.2245,-19.3878,1,400000,16,4e-05
-11.2245,-19.3878,2,400000,6,1.5e-05
