x,y,detectorID,nPrimary,roiCounts,normalizedCounts
-1.02041,21.4286,3,400000,9,2.25e-05
-1.02041,21.4286,4,400000,42,0.000105
-1.02041,21.4286,5,400000,51,0.0001275
-1.02041,23.4694,0,400000,11,2.75e-05
-1.02041,23.4694,1,400000,155,0.0003875
-1.02041,23.4694,2,400000,158,0.000395
-1.02041,23.4694,3,400000,13,3.25e-05
-1.02041,23.4694,4,400000,8,2e-05
-1.02041,23.4694,5,400000,16,4e-05
-1.02041,25.5102,0,400000,9,2.25e-05
-1.02041,25.5102,1,400000,107,0.0002675
-1.02041,25.5102,2,400000,191,0.0004775
-1.02041,25.5102,3,400000,8,2e-05
-1.02041,25.5102,4,400000,6,1.5e-05
-1.02041,25.5102,5,400000,11,2.75e-05
-1.02041,27.551,0,400000,19,4.75e-05
-1.02041,27.551,1,400000,58,0.000145
-1.02041,27.551,2,400000,107,0.0002675
-1.02041,27.551,3,400000,10,2.5e-05
-1.02041,27.551,4,400000,10,2.5e-05
-1.02041,27.551,5,400000,5,1.25e-05
-1.02041,29.5918,0,400000,8,2e-05
-1.02041,29.5918,1,400000,79,0.0001975
-1.02041,29.5918,2,400000,91,0.0002275
-1.02041,29.5918,3,400000,9,2.25e-05
-1.02041,29.5918,4,400000,7,1.75e-05
-1.02041,29.5918,5,400000,15,3.75e-05
-1.02041,31.6327,0,400000,4,1e-05
-1.02041,31.6327,1,400000,58,0.000145
-1.02041,31.6327,2,400000,53,0.0001325
-1.02041,31.6327,3,400000,14,3.5e-05
-1.02041,31.6327,4,400000,6,1.5e-05
-1.02041,31.6327,5,400000,7,1.75e-05
-1.02041,33.6735,0,400000,10,2.5e-05
-1.02041,33.6735,1,400000,46,0.000115
-1.02041,33.6735,2,400000,59,0.0001475
-1.02041,33.6735,3,400000,7,1.75e-05
-1.02041,33.6735,4,400000,9,2.25e-05
-1.02041,33.6735,5,400000,5,1.25e-05
-1.02041,35.7143,0,400000,6,1.5e-05
-1.02041,35.7143,1,400000,39,9.75e-05
-1.02041,35.7143,2,400000,57,0.0001425
-1.02041,35.7143,3,400000,14,3.5e-05
-1.02041,35.7143,4,400000,7,1.75e-05
-1.02041,35.7143,5,400000,7,1.75e-05
-1.02041,37.7551,0,400000,16,4e-05
-1.02041,37.7551,1,400000,27,6.75e-05
-1.02041,37.7551,2,400000,44,0.00011
-1.02041,37.7551,3,400000,14,3.5e-05
-1.02041,37.7551,4,400000,2,5e-06
-1.02041,37.7551,5,400000,1,2.5e-06
-1.02041,39.7959,0,400000,7,1.75e-05
-1.02041,39.7959,1,400000,42,0.000105
-1.02041,39.7959,2,400000,41,0.0001025
-1.02041,39.7959,3,400000,7,1.75e-05
-1.02041,39.7959,4,400000,4,1e-05
-1.02041,39.7959,5,400000,8,2e-05
-1.02041,41.8367,0,400000,13,3.25e-05
-1.02041,41.8367,1,400000,35,8.75e-05
-1.02041,41.8367,2,400000,25,6.25e-05
-1.02041,41.8367,3,400000,6,1.5e-05
-1.02041,41.8367,4,400000,7,1.75e-05
-1.02041,41.8367,5,400000,7,1.75e-05
-1.02041,43.8776,0,400000,8,2e-05
-1.02041,43.8776,1,400000,57,0.0001425
-1.02041,43.8776,2,400000,40,0.0001
-1.02041,43.8776,3,400000,5,1.25e-05
-1.02041,43.8776,4,400000,3,7.5e-06
-1.02041,43.8776,5,400000,6,1.5e-05
-1.02041,45.9184,0,400000,3,7.5e-06
-1.02041,45.9184,1,400000,22,5.5e-05
-1.02041,45.9184,2,400000,30,7.5e-05
-1.02041,45.9184,3,400000,9,2.25e-05
-1.02041,45.9184,4,400000,4,1e-05
-1.02041,45.9184,5,400000,2,5e-06
-1.02041,47.9592,0,400000,7,1.75e-05
-1.02041,47.9592,1,400000,32,8e-05
-1.02041,47.9592,2,400000,16,4e-05
-1.02041,47.9592,3,400000,0,0
-1.02041,47.9592,4,400000,5,1.25e-05
-1.02041,47.9592,5,400000,4,1e-05
-1.02041,50,0,400000,3,7.5e-06
-1.02041,50,1,400000,19,4.75e-05
-1.02041,50,2,400000,19,4.75e-05
-1.02041,50,3,400000,14,3.5e-05
-1.02041,50,4,400000,2,5e-06
-1.02041,50,5,400000,5,1.25e-05
1.02041,-50,0,400000,1,2.5e-06
1.02041,-50,1,400000,2,5e-06
1.02041,-50,2,400000,3,7.5e-06
1.02041,-50,3,400000,3,7.5e-06
1.02041,-50,4,400000,32,8e-05
1.02041,-50,5,400000,24,6e-05
1.02041,-47.9592,0,400000,6,1.5e-05
1.02041,-47.9592,1,400000,5,1.25e-05
1.02041,-47.9592,2,400000,5,1.25e-05
1.02041,-47.9592,3,400000,5,1.25e-05
1.02041,-47.9592,4,400000,36,9e-05
1.02041,-47.9592,5,400000,22,5.5e-05
1.02041,-45.9184,0,400000,5,1.25e-05
1.02041,-45.9184,1,400000,14,3.5e-05
1.02041,-45.9184,2,400000,7,1.75e-05
1.02041,-45.9184,3,400000,4,1e-05
1.02041,-45.9184,4,400000,35,8.75e-05
1.02041,-45.9184,5,400000,31,7.75e-05
1.02041,-43.8776,0,400000,7,1.75e-05
1.02041,-43.8776,1,400000,11,2.75e-05
1.02041,-43.8776,2,400000,3,7.5e-06
1.02041,-43.8776,3,400000,5,1.25e-05
1.02041,-43.8776,4,400000,21,5.25e-05
1.02041,-43.8776,5,400000,37,9.25e-05
1.02041,-41.8367,0,400000,3,7.5e-06
1.02041,-41.8367,1,400000,3,7.5e-06
1.02041,-41.8367,2,400000,5,1.25e-05
1.02041,-41.8367,3,400000,3,7.5e-06
1.02041,-41.8367,4,400000,49,0.0001225
1.02041,-41.8367,5,400000,27,6.75e-05
1.02041,-39.7959,0,400000,7,1.75e-05
1.02041,-39.7959,1,400000,1,2.5e-06
1.02041,-39.7959,2,400000,8,2e-05
1.02041,-39.7959,3,400000,9,2.25e-05
1.02041,-39.7959,4,400000,30,7.5e-05
1.02041,-39.7959,5,400000,47,0.0001175
1.02041,-37.7551,0,400000,7,1.75e-05
1.02041,-37.7551,1,400000,5,1.25e-05
1.02041,-37.7551,2,400000,14,3.5e-05
1.02041,-37.7551,3,400000,9,2.25e-05
1.02041,-37.7551,4,400000,34,8.5e-05
1.02041,-37.7551,5,400000,33,8.25e-05
1.02041,-35.7143,0,400000,6,1.5e-05
1.02041,-35.7143,1,400000,6,1.5e-05
1.02041,-35.7143,2,400000,5,1.25e-05
1.02041,-35.7143,3,400000,6,1.5e-05
1.02041,-35.7143,4,400000,38,9.5e-05
1.02041,-35.7143,5,400000,40,0.0001
1.02041,-33.6735,0,400000,10,2.5e-05
1.02041,-33.6735,1,400000,4,1e-05
1.02041,-33.6735,2,400000,4,1e-05
1.02041,-33.6735,3,400000,5,1.25e-05
1.02041,-33.6735,4,400000,47,0.0001175
1.02041,-33.6735,5,400000,65,0.0001625
1.02041,-31.6327,0,400000,4,1e-05
1.02041,-31.6327,1,400000,12,3e-05
1.02041,-31.6327,2,400000,12,3e-05
1.02041,-31.6327,3,400000,9,2.25e-05
1.02041,-31.6327,4,400000,51,0.0001275
1.02041,-31.6327,5,400000,51,0.0001275
1.02041,-29.5918,0,400000,8,2e-05
1.02041,-29.5918,1,400000,13,3.25e-05
1.02041,-29.5918,2,400000,5,1.25e-05
1.02041,-29.5918,3,400000,8,2e-05
1.02041,-29.5918,4,400000,65,0.0001625
1.02041,-29.5918,5,400000,73,0.0001825
1.02041,-27.551,0,400000,8,2e-05
1.02041,-27.551,1,400000,7,1.75e-05
1.02041,-27.551,2,400000,4,1e-05
1.02041,-27.551,3,400000,13,3.25e-05
1.02041,-27.551,4,400000,65,0.0001625
1.02041,-27.551,5,400000,107,0.0002675
1.02041,-25.5102,0,400000,10,2.5e-05
1.02041,-25.5102,1,400000,16,4e-05
1.02041,-25.5102,2,400000,7,1.75e-05
1.02041,-25.5102,3,400000,7,1.75e-05
1.02041,-25.5102,4,400000,123,0.0003075
1.02041,-25.5102,5,400000,174,0.000435
1.02041,-23.4694,0,400000,15,3.75e-05
1.02041,-23.4694,1,400000,10,2.5e-05
1.02041,-23.4694,2,400000,14,3.5e-05
1.02041,-23.4694,3,400000,12,3e-05
1.02041,-23.4694,4,400000,142,0.000355
1.02041,-23.4694,5,400000,257,0.0006425
