x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-34.4,-21.6,400000,44920,0.1123,152095,0.380238
-34.4,-21.4,400000,44952,0.11238,152427,0.381068
-34.4,-21.2,400000,44720,0.1118,151934,0.379835
-34.4,-21,400000,45033,0.112583,153015,0.382537
-34.4,-20.8,400000,44613,0.111533,152175,0.380437
-34.4,-20.6,400000,44569,0.111422,151954,0.379885
-34.4,-20.4,400000,44922,0.112305,152110,0.380275
-34.4,-20.2,400000,44480,0.1112,151574,0.378935
-34.4,-20,400000,44897,0.112242,151722,0.379305
-34.4,-19.8,400000,44575,0.111437,152245,0.380613
-34.4,-19.6,400000,44629,0.111573,152008,0.38002
-34.4,-19.4,400000,44484,0.11121,152209,0.380522
-34.4,-19.2,400000,44702,0.111755,151998,0.379995
-34.4,-19,400000,45125,0.112812,152423,0.381057
-34.4,-18.8,400000,44925,0.112312,152578,0.381445
-34.4,-18.6,400000,45180,0.11295,152368,0.38092
-34.4,-18.4,400000,45403,0.113507,152412,0.38103
-34.4,-18.2,400000,44979,0.112448,152297,0.380742
-34.4,-18,400000,45153,0.112882,152227,0.380568
-34.4,-17.8,400000,44940,0.11235,152603,0.381507
-34.4,-17.6,400000,44769,0.111922,152315,0.380788
-34.4,-17.4,400000,44590,0.111475,151646,0.379115
-34.4,-17.2,400000,44915,0.112287,152478,0.381195
-34.4,-17,400000,44900,0.11225,151813,0.379532
-34.4,-16.8,400000,44968,0.11242,152097,0.380242
-34.4,-16.6,400000,44732,0.11183,152522,0.381305
-34.4,-16.4,400000,45143,0.112857,152662,0.381655
-34.4,-16.2,400000,45185,0.112962,151963,0.379908
-34.4,-16,400000,44914,0.112285,151925,0.379812
-34.4,-15.8,400000,44938,0.112345,152272,0.38068
-34.4,-15.6,400000,44829,0.112073,151813,0.379532
-34.4,-15.4,400000,44826,0.112065,151395,0.378487
-34.4,-15.2,400000,44266,0.110665,151544,0.37886
-34.4,-15,400000,44827,0.112068,151660,0.37915
-34.4,-14.8,400000,44932,0.11233,151713,0.379283
-34.4,-14.6,400000,44659,0.111647,151783,0.379458
-34.4,-14.4,400000,44959,0.112397,152146,0.380365
-34.4,-14.2,400000,45467,0.113668,152083,0.380207
-34.4,-14,400000,44588,0.11147,151914,0.379785
-34.4,-13.8,400000,44933,0.112333,152286,0.380715
-34.4,-13.6,400000,44543,0.111357,151994,0.379985
-34.4,-13.4,400000,44507,0.111268,152562,0.381405
-34.4,-13.2,400000,45417,0.113543,152129,0.380323
-34.4,-13,400000,44776,0.11194,152074,0.380185
-34.4,-12.8,400000,44907,0.112268,152129,0.380323
-34.4,-12.6,400000,44471,0.111177,151150,0.377875
-34.4,-12.4,400000,45014,0.112535,152283,0.380707
-34.4,-12.2,400000,44776,0.11194,151733,0.379333
-34.4,-12,400000,44988,0.11247,152550,0.381375
-34.4,-11.8,400000,45071,0.112677,152749,0.381873
-34.4,-11.6,400000,44939,0.112348,151790,0.379475
-34.4,-11.4,400000,44563,0.111408,152129,0.380323
-34.4,-11.2,400000,44965,0.112412,152186,0.380465
-34.4,-11,400000,44707,0.111768,152354,0.380885
-34.4,-10.8,400000,44729,0.111823,152512,0.38128
-34.4,-10.6,400000,44366,0.110915,151569,0.378922
-34.4,-10.4,400000,44939,0.112348,152240,0.3806
-34.4,-10.2,400000,44834,0.112085,152544,0.38136
-34.4,-10,400000,44960,0.1124,152142,0.380355
-34.4,-9.8,400000,44963,0.112407,151862,0.379655
-34.4,-9.6,400000,44006,0.110015,151809,0.379522
-34.4,-9.4,400000,45232,0.11308,152317,0.380792
-34.4,-9.2,400000,44722,0.111805,152462,0.381155
-34.4,-9,400000,44785,0.111963,151539,0.378848
-34.4,-8.8,400000,44756,0.11189,152244,0.38061
-34.4,-8.6,400000,44904,0.11226,152047,0.380117
-34.4,-8.4,400000,44304,0.11076,152154,0.380385
-34.4,-8.2,400000,44400,0.111,151664,0.37916
-34.4,-8,400000,44672,0.11168,151758,0.379395
-34.4,-7.8,400000,44451,0.111128,151502,0.378755
-34.4,-7.6,400000,44726,0.111815,152085,0.380213
-34.4,-7.4,400000,44823,0.112058,152270,0.380675
-34.4,-7.2,400000,44772,0.11193,151875,0.379688
-34.4,-7,400000,44664,0.11166,152039,0.380097
-34.4,-6.8,400000,45596,0.11399,153143,0.382858
-34.4,-6.6,400000,45016,0.11254,152032,0.38008
-34.4,-6.4,400000,44500,0.11125,152263,0.380657
-34.4,-6.2,400000,44755,0.111888,152283,0.380707
-34.4,-6,400000,44280,0.1107,152230,0.380575
-34.4,-5.8,400000,44509,0.111272,152140,0.38035
-34.4,-5.6,400000,44789,0.111973,151704,0.37926
-34.4,-5.4,400000,44824,0.11206,152269,0.380673
-34.4,-5.2,400000,44507,0.111268,152225,0.380563
-34.4,-5,400000,44922,0.112305,151940,0.37985
-34.4,-4.8,400000,44995,0.112488,152497,0.381242
-34.4,-4.6,400000,44809,0.112022,152441,0.381103
-34.4,-4.4,400000,44768,0.11192,152356,0.38089
-34.4,-4.2,400000,44181,0.110452,151765,0.379412
-34.4,-4,400000,44952,0.11238,152357,0.380893
-34.4,-3.8,400000,45241,0.113102,152194,0.380485
-34.4,-3.6,400000,44626,0.111565,152431,0.381078
-34.4,-3.4,400000,44621,0.111552,151750,0.379375
-34.4,-3.2,400000,45350,0.113375,152851,0.382128
-34.4,-3,400000,44266,0.110665,151414,0.378535
-34.4,-2.8,400000,45261,0.113153,151919,0.379798
-34.4,-2.6,400000,44345,0.110863,152454,0.381135
-34.4,-2.4,400000,45337,0.113342,152212,0.38053
-34.4,-2.2,400000,44671,0.111677,152202,0.380505
-34.4,-2,400000,44701,0.111753,152551,0.381377
-34.4,-1.8,400000,44795,0.111988,152163,0.380408
-34.4,-1.6,400000,44682,0.111705,151907,0.379767
-34.4,-1.4,400000,44308,0.11077,151413,0.378532
-34.4,-1.2,400000,44842,0.112105,152484,0.38121
-34.4,-1,400000,44889,0.112223,152016,0.38004
-34.4,-0.8,400000,44608,0.11152,151947,0.379868
-34.4,-0.6,400000,44919,0.112297,152290,0.380725
-34.4,-0.4,400000,45124,0.11281,152175,0.380437
-34.4,-0.2,400000,44732,0.11183,152506,0.381265
-34.4,0,400000,44829,0.112073,151357,0.378393
-34.4,0.2,400000,45424,0.11356,152397,0.380993
-34.4,0.4,400000,45448,0.11362,152194,0.380485
-34.4,0.6,400000,45207,0.113018,151941,0.379852
-34.4,0.8,400000,44286,0.110715,151769,0.379422
-34.4,1,400000,45100,0.11275,151851,0.379628
-34.4,1.2,400000,44775,0.111937,152284,0.38071
-34.4,1.4,400000,44471,0.111177,151979,0.379947
-34.4,1.6,400000,45279,0.113198,152026,0.380065
-34.4,1.8,400000,44807,0.112018,151656,0.37914
-34.4,2,400000,44616,0.11154,152284,0.38071
-34.4,2.2,400000,44677,0.111693,152202,0.380505
-34.4,2.4,400000,44772,0.11193,152186,0.380465
-34.4,2.6,400000,44557,0.111393,152480,0.3812
-34.4,2.8,400000,45119,0.112797,152470,0.381175
-34.4,3,400000,45163,0.112907,152458,0.381145
-34.4,3.2,400000,44701,0.111753,151807,0.379518
-34.4,3.4,400000,44653,0.111632,152023,0.380057
-34.4,3.6,400000,44629,0.111573,151914,0.379785
-34.4,3.8,400000,45116,0.11279,152246,0.380615
-34.4,4,400000,45447,0.113617,152417,0.381043
-34.4,4.2,400000,45399,0.113498,152591,0.381478
-34.4,4.4,400000,44527,0.111317,152319,0.380798
-34.4,4.6,400000,44336,0.11084,151639,0.379097
-34.4,4.8,400000,44823,0.112058,151931,0.379827
-34.4,5,400000,45371,0.113428,152109,0.380273
-34.4,5.2,400000,44761,0.111903,152441,0.381103
-34.4,5.4,400000,44922,0.112305,152361,0.380902
-34.4,5.6,400000,44975,0.112437,152059,0.380148
-34.4,5.8,400000,45071,0.112677,152209,0.380522
-34.4,6,400000,45016,0.11254,152461,0.381153
-34.4,6.2,400000,44993,0.112482,152044,0.38011
-34.4,6.4,400000,44514,0.111285,152192,0.38048
-34.4,6.6,400000,45216,0.11304,151780,0.37945
-34.4,6.8,400000,45086,0.112715,152259,0.380648
-34.4,7,400000,44713,0.111783,152495,0.381238
-34.4,7.2,400000,44488,0.11122,152042,0.380105
-34.4,7.4,400000,44514,0.111285,151670,0.379175
-34.4,7.6,400000,44872,0.11218,152284,0.38071
-34.4,7.8,400000,45194,0.112985,151885,0.379713
-34.4,8,400000,45315,0.113287,152099,0.380248
-34.4,8.2,400000,44803,0.112007,152216,0.38054
-34.4,8.4,400000,44937,0.112342,152406,0.381015
-34.4,8.6,400000,44854,0.112135,152286,0.380715
-34.4,8.8,400000,45195,0.112988,152107,0.380267
-34.4,9,400000,44903,0.112257,152345,0.380862
-34.4,9.2,400000,44828,0.11207,151660,0.37915
-34.4,9.4,400000,45390,0.113475,152214,0.380535
-34.4,9.6,400000,45155,0.112888,152016,0.38004
-34.4,9.8,400000,45147,0.112867,152133,0.380333
-34.4,10,400000,45030,0.112575,151669,0.379173
-34.4,10.2,400000,44923,0.112308,151595,0.378987
-34.4,10.4,400000,44299,0.110747,151566,0.378915
-34.4,10.6,400000,44916,0.11229,152519,0.381298
-34.4,10.8,400000,45267,0.113168,152234,0.380585
-34.4,11,400000,44681,0.111702,151973,0.379933
-34.4,11.2,400000,44848,0.11212,151458,0.378645
-34.4,11.4,400000,45036,0.11259,152160,0.3804
-34.4,11.6,400000,45050,0.112625,152276,0.38069
-34.4,11.8,400000,45403,0.113507,152536,0.38134
-34.4,12,400000,45522,0.113805,152830,0.382075
-34.4,12.2,400000,44994,0.112485,151772,0.37943
-34.4,12.4,400000,44971,0.112427,152213,0.380532
-34.4,12.6,400000,45257,0.113142,152277,0.380692
-34.4,12.8,400000,44565,0.111412,152223,0.380557
-34.4,13,400000,44696,0.11174,152950,0.382375
-34.4,13.2,400000,44563,0.111408,152225,0.380563
-34.4,13.4,400000,44551,0.111378,151735,0.379337
-34.4,13.6,400000,44798,0.111995,152083,0.380207
-34.4,13.8,400000,45381,0.113452,152229,0.380572
-34.4,14,400000,44840,0.1121,151413,0.378532
-34.4,14.2,400000,45112,0.11278,152130,0.380325
-34.4,14.4,400000,44652,0.11163,151648,0.37912
-34.4,14.6,400000,45037,0.112592,151983,0.379958
-34.4,14.8,400000,44844,0.11211,151503,0.378758
-34.4,15,400000,44687,0.111717,152998,0.382495
-34.4,15.2,400000,44273,0.110683,152035,0.380088
-34.4,15.4,400000,44708,0.11177,151780,0.37945
-34.4,15.6,400000,45043,0.112607,152383,0.380958
-34.4,15.8,400000,44945,0.112363,152360,0.3809
-34.4,16,400000,44806,0.112015,151956,0.37989
-34.4,16.2,400000,44796,0.11199,151823,0.379557
-34.4,16.4,400000,44929,0.112323,152101,0.380252
-34.4,16.6,400000,44694,0.111735,152320,0.3808
-34.4,16.8,400000,44607,0.111518,151324,0.37831
-34.4,17,400000,44882,0.112205,151800,0.3795
-34.4,17.2,400000,44867,0.112168,151733,0.379333
-34.4,17.4,400000,44500,0.11125,151911,0.379777
-34.4,17.6,400000,44683,0.111708,152427,0.381068
-34.4,17.8,400000,44975,0.112437,153084,0.38271
-34.4,18,400000,44888,0.11222,152199,0.380497
-34.4,18.2,400000,45225,0.113062,152286,0.380715
-34.4,18.4,400000,44441,0.111103,152202,0.380505
-34.4,18.6,400000,44812,0.11203,151524,0.37881
-34.4,18.8,400000,45266,0.113165,152292,0.38073
-34.4,19,400000,45265,0.113162,152554,0.381385
-34.4,19.2,400000,44545,0.111363,151973,0.379933
-34.4,19.4,400000,44664,0.11166,151915,0.379788
-34.4,19.6,400000,45495,0.113738,152704,0.38176
-34.4,19.8,400000,44558,0.111395,151866,0.379665
-34.4,20,400000,44267,0.110668,152003,0.380007
-34.4,20.2,400000,45113,0.112782,152241,0.380603
-34.4,20.4,400000,44867,0.112168,152043,0.380107
-34.4,20.6,400000,44648,0.11162,151923,0.379808
-34.4,20.8,400000,44561,0.111403,152413,0.381032
-34.4,21,400000,44647,0.111617,151831,0.379578
-34.4,21.2,400000,44505,0.111263,152064,0.38016
-34.4,21.4,400000,44824,0.11206,152231,0.380578
-34.4,21.6,400000,45176,0.11294,152095,0.380238
-34.4,21.8,400000,45071,0.112677,151886,0.379715
-34.4,22,400000,45166,0.112915,152069,0.380173
-34.4,22.2,400000,44933,0.112333,152449,0.381122
-34.4,22.4,400000,44249,0.110622,151976,0.37994
-34.4,22.6,400000,44938,0.112345,151935,0.379837
-34.4,22.8,400000,44776,0.11194,151809,0.379522
-34.4,23,400000,45388,0.11347,152430,0.381075
-34.4,23.2,400000,44726,0.111815,151529,0.378823
-34.4,23.4,400000,44931,0.112327,151738,0.379345
-34.4,23.6,400000,44943,0.112357,152111,0.380277
-34.4,23.8,400000,45169,0.112922,151721,0.379302
-34.4,24,400000,44845,0.112113,152307,0.380767
-34.4,24.2,400000,43945,0.109863,151832,0.37958
-34.4,24.4,400000,44830,0.112075,151737,0.379343
-34.4,24.6,400000,44912,0.11228,152042,0.380105
-34.4,24.8,400000,44986,0.112465,152132,0.38033
-34.4,25,400000,44597,0.111492,152390,0.380975
-34.4,25.2,400000,44903,0.112257,152606,0.381515
-34.4,25.4,400000,44422,0.111055,151943,0.379858
-34.4,25.6,400000,44697,0.111742,152481,0.381202
-34.4,25.8,400000,45227,0.113068,152458,0.381145
-34.4,26,400000,44850,0.112125,152026,0.380065
-34.4,26.2,400000,45087,0.112717,152501,0.381252
-34.4,26.4,400000,44740,0.11185,151853,0.379632
-34.4,26.6,400000,45454,0.113635,152428,0.38107
-34.4,26.8,400000,44534,0.111335,151397,0.378493
-34.4,27,400000,44550,0.111375,152105,0.380263
-34.4,27.2,400000,44833,0.112083,151830,0.379575
-34.4,27.4,400000,44704,0.11176,152547,0.381368
-34.4,27.6,400000,45518,0.113795,152218,0.380545
-34.4,27.8,400000,44504,0.11126,151761,0.379402
-34.4,28,400000,44448,0.11112,152202,0.380505
-34.4,28.2,400000,44938,0.112345,152018,0.380045
-34.4,28.4,400000,44677,0.111693,152341,0.380852
-34.4,28.6,400000,45033,0.112583,152435,0.381088
-34.4,28.8,400000,44495,0.111238,152279,0.380698
-34.4,29,400000,45517,0.113793,151819,0.379547
-34.4,29.2,400000,45033,0.112583,152435,0.381088
-34.4,29.4,400000,44912,0.11228,152246,0.380615
-34.4,29.6,400000,44424,0.11106,151425,0.378563
-34.4,29.8,400000,45127,0.112818,151916,0.37979
-34.4,30,400000,44821,0.112052,152344,0.38086
-34.4,30.2,400000,44990,0.112475,151902,0.379755
-34.4,30.4,400000,44587,0.111467,151777,0.379443
-34.4,30.6,400000,44700,0.11175,152376,0.38094
-34.4,30.8,400000,44705,0.111763,152765,0.381912
-34.4,31,400000,44551,0.111378,151830,0.379575
-34.4,31.2,400000,45180,0.11295,151549,0.378873
-34.4,31.4,400000,44677,0.111693,152236,0.38059
-34.4,31.6,400000,44682,0.111705,152229,0.380572
-34.4,31.8,400000,44575,0.111437,152455,0.381138
-34.4,32,400000,45197,0.112992,152386,0.380965
-34.4,32.2,400000,44483,0.111208,151505,0.378763
-34.4,32.4,400000,45113,0.112782,151795,0.379487
-34.4,32.6,400000,44740,0.11185,151831,0.379578
-34.4,32.8,400000,44768,0.11192,151956,0.37989
-34.4,33,400000,45393,0.113483,152704,0.38176
-34.4,33.2,400000,44903,0.112257,152307,0.380767
-34.4,33.4,400000,44500,0.11125,151550,0.378875
-34.4,33.6,400000,45278,0.113195,152006,0.380015
-34.4,33.8,400000,45048,0.11262,151907,0.379767
-34.4,34,400000,44546,0.111365,151976,0.37994
-34.4,34.2,400000,44909,0.112272,151745,0.379362
-34.4,34.4,400000,45046,0.112615,152325,0.380812
-34.4,34.6,400000,45184,0.11296,152227,0.380568
-34.4,34.8,400000,44982,0.112455,152517,0.381292
-34.4,35,400000,44431,0.111077,151884,0.37971
-34.4,35.2,400000,44572,0.11143,151994,0.379985
-34.4,35.4,400000,44793,0.111982,151888,0.37972
-34.4,35.6,400000,44833,0.112083,151797,0.379493
-34.4,35.8,400000,44714,0.111785,152424,0.38106
-34.4,36,400000,44887,0.112217,152400,0.381
-34.4,36.2,400000,44813,0.112032,152181,0.380453
-34.4,36.4,400000,45166,0.112915,152001,0.380003
-34.4,36.6,400000,45275,0.113187,152263,0.380657
-34.4,36.8,400000,45127,0.112818,152871,0.382178
-34.4,37,400000,44741,0.111852,152082,0.380205
-34.4,37.2,400000,45352,0.11338,152170,0.380425
-34.4,37.4,400000,44979,0.112448,151922,0.379805
-34.4,37.6,400000,44548,0.11137,152756,0.38189
-34.4,37.8,400000,44768,0.11192,152331,0.380827
-34.4,38,400000,45205,0.113013,152306,0.380765
-34.4,38.2,400000,44616,0.11154,151692,0.37923
-34.4,38.4,400000,44540,0.11135,152069,0.380173
-34.4,38.6,400000,44989,0.112473,152127,0.380317
-34.4,38.8,400000,45294,0.113235,151823,0.379557
-34.4,39,400000,44657,0.111643,151919,0.379798
-34.4,39.2,400000,45206,0.113015,152372,0.38093
-34.4,39.4,400000,44710,0.111775,152165,0.380412
-34.4,39.6,400000,44931,0.112327,151485,0.378713
-34.4,39.8,400000,44496,0.11124,152197,0.380493
-34.4,40,400000,45017,0.112543,151872,0.37968
-34.4,40.2,400000,45119,0.112797,152631,0.381578
-34.4,40.4,400000,44690,0.111725,152299,0.380748
-34.4,40.6,400000,44416,0.11104,151924,0.37981
-34.4,40.8,400000,44752,0.11188,152252,0.38063
-34.4,41,400000,45174,0.112935,152294,0.380735
-34.4,41.2,400000,44350,0.110875,152105,0.380263
-34.4,41.4,400000,45109,0.112772,152487,0.381217
-34.4,41.6,400000,45335,0.113337,152470,0.381175
-34.4,41.8,400000,44953,0.112382,151591,0.378978
-34.4,42,400000,45166,0.112915,152602,0.381505
-34.4,42.2,400000,44677,0.111693,151976,0.37994
-34.4,42.4,400000,45052,0.11263,151630,0.379075
-34.4,42.6,400000,44437,0.111092,151827,0.379568
-34.4,42.8,400000,44799,0.111997,152216,0.38054
-34.4,43,400000,45179,0.112948,152242,0.380605
-34.4,43.2,400000,45190,0.112975,152235,0.380588
-34.4,43.4,400000,45368,0.11342,152760,0.3819
-34.4,43.6,400000,44470,0.111175,152250,0.380625
-34.4,43.8,400000,45035,0.112587,152213,0.380532
