x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-25,-20,0,100000,25,0.00025,67,0.00067
-25,-20,1,100000,39,0.00039,63,0.00063
-25,-20,2,100000,31,0.00031,66,0.00066
-25,-20,3,100000,37,0.00037,82,0.00082
-25,-20,4,100000,28,0.00028,71,0.00071
-25,-20,5,100000,34,0.00034,80,0.0008
-25,-19,0,100000,32,0.00032,77,0.00077
-25,-19,1,100000,18,0.00018,68,0.00068
-25,-19,2,100000,27,0.00027,81,0.00081
-25,-19,3,100000,45,0.00045,72,0.00072
-25,-19,4,100000,32,0.00032,75,0.00075
-25,-19,5,100000,21,0.00021,79,0.00079
-25,-18,0,100000,27,0.00027,71,0.00071
-25,-18,1,100000,24,0.00024,57,0.00057
-25,-18,2,100000,44,0.00044,81,0.00081
-25,-18,3,100000,26,0.00026,70,0.0007
-25,-18,4,100000,15,0.00015,65,0.00065
-25,-18,5,100000,26,0.00026,68,0.00068
-25,-17,0,100000,32,0.00032,76,0.00076
-25,-17,1,100000,55,0.00055,101,0.00101
-25,-17,2,100000,24,0.00024,77,0.00077
-25,-17,3,100000,59,0.00059,76,0.00076
-25,-17,4,100000,32,0.00032,76,0.00076
-25,-17,5,100000,26,0.00026,66,0.00066
-25,-16,0,100000,27,0.00027,82,0.00082
-25,-16,1,100000,46,0.00046,92,0.00092
-25,-16,2,100000,38,0.00038,84,0.00084
-25,-16,3,100000,22,0.00022,71,0.00071
-25,-16,4,100000,23,0.00023,66,0.00066
-25,-16,5,100000,26,0.00026,73,0.00073
-25,-15,0,100000,23,0.00023,62,0.00062
-25,-15,1,100000,35,0.00035,81,0.00081
-25,-15,2,100000,36,0.00036,85,0.00085
-25,-15,3,100000,32,0.00032,73,0.00073
-25,-15,4,100000,28,0.00028,80,0.0008
-25,-15,5,100000,24,0.00024,76,0.00076
-25,-14,0,100000,32,0.00032,70,0.0007
-25,-14,1,100000,29,0.00029,79,0.00079
-25,-14,2,100000,22,0.00022,67,0.00067
-25,-14,3,100000,16,0.00016,64,0.00064
-25,-14,4,100000,5,5e-05,60,0.0006
-25,-14,5,100000,19,0.00019,59,0.00059
-25,-13,0,100000,25,0.00025,79,0.00079
-25,-13,1,100000,42,0.00042,71,0.00071
-25,-13,2,100000,22,0.00022,71,0.00071
-25,-13,3,100000,24,0.00024,64,0.00064
-25,-13,4,100000,42,0.00042,75,0.00075
-25,-13,5,100000,26,0.00026,73,0.00073
-25,-12,0,100000,33,0.00033,68,0.00068
-25,-12,1,100000,42,0.00042,64,0.00064
-25,-12,2,100000,23,0.00023,74,0.00074
-25,-12,3,100000,32,0.00032,70,0.0007
-25,-12,4,100000,16,0.00016,74,0.00074
-25,-12,5,100000,27,0.00027,62,0.00062
-25,-11,0,100000,25,0.00025,66,0.00066
-25,-11,1,100000,33,0.00033,76,0.00076
-25,-11,2,100000,43,0.00043,72,0.00072
-25,-11,3,100000,60,0.0006,79,0.00079
-25,-11,4,100000,36,0.00036,87,0.00087
-25,-11,5,100000,32,0.00032,79,0.00079
-25,-10,0,100000,30,0.0003,81,0.00081
-25,-10,1,100000,44,0.00044,84,0.00084
-25,-10,2,100000,34,0.00034,74,0.00074
-25,-10,3,100000,35,0.00035,99,0.00099
-25,-10,4,100000,20,0.0002,67,0.00067
-25,-10,5,100000,39,0.00039,70,0.0007
-25,-9,0,100000,56,0.00056,78,0.00078
