x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
5.10204,1.02041,0,100000,45,0.00045,83,0.00083
5.10204,1.02041,1,100000,31,0.00031,66,0.00066
5.10204,1.02041,2,100000,42,0.00042,67,0.00067
5.10204,1.02041,3,100000,43,0.00043,80,0.0008
5.10204,1.02041,4,100000,15,0.00015,62,0.00062
5.10204,1.02041,5,100000,22,0.00022,69,0.00069
5.10204,3.06122,0,100000,19,0.00019,67,0.00067
5.10204,3.06122,1,100000,44,0.00044,78,0.00078
5.10204,3.06122,2,100000,28,0.00028,65,0.00065
5.10204,3.06122,3,100000,29,0.00029,75,0.00075
5.10204,3.06122,4,100000,28,0.00028,79,0.00079
5.10204,3.06122,5,100000,39,0.00039,82,0.00082
5.10204,5.10204,0,100000,26,0.00026,61,0.00061
5.10204,5.10204,1,100000,22,0.00022,64,0.00064
5.10204,5.10204,2,100000,29,0.00029,75,0.00075
5.10204,5.10204,3,100000,19,0.00019,83,0.00083
5.10204,5.10204,4,100000,28,0.00028,76,0.00076
5.10204,5.10204,5,100000,25,0.00025,80,0.0008
5.10204,7.14286,0,100000,25,0.00025,67,0.00067
5.10204,7.14286,1,100000,23,0.00023,63,0.00063
5.10204,7.14286,2,100000,23,0.00023,68,0.00068
5.10204,7.14286,3,100000,36,0.00036,66,0.00066
5.10204,7.14286,4,100000,38,0.00038,77,0.00077
5.10204,7.14286,5,100000,21,0.00021,78,0.00078
5.10204,9.18367,0,100000,28,0.00028,83,0.00083
5.10204,9.18367,1,100000,37,0.00037,72,0.00072
5.10204,9.18367,2,100000,42,0.00042,89,0.00089
5.10204,9.18367,3,100000,35,0.00035,89,0.00089
5.10204,9.18367,4,100000,23,0.00023,73,0.00073
5.10204,9.18367,5,100000,25,0.00025,56,0.00056
5.10204,11.2245,0,100000,46,0.00046,91,0.00091
5.10204,11.2245,1,100000,37,0.00037,83,0.00083
5.10204,11.2245,2,100000,13,0.00013,59,0.00059
5.10204,11.2245,3,100000,36,0.00036,73,0.00073
5.10204,11.2245,4,100000,41,0.00041,82,0.00082
5.10204,11.2245,5,100000,43,0.00043,90,0.0009
5.10204,13.2653,0,100000,20,0.0002,70,0.0007
5.10204,13.2653,1,100000,43,0.00043,84,0.00084
5.10204,13.2653,2,100000,22,0.00022,71,0.00071
5.10204,13.2653,3,100000,28,0.00028,78,0.00078
5.10204,13.2653,4,100000,28,0.00028,74,0.00074
5.10204,13.2653,5,100000,22,0.00022,67,0.00067
5.10204,15.3061,0,100000,26,0.00026,70,0.0007
5.10204,15.3061,1,100000,28,0.00028,74,0.00074
5.10204,15.3061,2,100000,32,0.00032,71,0.00071
5.10204,15.3061,3,100000,23,0.00023,67,0.00067
5.10204,15.3061,4,100000,12,0.00012,70,0.0007
5.10204,15.3061,5,100000,27,0.00027,84,0.00084
5.10204,17.3469,0,100000,50,0.0005,84,0.00084
5.10204,17.3469,1,100000,35,0.00035,82,0.00082
5.10204,17.3469,2,100000,30,0.0003,78,0.00078
5.10204,17.3469,3,100000,19,0.00019,58,0.00058
5.10204,17.3469,4,100000,24,0.00024,79,0.00079
5.10204,17.3469,5,100000,39,0.00039,81,0.00081
5.10204,19.3878,0,100000,15,0.00015,69,0.00069
5.10204,19.3878,1,100000,43,0.00043,82,0.00082
5.10204,19.3878,2,100000,29,0.00029,81,0.00081
5.10204,19.3878,3,100000,20,0.0002,74,0.00074
5.10204,19.3878,4,100000,47,0.00047,80,0.0008
5.10204,19.3878,5,100000,31,0.00031,88,0.00088
5.10204,21.4286,0,100000,42,0.00042,76,0.00076
5.10204,21.4286,1,100000,42,0.00042,82,0.00082
5.10204,21.4286,2,100000,41,0.00041,73,0.00073
5.10204,21.4286,3,100000,29,0.00029,71,0.00071
5.10204,21.4286,4,100000,18,0.00018,69,0.00069
5.10204,21.4286,5,100000,44,0.00044,81,0.00081
5.10204,23.4694,0,100000,27,0.00027,81,0.00081
5.10204,23.4694,1,100000,43,0.00043,78,0.00078
5.10204,23.4694,2,100000,32,0.00032,68,0.00068
5.10204,23.4694,3,100000,23,0.00023,71,0.00071
5.10204,23.4694,4,100000,38,0.00038,74,0.00074
5.10204,23.4694,5,100000,23,0.00023,93,0.00093
5.10204,25.5102,0,100000,17,0.00017,62,0.00062
5.10204,25.5102,1,100000,15,0.00015,65,0.00065
