x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
35.7143,1.02041,0,100000,49,0.00049,81,0.00081
35.7143,1.02041,1,100000,25,0.00025,64,0.00064
35.7143,1.02041,2,100000,48,0.00048,77,0.00077
35.7143,1.02041,3,100000,45,0.00045,65,0.00065
35.7143,1.02041,4,100000,29,0.00029,67,0.00067
35.7143,1.02041,5,100000,30,0.0003,70,0.0007
35.7143,3.06122,0,100000,15,0.00015,57,0.00057
35.7143,3.06122,1,100000,40,0.0004,83,0.00083
35.7143,3.06122,2,100000,25,0.00025,63,0.00063
35.7143,3.06122,3,100000,21,0.00021,66,0.00066
35.7143,3.06122,4,100000,27,0.00027,73,0.00073
35.7143,3.06122,5,100000,45,0.00045,83,0.00083
35.7143,5.10204,0,100000,18,0.00018,50,0.0005
35.7143,5.10204,1,100000,24,0.00024,56,0.00056
35.7143,5.10204,2,100000,30,0.0003,68,0.00068
35.7143,5.10204,3,100000,20,0.0002,71,0.00071
35.7143,5.10204,4,100000,40,0.0004,79,0.00079
35.7143,5.10204,5,100000,38,0.00038,86,0.00086
35.7143,7.14286,0,100000,35,0.00035,71,0.00071
35.7143,7.14286,1,100000,35,0.00035,66,0.00066
35.7143,7.14286,2,100000,17,0.00017,59,0.00059
35.7143,7.14286,3,100000,22,0.00022,66,0.00066
35.7143,7.14286,4,100000,37,0.00037,70,0.0007
35.7143,7.14286,5,100000,11,0.00011,63,0.00063
35.7143,9.18367,0,100000,28,0.00028,79,0.00079
35.7143,9.18367,1,100000,30,0.0003,72,0.00072
35.7143,9.18367,2,100000,42,0.00042,96,0.00096
35.7143,9.18367,3,100000,27,0.00027,79,0.00079
35.7143,9.18367,4,100000,32,0.00032,71,0.00071
35.7143,9.18367,5,100000,20,0.0002,66,0.00066
35.7143,11.2245,0,100000,33,0.00033,80,0.0008
35.7143,11.2245,1,100000,46,0.00046,92,0.00092
35.7143,11.2245,2,100000,21,0.00021,68,0.00068
35.7143,11.2245,3,100000,40,0.0004,87,0.00087
35.7143,11.2245,4,100000,27,0.00027,86,0.00086
35.7143,11.2245,5,100000,32,0.00032,84,0.00084
35.7143,13.2653,0,100000,21,0.00021,62,0.00062
35.7143,13.2653,1,100000,25,0.00025,69,0.00069
35.7143,13.2653,2,100000,41,0.00041,77,0.00077
35.7143,13.2653,3,100000,28,0.00028,70,0.0007
