x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
45.9184,1.02041,0,100000,44,0.00044,76,0.00076
45.9184,1.02041,1,100000,35,0.00035,72,0.00072
45.9184,1.02041,2,100000,48,0.00048,77,0.00077
45.9184,1.02041,3,100000,39,0.00039,69,0.00069
45.9184,1.02041,4,100000,22,0.00022,66,0.00066
45.9184,1.02041,5,100000,26,0.00026,61,0.00061
45.9184,3.06122,0,100000,20,0.0002,56,0.00056
45.9184,3.06122,1,100000,43,0.00043,83,0.00083
45.9184,3.06122,2,100000,27,0.00027,65,0.00065
45.9184,3.06122,3,100000,15,0.00015,66,0.00066
45.9184,3.06122,4,100000,20,0.0002,67,0.00067
45.9184,3.06122,5,100000,34,0.00034,80,0.0008
45.9184,5.10204,0,100000,19,0.00019,47,0.00047
45.9184,5.10204,1,100000,22,0.00022,54,0.00054
45.9184,5.10204,2,100000,23,0.00023,64,0.00064
45.9184,5.10204,3,100000,24,0.00024,75,0.00075
45.9184,5.10204,4,100000,34,0.00034,72,0.00072
45.9184,5.10204,5,100000,35,0.00035,80,0.0008
45.9184,7.14286,0,100000,42,0.00042,79,0.00079
45.9184,7.14286,1,100000,28,0.00028,62,0.00062
45.9184,7.14286,2,100000,24,0.00024,68,0.00068
45.9184,7.14286,3,100000,21,0.00021,64,0.00064
45.9184,7.14286,4,100000,41,0.00041,69,0.00069
45.9184,7.14286,5,100000,15,0.00015,60,0.0006
45.9184,9.18367,0,100000,20,0.0002,78,0.00078
45.9184,9.18367,1,100000,27,0.00027,72,0.00072
45.9184,9.18367,2,100000,36,0.00036,90,0.0009
45.9184,9.18367,3,100000,31,0.00031,81,0.00081
45.9184,9.18367,4,100000,30,0.0003,65,0.00065
45.9184,9.18367,5,100000,20,0.0002,68,0.00068
45.9184,11.2245,0,100000,48,0.00048,85,0.00085
45.9184,11.2245,1,100000,48,0.00048,95,0.00095
45.9184,11.2245,2,100000,21,0.00021,71,0.00071
45.9184,11.2245,3,100000,21,0.00021,72,0.00072
45.9184,11.2245,4,100000,28,0.00028,92,0.00092
45.9184,11.2245,5,100000,25,0.00025,79,0.00079
45.9184,13.2653,0,100000,18,0.00018,63,0.00063
45.9184,13.2653,1,100000,31,0.00031,69,0.00069
45.9184,13.2653,2,100000,33,0.00033,74,0.00074
45.9184,13.2653,3,100000,37,0.00037,70,0.0007
45.9184,13.2653,4,100000,34,0.00034,75,0.00075
45.9184,13.2653,5,100000,35,0.00035,72,0.00072
45.9184,15.3061,0,100000,31,0.00031,81,0.00081
45.9184,15.3061,1,100000,22,0.00022,67,0.00067
45.9184,15.3061,2,100000,38,0.00038,64,0.00064
45.9184,15.3061,3,100000,25,0.00025,72,0.00072
45.9184,15.3061,4,100000,17,0.00017,70,0.0007
45.9184,15.3061,5,100000,30,0.0003,74,0.00074
45.9184,17.3469,0,100000,36,0.00036,81,0.00081
45.9184,17.3469,1,100000,35,0.00035,64,0.00064
45.9184,17.3469,2,100000,22,0.00022,83,0.00083
45.9184,17.3469,3,100000,18,0.00018,52,0.00052
45.9184,17.3469,4,100000,31,0.00031,64,0.00064
45.9184,17.3469,5,100000,31,0.00031,67,0.00067
45.9184,19.3878,0,100000,32,0.00032,59,0.00059
45.9184,19.3878,1,100000,43,0.00043,86,0.00086
45.9184,19.3878,2,100000,46,0.00046,68,0.00068
45.9184,19.3878,3,100000,22,0.00022,70,0.0007
45.9184,19.3878,4,100000,37,0.00037,70,0.0007
45.9184,19.3878,5,100000,37,0.00037,77,0.00077
45.9184,21.4286,0,100000,36,0.00036,64,0.00064
45.9184,21.4286,1,100000,32,0.00032,80,0.0008
45.9184,21.4286,2,100000,33,0.00033,77,0.00077
45.9184,21.4286,3,100000,30,0.0003,69,0.00069
45.9184,21.4286,4,100000,23,0.00023,62,0.00062
45.9184,21.4286,5,100000,36,0.00036,79,0.00079
45.9184,23.4694,0,100000,28,0.00028,70,0.0007
45.9184,23.4694,1,100000,30,0.0003,71,0.00071
45.9184,23.4694,2,100000,39,0.00039,86,0.00086
45.9184,23.4694,3,100000,10,0.0001,63,0.00063
45.9184,23.4694,4,100000,16,0.00016,57,0.00057
45.9184,23.4694,5,100000,23,0.00023,79,0.00079
45.9184,25.5102,0,100000,17,0.00017,63,0.00063
45.9184,25.5102,1,100000,31,0.00031,61,0.00061
45.9184,25.5102,2,100000,26,0.00026,64,0.00064
45.9184,25.5102,3,100000,40,0.0004,75,0.00075
45.9184,25.5102,4,100000,23,0.00023,70,0.0007
45.9184,25.5102,5,100000,35,0.00035,75,0.00075
45.9184,27.551,0,100000,33,0.00033,65,0.00065
45.9184,27.551,1,100000,33,0.00033,85,0.00085
45.9184,27.551,2,100000,26,0.00026,59,0.00059
45.9184,27.551,3,100000,19,0.00019,62,0.00062
45.9184,27.551,4,100000,37,0.00037,81,0.00081
45.9184,27.551,5,100000,31,0.00031,74,0.00074
45.9184,29.5918,0,100000,26,0.00026,62,0.00062
45.9184,29.5918,1,100000,34,0.00034,84,0.00084
45.9184,29.5918,2,100000,39,0.00039,80,0.0008
45.9184,29.5918,3,100000,25,0.00025,83,0.00083
45.9184,29.5918,4,100000,26,0.00026,66,0.00066
45.9184,29.5918,5,100000,51,0.00051,80,0.0008
45.9184,31.6327,0,100000,22,0.00022,75,0.00075
45.9184,31.6327,1,100000,40,0.0004,65,0.00065
45.9184,31.6327,2,100000,22,0.00022,55,0.00055
45.9184,31.6327,3,100000,38,0.00038,66,0.00066
45.9184,31.6327,4,100000,35,0.00035,81,0.00081
45.9184,31.6327,5,100000,40,0.0004,70,0.0007
45.9184,33.6735,0,100000,19,0.00019,60,0.0006
45.9184,33.6735,1,100000,25,0.00025,69,0.00069
45.9184,33.6735,2,100000,35,0.00035,71,0.00071
45.9184,33.6735,3,100000,17,0.00017,56,0.00056
45.9184,33.6735,4,100000,29,0.00029,70,0.0007
45.9184,33.6735,5,100000,19,0.00019,58,0.00058
45.9184,35.7143,0,100000,25,0.00025,64,0.00064
45.9184,35.7143,1,100000,13,0.00013,56,0.00056
45.9184,35.7143,2,100000,17,0.00017,64,0.00064
45.9184,35.7143,3,100000,19,0.00019,72,0.00072
45.9184,35.7143,4,100000,29,0.00029,82,0.00082
45.9184,35.7143,5,100000,31,0.00031,74,0.00074
45.9184,37.7551,0,100000,26,0.00026,77,0.00077
45.9184,37.7551,1,100000,39,0.00039,92,0.00092
45.9184,37.7551,2,100000,29,0.00029,67,0.00067
45.9184,37.7551,3,100000,25,0.00025,69,0.00069
45.9184,37.7551,4,100000,12,0.00012,69,0.00069
45.9184,37.7551,5,100000,20,0.0002,61,0.00061
45.9184,39.7959,0,100000,17,0.00017,65,0.00065
45.9184,39.7959,1,100000,35,0.00035,72,0.00072
45.9184,39.7959,2,100000,22,0.00022,59,0.00059
45.9184,39.7959,3,100000,22,0.00022,78,0.00078
45.9184,39.7959,4,100000,15,0.00015,65,0.00065
45.9184,39.7959,5,100000,23,0.00023,59,0.00059
45.9184,41.8367,0,100000,29,0.00029,81,0.00081
45.9184,41.8367,1,100000,26,0.00026,62,0.00062
45.9184,41.8367,2,100000,50,0.0005,71,0.00071
45.9184,41.8367,3,100000,42,0.00042,71,0.00071
45.9184,41.8367,4,100000,25,0.00025,66,0.00066
45.9184,41.8367,5,100000,25,0.00025,78,0.00078
45.9184,43.8776,0,100000,26,0.00026,74,0.00074
45.9184,43.8776,1,100000,51,0.00051,80,0.0008
45.9184,43.8776,2,100000,27,0.00027,67,0.00067
45.9184,43.8776,3,100000,56,0.00056,82,0.00082
45.9184,43.8776,4,100000,25,0.00025,60,0.0006
45.9184,43.8776,5,100000,22,0.00022,77,0.00077
45.9184,45.9184,0,100000,15,0.00015,75,0.00075
45.9184,45.9184,1,100000,41,0.00041,67,0.00067
45.9184,45.9184,2,100000,26,0.00026,73,0.00073
45.9184,45.9184,3,100000,40,0.0004,62,0.00062
45.9184,45.9184,4,100000,28,0.00028,52,0.00052
45.9184,45.9184,5,100000,42,0.00042,72,0.00072
45.9184,47.9592,0,100000,28,0.00028,61,0.00061
45.9184,47.9592,1,100000,31,0.00031,56,0.00056
45.9184,47.9592,2,100000,26,0.00026,72,0.00072
45.9184,47.9592,3,100000,27,0.00027,81,0.00081
45.9184,47.9592,4,100000,20,0.0002,77,0.00077
45.9184,47.9592,5,100000,29,0.00029,62,0.00062
45.9184,50,0,100000,24,0.00024,65,0.00065
45.9184,50,1,100000,21,0.00021,72,0.00072
45.9184,50,2,100000,28,0.00028,56,0.00056
45.9184,50,3,100000,28,0.00028,56,0.00056
45.9184,50,4,100000,11,0.00011,62,0.00062
45.9184,50,5,100000,32,0.00032,76,0.00076
47.9592,-50,0,100000,16,0.00016,76,0.00076
47.9592,-50,1,100000,45,0.00045,79,0.00079
47.9592,-50,2,100000,45,0.00045,81,0.00081
47.9592,-50,3,100000,34,0.00034,72,0.00072
47.9592,-50,4,100000,27,0.00027,75,0.00075
47.9592,-50,5,100000,15,0.00015,68,0.00068
47.9592,-47.9592,0,100000,26,0.00026,63,0.00063
47.9592,-47.9592,1,100000,20,0.0002,73,0.00073
47.9592,-47.9592,2,100000,40,0.0004,72,0.00072
47.9592,-47.9592,3,100000,32,0.00032,75,0.00075
47.9592,-47.9592,4,100000,49,0.00049,75,0.00075
47.9592,-47.9592,5,100000,19,0.00019,69,0.00069
47.9592,-45.9184,0,100000,17,0.00017,65,0.00065
47.9592,-45.9184,1,100000,39,0.00039,75,0.00075
47.9592,-45.9184,2,100000,20,0.0002,83,0.00083
47.9592,-45.9184,3,100000,39,0.00039,79,0.00079
47.9592,-45.9184,4,100000,23,0.00023,61,0.00061
47.9592,-45.9184,5,100000,13,0.00013,51,0.00051
47.9592,-43.8776,0,100000,35,0.00035,77,0.00077
47.9592,-43.8776,1,100000,32,0.00032,67,0.00067
47.9592,-43.8776,2,100000,33,0.00033,76,0.00076
47.9592,-43.8776,3,100000,29,0.00029,71,0.00071
47.9592,-43.8776,4,100000,17,0.00017,76,0.00076
47.9592,-43.8776,5,100000,25,0.00025,74,0.00074
47.9592,-41.8367,0,100000,24,0.00024,70,0.0007
47.9592,-41.8367,1,100000,26,0.00026,64,0.00064
47.9592,-41.8367,2,100000,18,0.00018,74,0.00074
47.9592,-41.8367,3,100000,25,0.00025,57,0.00057
47.9592,-41.8367,4,100000,32,0.00032,74,0.00074
47.9592,-41.8367,5,100000,46,0.00046,73,0.00073
47.9592,-39.7959,0,100000,28,0.00028,68,0.00068
47.9592,-39.7959,1,100000,34,0.00034,79,0.00079
47.9592,-39.7959,2,100000,29,0.00029,61,0.00061
47.9592,-39.7959,3,100000,22,0.00022,78,0.00078
47.9592,-39.7959,4,100000,39,0.00039,73,0.00073
47.9592,-39.7959,5,100000,30,0.0003,66,0.00066
47.9592,-37.7551,0,100000,30,0.0003,70,0.0007
47.9592,-37.7551,1,100000,41,0.00041,73,0.00073
47.9592,-37.7551,2,100000,27,0.00027,82,0.00082
47.9592,-37.7551,3,100000,38,0.00038,63,0.00063
47.9592,-37.7551,4,100000,35,0.00035,67,0.00067
47.9592,-37.7551,5,100000,25,0.00025,77,0.00077
47.9592,-35.7143,0,100000,13,0.00013,66,0.00066
47.9592,-35.7143,1,100000,12,0.00012,56,0.00056
47.9592,-35.7143,2,100000,21,0.00021,62,0.00062
47.9592,-35.7143,3,100000,39,0.00039,75,0.00075
47.9592,-35.7143,4,100000,19,0.00019,60,0.0006
47.9592,-35.7143,5,100000,45,0.00045,74,0.00074
47.9592,-33.6735,0,100000,17,0.00017,54,0.00054
47.9592,-33.6735,1,100000,26,0.00026,68,0.00068
47.9592,-33.6735,2,100000,19,0.00019,60,0.0006
47.9592,-33.6735,3,100000,22,0.00022,64,0.00064
47.9592,-33.6735,4,100000,31,0.00031,78,0.00078
47.9592,-33.6735,5,100000,44,0.00044,83,0.00083
47.9592,-31.6327,0,100000,27,0.00027,78,0.00078
47.9592,-31.6327,1,100000,17,0.00017,69,0.00069
47.9592,-31.6327,2,100000,24,0.00024,54,0.00054
47.9592,-31.6327,3,100000,23,0.00023,67,0.00067
47.9592,-31.6327,4,100000,17,0.00017,60,0.0006
47.9592,-31.6327,5,100000,53,0.00053,70,0.0007
47.9592,-29.5918,0,100000,27,0.00027,67,0.00067
47.9592,-29.5918,1,100000,19,0.00019,58,0.00058
47.9592,-29.5918,2,100000,20,0.0002,62,0.00062
47.9592,-29.5918,3,100000,33,0.00033,75,0.00075
47.9592,-29.5918,4,100000,30,0.0003,71,0.00071
47.9592,-29.5918,5,100000,21,0.00021,76,0.00076
47.9592,-27.551,0,100000,19,0.00019,58,0.00058
47.9592,-27.551,1,100000,37,0.00037,73,0.00073
47.9592,-27.551,2,100000,17,0.00017,64,0.00064
47.9592,-27.551,3,100000,26,0.00026,83,0.00083
47.9592,-27.551,4,100000,24,0.00024,62,0.00062
47.9592,-27.551,5,100000,26,0.00026,69,0.00069
47.9592,-25.5102,0,100000,34,0.00034,84,0.00084
47.9592,-25.5102,1,100000,29,0.00029,69,0.00069
47.9592,-25.5102,2,100000,16,0.00016,66,0.00066
47.9592,-25.5102,3,100000,40,0.0004,75,0.00075
47.9592,-25.5102,4,100000,36,0.00036,65,0.00065
47.9592,-25.5102,5,100000,53,0.00053,79,0.00079
47.9592,-23.4694,0,100000,28,0.00028,64,0.00064
47.9592,-23.4694,1,100000,22,0.00022,60,0.0006
47.9592,-23.4694,2,100000,31,0.00031,66,0.00066
47.9592,-23.4694,3,100000,18,0.00018,63,0.00063
47.9592,-23.4694,4,100000,22,0.00022,53,0.00053
47.9592,-23.4694,5,100000,36,0.00036,75,0.00075
47.9592,-21.4286,0,100000,25,0.00025,69,0.00069
47.9592,-21.4286,1,100000,31,0.00031,74,0.00074
47.9592,-21.4286,2,100000,37,0.00037,75,0.00075
47.9592,-21.4286,3,100000,21,0.00021,69,0.00069
47.9592,-21.4286,4,100000,29,0.00029,66,0.00066
47.9592,-21.4286,5,100000,20,0.0002,64,0.00064
47.9592,-19.3878,0,100000,34,0.00034,72,0.00072
47.9592,-19.3878,1,100000,25,0.00025,75,0.00075
47.9592,-19.3878,2,100000,46,0.00046,84,0.00084
47.9592,-19.3878,3,100000,35,0.00035,77,0.00077
47.9592,-19.3878,4,100000,22,0.00022,72,0.00072
47.9592,-19.3878,5,100000,34,0.00034,87,0.00087
47.9592,-17.3469,0,100000,27,0.00027,83,0.00083
47.9592,-17.3469,1,100000,38,0.00038,79,0.00079
47.9592,-17.3469,2,100000,42,0.00042,76,0.00076
47.9592,-17.3469,3,100000,30,0.0003,88,0.00088
47.9592,-17.3469,4,100000,27,0.00027,63,0.00063
47.9592,-17.3469,5,100000,28,0.00028,60,0.0006
47.9592,-15.3061,0,100000,27,0.00027,63,0.00063
47.9592,-15.3061,1,100000,25,0.00025,57,0.00057
47.9592,-15.3061,2,100000,21,0.00021,70,0.0007
47.9592,-15.3061,3,100000,33,0.00033,64,0.00064
47.9592,-15.3061,4,100000,17,0.00017,70,0.0007
47.9592,-15.3061,5,100000,38,0.00038,69,0.00069
47.9592,-13.2653,0,100000,23,0.00023,61,0.00061
47.9592,-13.2653,1,100000,46,0.00046,72,0.00072
47.9592,-13.2653,2,100000,41,0.00041,56,0.00056
47.9592,-13.2653,3,100000,41,0.00041,78,0.00078
47.9592,-13.2653,4,100000,27,0.00027,77,0.00077
47.9592,-13.2653,5,100000,41,0.00041,90,0.0009
47.9592,-11.2245,0,100000,21,0.00021,71,0.00071
47.9592,-11.2245,1,100000,21,0.00021,67,0.00067
47.9592,-11.2245,2,100000,31,0.00031,70,0.0007
47.9592,-11.2245,3,100000,16,0.00016,69,0.00069
47.9592,-11.2245,4,100000,30,0.0003,81,0.00081
47.9592,-11.2245,5,100000,29,0.00029,77,0.00077
47.9592,-9.18367,0,100000,23,0.00023,64,0.00064
47.9592,-9.18367,1,100000,15,0.00015,66,0.00066
47.9592,-9.18367,2,100000,33,0.00033,67,0.00067
47.9592,-9.18367,3,100000,22,0.00022,51,0.00051
47.9592,-9.18367,4,100000,23,0.00023,75,0.00075
47.9592,-9.18367,5,100000,31,0.00031,66,0.00066
47.9592,-7.14286,0,100000,40,0.0004,72,0.00072
47.9592,-7.14286,1,100000,30,0.0003,71,0.00071
47.9592,-7.14286,2,100000,22,0.00022,58,0.00058
47.9592,-7.14286,3,100000,28,0.00028,70,0.0007
47.9592,-7.14286,4,100000,33,0.00033,84,0.00084
47.9592,-7.14286,5,100000,33,0.00033,81,0.00081
47.9592,-5.10204,0,100000,39,0.00039,68,0.00068
47.9592,-5.10204,1,100000,37,0.00037,71,0.00071
47.9592,-5.10204,2,100000,34,0.00034,72,0.00072
47.9592,-5.10204,3,100000,21,0.00021,70,0.0007
47.9592,-5.10204,4,100000,28,0.00028,83,0.00083
47.9592,-5.10204,5,100000,15,0.00015,59,0.00059
47.9592,-3.06122,0,100000,27,0.00027,72,0.00072
47.9592,-3.06122,1,100000,14,0.00014,47,0.00047
47.9592,-3.06122,2,100000,18,0.00018,61,0.00061
