x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
25.5102,1.02041,0,100000,55,0.00055,87,0.00087
25.5102,1.02041,1,100000,27,0.00027,64,0.00064
25.5102,1.02041,2,100000,45,0.00045,70,0.0007
25.5102,1.02041,3,100000,47,0.00047,78,0.00078
25.5102,1.02041,4,100000,17,0.00017,58,0.00058
25.5102,1.02041,5,100000,24,0.00024,68,0.00068
25.5102,3.06122,0,100000,20,0.0002,55,0.00055
25.5102,3.06122,1,100000,40,0.0004,75,0.00075
25.5102,3.06122,2,100000,37,0.00037,69,0.00069
25.5102,3.06122,3,100000,24,0.00024,70,0.0007
25.5102,3.06122,4,100000,38,0.00038,77,0.00077
25.5102,3.06122,5,100000,28,0.00028,76,0.00076
25.5102,5.10204,0,100000,21,0.00021,50,0.0005
25.5102,5.10204,1,100000,21,0.00021,54,0.00054
25.5102,5.10204,2,100000,25,0.00025,66,0.00066
25.5102,5.10204,3,100000,14,0.00014,70,0.0007
25.5102,5.10204,4,100000,29,0.00029,73,0.00073
25.5102,5.10204,5,100000,35,0.00035,85,0.00085
25.5102,7.14286,0,100000,28,0.00028,71,0.00071
25.5102,7.14286,1,100000,39,0.00039,59,0.00059
25.5102,7.14286,2,100000,19,0.00019,59,0.00059
25.5102,7.14286,3,100000,29,0.00029,68,0.00068
25.5102,7.14286,4,100000,41,0.00041,72,0.00072
25.5102,7.14286,5,100000,21,0.00021,69,0.00069
25.5102,9.18367,0,100000,31,0.00031,80,0.0008
25.5102,9.18367,1,100000,29,0.00029,70,0.0007
25.5102,9.18367,2,100000,35,0.00035,85,0.00085
25.5102,9.18367,3,100000,33,0.00033,78,0.00078
25.5102,9.18367,4,100000,33,0.00033,67,0.00067
25.5102,9.18367,5,100000,25,0.00025,68,0.00068
25.5102,11.2245,0,100000,43,0.00043,81,0.00081
25.5102,11.2245,1,100000,35,0.00035,83,0.00083
25.5102,11.2245,2,100000,19,0.00019,69,0.00069
25.5102,11.2245,3,100000,28,0.00028,74,0.00074
25.5102,11.2245,4,100000,38,0.00038,82,0.00082
25.5102,11.2245,5,100000,34,0.00034,77,0.00077
25.5102,13.2653,0,100000,20,0.0002,61,0.00061
25.5102,13.2653,1,100000,26,0.00026,66,0.00066
25.5102,13.2653,2,100000,25,0.00025,72,0.00072
25.5102,13.2653,3,100000,27,0.00027,71,0.00071
25.5102,13.2653,4,100000,30,0.0003,75,0.00075
25.5102,13.2653,5,100000,36,0.00036,74,0.00074
25.5102,15.3061,0,100000,31,0.00031,87,0.00087
25.5102,15.3061,1,100000,34,0.00034,73,0.00073
25.5102,15.3061,2,100000,33,0.00033,69,0.00069
25.5102,15.3061,3,100000,28,0.00028,72,0.00072
25.5102,15.3061,4,100000,10,0.0001,61,0.00061
25.5102,15.3061,5,100000,19,0.00019,69,0.00069
25.5102,17.3469,0,100000,36,0.00036,71,0.00071
25.5102,17.3469,1,100000,27,0.00027,67,0.00067
25.5102,17.3469,2,100000,46,0.00046,95,0.00095
25.5102,17.3469,3,100000,17,0.00017,60,0.0006
25.5102,17.3469,4,100000,24,0.00024,59,0.00059
25.5102,17.3469,5,100000,42,0.00042,63,0.00063
25.5102,19.3878,0,100000,20,0.0002,63,0.00063
25.5102,19.3878,1,100000,26,0.00026,74,0.00074
25.5102,19.3878,2,100000,39,0.00039,72,0.00072
25.5102,19.3878,3,100000,24,0.00024,68,0.00068
25.5102,19.3878,4,100000,35,0.00035,62,0.00062
25.5102,19.3878,5,100000,43,0.00043,76,0.00076
25.5102,21.4286,0,100000,37,0.00037,64,0.00064
25.5102,21.4286,1,100000,42,0.00042,82,0.00082
25.5102,21.4286,2,100000,27,0.00027,63,0.00063
25.5102,21.4286,3,100000,20,0.0002,65,0.00065
25.5102,21.4286,4,100000,20,0.0002,62,0.00062
25.5102,21.4286,5,100000,27,0.00027,66,0.00066
25.5102,23.4694,0,100000,12,0.00012,66,0.00066
25.5102,23.4694,1,100000,39,0.00039,72,0.00072
25.5102,23.4694,2,100000,37,0.00037,81,0.00081
25.5102,23.4694,3,100000,5,5e-05,54,0.00054
25.5102,23.4694,4,100000,21,0.00021,67,0.00067
25.5102,23.4694,5,100000,21,0.00021,84,0.00084
25.5102,25.5102,0,100000,22,0.00022,69,0.00069
25.5102,25.5102,1,100000,34,0.00034,66,0.00066
25.5102,25.5102,2,100000,19,0.00019,70,0.0007
25.5102,25.5102,3,100000,48,0.00048,82,0.00082
25.5102,25.5102,4,100000,25,0.00025,74,0.00074
25.5102,25.5102,5,100000,36,0.00036,61,0.00061
25.5102,27.551,0,100000,30,0.0003,64,0.00064
25.5102,27.551,1,100000,31,0.00031,79,0.00079
25.5102,27.551,2,100000,39,0.00039,67,0.00067
25.5102,27.551,3,100000,14,0.00014,52,0.00052
25.5102,27.551,4,100000,52,0.00052,86,0.00086
25.5102,27.551,5,100000,34,0.00034,82,0.00082
25.5102,29.5918,0,100000,19,0.00019,60,0.0006
25.5102,29.5918,1,100000,28,0.00028,75,0.00075
25.5102,29.5918,2,100000,46,0.00046,81,0.00081
25.5102,29.5918,3,100000,24,0.00024,74,0.00074
25.5102,29.5918,4,100000,21,0.00021,68,0.00068
25.5102,29.5918,5,100000,41,0.00041,73,0.00073
25.5102,31.6327,0,100000,20,0.0002,69,0.00069
25.5102,31.6327,1,100000,35,0.00035,62,0.00062
25.5102,31.6327,2,100000,23,0.00023,60,0.0006
25.5102,31.6327,3,100000,41,0.00041,67,0.00067
25.5102,31.6327,4,100000,28,0.00028,76,0.00076
25.5102,31.6327,5,100000,36,0.00036,69,0.00069
25.5102,33.6735,0,100000,26,0.00026,56,0.00056
25.5102,33.6735,1,100000,21,0.00021,62,0.00062
25.5102,33.6735,2,100000,28,0.00028,71,0.00071
25.5102,33.6735,3,100000,16,0.00016,58,0.00058
25.5102,33.6735,4,100000,29,0.00029,81,0.00081
25.5102,33.6735,5,100000,29,0.00029,62,0.00062
25.5102,35.7143,0,100000,20,0.0002,56,0.00056
25.5102,35.7143,1,100000,12,0.00012,50,0.0005
25.5102,35.7143,2,100000,17,0.00017,64,0.00064
25.5102,35.7143,3,100000,19,0.00019,68,0.00068
25.5102,35.7143,4,100000,36,0.00036,78,0.00078
25.5102,35.7143,5,100000,26,0.00026,72,0.00072
25.5102,37.7551,0,100000,32,0.00032,80,0.0008
25.5102,37.7551,1,100000,32,0.00032,94,0.00094
25.5102,37.7551,2,100000,28,0.00028,67,0.00067
25.5102,37.7551,3,100000,27,0.00027,73,0.00073
25.5102,37.7551,4,100000,8,8e-05,71,0.00071
25.5102,37.7551,5,100000,17,0.00017,57,0.00057
25.5102,39.7959,0,100000,31,0.00031,76,0.00076
25.5102,39.7959,1,100000,43,0.00043,71,0.00071
25.5102,39.7959,2,100000,22,0.00022,53,0.00053
25.5102,39.7959,3,100000,33,0.00033,71,0.00071
25.5102,39.7959,4,100000,17,0.00017,72,0.00072
25.5102,39.7959,5,100000,22,0.00022,62,0.00062
25.5102,41.8367,0,100000,27,0.00027,77,0.00077
25.5102,41.8367,1,100000,22,0.00022,64,0.00064
25.5102,41.8367,2,100000,39,0.00039,77,0.00077
25.5102,41.8367,3,100000,41,0.00041,74,0.00074
25.5102,41.8367,4,100000,21,0.00021,59,0.00059
25.5102,41.8367,5,100000,27,0.00027,69,0.00069
25.5102,43.8776,0,100000,22,0.00022,72,0.00072
25.5102,43.8776,1,100000,52,0.00052,70,0.0007
25.5102,43.8776,2,100000,30,0.0003,64,0.00064
25.5102,43.8776,3,100000,41,0.00041,72,0.00072
25.5102,43.8776,4,100000,21,0.00021,66,0.00066
25.5102,43.8776,5,100000,20,0.0002,75,0.00075
25.5102,45.9184,0,100000,16,0.00016,72,0.00072
25.5102,45.9184,1,100000,32,0.00032,61,0.00061
25.5102,45.9184,2,100000,28,0.00028,75,0.00075
25.5102,45.9184,3,100000,38,0.00038,71,0.00071
25.5102,45.9184,4,100000,28,0.00028,57,0.00057
25.5102,45.9184,5,100000,19,0.00019,71,0.00071
25.5102,47.9592,0,100000,39,0.00039,66,0.00066
25.5102,47.9592,1,100000,31,0.00031,57,0.00057
25.5102,47.9592,2,100000,22,0.00022,68,0.00068
25.5102,47.9592,3,100000,26,0.00026,75,0.00075
25.5102,47.9592,4,100000,22,0.00022,66,0.00066
25.5102,47.9592,5,100000,25,0.00025,52,0.00052
25.5102,50,0,100000,44,0.00044,76,0.00076
25.5102,50,1,100000,17,0.00017,68,0.00068
25.5102,50,2,100000,25,0.00025,56,0.00056
25.5102,50,3,100000,29,0.00029,62,0.00062
25.5102,50,4,100000,17,0.00017,64,0.00064
25.5102,50,5,100000,24,0.00024,73,0.00073
27.551,-50,0,100000,17,0.00017,69,0.00069
27.551,-50,1,100000,37,0.00037,86,0.00086
27.551,-50,2,100000,35,0.00035,75,0.00075
27.551,-50,3,100000,33,0.00033,72,0.00072
27.551,-50,4,100000,32,0.00032,76,0.00076
27.551,-50,5,100000,15,0.00015,64,0.00064
27.551,-47.9592,0,100000,22,0.00022,61,0.00061
27.551,-47.9592,1,100000,23,0.00023,81,0.00081
27.551,-47.9592,2,100000,40,0.0004,76,0.00076
27.551,-47.9592,3,100000,33,0.00033,72,0.00072
27.551,-47.9592,4,100000,42,0.00042,72,0.00072
27.551,-47.9592,5,100000,25,0.00025,66,0.00066
27.551,-45.9184,0,100000,22,0.00022,71,0.00071
