x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux,mean_roiCounts,mean_normalizedCounts,mean_flux,mean_normalizedFlux,roiCounts_rel_diff,normalizedCounts_rel_diff,flux_rel_diff,normalizedFlux_rel_diff
-33.6735,13.2653,3,100000,17,0.00017,63,0.00063,27.0,0.00027,73.16666666666667,0.0007316666666666666,-0.37037037037037035,-0.37037037037037035,-0.13895216400911167,-0.1389521640091115
-33.6735,13.2653,4,100000,31,0.00031,71,0.00071,27.0,0.00027,73.16666666666667,0.0007316666666666666,0.14814814814814814,0.14814814814814814,-0.029612756264236966,-0.029612756264236786
-33.6735,13.2653,5,100000,23,0.00023,63,0.00063,27.0,0.00027,73.16666666666667,0.0007316666666666666,-0.14814814814814814,-0.14814814814814814,-0.13895216400911167,-0.1389521640091115
-33.6735,15.3061,0,100000,33,0.00033,65,0.00065,23.166666666666668,0.00023166666666666667,65.66666666666667,0.0006566666666666666,0.4244604316546762,0.42446043165467623,-0.010152284263959463,-0.010152284263959364
-33.6735,15.3061,1,100000,26,0.00026,70,0.0007,23.166666666666668,0.00023166666666666667,65.66666666666667,0.0006566666666666666,0.12230215827338124,0.12230215827338119,0.06598984771573596,0.06598984771573611
-33.6735,15.3061,2,100000,29,0.00029,69,0.00069,23.166666666666668,0.00023166666666666667,65.66666666666667,0.0006566666666666666,0.25179856115107907,0.2517985611510791,0.05076142131979688,0.05076142131979698
-33.6735,15.3061,3,100000,14,0.00014,67,0.00067,23.166666666666668,0.00023166666666666667,65.66666666666667,0.0006566666666666666,-0.3956834532374101,-0.3956834532374101,0.020304568527918707,0.02030456852791889
-33.6735,15.3061,4,100000,15,0.00015,65,0.00065,23.166666666666668,0.00023166666666666667,65.66666666666667,0.0006566666666666666,-0.3525179856115108,-0.3525179856115109,-0.010152284263959463,-0.010152284263959364
-33.6735,15.3061,5,100000,22,0.00022,58,0.00058,23.166666666666668,0.00023166666666666667,65.66666666666667,0.0006566666666666666,-0.050359712230215875,-0.050359712230215806,-0.11675126903553305,-0.11675126903553293
-33.6735,17.3469,0,100000,26,0.00026,66,0.00066,23.166666666666668,0.00023166666666666667,66.83333333333333,0.0006683333333333333,0.12230215827338124,0.12230215827338119,-0.012468827930174493,-0.01246882793017449
-33.6735,17.3469,1,100000,21,0.00021,67,0.00067,23.166666666666668,0.00023166666666666667,66.83333333333333,0.0006683333333333333,-0.09352517985611515,-0.09352517985611508,0.0024937655860349838,0.0024937655860350276
-33.6735,17.3469,2,100000,25,0.00025,74,0.00074,23.166666666666668,0.00023166666666666667,66.83333333333333,0.0006683333333333333,0.07913669064748195,0.07913669064748202,0.10723192019950133,0.10723192019950133
-33.6735,17.3469,3,100000,23,0.00023,71,0.00071,23.166666666666668,0.00023166666666666667,66.83333333333333,0.0006683333333333333,-0.0071942446043165974,-0.007194244604316526,0.06234413965087289,0.06234413965087293
-33.6735,17.3469,4,100000,25,0.00025,56,0.00056,23.166666666666668,0.00023166666666666667,66.83333333333333,0.0006683333333333333,0.07913669064748195,0.07913669064748202,-0.16209476309226928,-0.16209476309226933
-33.6735,17.3469,5,100000,19,0.00019,67,0.00067,23.166666666666668,0.00023166666666666667,66.83333333333333,0.0006683333333333333,-0.17985611510791372,-0.17985611510791363,0.0024937655860349838,0.0024937655860350276
-33.6735,19.3878,0,100000,16,0.00016,54,0.00054,30.333333333333332,0.00030333333333333335,71.83333333333333,0.0007183333333333333,-0.4725274725274725,-0.4725274725274725,-0.24825986078886306,-0.24825986078886306
-33.6735,19.3878,1,100000,31,0.00031,70,0.0007,30.333333333333332,0.00030333333333333335,71.83333333333333,0.0007183333333333333,0.021978021978022018,0.021978021978021914,-0.025522041763341004,-0.025522041763341035
-33.6735,19.3878,2,100000,32,0.00032,73,0.00073,30.333333333333332,0.00030333333333333335,71.83333333333333,0.0007183333333333333,0.054945054945054986,0.054945054945054965,0.016241299303944384,0.016241299303944308
-33.6735,19.3878,3,100000,36,0.00036,80,0.0008,30.333333333333332,0.00030333333333333335,71.83333333333333,0.0007183333333333333,0.18681318681318687,0.18681318681318682,0.11368909512761029,0.11368909512761032
-33.6735,19.3878,4,100000,50,0.0005,84,0.00084,30.333333333333332,0.00030333333333333335,71.83333333333333,0.0007183333333333333,0.6483516483516484,0.6483516483516483,0.1693735498839908,0.1693735498839908
-33.6735,19.3878,5,100000,17,0.00017,70,0.0007,30.333333333333332,0.00030333333333333335,71.83333333333333,0.0007183333333333333,-0.43956043956043955,-0.43956043956043955,-0.025522041763341004,-0.025522041763341035
-33.6735,21.4286,0,100000,19,0.00019,77,0.00077,31.5,0.000315,69.5,0.000695,-0.3968253968253968,-0.3968253968253968,0.1079136690647482,0.10791366906474817
-33.6735,21.4286,1,100000,31,0.00031,68,0.00068,31.5,0.000315,69.5,0.000695,-0.015873015873015872,-0.015873015873015914,-0.02158273381294964,-0.02158273381294954
-33.6735,21.4286,2,100000,34,0.00034,71,0.00071,31.5,0.000315,69.5,0.000695,0.07936507936507936,0.0793650793650794,0.02158273381294964,0.021582733812949697
-33.6735,21.4286,3,100000,26,0.00026,72,0.00072,31.5,0.000315,69.5,0.000695,-0.1746031746031746,-0.1746031746031747,0.03597122302158273,0.03597122302158283
-33.6735,21.4286,4,100000,48,0.00048,57,0.00057,31.5,0.000315,69.5,0.000695,0.5238095238095238,0.5238095238095238,-0.17985611510791366,-0.1798561151079137
-33.6735,21.4286,5,100000,31,0.00031,72,0.00072,31.5,0.000315,69.5,0.000695,-0.015873015873015872,-0.015873015873015914,0.03597122302158273,0.03597122302158283
-33.6735,23.4694,0,100000,32,0.00032,74,0.00074,31.666666666666668,0.00031666666666666665,75.33333333333333,0.0007533333333333333,0.010526315789473646,0.010526315789473826,-0.017699115044247725,-0.01769911504424774
-33.6735,23.4694,1,100000,28,0.00028,70,0.0007,31.666666666666668,0.00031666666666666665,75.33333333333333,0.0007533333333333333,-0.11578947368421055,-0.11578947368421055,-0.0707964601769911,-0.0707964601769911
-33.6735,23.4694,2,100000,29,0.00029,78,0.00078,31.666666666666668,0.00031666666666666665,75.33333333333333,0.0007533333333333333,-0.08421052631578951,-0.08421052631578942,0.03539823008849564,0.03539823008849562
-33.6735,23.4694,3,100000,33,0.00033,72,0.00072,31.666666666666668,0.00031666666666666665,75.33333333333333,0.0007533333333333333,0.0421052631578947,0.04210526315789479,-0.044247787610619406,-0.04424778761061935
-33.6735,23.4694,4,100000,25,0.00025,66,0.00066,31.666666666666668,0.00031666666666666665,75.33333333333333,0.0007533333333333333,-0.2105263157894737,-0.21052631578947362,-0.12389380530973446,-0.12389380530973446
-33.6735,23.4694,5,100000,43,0.00043,92,0.00092,31.666666666666668,0.00031666666666666665,75.33333333333333,0.0007533333333333333,0.3578947368421052,0.3578947368421053,0.2212389380530974,0.22123893805309747
-33.6735,25.5102,0,100000,16,0.00016,56,0.00056,26.166666666666668,0.00026166666666666667,67.16666666666667,0.0006716666666666667,-0.3885350318471338,-0.3885350318471337,-0.16625310173697277,-0.16625310173697277
-33.6735,25.5102,1,100000,30,0.0003,71,0.00071,26.166666666666668,0.00026166666666666667,67.16666666666667,0.0006716666666666667,0.14649681528662414,0.14649681528662412,0.05707196029776668,0.057071960297766795
-33.6735,25.5102,2,100000,25,0.00025,65,0.00065,26.166666666666668,0.00026166666666666667,67.16666666666667,0.0006716666666666667,-0.04458598726114654,-0.04458598726114647,-0.0322580645161291,-0.032258064516129066
-33.6735,25.5102,3,100000,45,0.00045,77,0.00077,26.166666666666668,0.00026166666666666667,67.16666666666667,0.0006716666666666667,0.7197452229299363,0.7197452229299363,0.14640198511166244,0.1464019851116625
-33.6735,25.5102,4,100000,21,0.00021,68,0.00068,26.166666666666668,0.00026166666666666667,67.16666666666667,0.0006716666666666667,-0.1974522292993631,-0.197452229299363,0.012406947890818787,0.012406947890818944
-33.6735,25.5102,5,100000,20,0.0002,66,0.00066,26.166666666666668,0.00026166666666666667,67.16666666666667,0.0006716666666666667,-0.23566878980891723,-0.23566878980891717,-0.017369727047146472,-0.017369727047146392
-33.6735,27.551,0,100000,43,0.00043,80,0.0008,36.666666666666664,0.00036666666666666667,75.5,0.000755,0.1727272727272728,0.17272727272727267,0.059602649006622516,0.05960264900662253
-33.6735,27.551,1,100000,32,0.00032,80,0.0008,36.666666666666664,0.00036666666666666667,75.5,0.000755,-0.1272727272727272,-0.1272727272727272,0.059602649006622516,0.05960264900662253
-33.6735,27.551,2,100000,31,0.00031,76,0.00076,36.666666666666664,0.00036666666666666667,75.5,0.000755,-0.15454545454545449,-0.15454545454545454,0.006622516556291391,0.006622516556291408
-33.6735,27.551,3,100000,25,0.00025,71,0.00071,36.666666666666664,0.00036666666666666667,75.5,0.000755,-0.3181818181818181,-0.3181818181818182,-0.059602649006622516,-0.05960264900662253
-33.6735,27.551,4,100000,53,0.00053,81,0.00081,36.666666666666664,0.00036666666666666667,75.5,0.000755,0.44545454545454555,0.4454545454545454,0.0728476821192053,0.0728476821192052
-33.6735,27.551,5,100000,36,0.00036,65,0.00065,36.666666666666664,0.00036666666666666667,75.5,0.000755,-0.01818181818181812,-0.018181818181818132,-0.1390728476821192,-0.13907284768211928
-33.6735,29.5918,0,100000,40,0.0004,87,0.00087,31.166666666666668,0.0003116666666666667,76.66666666666667,0.0007666666666666667,0.2834224598930481,0.2834224598930481,0.13478260869565212,0.13478260869565215
-33.6735,29.5918,1,100000,31,0.00031,81,0.00081,31.166666666666668,0.0003116666666666667,76.66666666666667,0.0007666666666666667,-0.005347593582887738,-0.005347593582887772,0.05652173913043472,0.05652173913043469
-33.6735,29.5918,2,100000,28,0.00028,73,0.00073,31.166666666666668,0.0003116666666666667,76.66666666666667,0.0007666666666666667,-0.10160427807486634,-0.10160427807486645,-0.047826086956521796,-0.04782608695652182
-33.6735,29.5918,3,100000,32,0.00032,73,0.00073,31.166666666666668,0.0003116666666666667,76.66666666666667,0.0007666666666666667,0.026737967914438464,0.026737967914438512,-0.047826086956521796,-0.04782608695652182
-33.6735,29.5918,4,100000,33,0.00033,81,0.00081,31.166666666666668,0.0003116666666666667,76.66666666666667,0.0007666666666666667,0.05882352941176466,0.05882352941176462,0.05652173913043472,0.05652173913043469
-33.6735,29.5918,5,100000,23,0.00023,65,0.00065,31.166666666666668,0.0003116666666666667,76.66666666666667,0.0007666666666666667,-0.2620320855614974,-0.2620320855614974,-0.15217391304347833,-0.15217391304347833
-33.6735,31.6327,0,100000,27,0.00027,75,0.00075,29.666666666666668,0.0002966666666666667,70.66666666666667,0.0007066666666666666,-0.08988764044943824,-0.08988764044943831,0.06132075471698106,0.061320754716981195
-33.6735,31.6327,1,100000,27,0.00027,63,0.00063,29.666666666666668,0.0002966666666666667,70.66666666666667,0.0007066666666666666,-0.08988764044943824,-0.08988764044943831,-0.10849056603773591,-0.10849056603773578
-33.6735,31.6327,2,100000,34,0.00034,73,0.00073,29.666666666666668,0.0002966666666666667,70.66666666666667,0.0007066666666666666,0.14606741573033702,0.14606741573033702,0.03301886792452823,0.03301886792452829
-33.6735,31.6327,3,100000,33,0.00033,70,0.0007,29.666666666666668,0.0002966666666666667,70.66666666666667,0.0007066666666666666,0.11235955056179771,0.11235955056179761,-0.009433962264151009,-0.009433962264150917
-33.6735,31.6327,4,100000,25,0.00025,66,0.00066,29.666666666666668,0.0002966666666666667,70.66666666666667,0.0007066666666666666,-0.15730337078651688,-0.15730337078651693,-0.06603773584905667,-0.06603773584905658
-33.6735,31.6327,5,100000,32,0.00032,77,0.00077,29.666666666666668,0.0002966666666666667,70.66666666666667,0.0007066666666666666,0.07865168539325838,0.07865168539325838,0.08962264150943389,0.08962264150943394
-33.6735,33.6735,0,100000,26,0.00026,71,0.00071,28.666666666666668,0.0002866666666666667,68.5,0.000685,-0.09302325581395353,-0.0930232558139536,0.0364963503649635,0.036496350364963605
-33.6735,33.6735,1,100000,28,0.00028,63,0.00063,28.666666666666668,0.0002866666666666667,68.5,0.000685,-0.023255813953488413,-0.023255813953488497,-0.08029197080291971,-0.08029197080291961
-33.6735,33.6735,2,100000,37,0.00037,65,0.00065,28.666666666666668,0.0002866666666666667,68.5,0.000685,0.2906976744186046,0.29069767441860456,-0.051094890510948905,-0.051094890510948884
-33.6735,33.6735,3,100000,17,0.00017,56,0.00056,28.666666666666668,0.0002866666666666667,68.5,0.000685,-0.4069767441860465,-0.4069767441860465,-0.18248175182481752,-0.18248175182481755
-33.6735,33.6735,4,100000,30,0.0003,82,0.00082,28.666666666666668,0.0002866666666666667,68.5,0.000685,0.0465116279069767,0.04651162790697661,0.19708029197080293,0.19708029197080298
-33.6735,33.6735,5,100000,34,0.00034,74,0.00074,28.666666666666668,0.0002866666666666667,68.5,0.000685,0.18604651162790692,0.18604651162790703,0.08029197080291971,0.08029197080291976
-33.6735,35.7143,0,100000,15,0.00015,58,0.00058,27.833333333333332,0.00027833333333333334,69.83333333333333,0.0006983333333333334,-0.4610778443113772,-0.4610778443113773,-0.16945107398568013,-0.1694510739856802
-33.6735,35.7143,1,100000,17,0.00017,65,0.00065,27.833333333333332,0.00027833333333333334,69.83333333333333,0.0006983333333333334,-0.3892215568862275,-0.3892215568862275,-0.06921241050119326,-0.0692124105011934
-33.6735,35.7143,2,100000,25,0.00025,76,0.00076,27.833333333333332,0.00027833333333333334,69.83333333333333,0.0006983333333333334,-0.1017964071856287,-0.10179640718562875,0.08830548926014327,0.08830548926014321
-33.6735,35.7143,3,100000,43,0.00043,70,0.0007,27.833333333333332,0.00027833333333333334,69.83333333333333,0.0006983333333333334,0.5449101796407186,0.5449101796407185,0.0023866348448688033,0.0023866348448686897
-33.6735,35.7143,4,100000,41,0.00041,88,0.00088,27.833333333333332,0.00027833333333333334,69.83333333333333,0.0006983333333333334,0.4730538922155689,0.4730538922155688,0.2601431980906922,0.26014319809069214
-33.6735,35.7143,5,100000,26,0.00026,62,0.00062,27.833333333333332,0.00027833333333333334,69.83333333333333,0.0006983333333333334,-0.06586826347305386,-0.065868263473054,-0.11217183770883049,-0.11217183770883057
-33.6735,37.7551,0,100000,28,0.00028,70,0.0007,27.5,0.000275,74.33333333333333,0.0007433333333333334,0.01818181818181818,0.018181818181818032,-0.05829596412556048,-0.05829596412556059
-33.6735,37.7551,1,100000,18,0.00018,65,0.00065,27.5,0.000275,74.33333333333333,0.0007433333333333334,-0.34545454545454546,-0.34545454545454546,-0.12556053811659187,-0.125560538116592
-33.6735,37.7551,2,100000,39,0.00039,81,0.00081,27.5,0.000275,74.33333333333333,0.0007433333333333334,0.41818181818181815,0.41818181818181804,0.08968609865470858,0.0896860986547084
-33.6735,37.7551,3,100000,43,0.00043,76,0.00076,27.5,0.000275,74.33333333333333,0.0007433333333333334,0.5636363636363636,0.5636363636363635,0.022421524663677195,0.02242152466367714
-33.6735,37.7551,4,100000,20,0.0002,78,0.00078,27.5,0.000275,74.33333333333333,0.0007433333333333334,-0.2727272727272727,-0.27272727272727276,0.04932735426008975,0.04932735426008962
-33.6735,37.7551,5,100000,17,0.00017,76,0.00076,27.5,0.000275,74.33333333333333,0.0007433333333333334,-0.38181818181818183,-0.38181818181818183,0.022421524663677195,0.02242152466367714
-33.6735,39.7959,0,100000,20,0.0002,64,0.00064,29.0,0.00029,74.5,0.000745,-0.3103448275862069,-0.31034482758620685,-0.14093959731543623,-0.14093959731543618
-33.6735,39.7959,1,100000,32,0.00032,74,0.00074,29.0,0.00029,74.5,0.000745,0.10344827586206896,0.10344827586206905,-0.006711409395973154,-0.0067114093959731716
-33.6735,39.7959,2,100000,17,0.00017,87,0.00087,29.0,0.00029,74.5,0.000745,-0.41379310344827586,-0.4137931034482758,0.16778523489932887,0.16778523489932887
-33.6735,39.7959,3,100000,40,0.0004,78,0.00078,29.0,0.00029,74.5,0.000745,0.3793103448275862,0.37931034482758624,0.04697986577181208,0.04697986577181206
-33.6735,39.7959,4,100000,35,0.00035,66,0.00066,29.0,0.00029,74.5,0.000745,0.20689655172413793,0.2068965517241379,-0.11409395973154363,-0.11409395973154363
-33.6735,39.7959,5,100000,30,0.0003,78,0.00078,29.0,0.00029,74.5,0.000745,0.034482758620689655,0.03448275862068956,0.04697986577181208,0.04697986577181206
-33.6735,41.8367,0,100000,35,0.00035,58,0.00058,36.166666666666664,0.00036166666666666666,71.16666666666667,0.0007116666666666668,-0.03225806451612897,-0.03225806451612902,-0.1850117096018736,-0.18501170960187363
-33.6735,41.8367,1,100000,36,0.00036,87,0.00087,36.166666666666664,0.00036166666666666666,71.16666666666667,0.0007116666666666668,-0.004608294930875511,-0.004608294930875488,0.2224824355971896,0.22248243559718953
-33.6735,41.8367,2,100000,20,0.0002,59,0.00059,36.166666666666664,0.00036166666666666666,71.16666666666667,0.0007116666666666668,-0.4470046082949308,-0.4470046082949308,-0.17096018735363003,-0.17096018735363006
-33.6735,41.8367,3,100000,37,0.00037,73,0.00073,36.166666666666664,0.00036166666666666666,71.16666666666667,0.0007116666666666668,0.023041474654377947,0.02304147465437789,0.02576112412177979,0.02576112412177967
-33.6735,41.8367,4,100000,38,0.00038,66,0.00066,36.166666666666664,0.00036166666666666666,71.16666666666667,0.0007116666666666668,0.05069124423963141,0.05069124423963142,-0.07259953161592513,-0.0725995316159252
-33.6735,41.8367,5,100000,51,0.00051,84,0.00084,36.166666666666664,0.00036166666666666666,71.16666666666667,0.0007116666666666668,0.4101382488479264,0.4101382488479264,0.18032786885245894,0.1803278688524589
-33.6735,43.8776,0,100000,28,0.00028,70,0.0007,37.0,0.00037000000000000005,69.16666666666667,0.0006916666666666667,-0.24324324324324326,-0.24324324324324342,0.012048192771084269,0.012048192771084263
-33.6735,43.8776,1,100000,44,0.00044,70,0.0007,37.0,0.00037000000000000005,69.16666666666667,0.0006916666666666667,0.1891891891891892,0.18918918918918906,0.012048192771084269,0.012048192771084263
-33.6735,43.8776,2,100000,26,0.00026,76,0.00076,37.0,0.00037000000000000005,69.16666666666667,0.0006916666666666667,-0.2972972972972973,-0.2972972972972974,0.09879518072289149,0.09879518072289156
-33.6735,43.8776,3,100000,46,0.00046,70,0.0007,37.0,0.00037000000000000005,69.16666666666667,0.0006916666666666667,0.24324324324324326,0.24324324324324312,0.012048192771084269,0.012048192771084263
-33.6735,43.8776,4,100000,40,0.0004,62,0.00062,37.0,0.00037000000000000005,69.16666666666667,0.0006916666666666667,0.08108108108108109,0.08108108108108099,-0.10361445783132536,-0.10361445783132536
-33.6735,43.8776,5,100000,38,0.00038,67,0.00067,37.0,0.00037000000000000005,69.16666666666667,0.0006916666666666667,0.02702702702702703,0.02702702702702695,-0.03132530120481934,-0.03132530120481931
-33.6735,45.9184,0,100000,26,0.00026,53,0.00053,24.833333333333332,0.0002483333333333333,63.5,0.000635,0.04697986577181213,0.04697986577181206,-0.16535433070866143,-0.1653543307086615
-33.6735,45.9184,1,100000,27,0.00027,58,0.00058,24.833333333333332,0.0002483333333333333,63.5,0.000635,0.08724832214765106,0.0872483221476511,-0.08661417322834646,-0.08661417322834651
-33.6735,45.9184,2,100000,19,0.00019,56,0.00056,24.833333333333332,0.0002483333333333333,63.5,0.000635,-0.23489932885906037,-0.2348993288590603,-0.11811023622047244,-0.11811023622047258
-33.6735,45.9184,3,100000,30,0.0003,74,0.00074,24.833333333333332,0.0002483333333333333,63.5,0.000635,0.20805369127516785,0.20805369127516776,0.16535433070866143,0.16535433070866132
-33.6735,45.9184,4,100000,24,0.00024,62,0.00062,24.833333333333332,0.0002483333333333333,63.5,0.000635,-0.03355704697986572,-0.03355704697986568,-0.023622047244094488,-0.02362204724409455
-33.6735,45.9184,5,100000,23,0.00023,78,0.00078,24.833333333333332,0.0002483333333333333,63.5,0.000635,-0.07382550335570465,-0.0738255033557046,0.2283464566929134,0.22834645669291329
-33.6735,47.9592,0,100000,44,0.00044,68,0.00068,33.833333333333336,0.00033833333333333334,75.33333333333333,0.0007533333333333333,0.30049261083743833,0.30049261083743845,-0.09734513274336277,-0.0973451327433627
-33.6735,47.9592,1,100000,27,0.00027,75,0.00075,33.833333333333336,0.00033833333333333334,75.33333333333333,0.0007533333333333333,-0.20197044334975375,-0.2019704433497537,-0.004424778761061884,-0.004424778761061863
-33.6735,47.9592,2,100000,38,0.00038,68,0.00068,33.833333333333336,0.00033833333333333334,75.33333333333333,0.0007533333333333333,0.12315270935960583,0.12315270935960597,-0.09734513274336277,-0.0973451327433627
-33.6735,47.9592,3,100000,40,0.0004,89,0.00089,33.833333333333336,0.00033833333333333334,75.33333333333333,0.0007533333333333333,0.18226600985221666,0.1822660098522168,0.1814159292035399,0.18141592920353983
-33.6735,47.9592,4,100000,18,0.00018,86,0.00086,33.833333333333336,0.00033833333333333334,75.33333333333333,0.0007533333333333333,-0.4679802955665025,-0.46798029556650245,0.14159292035398238,0.14159292035398235
-33.6735,47.9592,5,100000,36,0.00036,66,0.00066,33.833333333333336,0.00033833333333333334,75.33333333333333,0.0007533333333333333,0.064039408866995,0.06403940886699513,-0.12389380530973446,-0.12389380530973446
-33.6735,50.0,0,100000,19,0.00019,81,0.00081,24.0,0.00024,68.5,0.000685,-0.20833333333333334,-0.20833333333333331,0.18248175182481752,0.18248175182481755
-33.6735,50.0,1,100000,27,0.00027,72,0.00072,24.0,0.00024,68.5,0.000685,0.125,0.12499999999999999,0.051094890510948905,0.051094890510949044
-33.6735,50.0,2,100000,25,0.00025,71,0.00071,24.0,0.00024,68.5,0.000685,0.041666666666666664,0.041666666666666664,0.0364963503649635,0.036496350364963605
-33.6735,50.0,3,100000,24,0.00024,67,0.00067,24.0,0.00024,68.5,0.000685,0.0,0.0,-0.021897810218978103,-0.021897810218978003
-33.6735,50.0,4,100000,22,0.00022,55,0.00055,24.0,0.00024,68.5,0.000685,-0.08333333333333333,-0.08333333333333333,-0.19708029197080293,-0.19708029197080282
-33.6735,50.0,5,100000,27,0.00027,65,0.00065,24.0,0.00024,68.5,0.000685,0.125,0.12499999999999999,-0.051094890510948905,-0.051094890510948884
-31.6327,-50.0,0,100000,25,0.00025,66,0.00066,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.15730337078651688,-0.1573033707865168,-0.01000000000000007,-0.009999999999999972
-31.6327,-50.0,1,100000,26,0.00026,64,0.00064,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.12359550561797757,-0.12359550561797755,-0.04000000000000007,-0.03999999999999989
-31.6327,-50.0,2,100000,45,0.00045,62,0.00062,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,0.5168539325842696,0.5168539325842697,-0.07000000000000006,-0.06999999999999997
-31.6327,-50.0,3,100000,31,0.00031,61,0.00061,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,0.04494382022471906,0.04494382022471916,-0.08500000000000006,-0.085
-31.6327,-50.0,4,100000,31,0.00031,77,0.00077,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,0.04494382022471906,0.04494382022471916,0.15499999999999992,0.15499999999999997
-31.6327,-50.0,5,100000,20,0.0002,70,0.0007,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.3258426966292135,-0.3258426966292134,0.049999999999999926,0.050000000000000024
-31.6327,-47.9592,0,100000,21,0.00021,73,0.00073,28.5,0.00028500000000000004,79.83333333333333,0.0007983333333333333,-0.2631578947368421,-0.2631578947368422,-0.08559498956158658,-0.08559498956158663
-31.6327,-47.9592,1,100000,35,0.00035,90,0.0009,28.5,0.00028500000000000004,79.83333333333333,0.0007983333333333333,0.22807017543859648,0.22807017543859628,0.1273486430062631,0.12734864300626308
-31.6327,-47.9592,2,100000,35,0.00035,79,0.00079,28.5,0.00028500000000000004,79.83333333333333,0.0007983333333333333,0.22807017543859648,0.22807017543859628,-0.010438413361169043,-0.01043841336116904
-31.6327,-47.9592,3,100000,19,0.00019,69,0.00069,28.5,0.00028500000000000004,79.83333333333333,0.0007983333333333333,-0.3333333333333333,-0.33333333333333337,-0.13569937369519827,-0.13569937369519833
-31.6327,-47.9592,4,100000,22,0.00022,85,0.00085,28.5,0.00028500000000000004,79.83333333333333,0.0007983333333333333,-0.22807017543859648,-0.2280701754385966,0.0647181628392485,0.06471816283924843
-31.6327,-47.9592,5,100000,39,0.00039,83,0.00083,28.5,0.00028500000000000004,79.83333333333333,0.0007983333333333333,0.3684210526315789,0.3684210526315787,0.03966597077244265,0.039665970772442646
-31.6327,-45.9184,0,100000,37,0.00037,88,0.00088,31.666666666666668,0.00031666666666666665,72.83333333333333,0.0007283333333333333,0.16842105263157892,0.168421052631579,0.20823798627002296,0.20823798627002293
-31.6327,-45.9184,1,100000,34,0.00034,73,0.00073,31.666666666666668,0.00031666666666666665,72.83333333333333,0.0007283333333333333,0.07368421052631575,0.07368421052631594,0.002288329519450866,0.002288329519450757
-31.6327,-45.9184,2,100000,33,0.00033,71,0.00071,31.666666666666668,0.00031666666666666665,72.83333333333333,0.0007283333333333333,0.0421052631578947,0.04210526315789479,-0.025171624713958746,-0.025171624713958778
-31.6327,-45.9184,3,100000,30,0.0003,64,0.00064,31.666666666666668,0.00031666666666666665,72.83333333333333,0.0007283333333333333,-0.05263157894736846,-0.052631578947368446,-0.12128146453089239,-0.12128146453089238
-31.6327,-45.9184,4,100000,26,0.00026,65,0.00065,31.666666666666668,0.00031666666666666665,72.83333333333333,0.0007283333333333333,-0.17894736842105266,-0.17894736842105266,-0.10755148741418759,-0.10755148741418767
-31.6327,-45.9184,5,100000,30,0.0003,76,0.00076,31.666666666666668,0.00031666666666666665,72.83333333333333,0.0007283333333333333,-0.05263157894736846,-0.052631578947368446,0.043478260869565286,0.043478260869565286
-31.6327,-43.8776,0,100000,30,0.0003,73,0.00073,28.833333333333332,0.0002883333333333333,72.0,0.00072,0.04046242774566478,0.04046242774566473,0.013888888888888888,0.013888888888888774
-31.6327,-43.8776,1,100000,19,0.00019,74,0.00074,28.833333333333332,0.0002883333333333333,72.0,0.00072,-0.34104046242774566,-0.3410404624277456,0.027777777777777776,0.0277777777777777
-31.6327,-43.8776,2,100000,21,0.00021,65,0.00065,28.833333333333332,0.0002883333333333333,72.0,0.00072,-0.27167630057803466,-0.2716763005780346,-0.09722222222222222,-0.09722222222222232
-31.6327,-43.8776,3,100000,53,0.00053,83,0.00083,28.833333333333332,0.0002883333333333333,72.0,0.00072,0.8381502890173411,0.8381502890173411,0.1527777777777778,0.1527777777777777
-31.6327,-43.8776,4,100000,26,0.00026,68,0.00068,28.833333333333332,0.0002883333333333333,72.0,0.00072,-0.09826589595375719,-0.09826589595375725,-0.05555555555555555,-0.055555555555555546
-31.6327,-43.8776,5,100000,24,0.00024,69,0.00069,28.833333333333332,0.0002883333333333333,72.0,0.00072,-0.16763005780346818,-0.16763005780346812,-0.041666666666666664,-0.041666666666666775
-31.6327,-41.8367,0,100000,27,0.00027,78,0.00078,33.833333333333336,0.00033833333333333334,76.33333333333333,0.0007633333333333333,-0.20197044334975375,-0.2019704433497537,0.021834061135371244,0.02183406113537119
-31.6327,-41.8367,1,100000,38,0.00038,87,0.00087,33.833333333333336,0.00033833333333333334,76.33333333333333,0.0007633333333333333,0.12315270935960583,0.12315270935960597,0.13973799126637562,0.1397379912663756
-31.6327,-41.8367,2,100000,52,0.00052,83,0.00083,33.833333333333336,0.00033833333333333334,76.33333333333333,0.0007633333333333333,0.5369458128078817,0.5369458128078817,0.08733624454148478,0.08733624454148475
-31.6327,-41.8367,3,100000,32,0.00032,76,0.00076,33.833333333333336,0.00033833333333333334,76.33333333333333,0.0007633333333333333,-0.05418719211822667,-0.05418719211822653,-0.004366812227074174,-0.004366812227074152
