x,y,roiCounts,normalizedCounts,flux,normalizedFlux,roiCounts_rel_diff_to_center,roiCounts_rel_diff_to_mean,normalizedFlux_rel_diff_to_center,normalizedFlux_rel_diff_to_mean
-23.4694,-37.7551,195,0.00195,411,0.00411,0.36363636363636365,0.12027245025990327,0.043147208121827416,-0.03557983005555623
-23.4694,-35.7143,162,0.00162,400,0.004,0.13286713286713286,-0.06931211824561882,0.015228426395939127,-0.061391562097864914
-23.4694,-33.6735,164,0.00164,409,0.00409,0.14685314685314685,-0.05782214439679931,0.038071065989847705,-0.040272872245066926
-23.4694,-31.6327,184,0.00184,420,0.0042,0.2867132867132867,0.0570775940913959,0.06598984771573599,-0.014461140202758243
-23.4694,-29.5918,158,0.00158,432,0.00432,0.1048951048951049,-0.09229206594325787,0.09644670050761425,0.013697112934305884
-23.4694,-27.551,170,0.0017000000000000001,410,0.0041,0.1888111888111888,-0.02335222285034074,0.04060913705583767,-0.037926351150311476
-23.4694,-25.5102,205,0.00205,416,0.00416,0.43356643356643354,0.17772231950400086,0.055837563451776574,-0.023847224581779618
-23.4694,-23.4694,133,0.00133,376,0.00376,-0.06993006993006994,-0.23591673905350188,-0.04568527918781727,-0.11770806837199306
-23.4694,-21.4286,177,0.00177,429,0.00429,0.23776223776223776,0.01686268562052758,0.0888324873096448,0.006657549650039954
-23.4694,-19.3878,163,0.00163,428,0.00428,0.13986013986013987,-0.06356713132120906,0.08629441624365483,0.004311028555284508
-23.4694,-17.3469,189,0.0018900000000000002,429,0.00429,0.32167832167832167,0.08580252871344471,0.0888324873096448,0.006657549650039954
-23.4694,-15.3061,157,0.00157,411,0.00411,0.0979020979020979,-0.09803705286766763,0.043147208121827416,-0.03557983005555623
-23.4694,-13.2653,214,0.00214,442,0.00442,0.4965034965034965,0.22942720182368873,0.12182741116751279,0.03716232388185932
-23.4694,-11.2245,147,0.00147,403,0.00403,0.027972027972027972,-0.15548692211176524,0.02284263959390858,-0.054351998813598985
-23.4694,-9.18367,148,0.00148,406,0.00406,0.03496503496503497,-0.14974193518735546,0.030456852791878253,-0.047312435529332855
-23.4694,-7.14286,169,0.00169,432,0.00432,0.18181818181818182,-0.029097209774750502,0.09644670050761425,0.013697112934305884
-23.4694,-5.10204,144,0.0014399999999999999,438,0.00438,0.006993006993006993,-0.17272188288499452,0.11167512690355337,0.027776239502837946
-23.4694,-3.06122,168,0.00168,387,0.00387,0.17482517482517482,-0.03484219669916026,-0.01776649746192887,-0.09189633632968429
-23.4694,-1.02041,192,0.00192,435,0.00435,0.34265734265734266,0.10303748948667399,0.10406091370558371,0.020736676218571812
-23.4694,1.02041,165,0.00165,406,0.00406,0.15384615384615385,-0.05207715747238954,0.030456852791878253,-0.047312435529332855
-23.4694,3.06122,129,0.00129,413,0.00413,-0.0979020979020979,-0.2588966867511409,0.048223350253807126,-0.030886787866045547
-23.4694,5.10204,159,0.00159,425,0.00425,0.11188811188811189,-0.0865470790188481,0.07868020304568538,-0.002728534728981422
-23.4694,7.14286,156,0.00156,376,0.0037600000000000003,0.09090909090909091,-0.10378203979207738,-0.04568527918781716,-0.11770806837199296
-23.4694,9.18367,226,0.00226,456,0.00456,0.5804195804195804,0.2983670449166058,0.15736040609137053,0.07001361920843394
-23.4694,11.2245,195,0.0019500000000000001,429,0.00429,0.36363636363636365,0.12027245025990327,0.0888324873096448,0.006657549650039954
-23.4694,13.2653,139,0.00139,403,0.00403,-0.027972027972027972,-0.20144681750704332,0.02284263959390858,-0.054351998813598985
-23.4694,15.3061,154,0.0015400000000000001,414,0.00414,0.07692307692307693,-0.11527201364089691,0.05076142131979687,-0.028540266771290304
-23.4694,17.3469,146,0.00146,406,0.00406,0.02097902097902098,-0.161231909036175,0.030456852791878253,-0.047312435529332855
-23.4694,19.3878,235,0.00235,457,0.00457,0.6433566433566433,0.35007192723629366,0.1598984771573605,0.07236014030318938
-23.4694,21.4286,180,0.0018,422,0.00422,0.25874125874125875,0.03409764639375686,0.0710659898477157,-0.009768098013247555
-23.4694,23.4694,181,0.00181,473,0.00473,0.26573426573426573,0.03984263331816662,0.20050761421319796,0.10990447781927468
-23.4694,25.5102,162,0.00162,406,0.00406,0.13286713286713286,-0.06931211824561882,0.030456852791878253,-0.047312435529332855
-23.4694,27.551,210,0.0021,433,0.00433,0.46853146853146854,0.20644725412604967,0.098984771573604,0.016043634029061126
-23.4694,29.5918,170,0.0017000000000000001,457,0.00457,0.1888111888111888,-0.02335222285034074,0.1598984771573605,0.07236014030318938
-23.4694,31.6327,182,0.00182,420,0.0042,0.2727272727272727,0.045587620242576385,0.06598984771573599,-0.014461140202758243
-23.4694,33.6735,157,0.00157,416,0.0041600000000000005,0.0979020979020979,-0.09803705286766763,0.055837563451776796,-0.023847224581779413
-23.4694,35.7143,142,0.00142,411,0.00411,-0.006993006993006993,-0.18421185673381404,0.043147208121827416,-0.03557983005555623
-23.4694,37.7551,167,0.00167,465,0.00465,0.16783216783216784,-0.04058718362357002,0.18020304568527912,0.09113230906123192
-23.4694,39.7959,190,0.0019,444,0.0044399999999999995,0.32867132867132864,0.09154751563785446,0.1269035532994923,0.041855366071369804
-23.4694,41.8367,223,0.00223,427,0.00427,0.5594405594405595,0.28113208414337654,0.08375634517766509,0.0019645074605292656
-23.4694,43.8776,203,0.00203,424,0.00424,0.4195804195804196,0.16623234565518136,0.07614213197969541,-0.005075055823736867
-23.4694,45.9184,169,0.0016899999999999999,394,0.00394,0.18181818181818182,-0.029097209774750502,0.0,-0.07547068866639697
-23.4694,47.9592,201,0.00201,441,0.00441,0.40559440559440557,0.15474237180636183,0.11928934010152283,0.034815802787103875
-23.4694,50.0,149,0.00149,411,0.00411,0.04195804195804196,-0.1439969482629457,0.043147208121827416,-0.03557983005555623
-21.4286,-50.0,180,0.0018,410,0.0041,0.25874125874125875,0.03409764639375686,0.04060913705583767,-0.037926351150311476
-21.4286,-47.9592,177,0.00177,458,0.00458,0.23776223776223776,0.01686268562052758,0.16243654822335024,0.07470666139794462
-21.4286,-45.9184,166,0.00166,419,0.00419,0.16083916083916083,-0.046332170547979785,0.06345177664974624,-0.016807661297513484
-21.4286,-43.8776,165,0.00165,445,0.00445,0.15384615384615385,-0.05207715747238954,0.12944162436548223,0.04420188716612525
-21.4286,-41.8367,183,0.00183,454,0.00454,0.27972027972027974,0.05133260716698614,0.15228426395939082,0.06532057701892324
-21.4286,-39.7959,183,0.00183,434,0.00434,0.27972027972027974,0.05133260716698614,0.10152284263959396,0.01839015512381657
-21.4286,-37.7551,163,0.00163,418,0.00418,0.13986013986013987,-0.06356713132120906,0.060913705583756285,-0.01915418239226893
-21.4286,-35.7143,172,0.00172,404,0.00404,0.20279720279720279,-0.011862249001521222,0.025380710659898543,-0.05200547771884354
-21.4286,-33.6735,167,0.00167,386,0.00386,0.16783216783216784,-0.04058718362357002,-0.020304568527918725,-0.09424285742443962
-21.4286,-31.6327,198,0.00198,385,0.00385,0.38461538461538464,0.13750741103313255,-0.02284263959390858,-0.09658937851919497
-21.4286,-29.5918,154,0.00154,394,0.00394,0.07692307692307693,-0.11527201364089691,0.0,-0.07547068866639697
-21.4286,-27.551,172,0.00172,417,0.00417,0.20279720279720279,-0.011862249001521222,0.05837563451776654,-0.021500703487024174
-21.4286,-25.5102,164,0.00164,414,0.00414,0.14685314685314685,-0.05782214439679931,0.05076142131979687,-0.028540266771290304
-21.4286,-23.4694,194,0.00194,390,0.0039,0.35664335664335667,0.1145274633354935,-0.010152284263959418,-0.08485677304541836
-21.4286,-21.4286,177,0.00177,416,0.0041600000000000005,0.23776223776223776,0.01686268562052758,0.055837563451776796,-0.023847224581779413
-21.4286,-19.3878,173,0.00173,489,0.00489,0.2097902097902098,-0.006117262077111461,0.24111675126903562,0.14744881533536017
-21.4286,-17.3469,146,0.0014600000000000001,384,0.0038399999999999997,0.02097902097902098,-0.161231909036175,-0.025380710659898543,-0.09893589961395041
-21.4286,-15.3061,135,0.00135,427,0.00427,-0.055944055944055944,-0.22442676520468235,0.08375634517766509,0.0019645074605292656
-21.4286,-13.2653,149,0.00149,397,0.00397,0.04195804195804196,-0.1439969482629457,0.007614213197969453,-0.06843112538213104
-21.4286,-11.2245,169,0.00169,407,0.00407,0.18181818181818182,-0.029097209774750502,0.032994923857867994,-0.04496591443457761
-21.4286,-9.18367,179,0.00179,464,0.00464,0.2517482517482518,0.0283526594693471,0.17766497461928937,0.08878578796647668
-21.4286,-7.14286,168,0.0016799999999999999,387,0.00387,0.17482517482517482,-0.03484219669916026,-0.01776649746192887,-0.09189633632968429
-21.4286,-5.10204,149,0.00149,429,0.00429,0.04195804195804196,-0.1439969482629457,0.0888324873096448,0.006657549650039954
-21.4286,-3.06122,208,0.00208,453,0.00453,0.45454545454545453,0.19495728027723014,0.14974619289340108,0.06297405592416801
-21.4286,-1.02041,196,0.00196,472,0.00472,0.3706293706293706,0.12601743718431302,0.19796954314720822,0.10755795672451943
-21.4286,1.02041,180,0.0018,438,0.00438,0.25874125874125875,0.03409764639375686,0.11167512690355337,0.027776239502837946
-21.4286,3.06122,219,0.00219,441,0.00441,0.5314685314685315,0.25815213644573753,0.11928934010152283,0.034815802787103875
-21.4286,5.10204,231,0.00231,478,0.0047799999999999995,0.6153846153846154,0.32709197953865465,0.2131979695431471,0.1216370832930513
-21.4286,7.14286,196,0.00196,461,0.00461,0.3706293706293706,0.12601743718431302,0.17005076142131992,0.08174622468221075
-21.4286,9.18367,192,0.00192,418,0.00418,0.34265734265734266,0.10303748948667399,0.060913705583756285,-0.01915418239226893
-21.4286,11.2245,158,0.00158,423,0.00423,0.1048951048951049,-0.09229206594325787,0.07360406091370567,-0.00742157691849211
-21.4286,13.2653,159,0.00159,449,0.00449,0.11188811188811189,-0.0865470790188481,0.13959390862944165,0.05358797154514663
-21.4286,15.3061,151,0.00151,397,0.00397,0.055944055944055944,-0.13250697441412618,0.007614213197969453,-0.06843112538213104
-21.4286,17.3469,173,0.00173,411,0.00411,0.2097902097902098,-0.006117262077111461,0.043147208121827416,-0.03557983005555623
-21.4286,19.3878,153,0.00153,423,0.00423,0.06993006993006994,-0.12101700056530666,0.07360406091370567,-0.00742157691849211
-21.4286,21.4286,156,0.00156,438,0.00438,0.09090909090909091,-0.10378203979207738,0.11167512690355337,0.027776239502837946
-21.4286,23.4694,159,0.0015899999999999998,412,0.00412,0.11188811188811189,-0.0865470790188481,0.04568527918781738,-0.03323330896080079
-21.4286,25.5102,164,0.00164,456,0.00456,0.14685314685314685,-0.05782214439679931,0.15736040609137053,0.07001361920843394
-21.4286,27.551,238,0.00238,414,0.00414,0.6643356643356644,0.36730688800952294,0.05076142131979687,-0.028540266771290304
-21.4286,29.5918,167,0.00167,436,0.00436,0.16783216783216784,-0.04058718362357002,0.10659898477157366,0.02308319731332726
-21.4286,31.6327,144,0.00144,406,0.00406,0.006993006993006993,-0.17272188288499452,0.030456852791878253,-0.047312435529332855
-21.4286,33.6735,236,0.00236,458,0.00458,0.6503496503496503,0.35581691416070343,0.16243654822335024,0.07470666139794462
-21.4286,35.7143,189,0.00189,406,0.00406,0.32167832167832167,0.08580252871344471,0.030456852791878253,-0.047312435529332855
-21.4286,37.7551,208,0.0020800000000000003,463,0.00463,0.45454545454545453,0.19495728027723014,0.1751269035532994,0.08643926687172124
-21.4286,39.7959,159,0.00159,400,0.004,0.11188811188811189,-0.0865470790188481,0.015228426395939127,-0.061391562097864914
-21.4286,41.8367,154,0.0015400000000000001,400,0.004,0.07692307692307693,-0.11527201364089691,0.015228426395939127,-0.061391562097864914
-21.4286,43.8776,173,0.00173,444,0.0044399999999999995,0.2097902097902098,-0.006117262077111461,0.1269035532994923,0.041855366071369804
-21.4286,45.9184,254,0.00254,454,0.00454,0.7762237762237763,0.4592266788000791,0.15228426395939082,0.06532057701892324
-21.4286,47.9592,149,0.00149,403,0.00403,0.04195804195804196,-0.1439969482629457,0.02284263959390858,-0.054351998813598985
-21.4286,50.0,182,0.00182,407,0.00407,0.2727272727272727,0.045587620242576385,0.032994923857867994,-0.04496591443457761
-19.3878,-50.0,185,0.00185,416,0.0041600000000000005,0.2937062937062937,0.06282258101580566,0.055837563451776796,-0.023847224581779413
-19.3878,-47.9592,161,0.00161,426,0.00426,0.1258741258741259,-0.07505710517002859,0.08121827411167512,-0.00038201363422617977
-19.3878,-45.9184,162,0.0016200000000000001,365,0.00365,0.13286713286713286,-0.06931211824561882,-0.07360406091370555,-0.14351980041430173
-19.3878,-43.8776,159,0.00159,403,0.00403,0.11188811188811189,-0.0865470790188481,0.02284263959390858,-0.054351998813598985
-19.3878,-41.8367,163,0.00163,432,0.00432,0.13986013986013987,-0.06356713132120906,0.09644670050761425,0.013697112934305884
-19.3878,-39.7959,217,0.00217,454,0.00454,0.5174825174825175,0.246662162596918,0.15228426395939082,0.06532057701892324
-19.3878,-37.7551,156,0.0015600000000000002,427,0.00427,0.09090909090909091,-0.10378203979207738,0.08375634517766509,0.0019645074605292656
-19.3878,-35.7143,149,0.00149,426,0.00426,0.04195804195804196,-0.1439969482629457,0.08121827411167512,-0.00038201363422617977
-19.3878,-33.6735,172,0.00172,427,0.00427,0.20279720279720279,-0.011862249001521222,0.08375634517766509,0.0019645074605292656
-19.3878,-31.6327,180,0.0018,436,0.00436,0.25874125874125875,0.03409764639375686,0.10659898477157366,0.02308319731332726
-19.3878,-29.5918,181,0.00181,425,0.00425,0.26573426573426573,0.03984263331816662,0.07868020304568538,-0.002728534728981422
-19.3878,-27.551,145,0.00145,431,0.00431,0.013986013986013986,-0.16697689596058476,0.09390862944162429,0.011350591839550438
-19.3878,-25.5102,193,0.00193,414,0.00414,0.34965034965034963,0.10878247641108374,0.05076142131979687,-0.028540266771290304
-19.3878,-23.4694,172,0.0017200000000000002,437,0.00437,0.20279720279720279,-0.011862249001521222,0.1091370558375634,0.0254297184080825
-19.3878,-21.4286,177,0.0017699999999999999,439,0.00439,0.23776223776223776,0.01686268562052758,0.11421319796954311,0.03012276059759319
-19.3878,-19.3878,169,0.00169,394,0.00394,0.18181818181818182,-0.029097209774750502,0.0,-0.07547068866639697
-19.3878,-17.3469,155,0.0015500000000000002,405,0.00405,0.08391608391608392,-0.10952702671648715,0.027918781725888287,-0.0496589566240883
-19.3878,-15.3061,147,0.00147,423,0.00423,0.027972027972027972,-0.15548692211176524,0.07360406091370567,-0.00742157691849211
-19.3878,-13.2653,122,0.00122,417,0.00417,-0.14685314685314685,-0.29911159522200925,0.05837563451776654,-0.021500703487024174
-19.3878,-11.2245,191,0.0019099999999999998,428,0.00428,0.3356643356643357,0.09729250256226422,0.08629441624365483,0.004311028555284508
-19.3878,-9.18367,188,0.00188,425,0.00425,0.3146853146853147,0.08005754178903494,0.07868020304568538,-0.002728534728981422
-19.3878,-7.14286,188,0.0018800000000000002,434,0.00434,0.3146853146853147,0.08005754178903494,0.10152284263959396,0.01839015512381657
-19.3878,-5.10204,192,0.00192,423,0.00423,0.34265734265734266,0.10303748948667399,0.07360406091370567,-0.00742157691849211
-19.3878,-3.06122,162,0.00162,405,0.00405,0.13286713286713286,-0.06931211824561882,0.027918781725888287,-0.0496589566240883
-19.3878,-1.02041,166,0.00166,409,0.00409,0.16083916083916083,-0.046332170547979785,0.038071065989847705,-0.040272872245066926
-19.3878,1.02041,170,0.0017000000000000001,431,0.00431,0.1888111888111888,-0.02335222285034074,0.09390862944162429,0.011350591839550438
-19.3878,3.06122,154,0.00154,417,0.00417,0.07692307692307693,-0.11527201364089691,0.05837563451776654,-0.021500703487024174
-19.3878,5.10204,193,0.00193,457,0.00457,0.34965034965034963,0.10878247641108374,0.1598984771573605,0.07236014030318938
-19.3878,7.14286,179,0.00179,462,0.00462,0.2517482517482518,0.0283526594693471,0.17258883248730966,0.08409274577696599
-19.3878,9.18367,156,0.00156,424,0.00424,0.09090909090909091,-0.10378203979207738,0.07614213197969541,-0.005075055823736867
-19.3878,11.2245,171,0.00171,437,0.00437,0.1958041958041958,-0.017607235925930984,0.1091370558375634,0.0254297184080825
-19.3878,13.2653,178,0.00178,407,0.00407,0.24475524475524477,0.02260767254493734,0.032994923857867994,-0.04496591443457761
-19.3878,15.3061,170,0.0017000000000000001,396,0.00396,0.1888111888111888,-0.02335222285034074,0.005076142131979709,-0.0707776464768863
-19.3878,17.3469,194,0.0019399999999999999,455,0.00455,0.35664335664335667,0.1145274633354935,0.1548223350253808,0.06766709811367869
-19.3878,19.3878,170,0.0017000000000000001,412,0.00412,0.1888111888111888,-0.02335222285034074,0.04568527918781738,-0.03323330896080079
-19.3878,21.4286,172,0.0017200000000000002,424,0.00424,0.20279720279720279,-0.011862249001521222,0.07614213197969541,-0.005075055823736867
-19.3878,23.4694,190,0.0019,436,0.00436,0.32867132867132864,0.09154751563785446,0.10659898477157366,0.02308319731332726
-19.3878,25.5102,160,0.0016,398,0.00398,0.11888111888111888,-0.08080209209443835,0.010152284263959418,-0.0660846042873756
-19.3878,27.551,173,0.0017300000000000002,394,0.00394,0.2097902097902098,-0.006117262077111461,0.0,-0.07547068866639697
-19.3878,29.5918,139,0.0013900000000000002,434,0.00434,-0.027972027972027972,-0.20144681750704332,0.10152284263959396,0.01839015512381657
-19.3878,31.6327,194,0.0019399999999999999,453,0.00453,0.35664335664335667,0.1145274633354935,0.14974619289340108,0.06297405592416801
-19.3878,33.6735,179,0.00179,420,0.0042,0.2517482517482518,0.0283526594693471,0.06598984771573599,-0.014461140202758243
-19.3878,35.7143,172,0.00172,402,0.00402,0.20279720279720279,-0.011862249001521222,0.020304568527918836,-0.05669851990835423
-19.3878,37.7551,197,0.00197,431,0.00431,0.3776223776223776,0.1317624241087228,0.09390862944162429,0.011350591839550438
-19.3878,39.7959,153,0.0015300000000000001,424,0.00424,0.06993006993006994,-0.12101700056530666,0.07614213197969541,-0.005075055823736867
-19.3878,41.8367,167,0.00167,414,0.00414,0.16783216783216784,-0.04058718362357002,0.05076142131979687,-0.028540266771290304
-19.3878,43.8776,161,0.00161,433,0.0043300000000000005,0.1258741258741259,-0.07505710517002859,0.09898477157360422,0.016043634029061327
-19.3878,45.9184,184,0.00184,406,0.00406,0.2867132867132867,0.0570775940913959,0.030456852791878253,-0.047312435529332855
-19.3878,47.9592,148,0.00148,379,0.00379,0.03496503496503497,-0.14974193518735546,-0.038071065989847705,-0.11066850508772703
-19.3878,50.0,189,0.00189,418,0.00418,0.32167832167832167,0.08580252871344471,0.060913705583756285,-0.01915418239226893
-17.3469,-50.0,148,0.00148,423,0.00423,0.03496503496503497,-0.14974193518735546,0.07360406091370567,-0.00742157691849211
-17.3469,-47.9592,165,0.00165,434,0.00434,0.15384615384615385,-0.05207715747238954,0.10152284263959396,0.01839015512381657
-17.3469,-45.9184,193,0.0019299999999999999,434,0.00434,0.34965034965034963,0.10878247641108374,0.10152284263959396,0.01839015512381657
-17.3469,-43.8776,158,0.00158,403,0.00403,0.1048951048951049,-0.09229206594325787,0.02284263959390858,-0.054351998813598985
-17.3469,-41.8367,211,0.00211,433,0.0043300000000000005,0.4755244755244755,0.21219224105045942,0.09898477157360422,0.016043634029061327
-17.3469,-39.7959,182,0.00182,419,0.00419,0.2727272727272727,0.045587620242576385,0.06345177664974624,-0.016807661297513484
-17.3469,-37.7551,184,0.00184,415,0.00415,0.2867132867132867,0.0570775940913959,0.05329949238578683,-0.02619374567653486
-17.3469,-35.7143,150,0.0015,385,0.00385,0.04895104895104895,-0.13825196133853596,-0.02284263959390858,-0.09658937851919497
-17.3469,-33.6735,149,0.00149,437,0.00437,0.04195804195804196,-0.1439969482629457,0.1091370558375634,0.0254297184080825
-17.3469,-31.6327,204,0.00204,453,0.00453,0.42657342657342656,0.1719773325795911,0.14974619289340108,0.06297405592416801
-17.3469,-29.5918,162,0.0016200000000000001,406,0.00406,0.13286713286713286,-0.06931211824561882,0.030456852791878253,-0.047312435529332855
-17.3469,-27.551,185,0.00185,458,0.00458,0.2937062937062937,0.06282258101580566,0.16243654822335024,0.07470666139794462
-17.3469,-25.5102,180,0.0018,418,0.00418,0.25874125874125875,0.03409764639375686,0.060913705583756285,-0.01915418239226893
-17.3469,-23.4694,199,0.00199,443,0.00443,0.3916083916083916,0.1432523979575423,0.12436548223350254,0.03950884497661456
-17.3469,-21.4286,159,0.00159,432,0.00432,0.11188811188811189,-0.0865470790188481,0.09644670050761425,0.013697112934305884
-17.3469,-19.3878,205,0.00205,439,0.00439,0.43356643356643354,0.17772231950400086,0.11421319796954311,0.03012276059759319
-17.3469,-17.3469,208,0.0020800000000000003,411,0.00411,0.45454545454545453,0.19495728027723014,0.043147208121827416,-0.03557983005555623
-17.3469,-15.3061,161,0.0016099999999999999,435,0.00435,0.1258741258741259,-0.07505710517002859,0.10406091370558371,0.020736676218571812
-17.3469,-13.2653,145,0.0014500000000000001,421,0.00421,0.013986013986013986,-0.16697689596058476,0.06852791878172595,-0.012114619108002798
-17.3469,-11.2245,205,0.00205,447,0.00447,0.43356643356643354,0.17772231950400086,0.13451776649746194,0.04889492935563594
-17.3469,-9.18367,246,0.00246,444,0.00444,0.7202797202797203,0.41326678340480105,0.1269035532994925,0.04185536607137001
-17.3469,-7.14286,167,0.00167,412,0.00412,0.16783216783216784,-0.04058718362357002,0.04568527918781738,-0.03323330896080079
-17.3469,-5.10204,155,0.0015500000000000002,413,0.00413,0.08391608391608392,-0.10952702671648715,0.048223350253807126,-0.030886787866045547
-17.3469,-3.06122,219,0.00219,471,0.00471,0.5314685314685315,0.25815213644573753,0.19543147208121825,0.10521143562976398
-17.3469,-1.02041,158,0.00158,418,0.00418,0.1048951048951049,-0.09229206594325787,0.060913705583756285,-0.01915418239226893
-17.3469,1.02041,182,0.00182,406,0.00406,0.2727272727272727,0.045587620242576385,0.030456852791878253,-0.047312435529332855
-17.3469,3.06122,162,0.0016200000000000001,454,0.00454,0.13286713286713286,-0.06931211824561882,0.15228426395939082,0.06532057701892324
-17.3469,5.10204,182,0.00182,464,0.00464,0.2727272727272727,0.045587620242576385,0.17766497461928937,0.08878578796647668
-17.3469,7.14286,169,0.00169,451,0.00451,0.18181818181818182,-0.029097209774750502,0.14467005076142136,0.058281013734657314
-17.3469,9.18367,198,0.00198,439,0.00439,0.38461538461538464,0.13750741103313255,0.11421319796954311,0.03012276059759319
-17.3469,11.2245,163,0.00163,399,0.00399,0.13986013986013987,-0.06356713132120906,0.012690355329949162,-0.06373808319262037
-17.3469,13.2653,186,0.00186,444,0.0044399999999999995,0.3006993006993007,0.06856756794021543,0.1269035532994923,0.041855366071369804
-17.3469,15.3061,200,0.002,447,0.00447,0.3986013986013986,0.14899738488195208,0.13451776649746194,0.04889492935563594
-17.3469,17.3469,169,0.00169,396,0.00396,0.18181818181818182,-0.029097209774750502,0.005076142131979709,-0.0707776464768863
-17.3469,19.3878,168,0.00168,365,0.0036499999999999996,0.17482517482517482,-0.03484219669916026,-0.07360406091370567,-0.14351980041430185
-17.3469,21.4286,154,0.0015400000000000001,424,0.00424,0.07692307692307693,-0.11527201364089691,0.07614213197969541,-0.005075055823736867
-17.3469,23.4694,175,0.00175,444,0.00444,0.22377622377622378,0.005372711771708059,0.1269035532994925,0.04185536607137001
-17.3469,25.5102,164,0.00164,374,0.0037400000000000003,0.14685314685314685,-0.05782214439679931,-0.05076142131979687,-0.12240111056150366
-17.3469,27.551,193,0.00193,420,0.0042,0.34965034965034963,0.10878247641108374,0.06598984771573599,-0.014461140202758243
-17.3469,29.5918,191,0.00191,441,0.00441,0.3356643356643357,0.09729250256226422,0.11928934010152283,0.034815802787103875
-17.3469,31.6327,169,0.00169,466,0.00466,0.18181818181818182,-0.029097209774750502,0.18274111675126908,0.09347883015598737
-17.3469,33.6735,142,0.00142,394,0.00394,-0.006993006993006993,-0.18421185673381404,0.0,-0.07547068866639697
-17.3469,35.7143,156,0.00156,422,0.00422,0.09090909090909091,-0.10378203979207738,0.0710659898477157,-0.009768098013247555
-17.3469,37.7551,145,0.00145,377,0.00377,0.013986013986013986,-0.16697689596058476,-0.043147208121827416,-0.11536154727723773
-17.3469,39.7959,156,0.00156,402,0.00402,0.09090909090909091,-0.10378203979207738,0.020304568527918836,-0.05669851990835423
-17.3469,41.8367,206,0.00206,436,0.00436,0.4405594405594406,0.18346730642841064,0.10659898477157366,0.02308319731332726
-17.3469,43.8776,156,0.00156,411,0.00411,0.09090909090909091,-0.10378203979207738,0.043147208121827416,-0.03557983005555623
-17.3469,45.9184,144,0.0014399999999999999,401,0.00401,0.006993006993006993,-0.17272188288499452,0.01776649746192887,-0.05904504100310967
-17.3469,47.9592,171,0.0017100000000000001,433,0.00433,0.1958041958041958,-0.017607235925930984,0.098984771573604,0.016043634029061126
-17.3469,50.0,163,0.0016300000000000002,415,0.00415,0.13986013986013987,-0.06356713132120906,0.05329949238578683,-0.02619374567653486
-15.3061,-50.0,190,0.0019000000000000002,425,0.00425,0.32867132867132864,0.09154751563785446,0.07868020304568538,-0.002728534728981422
-15.3061,-47.9592,215,0.00215,418,0.00418,0.5034965034965035,0.23517218874809848,0.060913705583756285,-0.01915418239226893
-15.3061,-45.9184,210,0.0021,487,0.00487,0.46853146853146854,0.20644725412604967,0.2360406091370559,0.1427557731458495
-15.3061,-43.8776,201,0.00201,430,0.0043,0.40559440559440557,0.15474237180636183,0.09137055837563454,0.009004070744795195
-15.3061,-41.8367,170,0.0017,414,0.00414,0.1888111888111888,-0.02335222285034074,0.05076142131979687,-0.028540266771290304
-15.3061,-39.7959,164,0.00164,429,0.00429,0.14685314685314685,-0.05782214439679931,0.0888324873096448,0.006657549650039954
-15.3061,-37.7551,195,0.0019500000000000001,460,0.0046,0.36363636363636365,0.12027245025990327,0.16751269035532995,0.07939970358745531
-15.3061,-35.7143,132,0.00132,407,0.00407,-0.07692307692307693,-0.24166172597791163,0.032994923857867994,-0.04496591443457761
-15.3061,-33.6735,168,0.00168,423,0.00423,0.17482517482517482,-0.03484219669916026,0.07360406091370567,-0.00742157691849211
-15.3061,-31.6327,132,0.00132,441,0.00441,-0.07692307692307693,-0.24166172597791163,0.11928934010152283,0.034815802787103875
-15.3061,-29.5918,156,0.00156,452,0.00452,0.09090909090909091,-0.10378203979207738,0.1472081218274111,0.060627534829412556
-15.3061,-27.551,165,0.00165,410,0.0041,0.15384615384615385,-0.05207715747238954,0.04060913705583767,-0.037926351150311476
-15.3061,-25.5102,188,0.00188,463,0.00463,0.3146853146853147,0.08005754178903494,0.1751269035532994,0.08643926687172124
-15.3061,-23.4694,168,0.00168,402,0.00402,0.17482517482517482,-0.03484219669916026,0.020304568527918836,-0.05669851990835423
-15.3061,-21.4286,195,0.00195,440,0.0044,0.36363636363636365,0.12027245025990327,0.11675126903553308,0.03246928169234863
-15.3061,-19.3878,162,0.0016200000000000001,413,0.00413,0.13286713286713286,-0.06931211824561882,0.048223350253807126,-0.030886787866045547
-15.3061,-17.3469,245,0.00245,452,0.00452,0.7132867132867133,0.4075217964803913,0.1472081218274111,0.060627534829412556
-15.3061,-15.3061,205,0.0020499999999999997,448,0.00448,0.43356643356643354,0.17772231950400086,0.1370558375634517,0.051241450450391184
-15.3061,-13.2653,185,0.00185,434,0.00434,0.2937062937062937,0.06282258101580566,0.10152284263959396,0.01839015512381657
-15.3061,-11.2245,144,0.0014399999999999999,399,0.0039900000000000005,0.006993006993006993,-0.17272188288499452,0.012690355329949382,-0.06373808319262016
-15.3061,-9.18367,190,0.0019,438,0.00438,0.32867132867132864,0.09154751563785446,0.11167512690355337,0.027776239502837946
-15.3061,-7.14286,192,0.00192,468,0.00468,0.34265734265734266,0.10303748948667399,0.1878172588832488,0.09817187234549805
-15.3061,-5.10204,250,0.0025,450,0.0045,0.7482517482517482,0.4362467311024401,0.1421319796954314,0.05593449263990187
