x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-39.7959,-50,0,100000,45,0.00045,85,0.00085
-39.7959,-50,1,100000,40,0.0004,68,0.00068
-39.7959,-50,2,100000,14,0.00014,63,0.00063
-39.7959,-50,3,100000,47,0.00047,75,0.00075
-39.7959,-50,4,100000,21,0.00021,62,0.00062
-39.7959,-50,5,100000,26,0.00026,64,0.00064
-39.7959,-47.9592,0,100000,21,0.00021,70,0.0007
-39.7959,-47.9592,1,100000,34,0.00034,83,0.00083
-39.7959,-47.9592,2,100000,30,0.0003,62,0.00062
-39.7959,-47.9592,3,100000,29,0.00029,62,0.00062
-39.7959,-47.9592,4,100000,28,0.00028,61,0.00061
-39.7959,-47.9592,5,100000,35,0.00035,73,0.00073
-39.7959,-45.9184,0,100000,22,0.00022,43,0.00043
-39.7959,-45.9184,1,100000,25,0.00025,53,0.00053
-39.7959,-45.9184,2,100000,35,0.00035,62,0.00062
-39.7959,-45.9184,3,100000,24,0.00024,73,0.00073
-39.7959,-45.9184,4,100000,44,0.00044,67,0.00067
-39.7959,-45.9184,5,100000,34,0.00034,75,0.00075
-39.7959,-43.8776,0,100000,20,0.0002,61,0.00061
-39.7959,-43.8776,1,100000,36,0.00036,72,0.00072
-39.7959,-43.8776,2,100000,22,0.00022,59,0.00059
-39.7959,-43.8776,3,100000,30,0.0003,79,0.00079
-39.7959,-43.8776,4,100000,39,0.00039,80,0.0008
-39.7959,-43.8776,5,100000,19,0.00019,68,0.00068
-39.7959,-41.8367,0,100000,38,0.00038,87,0.00087
-39.7959,-41.8367,1,100000,18,0.00018,62,0.00062
-39.7959,-41.8367,2,100000,27,0.00027,83,0.00083
-39.7959,-41.8367,3,100000,32,0.00032,71,0.00071
-39.7959,-41.8367,4,100000,21,0.00021,60,0.0006
-39.7959,-41.8367,5,100000,26,0.00026,51,0.00051
-39.7959,-39.7959,0,100000,45,0.00045,84,0.00084
-39.7959,-39.7959,1,100000,37,0.00037,76,0.00076
-39.7959,-39.7959,2,100000,17,0.00017,62,0.00062
-39.7959,-39.7959,3,100000,34,0.00034,79,0.00079
-39.7959,-39.7959,4,100000,27,0.00027,73,0.00073
-39.7959,-39.7959,5,100000,38,0.00038,90,0.0009
-39.7959,-37.7551,0,100000,19,0.00019,67,0.00067
-39.7959,-37.7551,1,100000,23,0.00023,67,0.00067
-39.7959,-37.7551,2,100000,27,0.00027,67,0.00067
-39.7959,-37.7551,3,100000,27,0.00027,65,0.00065
-39.7959,-37.7551,4,100000,31,0.00031,80,0.0008
-39.7959,-37.7551,5,100000,22,0.00022,65,0.00065
-39.7959,-35.7143,0,100000,26,0.00026,73,0.00073
-39.7959,-35.7143,1,100000,30,0.0003,69,0.00069
-39.7959,-35.7143,2,100000,23,0.00023,64,0.00064
-39.7959,-35.7143,3,100000,26,0.00026,72,0.00072
-39.7959,-35.7143,4,100000,15,0.00015,63,0.00063
-39.7959,-35.7143,5,100000,29,0.00029,79,0.00079
-39.7959,-33.6735,0,100000,27,0.00027,66,0.00066
-39.7959,-33.6735,1,100000,40,0.0004,68,0.00068
-39.7959,-33.6735,2,100000,40,0.0004,86,0.00086
-39.7959,-33.6735,3,100000,20,0.0002,62,0.00062
-39.7959,-33.6735,4,100000,23,0.00023,70,0.0007
-39.7959,-33.6735,5,100000,29,0.00029,68,0.00068
-39.7959,-31.6327,0,100000,28,0.00028,64,0.00064
-39.7959,-31.6327,1,100000,32,0.00032,85,0.00085
-39.7959,-31.6327,2,100000,45,0.00045,73,0.00073
-39.7959,-31.6327,3,100000,29,0.00029,76,0.00076
-39.7959,-31.6327,4,100000,35,0.00035,71,0.00071
-39.7959,-31.6327,5,100000,31,0.00031,67,0.00067
-39.7959,-29.5918,0,100000,31,0.00031,67,0.00067
-39.7959,-29.5918,1,100000,34,0.00034,78,0.00078
-39.7959,-29.5918,2,100000,40,0.0004,73,0.00073
-39.7959,-29.5918,3,100000,29,0.00029,68,0.00068
-39.7959,-29.5918,4,100000,24,0.00024,63,0.00063
-39.7959,-29.5918,5,100000,28,0.00028,72,0.00072
-39.7959,-27.551,0,100000,30,0.0003,67,0.00067
-39.7959,-27.551,1,100000,20,0.0002,72,0.00072
-39.7959,-27.551,2,100000,32,0.00032,72,0.00072
-39.7959,-27.551,3,100000,12,0.00012,61,0.00061
-39.7959,-27.551,4,100000,22,0.00022,57,0.00057
-39.7959,-27.551,5,100000,23,0.00023,76,0.00076
-39.7959,-25.5102,0,100000,20,0.0002,69,0.00069
-39.7959,-25.5102,1,100000,26,0.00026,60,0.0006
