x,y,roiCounts_crack,normalizedCounts_crack,flux_crack,normalizedFlux_crack,roiCounts_normal,normalizedCounts_normal,flux_normal,normalizedFlux_normal,roiCounts_abs_diff,roiCounts_rel_diff,roiCounts_sym_rel_diff,normalizedCounts_abs_diff,normalizedCounts_rel_diff,normalizedCounts_sym_rel_diff,flux_abs_diff,flux_rel_diff,flux_sym_rel_diff,normalizedFlux_abs_diff,normalizedFlux_rel_diff,normalizedFlux_sym_rel_diff
-50,-50,180,0.0018,452,0.00452,180,0.0018,452,0.00452,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50,-49,220,0.0022,479,0.00479,220,0.0022,479,0.00479,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50,-48,190,0.0019000000000000002,440,0.0044,190,0.0019000000000000002,440,0.0044,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50,-47,175,0.00175,438,0.00438,175,0.00175,436,0.00436,0,0.0,0.0,0.0,0.0,0.0,2,0.0045871559633027525,0.004576659038901602,2.0000000000000052e-05,0.004587155963302764,0.004576659038901613
-50,-46,193,0.00193,436,0.00436,193,0.00193,435,0.00435,0,0.0,0.0,0.0,0.0,0.0,1,0.0022988505747126436,0.002296211251435132,1.000000000000046e-05,0.0022988505747127495,0.002296211251435238
-50,-45,183,0.00183,447,0.00447,183,0.00183,447,0.00447,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50,-44,182,0.00182,439,0.00439,182,0.00182,439,0.00439,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50,-43,197,0.00197,431,0.00431,200,0.002,433,0.00433,-3,-0.015,-0.015113350125944584,-3.000000000000008e-05,-0.01500000000000004,-0.015113350125944626,-2,-0.004618937644341801,-0.004629629629629629,-2.0000000000000052e-05,-0.0046189376443418135,-0.004629629629629642
-50,-42,153,0.0015300000000000001,384,0.00384,150,0.0015,381,0.00381,3,0.02,0.019801980198019802,3.000000000000008e-05,0.020000000000000052,0.019801980198019854,3,0.007874015748031496,0.00784313725490196,3.000000000000008e-05,0.007874015748031517,0.007843137254901981
-50,-41,180,0.0018,462,0.00462,182,0.00182,464,0.00464,-2,-0.01098901098901099,-0.011049723756906077,-2.0000000000000052e-05,-0.010989010989011018,-0.011049723756906106,-2,-0.004310344827586207,-0.004319654427645789,-2.0000000000000052e-05,-0.004310344827586218,-0.004319654427645799
